,"Neutrophils","Monocytes_CD14.CD16.","Macrophage","T_cells_.CD4..","NK_cells"
"ACAA2",146.11727546,84.1907946781,57.5320884566,46.3387817319,60.4847831809
"ACACA",51.5731035842,97.7560410348,153.0319551313,105.6330869817,120.9104988736
"ACACB",100.8947561885,73.7108364356,49.5931935791,93.8475049096,72.415420362
"ACAD10",118.2777948345,79.7496092316,45.5394541221,60.1908797439,56.0925166016
"ACAD11",40.3529190595,48.4649479462,51.9432150771,125.3497545017,142.8475598376
"ACAD8",111.3686088494,110.8888304243,105.1187113218,156.7723008101,177.1809709308
"ACAD9",43.980486251,148.7907439897,228.6871201031,118.0348371378,75.5227253745
"ACADM",29.2529761653,288.3045666384,877.9190151224,367.9767210904,67.8676015849
"ACADS",128.5490099028,134.6459952829,130.1159065551,104.5530421935,101.0793787583
"ACADSB",32.6496879725,47.3104019107,53.5199552425,166.8485344023,111.5509360447
"ACADVL",543.3956528505,886.9483161924,760.6259845081,579.6232485132,582.3417720288
"ACAP1",448.5807881299,151.0003663604,50.3299959739,1558.4247544236,372.8634293707
"ACAP2",973.4156665134,294.2002062472,162.5926133794,98.1176204552,136.562165506
"ACAP3",124.0590589908,143.5413623881,79.8428753579,208.1879204942,144.688041781
"ACAT1",7.5460491833,7.6862313993,6.937155447,7.5612814891,7.9666001509
"ACAT2",115.1041384674,136.6433544637,1554.0285015733,231.4111565574,295.8033344315
"ACBD3",324.6674554667,367.5622878142,493.7861399904,317.7962299342,750.7825118413
"ACBD4",129.0973263079,122.4001094323,83.604729592,166.6738941792,89.4432994228
"ACBD5",238.4159734267,352.534434205,488.2062038967,234.7866153155,894.35011088
"ACCS",158.2995102919,193.8176927839,76.2479938581,204.4991996835,136.4438143729
"ACD",228.8166172398,128.8329747098,82.0511237493,312.0842917753,122.4482992908
"ACE",51.9740863016,37.095468496,111.1629051045,54.6154718212,29.532679802
"ACER1",42.7276110205,31.542878284,20.9269035663,29.6208810602,30.7104886211
"ACER3",91.657945223,592.6805328739,616.8871811186,103.1524428612,201.7543188256
"ACIN1",242.8115822875,134.0968606366,124.6728658968,240.7029906109,215.8140042634
"ACLY",715.7235797922,980.5991334612,1132.0756634063,1221.210075692,556.074773461
"ACO1",46.4078374268,113.5960338168,863.0786441571,73.2886949698,50.070796809
"ACO2",38.1442657235,45.2756516841,46.8192966152,44.088404821,31.1015315792
"ACOT11",78.4779684098,40.387499701,45.5394541221,38.1078711755,24.6561464847
"ACOT13",142.8014290869,155.6711137514,879.9136851358,83.9625232703,43.9333334416
"ACOT4",19.8402649127,17.4702214733,195.9190036174,33.4159685963,59.2058344768
"ACOT7",31.5568126415,37.9131129612,546.7246443401,65.4830485015,216.886841268
"ACOT8",151.7680326106,169.8355551984,155.3288527597,115.8202681259,95.1843215988
"ACOT9",589.2243396756,682.2820656605,664.148567624,237.3773771068,189.1661711054
"ACOX1",900.5056723476,182.6572973861,252.2881925541,55.0544721847,52.4732675155
"ACOX2",16.5687523386,25.1187258318,143.2421872145,15.0218283537,12.384273984
"ACOX3",40.3529190595,82.3360279185,89.2181569781,65.8654850055,36.5985771493
"ACP1",104.4437969329,568.9829997691,469.9820589425,879.9136851358,795.1261903828
"ACP2",99.5219778062,185.5398265354,1089.543982402,113.996446968,55.0318720492
"ACP5",115.7787647656,181.3459198429,6391.3949826792,167.6877171535,91.5679636495
"ACP6",137.3148578584,76.289590389,81.4905753535,191.1285787177,67.1503992764
"ACPP",308.8602661644,109.6160535735,53.9246770019,14.2762083693,16.0114323197
"ACRBP",83.7815633778,65.1318268431,33.6666557519,30.9125091175,29.433225102
"ACRC",92.1954225456,39.1898530172,27.8737136766,121.8021299911,120.5864375456
"ACSF2",108.3741416855,89.4099705039,135.5667378591,72.1876244437,90.3119998765
"ACSF3",53.9246770019,41.5380778544,30.03835363,38.4504233551,50.7253744578
"ACSL1",4967.2074401867,581.9823645605,731.7967957952,40.1604655319,93.237728669
"ACSL3",240.5125636897,140.8516995348,586.8126559986,118.8295582166,398.2585609408
"ACSL4",393.9488206675,171.641436073,243.5538190699,44.6301217186,48.2351014121
"ACSL5",135.9378288494,198.3523401405,166.1678763515,335.03806571,131.0846733779
"ACSL6",35.8309829053,32.454550926,22.0458498705,27.1942574963,32.2761175829
"ACSM3",23.5956988742,18.4798582477,12.0874799827,24.5378173818,15.137134632
"ACSM5",15.9927517731,15.4271010404,21.2355237778,11.6125404471,10.2830955135
"ACSS1",139.0798825199,173.5405409804,79.7232410989,234.6469513802,322.5279010075
"ACSS2",379.6178279669,303.028162917,413.886582056,129.4130118299,64.1696359683
"ACSS3",23.3783005408,22.4689909035,19.2937435791,20.6685660245,19.967371704
"ACTA2",203.4009155879,163.3053182717,207.2149622354,112.9540263943,56.1907068578
