naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
HD30PBMC0,0.143946827828323,0,0.250140210094153,0.380171708757687,0.0628660874785923,0,0,0.162183621384533,0.000691544456710824,0,0,0,0,0,0,0,0,0,0,0
HD30PBMC1,0.10935825252309,0,0.292605887132058,0.459481793306481,0.0113099432192366,0,0,0.110880753601251,0.0163633702178826,0,0,0,0,0,0,0,0,0,0,0
HD30PBMC3,0.161052424972526,0,0.241055442621822,0.297190398055605,0.0794241136279089,0,0,0.221277620722138,0,0,0,0,0,0,0,0,0,0,0,0
HD30PBMC7,0.174064684301623,0,0.200746577063898,0.319592352737912,0.0760228599444937,0,0,0.229573525952074,0,0,0,0,0,0,0,0,0,0,0,0
HD31PBMC0,0.190573992785948,0,0.269516990059938,0.293859081359066,0.0724826864892672,0,0,0.167102450362697,0.00646479894308313,0,0,0,0,0,0,0,0,0,0,0
HD31PBMC1,0.204769525173919,0,0.255315954275093,0.26268243646049,0.0863471322963903,0,0,0.190884951794107,0,0,0,0,0,0,0,0,0,0,0,0
HD31PBMC3,0.180320066156226,0,0.294265881091944,0.279865206342927,0.0395072232724611,0,0,0.189954627224855,0.0160869959115862,0,0,0,0,0,0,0,0,0,0,0
HD31PBMC7,0.176089605140719,0,0.240968643105562,0.338770797689613,0.032766874597242,0,0,0.194342150737319,0.0170619287295456,0,0,0,0,0,0,0,0,0,0,0
