CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
HD30PBMC0	0.04955475075308	0.0799372866042997	0.167232409974712	0.178543386816871	0.0532118279650632	0.140489221421343	0.164357541369171	0.166673575095461
HD30PBMC1	0.0483291279917679	0.0822444060454998	0.189660677623657	0.178269612762883	0.059539828660949	0.135197033664978	0.148963484426106	0.15779582882416
HD30PBMC3	0.0495043955992347	0.0799908174387363	0.146080166059541	0.162027948359408	0.0505021982737895	0.151995202203286	0.185584535971509	0.174314736094496
HD30PBMC7	0.0574721008305911	0.0936700127080034	0.136395026166485	0.154633205195116	0.0483504099388921	0.14961416140831	0.184477376000739	0.175387707751863
HD31PBMC0	0.0589841343786265	0.0978935191086992	0.188646527448282	0.105875647749774	0.0735493202147563	0.156302116125366	0.172703312031465	0.146045422943031
HD31PBMC1	0.0630485419840349	0.0980462704496066	0.187946823257854	0.0968884486154789	0.0641998052052895	0.161404635040578	0.187080956671973	0.141384518775185
HD31PBMC3	0.0558248898168768	0.087589313575277	0.178270082800537	0.113070548126073	0.0617618389788981	0.160299594871864	0.191751324490516	0.151432407339958
HD31PBMC7	0.0554721533109239	0.0925691734946137	0.169252324697703	0.118344412467226	0.0582508824007648	0.165765725361124	0.184899306929832	0.155446021337812
