B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
ascites7873R1	0.0112849491422094	0.00184072951978007	0.0408239280424994	0.00628495327025622	0.00479985004649056	0.0100460858415625	0.0144178948236853	0.179402432603165	0.000579648189555143	0.00566224313424222	0.686844081997785	0.000201218843879389	0.00113435755667305	0.00667907144618993	0.00556300039511377	0.000811937486052564	0.00187974692818744	0.00227229657011754	0.00846658552125429	0.00260474602982113	0.00275540856947563	0.00564483404200539
ascites7873R2	0.010965110928449	0.00169822387881673	0.0415282747391863	0.00527342609955222	0.00378680698224059	0.00960129722554701	0.0118060687699304	0.128734098971302	0.000510947506117304	0.00548887579453347	0.749437501222465	0.000144906502176665	0.00107326800139448	0.0060287470243837	0.00354774092518777	0.000857817029030614	0.00144843796242404	0.00167787969790149	0.00748953473339436	0.00176239941786901	0.00200411004667589	0.00513452654142154
ascites7882R1	0.0164669701760565	0.00220567458683119	0.0420548977233959	0.00772687952772725	0.00567220517810489	0.00788032898892542	0.0147486510502288	0.213297429144984	0.000684997120832507	0.00852485318466044	0.632278930655152	0.000213140301440231	0.000984883459925311	0.00503119598733653	0.00750220663353696	0.00106049436822827	0.00174208927722255	0.00360834261158973	0.00865546682133368	0.00346409677086286	0.00354908252861018	0.012647183903014
ascites7882R2	0.0127718489778222	0.0022658449801922	0.0496910017848329	0.00760340615946321	0.00527783917431747	0.00859142525835315	0.0150773119719599	0.231982512340341	0.000637371978816954	0.00848806642449159	0.612305603831033	0.000211795780433802	0.00117514057899397	0.00456997159189738	0.00706671264096033	0.00112967976955505	0.00165030526435736	0.00268441343664322	0.0112849008839485	0.00285356234999306	0.00287154245735754	0.0098097423642356
ascites7892R1	0.0129318248260268	0.00330837894517802	0.0391358954188699	0.0070885427423145	0.00541381669763906	0.0113980020333604	0.0207912981270382	0.342894845835576	0.00065379314290544	0.0124321574189952	0.494120506979938	0.000217010384244296	0.00118151288870066	0.00329591687006765	0.00704469767997658	0.00113411309123476	0.00336659467407503	0.00367074201833049	0.0104067657162872	0.00401132504855708	0.00437751204414218	0.0111247474165421
ascites7892R2	0.013064097569722	0.00218470195154711	0.0370876016745864	0.00686107819100401	0.0046427146321596	0.00886885889752975	0.0147477908511119	0.246964204789887	0.000560671917890462	0.0088790686285114	0.615310609558271	0.000214238486708234	0.00127693239814016	0.0027185140997788	0.00670376620607979	0.000969238867405812	0.0017107020129975	0.00267349908690444	0.00989903715254698	0.00269974817299815	0.00285363978029405	0.00910928507392598
