naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
HD30PBMC0	0.0174156640602209	0.00826905399877111	0.274120143793791	0.14224189047266	0.135733355879063	0.136672615741605	0.00184548855199136	0.168141750794799	0.0206790623625116	0.00105150170932315	0.00279365690964549	0.000998003230434148	0.000924662142364168	0.00658538080162697	0.00476933046238805	0.0635888383354489	0.00249593381151934	0.0044893241229523	0.000552657864878983	0.00663168495400544
HD30PBMC1	0.0170034168569595	0.0110364146307119	0.335233774323143	0.164123883332797	0.101115423978266	0.0959923239395224	0.00337182892853659	0.150635586647925	0.0200882309338342	0.000838070013126992	0.00480841930168845	0.00102359988392269	0.000971161143372817	0.00590757542226431	0.00505330217337195	0.0659895103712539	0.00487044603400521	0.00462805149259704	0.000576184414523389	0.00673279617817761
HD30PBMC3	0.0182403316307557	0.00721461553446516	0.274055136599334	0.111599045076	0.121265219742463	0.114675341431276	0.00227077359759551	0.209429848457443	0.0219382010725185	0.000700866553273036	0.00351693782094349	0.00102694222424137	0.000974332256516162	0.00746231040048002	0.00553974029837123	0.0829222912148104	0.00445945500565832	0.00539350914806782	0.000588012571557957	0.00672708936422955
HD30PBMC7	0.0273686808459154	0.0174393847311011	0.24369184414126	0.110345358946418	0.11061981852355	0.130514344071004	0.00460342388256228	0.199297732894769	0.0263110706956669	0.000991947097700478	0.00249351471456968	0.00115346650697856	0.00104778207891115	0.00764839269074468	0.0070226845052615	0.0902359697666743	0.00539748793602281	0.00408926916953636	0.00102102940634086	0.00870679739501378
HD31PBMC0	0.0180446944610179	0.0175451500475061	0.391827042702387	0.127518642341298	0.0437867889024879	0.0529930132665967	0.00931396433027674	0.184608342153527	0.0263918779175907	0.00100557414604751	0.00415624449021426	0.00116914045914957	0.00101575178456388	0.00749642338207496	0.0069532111123561	0.0897015082081924	0.00535283461621925	0.00470812271692468	0.000562777978425918	0.00584889498314306
HD31PBMC1	0.0185474085958621	0.0180375809805816	0.373183194584828	0.125348124359144	0.0381596443711477	0.0475050377943163	0.00476972589875418	0.206858047314471	0.0267519529454543	0.00113692300123925	0.0044340329257882	0.00114871061902227	0.00106475345998519	0.00826612479857389	0.00726876141605553	0.0980346443164719	0.00686266707771397	0.00519413539517882	0.000648112156997037	0.00678041798841509
HD31PBMC3	0.0146076434643931	0.0126082714437137	0.390078965655403	0.128699961954829	0.0454941376970348	0.0463266187900633	0.00251164589916183	0.195797087562563	0.0289687680144116	0.000979102511047037	0.00187830482876224	0.00122035077581096	0.00100038082366468	0.00663180719333185	0.00584061720445501	0.0959218234493296	0.0106449293873182	0.003972588512777	0.000545262287724124	0.00627173254420486
HD31PBMC7	0.0155255042698104	0.017650560059054	0.335098645752489	0.134302939766828	0.0502109931201995	0.0573611191765242	0.00232973947387832	0.217463854413253	0.0300637493709516	0.00102436715193916	0.00198421846921312	0.00120277606435987	0.00107380684509542	0.0071469496210277	0.00727728084758849	0.10373147119169	0.00432761061250752	0.00376033931930582	0.000757757433118715	0.00770631704116592
