Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE
HD30PBMC0	0.00718313442002271	0.0157995391718035	0.400129298596148	0.233128649919557	0	0	0.0193417505077253	0.102252748240672	0.00103866842603451	0.187244258846891	0	0	0.00416486809579005	0.0180777051778651	0	0	0	0.0116393785974904	0	0	0	0	9999	0.764341515342466	0.674599496828302
HD30PBMC1	0.00463998164201387	0.0109358856667718	0.465221545140907	0.219742717361623	0	0	0.0191189753853481	0.0734537097694607	0	0.158872119944729	0.00120142249556046	0	0.00352531879111937	0.0232878063685253	0	0	0	0.0200005174339411	0	0	0	0	9999	0.767294937455946	0.671487665263495
HD30PBMC3	0.0126761006213396	0.0111176629811589	0.381716863716329	0.202287655518709	0	0	0.046144412362938	0.135974107423908	0	0.165173300882821	0.0029350729214619	0	0	0.0201233666273114	0	0.00144022565201685	0	0.0204112312920063	0	0	0	0	9999	0.779330607099214	0.66923010711828
HD30PBMC7	0.0111092075909839	0.0294198323838714	0.352028863818383	0.196191798489576	0	0	0.0540122564476429	0.0592629053554687	0.000950653611110755	0.243762512840925	0	0	0.00328074838989836	0.0103977995897536	0	0.000135167404247094	0	0.0394482540781389	0	0	0	0	9999	0.753866490103714	0.687442187508659
HD31PBMC0	0.0190320902209715	0.0448084067722783	0.468816129313767	0.0689282382289809	0.00167704328973036	0.00621590042830707	0.0861257557429543	0.115754718344814	0	0.151312972694455	0.00534737493600449	0	0	0.0130227697883901	0	0	0	0.0189586002393473	0	0	0	0	9999	0.846722069011834	0.622656136301873
HD31PBMC1	0.0209019099647536	0.0343688267298905	0.456718061578905	0.0887153382762963	0	0	0.0610524148739636	0.141859526808317	0	0.162564927217317	0.00269841894666053	0	0	0.00964063149275651	0	0.000852399633047153	0	0.0206275444780925	0	0	0	0	9999	0.842258800381196	0.625353044216619
HD31PBMC3	0.0103553942854502	0.0265240207790127	0.455952432341628	0.0916065455677183	0	0	0.101785448517288	0.107120565995974	0	0.15667972415495	0.00370488248472462	0	0	0.0220871103665516	0	0	0	0.0241838755067027	0	0	0	0	9999	0.83570184954383	0.631761225081388
HD31PBMC7	0.00221642657071133	0.0332548133033687	0.418370388391723	0.0823297713559559	0.0102700178983175	0	0.073086940149069	0.0867998379968017	0	0.226413967073092	0.00503052989268169	0	0	0.0180699558329569	0	0	0	0.0441573515353217	0	0	0	0	9999	0.803632157042142	0.657182692809365
