Fri Mar  6 18:40:07 PST 2020
[1] "/u/home/b/bnadel/TimingSpace/Inputs/Mixes/GTEX2kSamples.tsv"                 
[2] "/u/home/b/bnadel/TimingSpace/Inputs/RefMats/LM22.tsv"                        
[3] "/u/home/b/bnadel/TimingSpace/Predictions/Cibersort_GTEX2kSamples.tsvLM22.tsv"
[1] "character"
                              B cells naive B cells memory    Monocytes
GTEX-111YS-0126-SM-5987T       3.694414e-02   0.000000e+00 0.1088890477
GTEX-111YS-0326-SM-5GZZ3       1.974552e-02   0.000000e+00 0.1911546535
GTEX-111YS-0426-SM-5987O       4.955155e-02   0.000000e+00 0.1486418679
GTEX-111YS-0526-SM-5GZXJ       6.485592e-02   0.000000e+00 0.1812637397
GTEX-111YS-0626-SM-5GZXV       2.105793e-02   0.000000e+00 0.2440237685
GTEX-111YS-0726-SM-5GZY8       7.537873e-02   0.000000e+00 0.0347087915
GTEX-111YS-0826-SM-5GZYK       2.277790e-02   0.000000e+00 0.0227013033
GTEX-111YS-0926-SM-5EGGI       4.470603e-03   0.000000e+00 0.2004029723
GTEX-111YS-1026-SM-5GZYE       3.680838e-02   0.000000e+00 0.0730457535
GTEX-111YS-1126-SM-5GZYQ       1.062087e-01   0.000000e+00 0.0615670506
GTEX-111YS-1226-SM-5EGGJ       1.002994e-01   0.000000e+00 0.0497440431
GTEX-111YS-1326-SM-5EGGK       7.831909e-02   0.000000e+00 0.1330385432
GTEX-111YS-1426-SM-5GID8       2.997446e-02   0.000000e+00 0.0155902458
GTEX-111YS-1526-SM-5GZYW       0.000000e+00   8.589009e-03 0.0058740836
GTEX-111YS-1626-SM-5GZZ9       4.246373e-03   1.174195e-03 0.0801514355
GTEX-111YS-1726-SM-5GIED       8.049366e-02   0.000000e+00 0.0679908697
GTEX-111YS-1826-SM-5GIEP       2.311457e-02   0.000000e+00 0.1110271419
GTEX-111YS-1926-SM-5GICC       2.110971e-01   0.000000e+00 0.0110742786
GTEX-111YS-2026-SM-5EGGL       2.367246e-01   0.000000e+00 0.0630528010
GTEX-111YS-2126-SM-5EGGM       8.721570e-02   0.000000e+00 0.0917486718
GTEX-111YS-2226-SM-5987P       0.000000e+00   3.758061e-03 0.1216734654
GTEX-111YS-2326-SM-5987L       5.868166e-02   0.000000e+00 0.1823576437
GTEX-111YS-2426-SM-5GZZQ       4.490676e-02   0.000000e+00 0.0832718016
GTEX-1122O-0003-SM-5Q5DL       2.805784e-01   3.445958e-02 0.0000000000
GTEX-1122O-0005-SM-5O99J       5.150721e-02   0.000000e+00 0.0680242889
GTEX-1122O-0008-SM-5QGR2       0.000000e+00   2.348685e-02 0.0000000000
GTEX-1122O-0126-SM-5GICA       4.841399e-02   0.000000e+00 0.2221760025
GTEX-1122O-0226-SM-5N9DA       9.125834e-03   0.000000e+00 0.0509940551
GTEX-1122O-0326-SM-5H124       8.406539e-03   0.000000e+00 0.1025731514
GTEX-1122O-0426-SM-5H12G       5.621073e-02   0.000000e+00 0.1994049404
GTEX-1122O-0526-SM-5N9DM       2.043002e-01   1.034074e-01 0.1045935661
GTEX-1122O-0626-SM-5N9B9       0.000000e+00   5.990599e-03 0.0761974494
GTEX-1122O-0726-SM-5GIEV       9.844648e-02   0.000000e+00 0.1039606180
GTEX-1122O-0826-SM-5GICV       5.903907e-02   0.000000e+00 0.1015331013
GTEX-1122O-0926-SM-9YFLC       4.931945e-02   0.000000e+00 0.1957191752
GTEX-1122O-1026-SM-9WYSF       2.674519e-02   3.837899e-03 0.0184230311
GTEX-1122O-1126-SM-5NQ8X       1.293692e-01   0.000000e+00 0.0716527610
GTEX-1122O-1226-SM-5H113       8.414773e-02   0.000000e+00 0.0549246367
GTEX-1122O-1326-SM-5H11F       2.325143e-02   0.000000e+00 0.0301732118
GTEX-1122O-1426-SM-5H11R       3.090122e-02   0.000000e+00 0.2094250501
GTEX-1122O-1526-SM-5N9CL       0.000000e+00   1.008693e-02 0.0539453199
GTEX-1122O-1626-SM-5N9CX       5.152979e-02   0.000000e+00 0.0566464439
GTEX-1122O-1726-SM-5GICM       0.000000e+00   1.581909e-02 0.0964133010
GTEX-1122O-1826-SM-5EGIP       3.468862e-02   0.000000e+00 0.0275494190
GTEX-1122O-1926-SM-5EGIQ       8.550205e-02   0.000000e+00 0.0446173188
GTEX-1122O-2026-SM-9YFMG       6.948297e-03   2.935670e-02 0.0926690840
GTEX-1122O-2126-SM-5EGIR       0.000000e+00   6.675899e-02 0.0195568266
GTEX-1122O-2326-SM-9YFL9       0.000000e+00   8.964608e-03 0.1497200336
GTEX-1122O-2426-SM-5GIDN       1.114896e-01   0.000000e+00 0.1458181984
GTEX-1128S-0005-SM-5P9HI       1.007293e-01   0.000000e+00 0.1336055861
GTEX-1128S-0008-SM-5Q5DP       7.402913e-02   1.347202e-02 0.0115348510
GTEX-1128S-0126-SM-5H12S       5.614180e-02   0.000000e+00 0.0774423839
GTEX-1128S-0326-SM-5GZZF       3.930744e-02   0.000000e+00 0.2589811338
GTEX-1128S-0726-SM-5N9D6       1.310522e-02   0.000000e+00 0.1062643449
GTEX-1128S-0826-SM-5GZZI       0.000000e+00   5.759946e-02 0.0600121092
GTEX-1128S-0926-SM-5GZZU       1.706272e-02   0.000000e+00 0.1993212212
GTEX-1128S-1626-SM-5H12O       4.131879e-02   0.000000e+00 0.0233961506
GTEX-1128S-2126-SM-5H12U       1.672988e-03   9.849083e-03 0.0852784005
GTEX-1128S-2326-SM-5GZZY       0.000000e+00   7.971688e-03 0.0400603448
GTEX-1128S-2426-SM-5H11B       5.227940e-02   0.000000e+00 0.1509017069
GTEX-1128S-2526-SM-5H11N       0.000000e+00   1.678475e-02 0.1554055609
GTEX-1128S-2626-SM-5H11Z       2.759524e-03   0.000000e+00 0.2807344459
GTEX-1128S-2726-SM-5H12C       0.000000e+00   5.902153e-02 0.0850001170
GTEX-1128S-2826-SM-5N9DI       0.000000e+00   1.639211e-01 0.1076148188
GTEX-113IC-0006-SM-5NQ9C       9.198957e-03   3.271370e-02 0.2192428317
GTEX-113IC-0008-SM-5QGRF       0.000000e+00   1.773286e-01 0.0000000000
GTEX-113IC-0126-SM-5HL6T       0.000000e+00   0.000000e+00 0.0067535353
GTEX-113IC-0226-SM-5HL5C       3.235989e-02   0.000000e+00 0.0267974000
GTEX-113IC-0426-SM-5HL5O       3.048518e-02   0.000000e+00 0.1015903015
GTEX-113IC-0526-SM-5HL76       2.836639e-03   8.757697e-03 0.0376118451
GTEX-113JC-0006-SM-5O997       3.496834e-02   0.000000e+00 0.1314571087
GTEX-113JC-0008-SM-5QGR6       0.000000e+00   1.114468e-01 0.0135933783
GTEX-113JC-0126-SM-5EGJW       0.000000e+00   2.630785e-02 0.0391863166
GTEX-113JC-0726-SM-5GZZR       8.480939e-02   0.000000e+00 0.0364926568
GTEX-113JC-0926-SM-5H114       3.251079e-03   0.000000e+00 0.0275703412
GTEX-113JC-1026-SM-5H117       0.000000e+00   1.281764e-02 0.0578177354
GTEX-113JC-1926-SM-5N9GE       1.381689e-03   1.052716e-02 0.0142710438
GTEX-113JC-2226-SM-5EGJG       0.000000e+00   0.000000e+00 0.0334725007
GTEX-113JC-2326-SM-5EQ4E       4.786049e-03   0.000000e+00 0.0407661616
GTEX-113JC-2726-SM-5EGIS       9.589314e-02   0.000000e+00 0.0867199824
GTEX-113JC-2826-SM-5EGIT       0.000000e+00   2.727474e-02 0.0340393668
GTEX-117XS-0005-SM-5PNU6       2.029519e-02   4.718623e-03 0.1202109443
GTEX-117XS-0008-SM-5Q5DQ       1.204699e-02   0.000000e+00 0.0621307969
GTEX-117XS-0426-SM-5GZZN       7.745356e-02   0.000000e+00 0.0804423989
GTEX-117XS-0526-SM-5987Q       1.365131e-02   0.000000e+00 0.0133317797
GTEX-117XS-0726-SM-5H131       4.308207e-02   0.000000e+00 0.0778656062
GTEX-117XS-1926-SM-5GICO       2.793928e-03   1.389810e-02 0.0223073826
GTEX-117XS-2026-SM-5GID1       7.850205e-02   0.000000e+00 0.0532225452
GTEX-117XS-2226-SM-5GIE1       0.000000e+00   4.269539e-03 0.1322025132
GTEX-117XS-2526-SM-5H11G       3.311852e-02   0.000000e+00 0.0839816836
GTEX-117XS-2726-SM-5N9BL       0.000000e+00   0.000000e+00 0.0016792381
GTEX-117XS-2926-SM-5N9BX       2.515457e-01   0.000000e+00 0.0216434008
GTEX-117XS-3026-SM-5N9CA       3.522032e-02   3.461000e-03 0.2147101750
GTEX-117XS-3126-SM-5GIDP       0.000000e+00   5.309434e-02 0.0599878172
GTEX-117YW-0005-SM-5NQ8Z       2.454373e-02   0.000000e+00 0.1442342417
GTEX-117YW-0008-SM-5QGRD       0.000000e+00   1.026076e-01 0.0000000000
GTEX-117YW-0126-SM-5EGGN       1.750167e-02   0.000000e+00 0.0794553081
GTEX-117YW-0226-SM-5N9CM       5.894526e-02   0.000000e+00 0.0954798236
GTEX-117YW-0326-SM-5N9CY       8.775734e-02   0.000000e+00 0.0672871801
GTEX-117YW-0426-SM-5GZZZ       0.000000e+00   0.000000e+00 0.0658858321
GTEX-117YW-0526-SM-5H11C       8.817735e-02   0.000000e+00 0.0361468726
GTEX-117YW-0826-SM-5H11O       1.007636e-01   0.000000e+00 0.0288085554
GTEX-117YW-1426-SM-5EGGO       9.635408e-02   0.000000e+00 0.0166226161
GTEX-117YW-1526-SM-5EGGP       2.596964e-01   0.000000e+00 0.0527946986
GTEX-117YW-1826-SM-5PNY5       1.055099e-01   0.000000e+00 0.0000000000
GTEX-117YW-1926-SM-5H121       0.000000e+00   9.361845e-03 0.0615471363
GTEX-117YW-2026-SM-5N9BH       2.136794e-03   5.693324e-03 0.0059426835
GTEX-117YW-2226-SM-5N9DB       2.879107e-01   0.000000e+00 0.0000000000
GTEX-117YW-2426-SM-5Q5AE       5.262213e-02   0.000000e+00 0.1194926401
GTEX-117YW-2626-SM-5GZZH       2.487147e-02   0.000000e+00 0.0088668722
GTEX-117YW-2726-SM-5GZZT       0.000000e+00   5.785133e-03 0.0283838144
GTEX-117YW-2826-SM-5H116       2.602353e-02   6.707806e-02 0.1339798439
GTEX-117YX-0126-SM-5EGH5       1.285868e-02   0.000000e+00 0.2035749399
GTEX-117YX-0226-SM-5EGH6       4.283470e-02   0.000000e+00 0.1395410849
GTEX-117YX-0326-SM-5GICL       5.910044e-02   0.000000e+00 0.0574037883
GTEX-117YX-0526-SM-5EGJH       4.737542e-02   0.000000e+00 0.0781961160
GTEX-117YX-0626-SM-5EGJI       4.973015e-02   0.000000e+00 0.0208296161
GTEX-117YX-0726-SM-5GIET       1.961568e-02   0.000000e+00 0.1786462743
GTEX-117YX-0826-SM-5H11J       0.000000e+00   6.463056e-03 0.1149462731
GTEX-117YX-1026-SM-5H11V       1.432469e-01   0.000000e+00 0.0203082551
GTEX-117YX-1126-SM-5H128       8.717784e-02   0.000000e+00 0.1051494537
GTEX-117YX-1226-SM-5H11S       6.330692e-03   5.032404e-03 0.0679357195
GTEX-117YX-1326-SM-5H125       4.287025e-02   0.000000e+00 0.1185839924
GTEX-117YX-1426-SM-5H12H       7.771447e-03   1.267353e-02 0.0858711963
GTEX-117YX-1526-SM-5H12T       6.189584e-02   0.000000e+00 0.0392909095
GTEX-117YX-1726-SM-5GZZS       1.109313e-01   0.000000e+00 0.0112000672
GTEX-117YX-1826-SM-5H12K       5.854088e-02   0.000000e+00 0.0049853291
GTEX-117YX-1926-SM-5GIEC       7.386544e-02   0.000000e+00 0.0017092079
GTEX-117YX-2026-SM-5GIEF       1.220331e-01   0.000000e+00 0.0636282172
GTEX-117YX-2126-SM-5GIEL       9.622701e-02   2.149441e-01 0.0558463974
GTEX-117YX-2226-SM-5EGJJ       4.450572e-02   2.651976e-03 0.0485120578
GTEX-117YX-2326-SM-5H12W       0.000000e+00   2.592177e-03 0.0236861059
GTEX-117YX-2426-SM-5GZZJ       6.481569e-02   0.000000e+00 0.0354944004
GTEX-117YX-2526-SM-5EQ4Q       3.410281e-02   0.000000e+00 0.0847835047
GTEX-117YX-2626-SM-5EQ53       0.000000e+00   8.565538e-03 0.0638075131
GTEX-1192W-0005-SM-5NQBQ       0.000000e+00   1.217618e-03 0.2503404104
GTEX-1192W-0008-SM-5QGRE       3.852781e-02   0.000000e+00 0.0622589822
GTEX-1192W-0126-SM-5EGGS       0.000000e+00   6.088137e-04 0.0369439724
GTEX-1192W-0226-SM-5EGGT       6.477652e-02   0.000000e+00 0.0476996756
GTEX-1192W-2626-SM-5Q5AF       6.815691e-03   0.000000e+00 0.0000000000
GTEX-1192W-3026-SM-5GZZV       0.000000e+00   1.588673e-02 0.0577693346
GTEX-1192X-0005-SM-5NQC3       0.000000e+00   6.891563e-03 0.0778108695
GTEX-1192X-0008-SM-5Q5B7       2.311396e-02   0.000000e+00 0.0645576476
GTEX-1192X-0011-R10a-SM-DO941  0.000000e+00   4.734656e-02 0.2174207689
GTEX-1192X-0011-R5a-SM-DNZZA   0.000000e+00   1.125901e-01 0.0374526199
GTEX-1192X-0011-R6a-SM-DNZZB   0.000000e+00   7.013753e-02 0.2434882267
GTEX-1192X-0011-R7b-SM-DNZZC   0.000000e+00   7.924926e-03 0.0789289421
GTEX-1192X-0011-R8b-SM-DO11U   0.000000e+00   5.599315e-02 0.2384046123
GTEX-1192X-0011-R9b-SM-DO934   0.000000e+00   3.750885e-02 0.2147327119
GTEX-1192X-0226-SM-5H12D       0.000000e+00   3.333406e-03 0.0287316679
GTEX-1192X-0326-SM-5H11U       0.000000e+00   8.208783e-03 0.0777352098
GTEX-1192X-0426-SM-5GIEE       1.640001e-02   0.000000e+00 0.1335048544
GTEX-1192X-0726-SM-5987R       1.046759e-01   0.000000e+00 0.0437090543
GTEX-1192X-1126-SM-5EGGU       0.000000e+00   2.403771e-02 0.0821686553
GTEX-1192X-1526-SM-5H11I       4.048540e-02   3.591473e-02 0.0000000000
GTEX-1192X-1826-SM-5GIE2       1.383462e-02   0.000000e+00 0.0298683688
GTEX-1192X-2326-SM-5987X       1.175089e-01   0.000000e+00 0.0366772055
GTEX-1192X-2526-SM-59868       7.315352e-02   0.000000e+00 0.0000000000
GTEX-1192X-2726-SM-5N9DN       0.000000e+00   7.627930e-03 0.0184549443
GTEX-1192X-2926-SM-5N9BA       0.000000e+00   3.867748e-03 0.0209293608
GTEX-1192X-3026-SM-5N9BM       1.949483e-01   0.000000e+00 0.0335757235
GTEX-1192X-3126-SM-5N9BY       5.760218e-04   5.233802e-02 0.2507314759
GTEX-1192X-3226-SM-5987D       0.000000e+00   1.283559e-01 0.1618563265
GTEX-11DXW-0006-SM-5NQ7Y       5.670722e-02   5.927792e-03 0.1940789040
GTEX-11DXW-0008-SM-5Q59V       0.000000e+00   9.341753e-02 0.0230205190
GTEX-11DXW-0011-R1a-SM-DNZZD   0.000000e+00   2.645334e-02 0.0480398615
GTEX-11DXW-0011-R3b-SM-DNZZE   0.000000e+00   3.302439e-01 0.0405273954
GTEX-11DXW-0011-R5b-SM-DO11D   0.000000e+00   0.000000e+00 0.0564714258
GTEX-11DXW-0011-R6a-SM-DO11N   0.000000e+00   3.700090e-03 0.0402507451
GTEX-11DXW-0011-R7b-SM-DO119   0.000000e+00   5.012877e-02 0.0409849635
GTEX-11DXW-0226-SM-5H122       3.266941e-03   1.406638e-03 0.0000000000
GTEX-11DXW-0326-SM-5H11W       1.673192e-02   0.000000e+00 0.1001421624
GTEX-11DXW-0426-SM-5H12E       2.007369e-03   2.024474e-02 0.0273820326
GTEX-11DXW-0526-SM-5H127       0.000000e+00   1.793893e-02 0.0636216411
GTEX-11DXW-0626-SM-5N9ER       5.422467e-02   0.000000e+00 0.0278066557
GTEX-11DXW-0726-SM-5H12J       9.115588e-02   0.000000e+00 0.0514545389
GTEX-11DXW-0826-SM-5H118       5.007889e-04   3.626972e-03 0.0211997792
GTEX-11DXW-1026-SM-5H11K       1.183573e-02   6.694532e-02 0.0439943187
GTEX-11DXW-1126-SM-5H12Q       0.000000e+00   1.299048e-01 0.0844375321
GTEX-11DXW-1226-SM-5H133       0.000000e+00   8.320349e-02 0.0403551666
GTEX-11DXX-0005-SM-5NQ8B       7.276124e-02   0.000000e+00 0.0502744193
GTEX-11DXX-0008-SM-5Q5B8       0.000000e+00   7.644238e-02 0.0000000000
GTEX-11DXX-0126-SM-5EGH7       7.754640e-03   0.000000e+00 0.0659737835
GTEX-11DXX-0226-SM-5P9HL       5.924285e-03   0.000000e+00 0.0834999052
GTEX-11DXX-0326-SM-5PNWC       6.773497e-03   0.000000e+00 0.3532718562
GTEX-11DXX-0426-SM-5EQ5F       2.672733e-03   0.000000e+00 0.2005826007
GTEX-11DXX-0526-SM-5PNVR       7.198594e-03   9.596063e-04 0.1455873512
GTEX-11DXX-0626-SM-5Q5AG       1.048765e-02   0.000000e+00 0.2049222227
GTEX-11DXX-0726-SM-5H12X       2.316676e-01   2.198281e-01 0.0586094844
GTEX-11DXX-0826-SM-5GZZP       6.644258e-03   0.000000e+00 0.2767661398
GTEX-11DXX-0926-SM-5H112       4.415238e-02   0.000000e+00 0.1454452761
GTEX-11DXX-1026-SM-5H11E       5.416082e-02   0.000000e+00 0.0969872644
GTEX-11DXX-1126-SM-5GZZK       8.316459e-02   0.000000e+00 0.0111463838
GTEX-11DXX-1226-SM-5GICD       0.000000e+00   4.682712e-03 0.0694505391
GTEX-11DXX-1326-SM-5GIDZ       1.331025e-01   1.476019e-02 0.0248961278
GTEX-11DXX-1426-SM-5GIDU       6.813933e-02   0.000000e+00 0.2230674683
GTEX-11DXX-1526-SM-5H115       0.000000e+00   2.214389e-02 0.1954199603
GTEX-11DXX-1626-SM-5H11H       1.201674e-01   3.345466e-01 0.0158226844
GTEX-11DXX-1726-SM-5H11T       4.561928e-02   0.000000e+00 0.3778253759
GTEX-11DXX-1826-SM-5H126       5.205936e-03   0.000000e+00 0.0068091578
GTEX-11DXX-1926-SM-5EGJK       2.416389e-02   0.000000e+00 0.0761096577
GTEX-11DXX-2026-SM-5EGJL       3.396064e-04   3.757095e-03 0.1633330131
GTEX-11DXX-2126-SM-5PNYR       0.000000e+00   1.596644e-02 0.0042269900
GTEX-11DXX-2326-SM-9YFKS       0.000000e+00   2.299680e-02 0.1727607159
GTEX-11DXX-2426-SM-5GZZW       0.000000e+00   7.536628e-03 0.0253265882
GTEX-11DXX-2526-SM-5H119       0.000000e+00   8.081485e-02 0.1105166122
GTEX-11DXX-2626-SM-5Q5A3       0.000000e+00   1.132168e-02 0.0546380351
GTEX-11DXX-2726-SM-5PNXO       0.000000e+00   5.441909e-02 0.0906194064
GTEX-11DXY-0006-SM-5NQ8N       1.961301e-03   9.136406e-03 0.0781464444
GTEX-11DXY-0008-SM-5QGR4       0.000000e+00   3.081114e-02 0.0000000000
GTEX-11DXY-0011-R10b-SM-DO12C  0.000000e+00   2.947217e-02 0.2093686674
GTEX-11DXY-0011-R11a-SM-DNZZN  7.528929e-03   1.337227e-01 0.1499447018
GTEX-11DXY-0011-R5b-SM-DNZZL   0.000000e+00   7.588892e-02 0.2351947450
GTEX-11DXY-0011-R6a-SM-DNZZF   0.000000e+00   1.078672e-01 0.2712017763
GTEX-11DXY-0011-R7a-SM-DO11L   2.510755e-06   1.234569e-01 0.2564719532
GTEX-11DXY-0011-R8a-SM-DO11M   0.000000e+00   8.899013e-03 0.0954108696
GTEX-11DXY-0126-SM-5H11Q       0.000000e+00   2.217732e-03 0.0000000000
GTEX-11DXY-0226-SM-5H123       1.113913e-01   0.000000e+00 0.0476194622
GTEX-11DXY-0326-SM-5H12F       1.034518e-01   0.000000e+00 0.0304019205
GTEX-11DXY-0426-SM-5H12R       6.579795e-02   0.000000e+00 0.0263779881
GTEX-11DXY-0526-SM-5EGGQ       2.488107e-02   0.000000e+00 0.0075225497
GTEX-11DXY-0826-SM-5EGGR       4.643908e-02   0.000000e+00 0.0206674718
GTEX-11DXY-1026-SM-5987V       1.011937e-02   9.432867e-05 0.0678850884
GTEX-11DXY-1126-SM-5987W       3.126575e-02   0.000000e+00 0.1468289888
GTEX-11DXY-1326-SM-5987Z       6.393670e-03   0.000000e+00 0.0597687266
GTEX-11DXY-1426-SM-5N9CN       5.121238e-03   9.132607e-04 0.0104991938
GTEX-11DXY-1526-SM-5H129       1.033869e-02   0.000000e+00 0.0000000000
GTEX-11DXY-1626-SM-5H12L       6.326651e-02   0.000000e+00 0.0704076756
GTEX-11DXY-2026-SM-5N9CZ       0.000000e+00   6.227827e-03 0.0610714716
GTEX-11DXY-2326-SM-5GICW       8.196848e-02   0.000000e+00 0.0265486290
GTEX-11DXY-2626-SM-5GIE7       0.000000e+00   4.606490e-03 0.0122785711
GTEX-11DXY-2726-SM-5GID2       2.992290e-02   0.000000e+00 0.0229556141
GTEX-11DXY-3026-SM-5N9CB       0.000000e+00   1.204674e-01 0.1061545705
GTEX-11DXY-3126-SM-5N9BT       0.000000e+00   1.636323e-02 0.0941936544
GTEX-11DXY-3226-SM-5GIDE       0.000000e+00   5.381712e-02 0.2122795136
GTEX-11DXZ-0006-SM-5LZZH       2.827021e-02   2.528798e-02 0.1216302732
GTEX-11DXZ-0126-SM-5EGGY       8.290231e-02   0.000000e+00 0.0639724019
GTEX-11DXZ-0226-SM-5EGGZ       0.000000e+00   1.252461e-02 0.1309623634
GTEX-11DXZ-0326-SM-5EGH1       5.183482e-02   0.000000e+00 0.2274967601
GTEX-11DXZ-0426-SM-5987Y       7.038766e-02   0.000000e+00 0.0771739890
GTEX-11DXZ-0526-SM-5GU7J       4.812232e-02   0.000000e+00 0.0425674564
GTEX-11DXZ-0626-SM-5GU77       3.090311e-02   0.000000e+00 0.0447359892
GTEX-11DXZ-0726-SM-5N9C4       3.181132e-02   0.000000e+00 0.0731769038
GTEX-11DXZ-0926-SM-5N9CG       0.000000e+00   3.568844e-02 0.0148320332
GTEX-11DXZ-1026-SM-5N9D5       0.000000e+00   1.176065e-03 0.0245174746
GTEX-11DXZ-1226-SM-5H11L       1.293988e-01   0.000000e+00 0.0053159927
GTEX-11DXZ-1326-SM-5H11X       7.580976e-02   3.787186e-01 0.0135172276
