Fri Mar  6 18:06:57 PST 2020
[1] "/u/home/b/bnadel/TimingSpace/Inputs/Mixes/GTEX1kSamples.tsv"                 
[2] "/u/home/b/bnadel/TimingSpace/Inputs/RefMats/LM22.tsv"                        
[3] "/u/home/b/bnadel/TimingSpace/Predictions/Cibersort_GTEX1kSamples.tsvLM22.tsv"
[1] "character"
                              B cells naive B cells memory   Monocytes
GTEX-1117F-0226-SM-5GZZ7       0.0377243414   0.0000000000 0.007707845
GTEX-1117F-0426-SM-5EGHI       0.0382661338   0.0000000000 0.045632172
GTEX-1117F-0526-SM-5EGHJ       0.2546893755   0.0000000000 0.047296175
GTEX-1117F-0626-SM-5N9CS       0.0708209176   0.0000000000 0.012799882
GTEX-1117F-0726-SM-5GIEN       0.2220915151   0.0000000000 0.045387173
GTEX-1117F-1326-SM-5EGHH       0.1122899438   0.0000000000 0.043229887
GTEX-1117F-2426-SM-5EGGH       0.1077935938   0.0000000000 0.018806084
GTEX-1117F-2526-SM-5GZY6       0.0000000000   0.0000000000 0.013417489
GTEX-1117F-2826-SM-5GZXL       0.0926863756   0.0000000000 0.103575382
GTEX-1117F-2926-SM-5GZYI       0.0079321711   0.0000000000 0.000000000
GTEX-1117F-3026-SM-5GZYU       0.0862895182   0.0000000000 0.015818920
GTEX-1117F-3226-SM-5N9CT       0.0355675851   0.0041406014 0.032895674
GTEX-111CU-0126-SM-5GZWZ       0.0151595434   0.0000000000 0.177173175
GTEX-111CU-0226-SM-5GZXC       0.0488290120   0.0000000000 0.162184863
GTEX-111CU-0326-SM-5GZXO       0.0299119629   0.0000000000 0.273084854
GTEX-111CU-0426-SM-5GZY1       0.1540516830   0.2262518621 0.107555142
GTEX-111CU-0526-SM-5EGHK       0.1081942320   0.0000000000 0.094215532
GTEX-111CU-0626-SM-5EGHL       0.0543112412   0.0000000000 0.113718035
GTEX-111CU-0726-SM-5GZYD       0.0148541178   0.0438070912 0.023041155
GTEX-111CU-0826-SM-5EGIJ       0.0000000000   0.0058293300 0.081188892
GTEX-111CU-0926-SM-5EGIK       0.1912799872   0.0000000000 0.010521729
GTEX-111CU-1026-SM-5EGIL       0.0676858087   0.0000000000 0.144867917
GTEX-111CU-1126-SM-5EGIM       0.0334618832   0.0000000000 0.000000000
GTEX-111CU-1226-SM-5EGIN       0.0000000000   0.0066069183 0.098981367
GTEX-111CU-1326-SM-5NQ8L       0.0761092294   0.0000000000 0.274066627
GTEX-111CU-1426-SM-5GZYP       0.0409957850   0.0000000000 0.012570620
GTEX-111CU-1526-SM-5N9FS       0.0437235299   0.0000000000 0.086653454
GTEX-111CU-1726-SM-5EGHM       0.3021954988   0.0000000000 0.024327975
GTEX-111CU-1826-SM-5GZYN       0.0305887137   0.0000000000 0.165759768
GTEX-111CU-2026-SM-5GZZC       0.0457278490   0.0000000000 0.105986623
GTEX-111CU-2226-SM-5N9G5       0.0712459832   0.0000000000 0.120917182
GTEX-111FC-0126-SM-5N9DL       0.0002734769   0.0031416335 0.024587163
GTEX-111FC-0226-SM-5N9B8       0.0029835608   0.0064310464 0.028714792
GTEX-111FC-0326-SM-5GZZ1       0.0552770123   0.0000000000 0.027337060
GTEX-111FC-0426-SM-5N9CV       0.0069080106   0.0018557710 0.044571936
GTEX-111FC-0526-SM-5GZZ8       0.0000000000   0.0165682526 0.054596441
GTEX-111FC-0626-SM-5N9CU       0.0000000000   0.0047139941 0.101841881
