Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V25	0.03357	0.10091	0.05758	0.02197	0.17508	0.11975	0.0281	0	0.18506	0.27799
V26	0.00055	0	0.02753	0.03653	0.00206	0	0	0.9298	0	0.00352
V27	0.01156	0.00155	0.04815	0	0.59666	0	0.01886	0	0	0.32322
V28	0.30715	0	0.04518	0	0.07683	0.02016	0.02656	0.04545	0.0024	0.47629
V29	0.01908	0.57857	0.04459	0	0.18113	0.08132	0.00915	0.02786	0	0.0583
V30	0.01813	0.0397	0.09741	0.0042	0	0.32402	0.20495	0.00209	0.30545	0.00404
V31	0.00817	0.23415	0.20884	0	0.13092	0	0	0.41423	0	0.00369
V32	0.49725	0	0	0	0.32977	0.03954	0.03133	0	0.09348	0.00862
V33	0.00871	0.03632	0.20242	0.57645	0	0.02249	0.1356	0	0.01654	0.00146
V34	0.00913	0.01904	0.05625	0	0.41166	0	0.0106	0.01925	0.05076	0.42331
V35	0.02167	0.69405	0.04463	0	0.20183	0	0.00851	0.02878	0	0.00052
V36	0.05967	0.1185	0	0	0	0.12283	0.58589	0.05759	0.05114	0.00438
V37	0.0123	0.52086	0.03169	0	0.14373	0.02764	0.1959	0.05185	0.00547	0.01057
V38	0.12814	0.06923	0.03136	0.21788	0	0.07944	0.41931	0.00387	0.04872	0.00204
V39	0.07734	0.06685	0.04523	0.20782	0.03488	0.0762	0.40407	0.03219	0.04443	0.01101
V40	0.08892	0	0.75194	0	0.13558	0	0.01251	0.01041	0	0.00063
V41	0.63454	0.04931	0.00945	0	0.00184	0	0.01567	0.00962	0.2711	0.00849
V42	0.0152	0.45691	0.03868	0	0.46065	0	0	0.00407	0	0.02449
V43	0.13761	0.02779	0.11427	0.07772	0.22982	0.06057	0.15363	0.03826	0.16032	0
V44	0.00647	0	0.52719	0	0.00179	0	0.00372	0.46084	0	0
V45	0.03096	0.03956	0.01744	0.02493	0	0.03257	0.17947	0.00026	0.64922	0.0256
V46	0.15693	0.08141	0.0773	0.28336	0.11187	0	0.00552	0.01564	0	0.26797
V47	0.00793	0.11317	0	0	0	0.13682	0.64929	0.01145	0.06908	0.01227
V48	0.01525	0.02976	0.07716	0	0.13476	0	0.0147	0	0.12889	0.59948
V49	0.12386	0	0	0.02285	0	0	0	0.85329	0	0
V50	0.3157	0.14222	0	0	0.05538	0.45583	0.02856	0	0.00231	0
V51	0.13645	0	0.62057	0	0.08734	0	0.01375	0.09287	0.04309	0.00593
V52	0	0.04791	0.18197	0.39797	0	0.05039	0.273	0.01163	0.03635	0.00078
V53	0.42	0	0.10421	0.09062	0.0352	0	0.00892	0.21389	0	0.12716
V54	0.0053	0	0	0	0.23695	0.70185	0.04521	0	0.01069	0
V55	0	0.01385	0.06912	0.79408	0.06974	0.00787	0.02365	0	0.00734	0.01434
V56	0.12894	0	0.60333	0	0.1071	0.13646	0.01837	0	0	0.0058
V57	0.00538	0	0.62957	0.17376	0.01203	0.00692	0.01681	0.04498	0.09592	0.01464
V58	0.01164	0.1558	0.0733	0.1594	0.05586	0.49034	0.04153	0	0.01212	0
V59	0.03501	0.16415	0	0	0	0.12625	0.60324	0.01002	0.0571	0.00424
V60	0.76457	0	0	0	0.06823	0	0.01085	0	0.15574	6e-04
V61	0.00415	0	0.01676	0.02999	0.02008	0.83844	0.05991	0	0.02691	0.00376
V62	0.02946	0.05265	0.03828	0.01239	0.06333	0.05795	0.32181	0.01723	0.08048	0.32642
V63	0.00995	0.17391	0.02403	0	0.25516	0.48602	0.03474	0	0.00489	0.01131
V64	0.0433	0	0.29099	0.24758	0.00515	0.00071	0.00311	0.37799	0	0.03117
V65	0.04432	0.01833	0.0485	0.39485	0	0.00029	0.03488	0.3432	0.09883	0.01679
V66	0.0185	0.00273	0.03474	0	0.76522	0.02003	0.01781	0.03083	0.00998	0.10015
V67	0.01307	0.14622	0.58062	0	0.06024	0.04663	0.06332	0.02176	0.05259	0.01557
V68	0.03318	0.00828	0.00042	0.02904	0.00228	0	0.00497	0.43712	0.48471	0
V69	0.00612	0	0.93988	0	0.03299	0.00168	0.01645	0.00262	0.00027	0
V70	0.76406	0.00115	0.06621	0	0	0.03284	0.0335	0.00998	0.09226	0
V71	0.01068	0	0	0.03997	0.00158	0	0	0.93571	0	0.01205
V72	0.21542	0	0.05231	0.31568	0.2496	0	0.00564	0.00344	0.00671	0.1512
V73	0.04158	0	0.03045	0.00143	0.89799	0.01193	0.00738	0.00653	0	0.00272
V74	0.00228	0.00453	0.09396	0.25094	0.09232	0.03318	0.00975	0.00502	0.00978	0.49825
V75	0	0.05916	0.19402	0.50493	0.03266	0.00452	0.00872	0.00239	0.1936	0
V76	0.00083	0.0055	0	0	0.01296	0.88086	0.06564	0.00048	0.03372	0
V77	0	0.03492	0.02487	0.3852	0	0.30838	0.21162	0	0.02717	0.00785
V78	0.01126	0.45346	0.0758	0	0.14781	0.04068	0.21384	0	0.00264	0.0545
V79	0.00618	0.0225	0.04529	0.34902	0.00179	0.25034	0.02703	0	0.28014	0.0177
V80	0.44815	0.00152	0.02766	0	0.06336	0.00022	0.03196	0	0.07828	0.34885
V81	0.00148	0.00044	0.0089	0.18808	0.1964	0.56069	0.03599	0	0.00803	0
V82	0.0476	0.39381	0.06728	0.27989	0.11764	0.00273	0.00174	0.08827	0	0.00103
V83	0.00585	0.03086	0.06411	0.51916	0.03306	0	0.00095	0.34568	0	0.00032
V84	0.02773	0.01488	0.00332	0.0353	0.13537	0.5908	0.17135	0.00078	0.02046	0
V85	0.19452	0	0.55036	0	0.04398	0	0.01147	0	0.00105	0.19862
V86	0.25261	0.00051	0.3288	0.38901	0.00626	0.00584	0.01084	0	0.00197	0.00416
V87	0.03733	0.03181	0.01822	0.03259	0.02659	0.00231	0.01584	0	0.83532	0
V88	0	0.25635	0.09232	0.56687	0.07431	0	0.00807	0	0	0.00207
V89	0.00577	0.08879	0	0.0448	0	0.10247	0.5366	0.17011	0.04855	0.00291
V90	0.00493	0.05177	0.51016	0	0.08693	0.01762	0.01176	0	0.00097	0.31587
V91	0.01651	0	0.91202	0	0.03668	0.00037	0.01503	0.01305	0.005	0.00134
V92	0.01062	0.11496	0	0	0	0.12724	0.605	0.01016	0.12985	0.00217
V93	0.03149	0.0696	0.08437	0.00665	0	0.02842	0.16204	0.0272	0.59024	0
V94	0.88399	0	0	0	0	0.02967	0.02364	0.05667	0	0.00601
V95	0.00328	0.05825	0	0.00988	0	0.06156	0.3355	0.49592	0.03361	0.002
V96	0.004	0.08941	0.38821	0.42169	0.03416	0.01123	0.00923	0.01555	0.02173	0.0048
V97	0.00827	0.10236	0.0066	0	0	0.11359	0.59431	0.00984	0.07117	0.09386
V98	0.01486	0.20518	0.04008	0.06076	0.27103	0.01039	0.02596	0.14392	0.15301	0.07481
V99	0.61088	0.00625	0	0	0	0.00859	0.06073	0.01076	0.302	8e-04
V100	0.18799	0.00774	0.03084	0.25604	0.02647	0.30825	0.03264	0	0.14003	0.00999
V101	0.00058	0.02611	0.04755	0	0.08909	0.10661	0.12371	0.06619	0.01453	0.52564
V102	0.04777	0.17815	0.00231	0	0.14736	0.32294	0.09946	0.18438	0.00534	0.01229
V103	0.09825	0.0209	0.01519	0.03089	0	0.00137	0.0147	0.00922	0.80879	0.00068
V104	0.01722	0	0.91515	0	0.01759	0.00106	0.01583	0.00173	0.03143	0
V105	0.28771	0	0.07207	0.00153	0	0.11161	0.00584	0.52124	0	0
V106	0.021	0.53317	0.2671	0	0.15953	0.00989	0.0041	0	0	0.0052
V107	0.2691	0.13204	0.02493	0	0.36973	0.00919	0.01028	0.05663	0.1281	0
V108	0	0	0.03281	0.1896	0.05225	0.41506	0.02769	0.0318	0.01694	0.23384
V109	0.00178	0.02087	0	0.00755	0.02485	0.84268	0.06575	0	0.03653	0
V110	0.02007	0	0.02454	0	0.8485	0	0.00067	0.10359	0	0.00264
V111	0.01119	0.09894	0.00435	0.00441	0.11172	0.11146	0.5793	0.00952	0.05508	0.01402
V112	0.01004	0.09237	0.01862	0	0.00733	0.09006	0.47845	0.0071	0.12285	0.17317
V113	0.04236	0.01469	0.02205	0.01899	0.00153	0.0516	0.02491	0.03522	0.69144	0.09721
V114	0.04782	0.02267	0.02592	0.02336	0	0.00225	0.01583	0.00955	0.85166	0.00094
V115	0.01384	0.69816	0.05915	0	0.20658	0	0.01416	0	0	0.00811
V116	0.37219	0.0432	0	0	0.01192	0	0.00626	0.56642	0	0
V117	0.02114	0.11381	0	0	0	0.12683	0.65518	0.01147	0.06873	0.00283
V118	0.02086	0	0	0	0.00675	0.86444	0.06704	0.01263	0.02827	0
V119	0	0.02435	0.05701	0.6198	0.01244	0.16665	0.02948	0	0.09023	3e-05
V120	0.67371	0	0.22035	0	0	0.09011	0.01582	0	0	0
V121	0.04571	0.11406	0.31262	0	0.04481	0.1682	0.22961	0.02745	0.02215	0.03539
V122	0.03182	0.04044	0.14203	0.00091	0	0.06891	0.0981	0	0.61462	0.00317
V123	0.01566	0	0	0.02189	0.37997	0	0	0.57437	0.00811	0
V124	0.65454	0.01954	0	0	0	0	0.00555	0.32037	0	0
V125	0.00309	0.09599	0.08205	0.02812	0.042	0.09084	0.0104	0.64753	0	0
V126	0.02176	0.03462	0.02828	0	0.81839	0	0.00186	0.08061	0.01448	0
V127	0.01508	0.02497	0.65085	0	0.00377	0.02664	0.15275	0.00022	0.12309	0.00263
V128	0.01413	0.10124	0.45153	0	0.37969	0.03929	0.00871	0.00539	0	0
V129	0.02939	0.05495	0.07521	0.25839	0.09444	0.00516	0.01045	0	0.46126	0.01076
V130	0.00476	0	0.42203	0	0.00208	0	0.00153	0.56959	0	0
V131	0.03221	0.30713	0.51233	0.01632	0.09697	0.00212	0.01367	0	0.01923	0
V132	0.12274	0.06836	0.00185	0	0.06278	0.08613	0.45476	0.1665	0.03366	0.00323
V133	0	0.01441	0	0.2055	0.00656	0.09089	0.03339	0.64926	0	0
V134	0.02161	0.03362	0.27506	0.02356	0.34553	0.01686	0.11772	0.00981	0.01981	0.13642
V135	0.03094	0.15143	0.19523	0	0.03967	0	0.02175	0	0.56098	0
V136	0.00372	0.48219	0.07376	0.16493	0.16881	0	0.00106	0	0	0.10553
V137	0.01042	0.06382	0.0057	0.00827	0.01927	0.42859	0.34816	0.00515	0.1094	0.00122
V138	0.02089	0.0976	0.03482	0	0.04624	0.07769	0.41811	0.00555	0.09114	0.20797
V139	0.62303	0.00199	0	0	0.07091	0.07738	0.01467	0	0.21202	0
V140	0.00923	0.00344	0.35345	0.51163	0.04715	0.0448	0.01563	0	0.0034	0.01128
V141	0	0.01236	0.07798	0.82833	0.01892	0.01959	0.00755	0	0.00831	0.02697
V142	0	0.07664	0.04154	0.29421	0	0.08339	0.43811	0.00311	0.04441	0.01858
V143	0.01267	0.66402	0.0649	0.03875	0.20504	0	0.00244	0	0.01004	0.00213
V144	0.00404	0.06023	0	0.00585	0	0.45269	0.39584	0.03617	0.04519	0
V145	0.01477	0.06185	0.05355	0.56868	0.02434	0.01488	0.00326	0.25324	0.00481	0.00062
V146	0.00704	0	0.54386	0	0.04279	0.01363	0.03207	0.19075	0.00315	0.16671
V147	0.03022	0.00744	0.03114	0.02372	0.17576	0	0.01092	0.03343	0.5616	0.12578
V148	0.04617	0.03204	0.01199	0.02142	0	0.04646	0.03567	0	0.80625	0
V149	0	0.01517	0.05143	0.64365	0	0	0.00471	0.13522	0.14357	0.00625
V150	0.07809	1e-04	0.06102	0	0.25601	0.00261	0.01319	0.00795	0.04781	0.53321
V151	0.00968	0.00293	0.10317	0	0.12972	0.07807	0.01443	0	0.01512	0.64687
V152	0	0	0	0.02861	0.01826	0	0	0.89001	0	0.06312
V153	0.0192	0	0.02137	0	0.82061	0	0	0.13882	0	0
V154	0.04821	0.00498	0.64523	0.25581	0.0158	0.01481	0.01395	0	0.00122	0
V155	0.03956	0	0	0.02045	0	0.0667	0.00237	0.68156	0.18928	9e-05
V156	0.11179	0.01515	0.18363	0	0.00471	0.47278	0.0453	0.06248	0.10269	0.00148
V157	0.01176	0.32977	0.04482	0.03706	0.33876	0.2091	0.01457	0	0.00771	0.00645
V158	0.28273	0.44029	0.03215	0	0.18437	0	0.00902	0.05144	0	0
V159	0.03022	0.00632	0.28432	0.0116	0.41598	0.01588	0.01026	0.13665	0	0.08877
V160	0.03217	0.7015	0.04906	0	0.20927	0	0.00049	0	0	0.00751
V161	0	0.01408	0.0786	0.84565	0.01586	0.00521	0.00697	0	0.02517	0.00847
V162	0	0.00645	0.1058	0	0.1523	0	0.01111	0	0.02727	0.69707
V163	0.0861	0	0.82837	0	0.01797	0.01296	0.01417	0.03428	0	0.00615
V164	0.00633	0	0.92432	0	0.01872	0.01744	0.02484	0.00157	0.00542	0.00136
V165	0.00381	0	0.42161	0	0.11285	0	0.00987	0.01985	0.01353	0.41848
V166	0.02645	0.07902	0.06036	0.63512	0.02328	0.0033	0.01297	0.0868	0.04727	0.02543
V167	0.90546	0	0	0	0	0.00017	0.01303	0	0.08133	0
V168	0.05148	0.00344	0	0.01198	0	0.22758	0.01626	0.5188	0.16371	0.00675
V169	0	0.00052	0.06977	0.20492	0.08389	0.18737	0.01694	0.01808	0.00809	0.41042
V170	0.04801	0.01526	0.01487	0.02524	0	0.00293	0.01666	0	0.87704	0
V171	0.01012	0	0.25599	0.05139	0.0279	0.40122	0.05165	0.07662	0.1234	0.00171
V172	0.00994	0.10238	0.00613	0	0	0.26823	0.49607	0.0235	0.09125	0.00249
V173	0.01885	0.0677	0.02596	0	0.02666	0.0948	0.40463	0.00531	0.08207	0.27402
V174	0	0.05038	0.26276	0.41534	0.17042	0.01808	0.01152	0.01395	0	0.05754
V175	0.84862	0	0.10714	0	0.00408	0.00263	0.02611	0.01143	0	0
V176	0.18489	0	0	0	0.00556	0.70721	0.04461	0	0.057	0.00072
V177	0.72853	0	0.00387	0.10995	0.01981	0	0.0097	0.01948	0.00262	0.10603
V178	0.20274	0	0	0.02265	0.07081	0.62265	0.04216	0	0.00404	0.03495
V179	0.16879	0	0.02514	0	0.80012	0	0.00319	0	0	0.00276
V180	0.44336	0.09393	0.03266	0.37879	0.03141	0.00421	0.01177	0	0.00387	0
V181	0.01053	0.12447	0.71298	0	0.07656	0.01334	0.06005	0	0	0.00207
V182	0.00711	0	0	0.04506	0.32033	0.01063	0	0.58376	0.03019	0.00291
V183	0	0.14394	0.06533	0.65017	0.03255	0.01753	0.08023	0	0.00769	0.00256
V184	0.19172	0	0	0.00771	0.0189	0.58812	0.03498	0.04672	0.00342	0.10844
V185	0.59437	0	0	0.21058	0	0	0.00652	0.12749	0.05892	0.00212
V186	0.85003	0.00359	0	0.10952	0.00351	0.00141	0.02036	0.0096	0.00197	0
V187	0.76882	0	0.10666	0	0	0.00032	0.01648	0.01016	0.07092	0.02664
V188	0.08528	0.06812	0.02919	0.07032	0.70954	0	0.0108	0.01649	0	0.01027
V189	0.87754	0	0	0.07128	0	0.014	0.01276	0.00966	3e-04	0.01445
V190	0.03501	0.02014	0.01276	0.02043	0.06397	0.08503	0.01856	0	0.74411	0
V191	0.00931	0	0.09818	0.39984	0.43075	2e-05	0.03011	0.02637	0	0.00542
V192	0.00562	0	0.08194	0	0.38575	0.00148	0.0075	0.01985	0.00422	0.49364
V193	0.07548	0.01705	0.20793	0.33895	0.14188	0.01085	0.08472	0.0996	0.01868	0.00486
V194	0.00145	0.01551	0	0.00725	0.00114	0.76475	0.16044	0.01528	0.03417	0
V195	0.04491	0.09618	0.00613	0	0.09523	0.22369	0.40207	0.08192	0.03996	0.00993
V196	0.75653	0.00372	0.00436	0.22049	0	0	0.01103	0	0	0.00387
V197	0.01403	0.0043	0.00983	0.21241	0.0069	0	0.00782	0.54814	0.19656	0
V198	0.01807	0	0.02837	0.00412	0.64467	0.22706	0.03003	0	0.04769	0
V199	0.02971	0.02433	0.11159	0.00218	0.40261	0.02081	0.10033	0	0.01235	0.29609
V200	0.01286	0.00916	0.01174	0	0.51806	0.13287	0.15519	0.15422	0	0.0059
V201	0.24367	0.05029	0.01402	0.00778	0	0.01073	0.07492	0.01084	0.56443	0.02331
V202	0.02429	0.24191	0.55025	0	0.07146	0.00411	0.05902	0.00898	0.03998	0
V203	0.01369	0.06657	0.43833	0.13596	0.02715	0.01811	0.07416	0	0.21617	0.00985
V204	0	0.14874	0.30615	0.2988	0.05444	0.0727	0.00992	0.09317	0.01607	0
V205	0.07456	0.12517	0.01019	0	0	0.10016	0.42912	0.11631	0.14232	0.00216
V206	0.27223	0	0.64414	0	0.04108	0	0.01715	0	0	0.0254
V207	0.02228	0.12363	0.07601	0.07776	0.14189	0	0.01253	0	0.22636	0.31955
V208	0.00598	0	0.00108	0.07031	0.01507	0.75107	0.05253	0	0.10035	0.00361
V209	0.04951	0	0.11353	0	0.82756	0.0031	0.0038	0	0	0.00251
V210	0.06413	0	0.0754	0	0.65543	0.00152	0.00637	0.18513	0.00305	0.00897
V211	0.01341	0.04659	0.72653	0	0.03322	0.01208	0.05081	0.05913	0.05713	0.00111
V212	0.09255	0.04877	0	0.02015	0	0	0.00583	0.50229	0.33042	0
V213	0.12196	0	0	0.00723	0.1811	0.62464	0.04599	0.0089	0.00167	0.00851
V214	0.01251	0.05983	0.00909	0	0.35679	0.10667	0.35936	0.0032	0.02582	0.06673
V215	0.00792	0.11422	0	0	0	0.13801	0.65373	0.01172	0.07119	0.00321
V216	0.01481	0.51888	0.0481	0	0.39303	0	0.00354	0.01611	0	0.00553
V217	0.02584	0.14409	0.06309	0.09005	0.26736	0.2417	0.01596	0.07133	0.01363	0.06695
V218	0.03483	0.01845	0	0	0.01335	0.68488	0.18523	0.00124	0.02765	0.03437
V219	0	0	0	0.08815	0	0	0.02812	0.88373	0	0
V220	0.01039	0.01731	0.04163	0.40845	0	0	0.00826	0.07863	0.43533	0
V221	0.15472	0.07014	0.35749	0	0.03832	0	0.02484	0.12726	0.17236	0.05487
V222	0.01746	0	0.79152	0	0.01083	0.15876	0.02144	0	0	0
V223	0.00829	0	0.83378	0	0.0209	0.07918	0.05765	0.00021	0	0
V224	0.01345	0.00025	0.70688	0	0.00961	0.0062	0.01306	0.11136	0.1392	0
V225	0	0	0.3343	0.32897	0.00292	0.00912	0.00505	0.31656	0	0.00308
V226	0.01839	0.55407	0.03328	0	0.17191	0	0.00116	0.22068	0	0.00051
V227	0.0125	0	0.72111	0	0.25316	0	0.01169	0	0.00154	0
V228	0.03067	0.46462	0.10051	0	0.1356	0	0.00387	0.22257	0.03557	0.0066
V229	0.68406	0	0	0	0	0.25762	0.03021	0.02811	0	0
V230	0	0.01939	0.07257	0.44335	0.04822	0.0176	0.08302	0	0.03259	0.28326
V231	0.05108	0.19833	0.02761	0.02663	0.03877	0.08964	0.01514	0.00809	0.54094	0.00375
V232	0.02081	0.27603	0.48555	0	0.09599	0	0.00484	0.11465	0	0.00212
V233	0.02626	0	0.02398	0.03869	0.66035	0.00454	0.00656	0	0.23629	0.00335
V234	0.01455	0.01343	0	0.01345	0.21497	0.01816	0.12453	0.59558	0	0.00532
V235	0.0132	0	0.37952	0	0.00626	0	0.00818	0.58694	0	0.00589
V236	0	0.00565	0.25387	0.27891	0.01585	0.37883	0.0339	0	0.03298	0
V237	0.02887	0	0.45685	0.11603	0.31909	0.02667	0.00991	0.04257	0	0
V238	0.00461	0.01321	0.30369	0	0.03285	0	0.00329	0.6411	0	0.00125
V239	0.00788	0.12287	0.06958	0.58021	0.0861	0.02096	0.02791	0	0.0102	0.07429
V240	0.08255	0.05902	0.00107	0	0	0.38038	0.39713	0.00605	0.04881	0.02499
V241	0.15728	0.00585	0.05685	0.69582	0.01871	0.0261	0.00757	0.02261	0.00261	0.0066
V242	0.04449	0.01407	0.02792	0.06772	0	0.0099	0.0155	0	0.8204	0
V243	0.0347	0.01708	0.03307	0.16263	0	0.07238	0.04419	0	0.5751	0.06085
V244	0.03393	0.04155	0.43391	0	0	0.05916	0.31609	0.07495	0.04041	0
V245	0.16351	0.10172	0.17653	0	0.03023	0.46112	0.03399	0.03289	0	0
V246	0.01245	0.28523	0.01211	0	0.04355	0.08719	0.46743	0.00652	0.08048	0.00505
V247	0.00687	0.00365	0.93239	0	0.02774	0.00124	0.01617	0.00215	0.00798	0.0018
V248	0.52152	0.05175	0.00244	0	0.02245	0.02868	0.09656	0.27484	0.00176	0
V249	0.01997	0	0.76492	0	0.11953	0	0.01225	0	0.01228	0.07106
V250	0.00293	0.03025	0.01526	0.33429	0.02661	0.23916	0.02262	0.31816	0	0.01071
V251	0.60529	0.12037	0	0.01499	0.12007	0	0.00627	0.09309	0.03691	0.003
V252	0.06635	0.42432	0.03238	0.03414	0.11259	0.22527	0.01729	0.08176	0	0.00589
V253	0.02873	0.00408	0.34967	0	0	0.07538	0.02279	0	0.51935	0
V254	0.01829	0	0.03966	0.04558	0.8489	0.00252	0.00291	0	0	0.04214
V255	0.02315	0	0.01916	0	0.94492	0	0.00603	0.00675	0	0
V256	0	0.02001	0.07499	0.83569	0.00859	0.03556	0.00852	0	0.00836	0.00829
V257	0.39684	0	0.43846	0	0	0.13779	0.02692	0	0	0
V258	0.01899	0	0.03024	0.00196	0.84743	0	0.01126	0	0	0.09012
V259	0.04679	0	0	0.11126	0.13122	0	0.00872	0.69966	0	0.00235
V260	0.00261	0.11509	0	0.02734	0.0325	0	0	0.82247	0	0
V261	0.23733	0.04901	0	0	0	0.3517	0.25333	0.00237	0.09396	0.0123
V262	0.00846	0.36345	0.12286	0	0.11655	0.32599	0.02034	0.01831	0	0.02403
V263	0.45941	0.34255	0.00777	0	0.12255	0.00361	0.0342	0	0	0.02992
V264	0	0.00521	0.05974	0.61112	0.28422	0.01366	0.01838	0	0.00079	0.00687
V265	0.01795	0.26559	0.06423	0.33814	0.08006	0.03518	0.09871	0	0.01151	0.08861
V266	0.02524	0.56632	0.15645	0	0.16003	0	0.00658	0.02924	0.05533	0.00082
V267	0.00213	0.19171	0.0928	0.01062	0.15875	0.00665	0.00759	0	0.00251	0.52723
V268	0.0126	0.21228	0.05538	0.13453	0.52444	0	0.01088	0.0159	0.02187	0.01213
V269	0.00486	0.00741	0.30494	0.63111	0.01782	0	0.00886	0.00201	0.02271	0.00029
V270	0.04233	0	0.01859	0	0.92848	0	0.00147	0.00634	0	0.0028
V271	0.05458	0.02056	0.19031	0	0.02726	0.0124	0.0337	0	0.66119	0
V272	0.02516	0.13108	0.07943	0.00877	0.04742	0.14103	0.02451	0.27454	0.21776	0.05032
V273	0	0	0.01854	0.23997	0.08047	0.60726	0.04035	0	0.01341	0
V274	0.07805	0.01007	0.11819	0.01252	0.09481	0.16024	0.01561	0.07294	0.03342	0.40414
V275	0.01506	0.06797	0.03821	0	0.6852	0.04724	0.00587	0.00517	0	0.13529
V276	0.00849	0.10056	0.05726	0.46469	0.07723	0.01053	0.08791	0.01705	0.11957	0.05672
V277	0.01049	0.16696	0.50965	0.22944	0.0684	0	0.00886	0.00619	0	0
V278	0.1266	0.03112	0.11571	0	0.12087	0	0.01384	0	0.01047	0.58139
V279	0.01146	0.14013	0.04579	0.32557	0.28275	0.03221	0.15392	0	0.00646	0.00171
V280	0.09828	0.02755	0.01328	0.07406	0.15744	0.27853	0.19234	0.13315	0.01923	0.00615
V281	0.00466	0.0248	0.01767	0.00553	0.05012	0.72379	0.05673	0.01111	0.02363	0.08195
V282	0	0.01995	0.07344	0.83241	0.00736	0	0.00608	0.02148	0.03106	0.00822
V283	0.08409	0	0.04183	0.07332	0.50523	0.03433	0.00792	0.0301	0.22317	0
V284	0.00157	0.0072	0.31219	0	0.10979	0	0.01471	0.00894	0.01077	0.53483
V285	0.01167	0.10459	0.03749	0.00276	0.07152	0	0.03609	0.44351	0.02379	0.26858
V286	0.02102	0	0.09302	0.04145	0.0716	0.45101	0.03535	0	0.00958	0.27698
V287	0.02819	0.06422	0.03238	0	0.05775	0.08149	0.34258	0.00364	0.04456	0.34518
V288	0.00963	0.00486	0.00313	0.02485	0.00122	0.20241	0.01293	0.73975	0.00122	0
V289	0.01047	0.12383	0.70612	0	0.12242	0	0.00975	0.00795	0	0.01946
V290	0.00746	0.07171	0.18243	0	0	0.30317	0.37426	0.01982	0.03378	0.00738
V291	0.79622	0	0.04522	0.05963	0.01826	0.06065	0.01822	0	0	0.0018
V292	0.01828	0	0.57355	0	0.01532	0.36192	0.03022	0	0.00071	0
V293	0.02616	0	0.86492	0	0.0257	0	0.01288	0.05773	0	0.01261
V294	0.0597	0.19609	0.20116	0.01291	0.0487	0.004	0.05279	0.00952	0.41513	0
V295	0.01894	0.03524	0.74002	0	0.03531	0.01787	0.01517	0.09354	0	0.04391
V296	0.01789	0.01509	0.09258	0.16356	0.26372	0.00509	0.0193	0.14156	0.2812	0
V297	0.23063	0.05647	0.05149	0	0.16325	0.00117	0.04811	0.0085	0.00195	0.43844
V298	0	0.02162	0.1052	0.81777	0.00661	0.00692	0.01591	0	0.02395	0.00201
V299	0.33297	0	0	0	0.12952	0.49501	0.02983	0	0	0.01267
V300	0	0	0.01713	0.24138	0.17008	0.00018	0.00844	0.55909	0	0.00369
V301	0	0	0	0.04693	0	0	0	0.95307	0	0
