Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V95	0	0.00938	0.03731	0.03116	0.06185	0.03003	0.53425	0.24475	0.05127	0
V96	0	0.10676	0.34891	0.38482	0	0.01293	0.05579	0.01	0.08079	0
V97	0	0	0.04702	0.04334	0.06668	0.00735	0.71316	0.02967	0.00659	0.08619
V98	0	0.26017	0.01926	0.06155	0.14519	0.02935	0.09791	0.08455	0.21602	0.086
V99	0.45685	0.02704	0.10071	0.01902	0.03179	0.01059	0.11218	0.02434	0.21749	0
V100	0.11666	0.02749	0.11367	0.20875	0.0413	0.25537	0.09019	0.01188	0.13469	0
V101	0	0	0.01444	0.03498	0	0.07431	0.22285	0.04877	0	0.60464
V102	0	0.20747	0.02984	0.0301	0.08992	0.27237	0.19906	0.09578	0.07546	0
V103	0.00057	0.0531	0.09739	0.02182	0.08528	0.01311	0.07404	0.04168	0.59793	0.01508
V104	0.03965	0.01089	0.71685	0.11386	0	0.00056	0.03702	0	0.07041	0.01077
V105	0.23854	0.02147	0.1405	0.03197	0.00515	0.14968	0.08474	0.26696	0.06098	0
V106	0	0.65136	0.17251	0.03521	0	0.02476	0.03152	0	0.08464	0
V107	0.17564	0.22095	0.0518	0.01517	0.22094	0.0247	0.05182	0.03646	0.20252	0
V108	0	0	0.05564	0.16777	0.01317	0.34567	0.09265	0.03122	0.02946	0.26442
V109	0	0.03432	0.02442	0.04114	0.04041	0.71297	0.1176	0.00818	0.02096	0
V110	0	0.1494	0	0	0.57651	0.00723	0.04567	0.05212	0.16254	0.00652
V111	0	0.00564	0.04173	0.04972	0.143	0.00757	0.69997	0.02504	0.02325	0.00407
V112	0	0	0.04233	0.04259	0.06071	0.00895	0.59424	0.03013	0.04665	0.1744
V113	0	0.02851	0.05551	0.01925	0.06782	0.05901	0.09414	0.05345	0.48765	0.13466
V114	0	0.05042	0.07826	0.01432	0.08739	0.01476	0.07797	0.04277	0.61951	0.0146
V115	0	0.85394	0	0	0	0.0025	0.05087	0	0.09268	0
V116	0.33266	0.09517	0.08233	0.00771	0	0.03986	0.08449	0.29941	0.05836	0
V117	0	0	0.05643	0.04384	0.07654	0.00738	0.78634	0.02946	0	0
V118	0	0.00936	0.03503	0.03617	0.0351	0.73828	0.11959	0.01469	0.01178	0
V119	0	0.02308	0.14608	0.45452	0.01474	0.14884	0.09664	0.0075	0.10861	0
V120	0.58617	0.00548	0.2535	0.04398	0	0.07925	0.03162	0	0	0
V121	0.00021	0.09254	0.23853	0.07582	0.04177	0.10941	0.33468	0.02303	0.05134	0.03268
V122	0	0.04545	0.13491	0.03702	0.07644	0.05807	0.18536	0.02738	0.42778	0.00758
V123	0	0.07636	0.00815	0.00429	0.2978	0.0355	0.08898	0.32858	0.16034	0
V124	0.60494	0.05215	0.07662	0.01147	0	0.0177	0.05303	0.16965	0.01443	0
V125	0	0.15541	0.09012	0.041	0.01472	0.13926	0.11511	0.34992	0.09446	0
V126	0	0.18689	0	0	0.54205	0.00689	0.04393	0.04022	0.18001	0
V127	0	0.02073	0.47669	0.0915	0.02021	0.00785	0.24374	0.00484	0.11986	0.01458
V128	0	0.20041	0.32921	0.05896	0.21461	0.04823	0.04053	0	0.10805	0
V129	0	0.08862	0.11342	0.20311	0.10158	0.01409	0.06757	0.01947	0.37981	0.01232
V130	0	0.0205	0.38904	0.06348	0	0.0368	0.08703	0.32065	0.0825	0
V131	0.00822	0.36153	0.3538	0.12632	0	0.00914	0.0442	0	0.09679	0
V132	0.0321	0.01034	0.0795	0.04258	0.10834	0.01381	0.59321	0.08835	0.03177	0
V133	0	0.03305	0.06251	0.16475	0.01327	0.13134	0.16161	0.35438	0.07909	0
V134	0	0.06275	0.17749	0.09015	0.18775	0.00814	0.19953	0.01352	0.09026	0.17041
V135	0	0.19134	0.1621	0.03258	0.06089	0.01206	0.07509	0.02116	0.44478	0
V136	0	0.56582	0.02594	0.15853	0	0.00272	0.04545	0.00121	0.08301	0.11732
V137	0	0.01091	0.04406	0.04792	0.0789	0.27576	0.46256	0.02099	0.05889	0
V138	0	0.0175	0.04897	0.04275	0.06499	0.00925	0.53253	0.02834	0.04141	0.21426
V139	0.47481	0.04375	0.0944	0.02013	0.06362	0.07338	0.04561	0.01226	0.17204	0
V140	0.00936	0.01177	0.34645	0.44164	0.01421	0.04056	0.06611	0	0.06039	0.00951
V141	0	0	0.19763	0.64617	0	0.01377	0.06828	0.00016	0.05506	0.01894
V142	0	0	0.09698	0.22079	0.05052	0.00498	0.57593	0.02216	0.02037	0.00826
V143	0	0.80141	0	0.04697	0	0.01092	0.03288	0	0.10782	0
V144	0	0	0.0396	0.0494	0.05774	0.2906	0.52074	0.03385	0.00807	0
V145	0	0.08132	0.15194	0.43429	0	0.03111	0.07973	0.14101	0.0806	0
V146	0.00058	0.00316	0.40157	0.0811	0	0.02894	0.09969	0.0997	0.05194	0.23333
V147	0	0.04518	0.03706	0.02118	0.15571	0.01286	0.07183	0.04684	0.43299	0.17633
V148	0	0.05545	0.06656	0.01628	0.08731	0.05343	0.10733	0.03441	0.57797	0.00127
V149	0	0.01677	0.15281	0.48149	0.00796	0.00591	0.07952	0.08728	0.16826	0
V150	0.06245	0.00645	0.02045	0.02548	0.06496	0	0.06619	0.01864	0.02099	0.7144
V151	0.0104	0	0.01792	0.03354	0	0.05902	0.05398	0.00157	0	0.82356
V152	0	0.01377	0.02726	0.00292	0.0149	0.05673	0.13627	0.57139	0.09147	0.08529
V153	0	0.13887	0	0	0.56852	0.00917	0.04803	0.0725	0.16291	0
V154	0.0563	0.01065	0.50993	0.31379	0	0.01206	0.04604	0	0.05123	0
V155	0	0.02478	0.05704	0.01073	0.02991	0.12311	0.11537	0.39592	0.24315	0
V156	0.05352	0.04025	0.17864	0.06535	0.0246	0.38759	0.10408	0.03863	0.10735	0
V157	0	0.41329	0.00581	0.05602	0.15622	0.1979	0.05716	0	0.1136	0
V158	0.21432	0.53719	0.04216	0.01508	0.03246	0.00931	0.04466	0.02944	0.07537	0
V159	0	0.08393	0.2031	0.07539	0.23726	0.03302	0.06263	0.06964	0.10925	0.12578
V160	0	0.88518	0	0	0	0.00104	0.02632	0	0.08745	0
V161	0	5e-05	0.20011	0.66355	0	0	0.06783	0.00019	0.06827	0
V162	0.00786	0	0	0.02536	0	0	0.03745	0	0	0.92933
V163	0.09879	0.018	0.64162	0.10302	0	0.0194	0.04092	0.00902	0.0479	0.02133
V164	0.02896	0.00857	0.70518	0.11981	0	0.01429	0.05207	0	0.05304	0.01809
V165	0.0068	0	0.28139	0.06461	0	0	0.05249	0.01817	0.00264	0.57389
V166	0.00575	0.08947	0.16004	0.47733	0	0.00804	0.08332	0.0576	0.10083	0.01762
V167	0.80826	0.0155	0.10124	0.02151	0	0	0.02182	0	0.03167	0
V168	0	0.03824	0.05528	0.02121	0.0338	0.25691	0.11751	0.27908	0.19798	0
V169	0	0	0.0611	0.17906	0	0.1621	0.07765	0.0259	0.00179	0.4924
V170	0	0.04318	0.0734	0.01344	0.09162	0.01434	0.07854	0.03704	0.64191	0.00652
V171	0	0.01606	0.20756	0.10917	0.04321	0.33177	0.11835	0.04521	0.12867	0
V172	0	0.01283	0.04999	0.04503	0.0749	0.13468	0.61772	0.03092	0.03392	0
V173	0	0	0.04146	0.04067	0.04096	0.02338	0.51587	0.03014	0.0228	0.28472
V174	0	0.07932	0.23887	0.35202	0.07996	0.02075	0.06596	0.01257	0.07958	0.07096
V175	0.75371	0.00476	0.17843	0.02915	0	0	0.03394	0	0	0
V176	0.11633	0.01668	0.05861	0.03507	0.03489	0.58875	0.09282	0.00912	0.04774	0
V177	0.64038	0	0.09514	0.11344	0	0	0.03171	0.01077	0	0.10856
V178	0.13461	0.02031	0.06154	0.06113	0.06706	0.51081	0.09471	0.00806	0.03326	0.0085
V179	0.1035	0.13062	0.02439	0.00338	0.54473	0.00484	0.03427	0	0.14634	0.00793
V180	0.38046	0.10824	0.13179	0.29285	0	0.00518	0.04709	0.00061	0.03378	0
V181	0.00725	0.16148	0.52805	0.09286	0.01204	0.01197	0.11258	0	0.06498	0.00879
V182	0	0.06446	0.01365	0.02787	0.2512	0.05657	0.09435	0.3237	0.1682	0
V183	0	0.13734	0.14532	0.47843	0.00163	0.00434	0.16969	0.00498	0.05826	0
V184	0.12454	0.01504	0.05644	0.04943	0.01919	0.48172	0.09139	0.03484	0.02248	0.10493
V185	0.50218	0.01238	0.1199	0.17411	0	0.00736	0.04773	0.06951	0.06683	0
V186	0.73566	0.01168	0.10973	0.10878	0	0	0.03286	0.00128	0	0
V187	0.6765	0.00932	0.17678	0.03679	0	0.00044	0.03589	0.00587	0.04684	0.01157
V188	0.02458	0.20478	0.02678	0.06346	0.45142	0.00574	0.05393	0.00866	0.14949	0.01118
V189	0.77119	0.00177	0.10765	0.0875	0	0.00608	0.02459	0.00121	0	0
V190	0	0.05514	0.05188	0.01588	0.13246	0.09127	0.07875	0.03035	0.54426	0
V191	0	0.06196	0.1232	0.30945	0.27321	0.00271	0.09496	0.01792	0.11476	0.00183
V192	0	0.02518	0.01855	0.02211	0.15277	0.0025	0.05971	0.02272	0.02003	0.67643
V193	0.03897	0.03489	0.21935	0.28452	0.09666	0.00759	0.17445	0.05634	0.08723	0
V194	0	0.00382	0.02938	0.04374	0.04228	0.60598	0.24376	0.01857	0.01246	0
V195	0	0.04436	0.05464	0.04183	0.11537	0.12152	0.5278	0.05248	0.04201	0
V196	0.66808	0.0039	0.12156	0.18403	0	0	0.02244	0	0	0
V197	0	0.02904	0.07774	0.16611	0.0336	0.0333	0.11416	0.30521	0.24083	0
V198	0	0.10329	0.00793	0.02091	0.41882	0.20783	0.08101	0.00014	0.16009	0
V199	0	0.05154	0.06528	0.04209	0.20298	0.01145	0.18289	0.01319	0.06471	0.36586
V200	0	0.06674	0.01073	0.02297	0.33679	0.10678	0.27172	0.07887	0.10539	0
V201	0.12855	0.06444	0.08728	0.02256	0.06202	0.01397	0.14876	0.03606	0.40479	0.03157
V202	8e-05	0.27825	0.39066	0.10123	0	0.00563	0.1155	0.00287	0.10578	0
V203	0	0.07585	0.32713	0.18888	0.02725	0.01309	0.14472	0.00915	0.19808	0.01583
V204	0	0.18023	0.25742	0.27909	0	0.07834	0.06494	0.05081	0.08917	0
V205	0	0.05527	0.07451	0.04275	0.07095	0.02735	0.56452	0.07169	0.09296	0
V206	0.26708	0.01756	0.51416	0.08296	0	0.00323	0.04027	0	0.03404	0.0407
V207	0	0.1372	0.0471	0.0811	0.03999	0.00393	0.06968	0.02128	0.18842	0.41131
V208	0	0.01062	0.045	0.08147	0.04262	0.63127	0.10695	0.00976	0.0723	0
V209	0	0.14337	0.07124	0.00674	0.56443	0.01061	0.036	0	0.15485	0.01277
V210	0.00862	0.11601	0.06484	0.00856	0.44349	0.02173	0.05964	0.09739	0.16444	0.01528
V211	0.00851	0.07593	0.54311	0.09528	0.00459	0.01553	0.10788	0.02809	0.1084	0.01269
V212	0.02175	0.09959	0.06831	0.01053	0.0389	0.03307	0.09994	0.28592	0.34197	0
V213	0.05984	0.035	0.04748	0.0437	0.13957	0.51317	0.0996	0.0113	0.05034	0
V214	0	0.04043	0.01924	0.03422	0.24214	0.03817	0.48073	0.01772	0.05919	0.06814
V215	0	0	0.05041	0.04377	0.07614	0.01505	0.78538	0.02924	0	0
V216	0	0.68126	0	0	0.15553	0.0047	0.03921	0.00758	0.11173	0
V217	0	0.20118	0.05472	0.10157	0.13517	0.22092	0.07386	0.04226	0.10698	0.06334
V218	0	0.00518	0.04591	0.04225	0.05435	0.52753	0.28415	0.01467	0.01942	0.00653
V219	0	0.01338	0.0425	0.05399	0.01312	0.05568	0.18592	0.54514	0.09027	0
V220	0	0.02983	0.11785	0.29951	0.04001	0.01009	0.07856	0.06675	0.3574	0
V221	0.10273	0.10302	0.28197	0.06405	0.01738	0.015	0.08162	0.07206	0.18821	0.07396
V222	0.02595	0.01058	0.60914	0.10502	0	0.14993	0.05075	0	0.04863	0
V223	0.01863	0.01385	0.6291	0.10789	0	0.06852	0.10578	0	0.05098	0.00524
V224	0.0048	0.02798	0.53013	0.13405	0.00047	0.01806	0.0558	0.05719	0.1667	0.00483
V225	0	0.00461	0.32522	0.31995	0	0.02943	0.07776	0.16999	0.07304	0
V226	0	0.7063	0	0	0	0.01614	0.05623	0.12692	0.0944	0
V227	0.01305	0.05114	0.55117	0.09289	0.14916	0.00332	0.03612	0	0.09197	0.01117
V228	0	0.57209	0.05877	0.0208	0.00461	0.0168	0.06107	0.12379	0.14206	0
V229	0.56684	0.01708	0.07966	0.0247	0	0.22687	0.06501	0.01985	0	0
V230	0	0	0.10063	0.33488	0	0.00494	0.17195	0.01613	0.03004	0.34143
V231	0	0.23871	0.04825	0.0317	0.05658	0.09684	0.07075	0.0298	0.42737	0
V232	0.00063	0.3574	0.36661	0.06859	0	0.01673	0.04633	0.05716	0.08654	0
V233	0	0.11228	0.00858	0.02825	0.4647	0.01421	0.05135	0.00553	0.3034	0.01169
V234	0	0.04607	0.02924	0.01708	0.17747	0.03613	0.29073	0.30326	0.10002	0
V235	0	0.02998	0.35495	0.05967	0	0.03738	0.10191	0.32721	0.08627	0.00264
V236	0	0.01663	0.23205	0.26292	0.01544	0.32099	0.0875	0.00257	0.06189	0
V237	0.00944	0.06326	0.34647	0.17909	0.19193	0.03404	0.0502	0.0187	0.10687	0
V238	0	0.05998	0.28412	0.04666	0.01199	0.03913	0.10013	0.36388	0.09411	0
V239	0	0.13289	0.13455	0.44152	0.02073	0.01844	0.09518	0.00487	0.06955	0.08227
V240	0.00541	0.00153	0.07783	0.04738	0.06863	0.23358	0.51786	0.02198	0.01971	0.00609
V241	0.1402	0.00672	0.18053	0.51586	0	0.02393	0.06174	0.02054	0.05049	0
V242	0	0.03999	0.08591	0.05105	0.08444	0.02096	0.07755	0.03463	0.60063	0.00484
V243	0	0.02361	0.07957	0.12701	0.05959	0.06949	0.11842	0.02921	0.41206	0.08105
V244	0	0.00367	0.32717	0.0854	0.03561	0.01199	0.44396	0.04463	0.04756	0
V245	0.10562	0.13617	0.17063	0.04996	0.00934	0.38617	0.08161	0.02002	0.04046	0
V246	0	0.18338	0.03103	0.03969	0.06544	0.00821	0.6002	0.02253	0.04952	0
V247	0.03126	0.02469	0.72008	0.11472	0	0	0.03562	0	0.05455	0.01908
V248	0.38744	0.07162	0.09598	0.02302	0.02253	0.03529	0.18417	0.13568	0.04428	0
V249	0.02996	0.02436	0.57818	0.09606	0.04242	0.00272	0.04014	0	0.06836	0.11779
V250	0	0.04877	0.08569	0.26258	0.02	0.23811	0.10953	0.16523	0.07009	0
V251	0.49029	0.17434	0.07579	0.03452	0.04757	0.00976	0.03818	0.05076	0.0788	0
V252	0.00844	0.48884	0.03199	0.0621	0	0.21994	0.06909	0.04592	0.07368	0
V253	0	0.03074	0.28847	0.06174	0.0484	0.07778	0.07492	0.01847	0.39835	0.00113
V254	0	0.13545	0	0.03652	0.55775	0.01041	0.04195	0	0.15253	0.06539
V255	0	0.14752	0	0	0.64379	0.00165	0.04396	0	0.16233	0.00074
V256	0	0.00383	0.19359	0.65027	0	0.02884	0.06882	0	0.05465	0
V257	0.33565	0.01216	0.36321	0.09059	0	0.12144	0.05557	0	0.02137	0
V258	0	0.12117	0	0	0.54809	0.00211	0.05563	0	0.14224	0.13076
V259	0.00704	0.0382	0.06811	0.09206	0.11532	0.04036	0.12739	0.40218	0.10934	0
V260	0	0.19497	0.02144	0.00191	0	0.05207	0.1147	0.50951	0.1054	0
V261	0.13	0.02581	0.0715	0.04329	0.0533	0.23692	0.35345	0.01963	0.06611	0
V262	0	0.41714	0.07284	0.04272	0.01217	0.30159	0.06851	0.01222	0.0728	0
V263	0.37095	0.39855	0.05314	0.01564	0.01446	0.01513	0.07272	0.00337	0.0527	0.00333
V264	0	0.0415	0.13089	0.45859	0.18182	0.01173	0.07978	0.00076	0.09493	0
V265	0	0.25637	0.08503	0.27136	0.00829	0.02395	0.18778	0.00926	0.06861	0.08935
V266	0	0.68071	0.08603	0.01895	0	0.00718	0.04379	0.01868	0.14464	0
V267	0	0.17988	0.00673	0.04967	0	0.00474	0.0542	0.00763	0	0.69714
V268	0	0.32411	0.02453	0.11715	0.29559	0.00568	0.05977	0.01159	0.15918	0.00239
V269	0.00895	0.00419	0.33382	0.52614	0	0	0.05723	0.00315	0.06652	0
V270	0	0.14806	0	0	0.63832	0.00254	0.03707	0	0.16343	0.01058
V271	0	0.04992	0.18697	0.03499	0.09247	0.01887	0.095	0.02587	0.49154	0.00437
V272	0	0.16622	0.07304	0.03586	0.03508	0.15149	0.10651	0.14549	0.23486	0.05145
V273	0	0.01487	0.0692	0.1973	0.06958	0.51046	0.09387	0.00518	0.03955	0
V274	0.04575	0.01256	0.09192	0.05759	0.00127	0.14545	0.07511	0.05254	0.03321	0.48459
V275	0	0.18257	0	0.00019	0.39843	0.0546	0.05034	0.00621	0.12754	0.18013
V276	0	0.09455	0.11014	0.33805	0.04892	0.00318	0.18118	0.02479	0.13826	0.06091
V277	0.00321	0.20397	0.39975	0.27739	0	0	0.04422	0	0.07145	0
V278	0.1233	0	0.04279	0.03412	0	0	0.04514	0.00101	0	0.75364
V279	0	0.15385	0.07271	0.24787	0.16791	0.01102	0.25552	0.00641	0.0847	0
V280	0.02992	0.03351	0.07323	0.09008	0.1312	0.20132	0.30477	0.07158	0.06439	0
V281	0	0.0392	0.03751	0.0456	0.04494	0.6014	0.11675	0.01527	0.03352	0.0658
V282	0	0.00514	0.19357	0.64072	0	0	0.06687	0.0198	0.07389	0
V283	0.01163	0.09049	0.06607	0.06697	0.35394	0.04439	0.05649	0.02609	0.28393	0
V284	0.00889	0	0.17637	0.05296	0	0	0.04819	0.00545	0	0.70813
V285	0	0.12263	0.02827	0.01921	0	0.02516	0.14462	0.23455	0.07553	0.35003
V286	0	0	0.08377	0.08134	0.02054	0.37355	0.09375	0.01259	0.01471	0.31976
V287	0	0	0.04311	0.0394	0.03852	0.02014	0.45757	0.02804	0.00509	0.36813
V288	0	0.0369	0.04883	0.01581	0.0117	0.25868	0.12892	0.42073	0.07841	0
V289	0.01129	0.18483	0.53317	0.08951	0.02701	0.00463	0.038	0	0.07418	0.03738
V290	0	0.01371	0.1526	0.06594	0.05057	0.18139	0.49162	0.02376	0.0204	0
V291	0.67579	0.01223	0.14003	0.08606	0	0.04984	0.03605	0	0	0
V292	0.00818	0.01447	0.44472	0.08783	0.00872	0.32125	0.06978	0	0.04506	0
V293	0.04572	0.01145	0.67706	0.10923	0	0.00562	0.04267	0.02028	0.05352	0.03446
