CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V228	0.16979	0.16995	0.35942	0.09632	0.11285	0.09167
V229	0.18713	0.00212	0.29707	0.22101	0.20278	0.08989
V230	0.10183	0.12279	0.54227	0.06711	0.08655	0.07945
V231	0.11916	0.01968	0.02537	0.59875	0.17521	0.06184
V232	0.36483	0	0.05399	0.24068	0.0936	0.2469
V233	0.58244	0.01961	0.08848	0.10611	0.07266	0.1307
V234	0.37342	0	0.05836	0.07761	0.39963	0.09098
V235	0.13971	0.00294	0.03884	0.58112	0.1643	0.07309
V236	0.12689	0	0.17841	0.0752	0.4634	0.15611
V237	0.06149	0.0053	0.61551	0.13269	0.11209	0.07291
V238	0.47399	0	0.09728	0.11661	0.0938	0.21832
V239	0.4124	0.0213	0.13261	0.14792	0.1674	0.11838
V240	0.10061	0.16049	0.04557	0.13844	0.51015	0.04473
V241	0.42649	0.12264	0.06464	0.17196	0.11151	0.10276
V242	0.31385	0.00578	0.08832	0.17384	0.15187	0.26635
V243	0.10717	0.28136	0.35014	0.09019	0.11577	0.05538
V244	0.19516	0	0.06079	0.06412	0.49058	0.18936
V245	0.54872	0	0.08188	0.06492	0.06945	0.23503
V246	0.08662	0.03062	0.1949	0.29783	0.32911	0.06092
V247	0.32377	0.02506	0.06568	0.1786	0.09955	0.30734
V248	0.25357	0.00952	0.04567	0.20336	0.39605	0.09182
V249	0.24286	0.11405	0.3086	0.11397	0.08208	0.13844
V250	0.0903	0.02039	0.02267	0.63983	0.16277	0.06405
V251	0.13041	0.39427	0.14684	0.16752	0.10728	0.05369
V252	0.08395	0.01034	0.05078	0.59421	0.19319	0.06753
V253	0.17422	0.01174	0.04753	0.31516	0.2171	0.23425
V254	0.12983	0.17592	0.09765	0.18016	0.33735	0.07909
V255	0.32199	0.2089	0.10895	0.10137	0.12378	0.13502
V256	0.14737	0.54317	0.07025	0.07104	0.11262	0.05556
V257	0.14256	0.27726	0.076	0.081	0.34479	0.07838
V258	0.10992	0.17816	0.13059	0.3902	0.12634	0.06479
V259	0.11725	0.38939	0.26833	0.07208	0.08994	0.06301
V260	0.17476	0.00132	0.06297	0.07906	0.56413	0.11776
V261	0.40878	0	0.08716	0.08838	0.23338	0.18229
V262	0.11157	0.01239	0.59881	0.07092	0.13584	0.07046
V263	0.08164	0.04766	0.48445	0.19983	0.11104	0.07539
V264	0.46024	0.00442	0.13632	0.08763	0.11385	0.19755
V265	0.09913	0	0.04836	0.08638	0.71489	0.05124
V266	0.30709	0	0.08667	0.06671	0.08122	0.4583
V267	0.21926	0.45433	0.06532	0.10832	0.09738	0.05539
V268	0.62946	0.01276	0.07743	0.07272	0.05233	0.1553
V269	0.10014	0.04065	0.11294	0.51872	0.16545	0.06211
V270	0.27367	0.33494	0.08027	0.07435	0.16708	0.0697
V271	0.20976	0.05638	0.23536	0.0724	0.09424	0.33186
V272	0.09646	0	0.04581	0.11915	0.64963	0.08895
V273	0.1141	0	0.08141	0.11964	0.60569	0.07916
V274	0.21833	0	0.17695	0.0942	0.08638	0.42413
V275	0.49961	0.13911	0.07812	0.07608	0.06871	0.13837
V276	0.22954	0.16166	0.11662	0.11349	0.11908	0.25961
V277	0.4054	0	0.07505	0.06842	0.17272	0.27841
V278	0.17915	0.07913	0.10986	0.21476	0.34474	0.07237
V279	0.26188	0	0.20342	0.0981	0.09313	0.34347
V280	0.16118	0.00222	0.02794	0.57557	0.15412	0.07897
V281	0.14663	0.53538	0.08806	0.08471	0.09648	0.04874
V282	0.10084	0.00896	0.05181	0.11075	0.67471	0.05293
V283	0.11491	0.29767	0.05416	0.07136	0.41541	0.0465
V284	0.12349	0.06416	0.25912	0.27735	0.14508	0.1308
V285	0.09048	0.02018	0.01667	0.63903	0.16965	0.06399
V286	0.4886	0.03191	0.11528	0.1824	0.07314	0.10867
V287	0.09488	0	0.06853	0.1205	0.64032	0.07577
V288	0.23057	0.16773	0.07766	0.06724	0.17712	0.27968
V289	0.06756	0.07101	0.54421	0.12988	0.11747	0.06987
V290	0.0774	0.00064	0.18924	0.5072	0.151	0.07451
V291	0.10584	0.02643	0.01769	0.6166	0.16443	0.06902
V292	0.18503	0.06699	0.04283	0.421	0.21826	0.06591
V293	0.08997	0.01491	0.07124	0.07616	0.69642	0.05131
V294	0.41199	0.00889	0.06304	0.07718	0.28627	0.15263
V295	0.3011	0	0.08718	0.05889	0.07856	0.47427
V296	0.13615	0.26449	0.10464	0.22801	0.15307	0.11363
V297	0.28078	0	0.07466	0.06849	0.08527	0.4908
V298	0.13599	0.49778	0.15822	0.06952	0.09306	0.04542
V299	0.16494	0.06611	0.53626	0.06809	0.08878	0.07583
V300	0.52252	0.08046	0.0972	0.07031	0.05961	0.16989
V301	0.37501	0.28553	0.10188	0.07426	0.07908	0.08424
V302	0.10948	0.21048	0.08059	0.37162	0.16653	0.0613
V303	0.13597	0.45539	0.10353	0.07418	0.18115	0.04979
V304	0.0925	0	0.06604	0.07028	0.72034	0.05084
V305	0.13037	0	0.16198	0.33685	0.1902	0.18061
V306	0.40159	0.03858	0.07434	0.06865	0.06982	0.34703
V307	0.19578	0	0.05706	0.07787	0.56916	0.10013
V308	0.08249	0.01405	0.01584	0.65447	0.17267	0.06048
V309	0.12171	0.38087	0.04966	0.27981	0.1159	0.05205
V310	0.17451	0.25947	0.23133	0.06574	0.09603	0.17291
V311	0.43589	0	0.08061	0.0672	0.0637	0.3526
V312	0.17231	0	0.03762	0.28814	0.4272	0.07473
V313	0.34061	0	0.07171	0.08964	0.07301	0.42502
V314	0.25372	0.01314	0.03579	0.48815	0.13425	0.07495
V315	0.20967	0.44997	0.0733	0.06528	0.12733	0.07445
V316	0.30228	0	0.0802	0.10793	0.09012	0.41947
V317	0.14117	0	0.03268	0.50031	0.17286	0.15297
V318	0.08633	0.01097	0.04249	0.62585	0.16103	0.07334
V319	0.3086	0.13653	0.21746	0.1499	0.08838	0.09913
V320	0.245	0.13822	0.2721	0.13214	0.0902	0.12234
V321	0.13162	0.43758	0.05104	0.22023	0.11578	0.04375
V322	0.1117	0	0.1101	0.07693	0.57826	0.12301
V323	0.11929	0.20918	0.03848	0.29071	0.29225	0.05007
V324	0.16511	0	0.07472	0.20013	0.39724	0.1628
V325	0.17821	0.52271	0.08593	0.06684	0.09217	0.05413
V326	0.21676	0.47375	0.0801	0.0659	0.10472	0.05876
V327	0.11763	0.00648	0.64739	0.06327	0.08566	0.07956
V328	0.20051	0.14271	0.17203	0.15143	0.26679	0.06653
V329	0.06995	0	0.43343	0.06562	0.35881	0.07219
V330	0.06094	0.00634	0.67715	0.07096	0.105	0.07962
V331	0.49876	0.05329	0.10351	0.11602	0.07237	0.15605
V332	0.17177	0.01357	0.15892	0.07023	0.36543	0.22009
V333	0.08218	0.01188	0.35799	0.28484	0.18086	0.08226
V334	0.09929	0.3025	0.3148	0.133	0.09697	0.05345
V335	0.15454	0.00921	0.55809	0.06704	0.08185	0.12927
V336	0.29879	0.39014	0.08645	0.06485	0.08487	0.0749
V337	0.13819	0.12046	0.09036	0.07315	0.53124	0.0466
V338	0.52117	0.00308	0.09803	0.07193	0.1773	0.12848
V339	0.15479	0.05904	0.3118	0.22551	0.12179	0.12707
V340	0.45173	0.18798	0.06868	0.09187	0.08699	0.11276
V341	0.25368	0.03191	0.06441	0.41441	0.15445	0.08114
V342	0.1422	0	0.04037	0.47801	0.1779	0.16152
V343	0.26141	0.07846	0.14979	0.07913	0.09252	0.33869
V344	0.15037	0.40349	0.0608	0.07906	0.20728	0.099
V345	0.08008	0	0.05434	0.07691	0.74258	0.04609
V346	0.18785	0	0.0476	0.32754	0.35409	0.08292
V347	0.37721	0.09382	0.07562	0.11625	0.24739	0.08972
V348	0.14804	0.10003	0.47846	0.07444	0.12528	0.07375
V349	0.52045	0.06233	0.09593	0.12202	0.09218	0.10709
V350	0.36395	0.01951	0.14366	0.21042	0.08445	0.17802
V351	0.32222	0.00233	0.10292	0.08044	0.08971	0.40238
V352	0.17399	0.20715	0.06594	0.063	0.2953	0.19462
V353	0.07761	0.13891	0.56901	0.06172	0.08827	0.06448
V354	0.2065	0.00517	0.21425	0.0639	0.31004	0.20014
V355	0.05955	0.03082	0.67904	0.06993	0.09123	0.06943
V356	0.40362	0.09113	0.07907	0.20408	0.10309	0.119
V357	0.26907	0.00301	0.32529	0.07647	0.23579	0.09038
V358	0.24552	0	0.11475	0.08131	0.08385	0.47457
V359	0.18651	0.06611	0.03591	0.44649	0.1856	0.07938
V360	0.39045	0	0.05891	0.19031	0.24644	0.11389
V361	0.14543	0.55581	0.07094	0.07601	0.10281	0.04901
V362	0.1282	0.38112	0.06814	0.25817	0.1188	0.04558
V363	0.52411	0.04943	0.10672	0.06553	0.12594	0.12828
V364	0.23762	0.09552	0.07748	0.08587	0.16697	0.33654
V365	0.33868	0.28131	0.06621	0.14827	0.08378	0.08174
V366	0.14423	0.18475	0.3549	0.10263	0.14312	0.07037
V367	0.09895	0	0.03942	0.43362	0.35133	0.07668
V368	0.21592	0.05849	0.11974	0.08599	0.19218	0.32768
V369	0.1146	0	0.04689	0.10948	0.64081	0.08823
V370	0.09489	0.05767	0.48326	0.15555	0.11136	0.09726
V371	0.15574	0.18165	0.04292	0.36561	0.11969	0.13439
V372	0.15371	0.43573	0.06195	0.07927	0.19308	0.07626
V373	0.58662	0.00676	0.07725	0.06644	0.05456	0.20837
V374	0.20487	0.01038	0.20585	0.37227	0.1359	0.07074
V375	0.33809	0.00156	0.19059	0.10098	0.26977	0.09901
V376	0.23226	0	0.08068	0.14101	0.14612	0.39992
V377	0.1091	0	0.32679	0.06654	0.42785	0.06972
V378	0.25562	0.00415	0.20036	0.06109	0.10478	0.37399
V379	0.40178	0	0.16046	0.06045	0.06457	0.31274
V380	0.08901	0.00784	0.07101	0.08225	0.6981	0.05179
V381	0.29916	0.02757	0.2574	0.23661	0.09777	0.0815
V382	0.09271	0.00526	0.04655	0.19677	0.60816	0.05056
