CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V1	0.06306	0	0	0.57756	0.01272	0.34666
V2	0	0.23302	0	0.13485	0	0.63212
V3	0	0.00842	0	0	0	0.99158
V4	0	0.48442	0	0.21554	0	0.30004
V5	0	0.19709	0	0.63191	0.00682	0.16418
V6	0	0.00755	0	0.05443	0.00407	0.93396
V7	0	0.44166	0	0.31501	0	0.24333
V8	0	0.13395	0	0.01787	0.00175	0.84643
V9	0	0.20632	0	0.056	0	0.73769
V10	0	0.11561	0	0.12752	0.00304	0.75383
V11	0	0.55261	0	0.24179	0	0.20561
V12	0	0	0	0	0	1
V13	0	0.57097	0	0.31773	0	0.11131
V14	0	0.11796	0	0.60126	0.00902	0.27176
V15	0	0.1573	0	0.10493	0.00145	0.73632
V16	0.03523	0	0	0.48987	0.01034	0.46456
V17	0	0	0	0	0	1
V18	0	0.31469	0	0.0901	0	0.59521
V19	0	0.1238	0	0.06216	0.00231	0.81173
V20	0	0.16143	0	0.0546	0.00094	0.78303
V21	0	0	0	0	0	1
V22	0	0.1191	0	0.50183	0.00759	0.37149
V23	0.06847	0	0	0.72766	0.01472	0.18916
V24	0.04861	0	0	0.50867	0.01123	0.43149
V25	0	0.48872	0	0.24415	0	0.26713
V26	0.07008	0	0	0.54829	0.0122	0.36942
V27	0	0	0	0	0	1
V28	0	0.29871	0	0.11667	0	0.58461
V29	0	0.52544	0	0.25974	0	0.21481
V30	0	0.28517	0	0.13352	0	0.58131
V31	0.01903	0.05102	0	0	0.00338	0.92656
V32	0	0.0804	0	0.481	0.00812	0.43049
V33	0	0.48025	0	0.2135	0	0.30625
V34	0.05244	0	0	0.66627	0.0151	0.26619
V35	0	0.16023	0	0.46679	0.00527	0.3677
V36	0	0.5601	0	0.32772	0	0.11218
V37	0.00729	0	0	0.23649	0.00691	0.74931
V38	0	0	0	0	0	1
V39	0	0.13278	0	0.10246	0.0026	0.76215
V40	0	0.57018	0	0.31722	0	0.1126
V41	0	0.03667	0	0	0.00047	0.96286
V42	0	0.0383	0	0.06943	0.00413	0.88814
V43	0	0.47142	0	0.22739	0	0.30119
V44	0	0.55479	0	0.23903	0	0.20618
V45	0	0.33227	0	0.08553	0	0.5822
V46	0	0	0	0.09554	0.00447	0.89999
V47	0	0.43515	0	0.27922	0	0.28562
V48	0	0.57655	0	0.31423	0	0.10922
V49	0	0.54489	0	0.24902	0	0.20609
V50	0.04317	0	0	0.58669	0.01293	0.35722
V51	0.06391	0	0	0.79024	0.01654	0.12931
V52	0	0.57198	0	0.31714	0	0.11088
V53	0.07032	0	0	0.66143	0.01447	0.25378
V54	0	0.18412	0	0.26957	0.0016	0.54471
V55	0.01912	0.08399	0	0.72164	0.01162	0.16362
V56	0	0.15774	0	0.66813	0.00904	0.16509
V57	0	0.15832	0	0	0	0.84168
V58	0.03708	0	0	0.49506	0.01114	0.45673
V59	0.03134	0.05078	0	0.69511	0.01212	0.21064
V60	0.0212	0.03691	0	0.10913	0.00513	0.82763
V61	0	0.18433	0	0.04383	0	0.77184
V62	0	0.10057	0	0.08203	0.00295	0.81446
V63	0	0.23921	0	0.00634	0	0.75445
V64	0	0.24178	0	0.58003	0.00435	0.17384
V65	0	0.20304	0	0.02152	0	0.77544
V66	0.0352	0.0908	0	0.33933	0.00758	0.52709
V67	0	0.16954	0	0.07546	0	0.75499
V68	0.02087	0.07147	0	0	0.00249	0.90518
V69	0	0.06207	0	0	0.00019	0.93773
V70	0.05752	0	0	0.68732	0.01326	0.24191
V71	0	0.27104	0	0.17458	0	0.55439
V72	0	0.19712	0	0.03068	0	0.7722
V73	0.05402	0	0	0.65403	0.0134	0.27855
V74	0	0.35567	0	0.47077	0	0.17356
V75	0	0.55174	0	0.24292	0	0.20533
V76	0.06063	0	0	0.70389	0.01562	0.21986
V77	0	0.25392	0	0.20028	0	0.5458
V78	0	0.19155	0	0.04184	0	0.7666
V79	0	0.24383	0	0	0	0.75617
V80	0	0.24496	0	0.00124	0	0.75381
V81	0	0.24565	0	0.05875	0	0.6956
V82	0	0.53675	0	0.25464	0	0.20861
V83	0	0.23918	0	0.16531	0	0.59551
V84	0.02926	0.04819	0	0.33366	0.00764	0.58124
V85	0.02308	0.06216	0	0	0.00259	0.91217
V86	0	0.04972	0	0.01319	0.00208	0.93501
V87	0	0.11455	0	0.62282	0.00909	0.25354
V88	0	0.04312	0	0.02511	0.00207	0.9297
V89	0	0.2533	0	0.11276	0	0.63394
V90	0	0.58085	0	0.30866	0	0.11048
V91	0.05633	0	0	0.67218	0.0138	0.25768
V92	0	0.16136	0	0.60947	0.0076	0.22157
V93	0	0.08085	0	0.02114	0.00141	0.89661
V94	0.06175	0	0	0.78945	0.01455	0.13424
V95	0.06747	0	0	0.80971	0.01574	0.10708
V96	0	0.42757	0	0.28164	0	0.29079
V97	0.0678	0	0	0.81479	0.01616	0.10125
V98	0	0.28667	0	0.52645	0.00199	0.18489
V99	0	0.12959	0	0.71713	0.01007	0.14321
V100	0.04163	0	0	0.56222	0.01183	0.38432
V101	0	0.46265	0	0.27574	0	0.26161
V102	0	0.117	0	0	0.00187	0.88113
V103	0	0.11995	0	0.0674	0.0024	0.81025
V104	0.05202	0	0	0.67511	0.01363	0.25924
V105	0	0	0	0	0	1
V106	0	0	0	0.04333	0.00413	0.95254
V107	0	0.58149	0	0.30806	0	0.11045
V108	0	0	0	0	0	1
V109	0	0	0	0	0	1
V110	0	0.30503	0	0.3915	0	0.30347
V111	0.06212	0	0	0.70192	0.01387	0.22209
V112	0	0.52335	0	0.33048	0	0.14617
V113	0	0.25752	0	0.51519	0.00335	0.22394
V114	0.06603	0	0	0.56883	0.01318	0.35196
V115	0	0.10554	0	0.00885	8e-04	0.88481
V116	0.01898	0.07124	0	0	0.0025	0.90728
V117	0.06111	0.03487	0	0.30913	0.00846	0.58644
V118	0	0.58075	0	0.30886	0	0.11039
V119	0	0.55101	0	0.24355	0	0.20544
V120	0	0.45407	0	0.33558	0	0.21035
V121	0	0.0258	0	0	0.00225	0.97195
V122	0	0.12712	0	0.42814	0.00692	0.43782
V123	0	0.02376	0	0	0.0022	0.97405
V124	0.06384	0	0	0.77351	0.01607	0.14658
V125	0	0.21901	0	0.27654	0.00049	0.50396
V126	0	0.14829	0	0	0	0.85171
V127	0.05964	0	0	0.65769	0.01456	0.26811
V128	0	0.46292	0	0.27079	0	0.26629
