mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V225	0.6144	0.2032	0.13451	0.03304	0.01486
V226	0.39455	0.41883	0.06785	0.0909	0.02786
V227	0.04943	0.255	0.04761	0.60297	0.04499
V228	0.46278	0.14514	0.24726	0.10956	0.03526
V229	0.19316	0.3551	0.28294	0.12892	0.03988
V230	0	0.16465	0	0.26081	0.57455
V231	0.02512	0.47501	0.13325	0.28698	0.07963
V232	0.68922	0.11861	0.16794	0.01866	0.00558
V233	0.00526	0.19328	0.12558	0.26722	0.40866
V234	0	0.33151	0.23518	0.39932	0.03398
V235	0.85002	0.09918	0	0.04111	0.00969
V236	0.03051	0.18537	0.51992	0.22275	0.04145
V237	0.06804	0.19333	0.24026	0.37031	0.12806
V238	0	0.14587	0	0.42846	0.42568
V239	0.02185	0.37199	0.09603	0.30591	0.20423
V240	0.02802	0.63196	0.1201	0.15301	0.0669
V241	0.01561	0.69382	0.12562	0.13216	0.03279
V242	0	0.31587	0.29334	0.3357	0.05509
V243	0.36339	0.15198	0.29072	0.09443	0.09948
V244	0	0.37867	0.21613	0.21256	0.19264
V245	0.01367	0.66731	0.14239	0.15074	0.02589
V246	0.50712	0.26422	0.06298	0.087	0.07868
V247	0.13077	0.22613	0.52236	0.09257	0.02817
V248	0.05056	0.49035	0.09789	0.16989	0.1913
V249	0.16856	0.19782	0.18637	0.22108	0.22617
V250	0	0.20781	0.52221	0.11553	0.15445
V251	0.14216	0.12929	0.09827	0.57669	0.05359
V252	0	0.23596	0.4565	0.21252	0.09503
V253	0.22764	0.4426	0.15102	0.14526	0.03347
V254	0.42801	0.32019	0.0526	0.16665	0.03255
V255	0.69912	0.14969	0.00768	0.07385	0.06967
V256	0.00415	0.58987	0.10979	0.1607	0.1355
V257	0.34386	0.29294	0.16555	0.12647	0.07118
V258	0.10632	0.28955	0.09493	0.48006	0.02914
V259	0.43408	0.27583	0.19278	0.06662	0.03068
V260	0.1761	0.1799	0.09838	0.23559	0.31004
V261	0	0.17285	0.41305	0.32661	0.0875
V262	0.78339	0.11731	0.05021	0.03498	0.01411
V263	0.67591	0.14206	0.02594	0.14331	0.01278
V264	0.03314	0.65026	0.12488	0.16596	0.02576
V265	0.70114	0.15506	0.08172	0.04806	0.01402
V266	0	0.17149	0.05713	0.24901	0.52237
V267	0	0.16818	0	0.34554	0.48628
V268	0.1355	0.36388	0.18342	0.26446	0.05274
V269	0.03948	0.32458	0.3427	0.25572	0.03751
V270	0.00573	0.10398	0.04243	0.82335	0.0245
V271	0.17293	0.53681	0.1015	0.14176	0.04701
V272	0.06369	0.60782	0.13009	0.14434	0.05406
V273	0.19872	0.14702	0.1632	0.37439	0.11667
V274	0.03951	0.18403	0.03321	0.35734	0.38591
V275	0.00661	0.53582	0.22753	0.19686	0.03318
V276	0	0.1782	0.55346	0.24543	0.0229
V277	0.27911	0.16371	0.50073	0.03049	0.02595
V278	0	0.15799	0.28562	0.46652	0.08987
V279	0.08773	0.10793	0.02469	0.72294	0.05671
V280	0.12611	0.12573	0.04837	0.6164	0.08338
V281	0	0.2279	0.07404	0.6702	0.02786
V282	0.02428	0.68659	0.12432	0.13202	0.03279
V283	0.26166	0.16101	0.10064	0.1796	0.29709
V284	0	0.25283	0.44193	0.11184	0.1934
V285	0.43397	0.37071	0.05791	0.11162	0.02578
V286	0.02938	0.21538	0.68936	0.05817	0.00772
V287	0.16372	0.17907	0.16075	0.35577	0.14069
V288	0.13554	0.18782	0.51816	0.06515	0.09333
V289	0.10126	0.23055	0.05964	0.57965	0.0289
V290	0.3516	0.37619	0.17715	0.07533	0.01972
V291	0.30849	0.2205	0.04167	0.39891	0.03042
V292	0.05644	0.19986	0.34011	0.16114	0.24245
V293	0	0.24419	0.6657	0.07616	0.01395
V294	0	0.16847	0	0.25424	0.57729
V295	0	0.14918	0.28113	0.50769	0.062
V296	0.74239	0.16191	0.01074	0.0522	0.03276
V297	0	0.1928	0.62141	0.15361	0.03219
V298	0.20555	0.11416	0.01606	0.56966	0.09458
V299	0.18615	0.09877	0.02624	0.66317	0.02567
V300	0.86476	0.09962	0	0.02564	0.00998
V301	0.83491	0.09642	0.00337	0.04996	0.01535
V302	0	0.135	0	0.51694	0.34806
V303	0.05251	0.25459	0.20533	0.28475	0.20282
V304	0.1247	0.20614	0.61808	0.03174	0.01935
V305	0.13924	0.31798	0.12574	0.23259	0.18445
V306	0.2642	0.49171	0.08382	0.12461	0.03566
V307	0.15546	0.13456	0.24206	0.44934	0.01859
V308	0.1632	0.17786	0.54708	0.1003	0.01156
V309	0.51818	0.1533	0.05855	0.18227	0.08769
V310	0	0.1775	0	0.30614	0.51636
V311	0	0.09166	0.04729	0.83233	0.02872
V312	0.03436	0.3103	0.24257	0.15358	0.25919
V313	0.01982	0.30129	0.05036	0.42377	0.20476
V314	0.0314	0.15017	0.00269	0.49109	0.32465
V315	0.83457	0.10032	0.0092	0.02472	0.03118
V316	0.0607	0.45189	0.28919	0.13551	0.0627
V317	0.2952	0.19995	0.44295	0.03866	0.02323
V318	0.78743	0.10273	0.00149	0.03979	0.06857
V319	0.05041	0.22931	0.68537	0.0329	0.00201
V320	0.03278	0.09583	0.0175	0.82228	0.03161
V321	0.07857	0.32263	0.30417	0.26173	0.03291
V322	0	0.30873	0.49436	0.1211	0.0758
V323	0.17342	0.27293	0.39753	0.09156	0.06456
V324	0	0.12789	0.05319	0.78935	0.02956
