B_cells	NK_cells	T_cells_CD4.	Monocytes
V281	0.57349	0.0209	0.17995	0.22565
V282	0.11701	0.08538	0.77176	0.02586
V283	0.25928	0.54952	0.0933	0.0979
V284	0.08934	0.79072	0.11994	0
V285	0.12744	0.01662	0.85594	0
V286	0.28911	0.50952	0.14856	0.05281
V287	0.1601	0.78812	0.05178	0
V288	0.0626	0.27942	0.4621	0.19588
V289	0.31388	0.2121	0.44161	0.03241
V290	0.81046	0.13751	0.05203	0
V291	0.48616	0.06528	0.44856	0
V292	0.91921	0.01561	0	0.06518
V293	0.32688	0.02372	0.6427	0.0067
V294	0.15075	0.39005	0	0.4592
V295	0.07076	0.19629	0.23715	0.4958
V296	0.22176	0.12569	0.60909	0.04347
V297	0.1851	0	0.12797	0.68693
V298	0.31988	0.10038	0.57973	0
V299	0.13678	0.30439	0.01381	0.54503
V300	0.04185	0.04738	0.294	0.61677
V301	0.17263	0.12009	0.64032	0.06696
V302	0.67708	0.32206	0.00086	0
V303	0.03169	0.54911	0.41919	0
V304	0.1148	0.04208	0.73822	0.1049
V305	0.17181	0.16529	0.4841	0.1788
V306	0.78115	0.08841	0.0914	0.03904
V307	0.08861	0.84059	0.07079	0
V308	0.27081	0.22645	0.32891	0.17383
V309	0.38328	0.31756	0.03532	0.26384
V310	0.1316	0.32533	0.18699	0.35608
V311	0.53321	0.42803	0.03877	0
V312	0.14948	0.6588	0.19172	0
V313	0.03514	0.15651	0.04615	0.76219
V314	0.06051	0.48294	0.14643	0.31012
V315	0.17268	0.60367	0.06403	0.15962
V316	0.33931	0.13406	0.41421	0.11241
V317	0.14143	0.66204	0.08437	0.11216
V318	0.09545	0.55649	0.03053	0.31752
V319	0.11874	0.07941	0.79437	0.00748
V320	0.13076	0.1503	0.64494	0.07399
V321	0.64159	0.31697	0.04143	0
V322	0.25105	0.3306	0.08787	0.33048
V323	0.15357	0.02787	0.14326	0.67529
V324	0.65592	0.23492	0.10916	0
V325	0.33426	0.571	0.09475	0
V326	0.02193	0.5688	0.13477	0.27449
V327	0.07865	0.17016	0.14619	0.605
V328	0.10555	0.04323	0.73852	0.1127
V329	0.23683	0.12089	0.20851	0.43377
V330	0.42121	0.00436	0.37219	0.20225
V331	0.40678	0.09297	0.06358	0.43668
V332	0.07113	0.06667	0.23746	0.62474
V333	0.438	0.07202	0.41774	0.07224
V334	0.39048	0.00594	0.39325	0.21033
V335	0.07429	0.3218	0.53188	0.07203
V336	0.22633	0.6596	0.05049	0.06357
V337	0.31066	0.36327	0.32607	0
V338	0.03019	0.88875	0.07668	0.00438
V339	0.1746	0.00188	0.82351	0
V340	0.10402	0.22705	0.54419	0.12474
V341	0.11324	0.05599	0.1203	0.71047
V342	0.28541	0	0.62832	0.08627
V343	0.89433	0.03539	0.04813	0.02215
V344	0.65421	0.13073	0.21506	0
V345	0.09009	0.05214	0.85777	0
V346	0.27877	0.11797	0.3195	0.28376
V347	0.13613	0.01163	0.18393	0.66832
V348	0.10408	0.61238	0.18938	0.09416
V349	0.36625	0.16166	0.41074	0.06134
V350	0.07697	0.70602	0.21701	0
V351	0.08198	0.04418	0.43999	0.43385
V352	0.10944	0.03526	0.81517	0.04014
V353	0.8378	0.01996	0.07989	0.06235
V354	0.09835	0.62862	0.27303	0
V355	0.30865	0.07797	0.48391	0.12946
V356	0.1257	0.03114	0.15562	0.68754
V357	0.15911	0.3246	0.31546	0.20083
V358	0.57022	0.10286	0.07338	0.25353
V359	0.60326	0.05104	0.05693	0.28877
V360	0.55709	0.3863	0.05661	0
V361	0.02735	0.40984	0.56281	0
V362	0.0291	0.87986	0.09104	0
V363	0.21525	0.12312	0.49108	0.17055
V364	0.20207	0.07371	0.67222	0.05199
V365	0.34857	0.02766	0.02707	0.5967
V366	0.12923	0.64088	0.12658	0.10331
V367	0.60379	0.14296	0.00678	0.24648
V368	0.14213	0.67304	0.13191	0.05292
V369	0.06908	0.35595	0.57497	0
V370	0.31895	0.2531	0.42795	0
V371	0.23545	0.67008	0.0636	0.03088
V372	0.23922	0.06111	0.16213	0.53754
V373	0.13199	0.14804	0.49728	0.22268
V374	0.74507	0.00513	0.24979	0
V375	0.12406	0.05153	0.19431	0.6301
V376	0.1223	0.04597	0.15174	0.67999
V377	0.78685	0	0.04501	0.16814
V378	0.06722	0.04585	0.45209	0.43484
V379	0.39389	0.20865	0.01183	0.38563
V380	0.21738	0.0813	0.24158	0.45975
V381	0.72934	0	0.13592	0.13474
V382	0.13662	0.0489	0.81449	0
V383	0.80802	0	0.09355	0.09843
V384	0.56866	0.07358	0.16752	0.19024
V385	0.81431	0.00509	0.12841	0.0522
V386	0.36218	0.00504	0.18982	0.44295
V387	0.57613	0.14159	0.22917	0.05311
V388	0.39803	0.31641	0.17749	0.10807
V389	0.44542	0.48488	0.03823	0.03147
V390	0.30867	0.22931	0.46202	0
V391	0.47268	0.11117	0.02234	0.39381
V392	0.44149	0.21714	0.19761	0.14375
V393	0.3076	0.22184	0.37648	0.09408
V394	0.1551	0.24248	0.14423	0.4582
V395	0.25926	0.37302	0.2378	0.12992
V396	0.07227	0.86264	0.05507	0.01003
V397	0.74527	0.0791	0.1503	0.02533
V398	0.47594	0.13928	0.12395	0.26083
V399	0.23455	0.51203	0.19348	0.05994
V400	0.02772	0.58489	0.10545	0.28194
V401	0.0871	0.16438	0.71203	0.03649
V402	0.7766	0.14998	0.07341	0
V403	0.11535	0.03914	0.13406	0.71145
V404	0.13968	0.19665	0.61455	0.04913
V405	0.28672	0.03162	0.21236	0.4693
V406	0.6458	0.24108	0.03781	0.07531
V407	0.03019	0.88875	0.07668	0.00438
V408	0.13693	0.24458	0.42932	0.18917
V409	0.04598	0.05772	0.10806	0.78824
V410	0.14871	0.77319	0.07809	0
V411	0.50539	0.00898	0	0.48563
V412	0.20571	0.08394	0.52234	0.18801
V413	0.1032	0.47254	0.22116	0.2031
V414	0.08237	0.47473	0.36995	0.07295
V415	0.46923	0.02687	0.27287	0.23104
V416	0.07187	0.08882	0.83931	0
V417	0.40576	0.55368	0.04057	0
V418	0.14513	0.12062	0.18427	0.54998
V419	0.12685	0	0.11885	0.75431
V420	0.02163	0.84859	0.07108	0.0587
V421	0.2026	0.05278	0.67651	0.06811
V422	0.15475	0.10753	0.00634	0.73138
V423	0.13981	0.03728	0.82072	0.00219
V424	0.02871	0.07232	0.658	0.24097
V425	0.10585	0.23598	0.60119	0.05697
V426	0.146	0.06353	0.75835	0.03212
V427	0.11595	0.39312	0.23155	0.25938
V428	0.14419	0.70754	0.10208	0.04619
V429	0.11967	0	0.12775	0.75258
V430	0.7402	0.16238	0.03954	0.05788
V431	0.23096	0.0301	0.48609	0.25285
V432	0.19534	0.11556	0.0737	0.61539
V433	0.11481	0.72585	0	0.15934
V434	0.39591	0.08389	0.07535	0.44484
V435	0.54204	0	0.16044	0.29752
V436	0.43478	0.00246	0.15635	0.40642
V437	0.2978	0.24833	0.0011	0.45278
V438	0.62224	0.16162	0.04895	0.16719
V439	0.12062	0.14427	0.00554	0.72957
V440	0.52896	0.03451	0.05805	0.37847
V441	0.11951	0.14031	0.60794	0.13223
V442	0.35001	0.33343	0.16513	0.15142
V443	0.73448	0	0.13225	0.13327
V444	0.09009	0.05214	0.85777	0
V445	0.59702	0.01702	0.37796	0.008
V446	0.09224	0.75763	0.11052	0.0396
V447	0.6152	0.09161	0.22012	0.07307
V448	0.0824	0.08495	0.24356	0.58909
V449	0.55648	0.03858	0.3362	0.06874
V450	0.18626	0.75572	0.05801	0
V451	0.89759	0.06538	0.00054	0.03649
V452	0.13667	0.0167	0.13747	0.70916
V453	0.77261	0.07006	0.11117	0.04616
V454	0.03332	0.84306	0.12362	0
V455	0.58794	0.0306	0.34372	0.03774
V456	0.34966	0.12403	0.41362	0.11269
V457	0.03805	0.09267	0.06382	0.80546
V458	0.32931	0.24547	9e-04	0.42433
V459	0.06364	0.73239	0.15038	0.05358
V460	0.8744	0.00488	0.09237	0.02835
V461	0.18119	0.07083	0.01367	0.73432
V462	0.39927	0.25473	0	0.34599
V463	0.28878	0.44415	0.19796	0.06912
V464	0.55259	0.10536	0.00386	0.33819
V465	0.43288	0.41034	0.04693	0.10985
V466	0.60611	0.19017	0.011	0.19273
V467	0.34886	0.52511	0.12381	0.00222
V468	0.51316	0.37582	0.08653	0.02449
V469	0.06692	0.19469	0.3306	0.4078
V470	0.54623	0.1234	0.21848	0.11189
V471	0.3371	0.12301	0.04539	0.49449
V472	0.37401	0.33554	0	0.29045
V473	0.14476	0.48727	0.36797	0
V474	0.21298	0	0.15319	0.63383
V475	0.23396	0.39903	0.10354	0.26348
V476	0.25655	0.0146	0.09915	0.6297
V477	0.59565	0.03319	0.24886	0.12229
V478	0.18445	0.57815	0.02077	0.21663
V479	0.0686	0.10589	0.77896	0.04656
V480	0.14129	0.32873	0.06505	0.46493
V481	0.19033	0.03423	0.77544	0
V482	0.67288	0.15479	0.15688	0.01545
V483	0.20724	0.12947	0.10422	0.55907
V484	0.10756	0.11153	0.05492	0.72599
V485	0.17617	0.69636	0.03998	0.08749
V486	0.31315	0.26912	0.15728	0.26045
V487	0.16736	0.06169	0.13126	0.63969
V488	0.04377	0.02503	0.86918	0.06202
V489	0.24242	0.10713	0.65045	0
V490	0.3796	0.31688	0.08668	0.21684
V491	0.46574	0.4378	0.0649	0.03156
V492	0.08131	0.73245	0.18624	0
V493	0.18853	0	0	0.81147
V494	0.23204	0.16097	0.53142	0.07556
V495	0.2591	0.557	0.1839	0
V496	0.32145	0.65199	0.01079	0.01577
V497	0.09501	0.01221	0.88901	0.00377
V498	0.37418	0.11667	0.07168	0.43746
V499	0.59738	0.24061	0.16201	0
V500	0.15461	0.13418	0.70662	0.00459
V501	0.05851	0	0.14832	0.79317
V502	0.54356	0.26095	0.19548	0
V503	0.25522	0.10978	0.23858	0.39642
V504	0.27729	0.64847	0.04298	0.03126
V505	0.24304	0.22116	0.28864	0.24716
V506	0.13531	0.25374	0.47596	0.13499
V507	0.60885	0.1013	0.15903	0.13082
V508	0.73127	0.16055	0.0763	0.03187
V509	0.26667	0.07159	0.52522	0.13652
V510	0.25149	0.45556	0.29294	0
V511	0.10299	0.42885	0.07201	0.39615
V512	0.31378	0.05703	0.11489	0.51429
V513	0.12906	0.58667	0.26021	0.02406
V514	0.09537	0.12022	0	0.78442
V515	0.74972	0.06066	0.08462	0.105
V516	0.8981	0.09653	0.00156	0.00381
V517	0.11311	0.03872	0.30037	0.5478
V518	0.92513	0.05902	0	0.01585
V519	0.08486	0.81366	0.03889	0.0626
V520	0.09197	0	0.6531	0.25493
V521	0.55073	0.04652	0.39808	0.00467
V522	0.05397	0.14333	0.60018	0.20253
V523	0.38053	0.13224	0.29314	0.19408
V524	0.05656	0.69756	0.24588	0
V525	0.31828	0.22542	0.0324	0.42389
V526	0.6445	0.07948	0.11007	0.16595
V527	0.25552	0.02787	0.43506	0.28156
V528	0.16146	0.8046	0.01326	0.02069
V529	0.13055	0.07871	0.26749	0.52325
V530	0.05608	0.21087	0.67583	0.05723
V531	0.07242	0.76002	0.16756	0
V532	0.23174	0.3446	0.03428	0.38938
V533	0.31894	0.34639	0.16553	0.16914
V534	0.07018	0.03891	0.71386	0.17705
V535	0.58821	0	0.03745	0.37435
V536	0.2484	0	0.41475	0.33685
V537	0.57286	0.23613	0.19101	0
V538	0.49358	0.05263	0.12012	0.33367
V539	0.30148	0.40769	0.19453	0.09629
V540	0.24451	0.63288	0.11966	0.00295
V541	0.06357	0.50941	0.09908	0.32795
V542	0.2483	0.14071	0.28893	0.32206
V543	0.85145	0	0.05407	0.09448
V544	0.17535	0.10617	0.21297	0.50552
V545	0.40992	0.15413	0.09106	0.34489
V546	0.10602	0.76853	0.12546	0
V547	0.0865	0.56562	0.34789	0
V548	0.19461	0.6729	0.13248	0
V549	0.3384	0.04194	0.61966	0
V550	0.63165	0.02698	0	0.34137
V551	0.22521	0.67736	0.07544	0.02199
V552	0.02552	0.54501	0.03886	0.39061
V553	0.2552	0.14953	0.59527	0
V554	0.15024	0.1216	0.04033	0.68783
V555	0.13955	0.23764	0.36801	0.25479
V556	0.03384	0.06454	0.88155	0.02007
V557	0.8085	0.02676	0.03467	0.13007
V558	0.12286	0.7321	0.06733	0.07772
V559	0.05932	0.70655	0.23412	0
V560	0.6948	0.29575	0.00945	0
V561	0.04401	0.0615	0.88735	0.00714
V562	0.75424	0	0.1648	0.08096
V563	0.27061	0.00938	0.72001	0
V564	0.11714	0.09538	0.78747	0
V565	0.16918	0.26212	0.40619	0.16251
V566	0.71119	0.09915	0.01173	0.17793
V567	0.26752	0.44599	0.04108	0.2454
V568	0.3234	0	0.09279	0.58382
V569	0.71369	0.02534	0	0.26097
V570	0.07716	0.28239	0.61804	0.02241
V571	0.8155	0.12707	0	0.05743
V572	0.45448	0.01124	0.4701	0.06419
V573	0.14253	0.20734	0.00166	0.64847
V574	0.08815	0.69009	0.22176	0
V575	0.08369	0.10993	0.17345	0.63294
V576	0.1998	0.71694	0.08327	0
V577	0.11346	0.05954	0.2606	0.5664
V578	0.11225	0.08746	0.67835	0.12194
V579	0.06036	0.78149	0.15815	0
V580	0.23919	0.00074	0.16259	0.59747
V581	0.17071	0.11495	0	0.71434
V582	0.59746	0.15362	0.04721	0.20171
V583	0.05807	0.06925	0.61829	0.25439
V584	0.51166	0.15576	0.3292	0.00338
V585	0.07587	0.02733	0.48679	0.41002
V586	0.27117	0.02339	0.65217	0.05327
V587	0.29657	0.0263	0.67713	0
V588	0.64888	0.04165	0.0477	0.26178
V589	0.1139	0.73573	0.11955	0.03082
V590	0.09512	0.66932	0.23556	0
V591	0.04286	0.0572	0.2651	0.63484
V592	0.19256	0.04849	0.75895	0
V593	0.59186	0	0.2218	0.18635
V594	0.35617	0.27483	0.36661	0.0024
V595	0.13937	0.05922	0.067	0.73441
V596	0.08425	0.29671	0.26531	0.35372
V597	0.02337	0.548	0.38956	0.03906
V598	0.07616	0.13133	0.79251	0
V599	0.623	0.29976	0.0711	0.00613
V600	0.38796	0.45096	0.0788	0.08227
V601	0.2202	0.29037	0.10446	0.38497
V602	0.14833	0.07132	0.03126	0.74909
V603	0.06457	0.38978	0.03537	0.51028
V604	0.50691	0.11933	0.37376	0
V605	0.11171	0.32435	0.42886	0.13509
V606	0.72295	0.15457	0.02612	0.09635
V607	0.65652	0	0.15226	0.19122
V608	0.25792	0.16856	0.41036	0.16316
V609	0.07591	0.256	0.277	0.39108
V610	0.74684	0.01095	0.13771	0.1045
V611	0.36184	0	0.08925	0.54891
V612	0.0805	0.11409	0.7731	0.03231
V613	0.09109	0.3149	0.594	0
V614	0.74347	0.06109	0.08354	0.1119
V615	0.23565	0.08506	0.00106	0.67823
V616	0.13045	0.66377	0.08499	0.12079
V617	0.46154	0.14889	0.38956	0
V618	0.75151	0.00759	0	0.2409
V619	0.41231	0.0299	0.35493	0.20286
V620	0.05657	0.57909	0.36433	0
V621	0.44595	0.15923	0.20716	0.18767
V622	0.36884	0.21477	0.41639	0
V623	0.08382	0.09847	0.19422	0.62349
V624	0.79683	0.19205	0.00093	0.0102
V625	0.3029	0.46855	0.13103	0.09753
V626	0.91621	0.0485	0	0.0353
V627	0.04158	0.05074	0.14974	0.75793
V628	0.03653	0.25867	0.04044	0.66436
V629	0.17244	0.29389	0.31437	0.2193
V630	0.09033	0.31694	0.58852	0.00422
V631	0.07328	0.22002	0.14315	0.56355
V632	0.59924	0	0.17053	0.23023
V633	0.03259	0.06508	0.82605	0.07629
V634	0.39852	0.24214	0.35934	0
