Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V1	0.0175	0	0.09404	0	0.41565	0	0.00238	0	0	0.47042
V2	0.64272	0	0	0	0.01544	0.26653	0.04584	0	0.02947	0
V3	0.10825	0	0.1234	0	0.4965	0.01357	0.05908	0.17105	0.01641	0.01175
V4	0.03529	0.05801	0	0.01696	0.07251	0.06058	0.00773	0.01678	0.63482	0.09732
V5	0.00694	0.11709	0.07792	0.07457	0.22997	0.06175	0.01366	0.00067	0	0.41742
V6	0.00925	0	0.25139	0	0.64245	0.01964	0	0.07727	0	0
V7	0.00601	0.39879	0.00852	0	0.44724	0.01226	0.03865	0.08496	0	0.00358
V8	0.01821	0.46099	0.04115	0	0.16063	0	0	0.31036	0	0.00867
V9	0.02843	4e-04	0.07336	0.10873	0.01325	0.01857	0.13629	0.58221	0.02942	0.00934
V10	0.0048	0	0.01768	0	0.74978	0.05118	0.0046	0.1703	0	0.00166
V11	0.02524	0.46267	0	0	0.16434	0.02153	0	0.28765	0.02287	0.01569
V12	0.01251	0.0155	0.18367	0.51235	0.05722	0.01688	0.08974	0.01075	6e-05	0.10132
V13	0.092	0.01126	0.12268	0	0.02135	0.19054	0.33448	0.01546	0.20534	0.00689
V14	0.07103	0.38444	0.17416	0.02656	0.16015	0.06542	0.09912	0.01729	0	0.00182
V15	0.23349	0	0.09564	0.58773	0	0.02396	0.0413	0.00893	0.00491	0.00405
V16	0.01737	0.03669	0.19682	0.54394	0.01422	0.04389	0.02353	0.00014	0.11264	0.01077
V17	0.02537	0.12724	0.04403	0.00087	0.25472	0.07495	0.03218	0.00967	0.01442	0.41652
V18	0.06892	0.07451	0.08157	0.32475	0.13088	0.00336	0.01058	0	0	0.30543
V19	0.00763	0.00086	0.0661	0.07259	0.19413	0.07687	0.00915	0.01181	0.00321	0.55764
V20	0.00671	0.22075	0.00389	0	0.08631	0.09692	0.41859	0.0618	0.04102	0.06401
V21	0.08843	0.37056	0.0126	0	0.12627	0.29859	0.03508	0.03632	0.02359	0.00856
V22	0.02183	0.00638	0.03127	0	0.15011	0	0	0.33841	0.0395	0.41251
V23	0.24687	0.01152	0.64994	0	0.02209	0.003	0.00114	0.00354	0	0.0619
V24	0.03405	0.51356	0.03616	0	0.19164	0.00695	0.04986	0.08531	0.07863	0.00384
V25	0.03323	0.09258	0.03964	0.02186	0.21729	0.1106	0.0272	0	0.20422	0.25337
V26	0.03652	0	0.04395	0	0.00574	0	0	0.90768	0	0.00611
V27	0.00372	0	0.04421	0	0.61771	0	0.01482	0	0	0.31955
V28	0.29746	0	0.0509	0	0.14372	0.01483	0.01963	0.03553	0	0.43793
V29	0.01346	0.56457	0.00771	1e-04	0.23463	0.08565	0.01277	0.02433	0	0.05677
V30	0.01703	0.01043	0.09569	0	0	0.29981	0.22188	0.00521	0.34284	0.00711
V31	0.0232	0.26531	0.22217	0	0.15767	0	0	0.32759	0	0.00406
V32	0.47569	0	0.01571	0	0.30497	0.04201	0.02763	0	0.12419	0.0098
V33	0.03453	0.0072	0.23851	0.49279	0	0.0372	0.1707	0.00244	0.01239	0.00423
V34	0.00872	0.01304	0.04545	0	0.45713	0	0.00213	0.01825	0.04845	0.40683
V35	0.01577	0.68985	0	0	0.24403	0.00845	0.01128	0.02564	0	0.00498
V36	0.05085	0.0327	0	0	0.01273	0.14387	0.62316	0.04494	0.08637	0.00537
V37	0.00625	0.48381	0	0	0.18521	0.04495	0.2175	0.04148	0.00882	0.01198
V38	0.12675	0.00831	0.04052	0.1727	0	0.10159	0.46963	0.00779	0.06862	0.00409
V39	0.0789	0.00753	0.05465	0.16302	0.03892	0.09693	0.45409	0.0292	0.06554	0.01123
V40	0.10637	0	0.79471	0	0.09426	0	0.00049	0.00417	0	0
V41	0.60272	0.03951	0.01464	0	0.01864	0.0015	0.0055	0.00329	0.30556	0.00864
V42	0.00478	0.47164	0.00787	0	0.47976	0	0.00051	0.0067	0	0.02874
V43	0.13355	6e-05	0.12955	0.05862	0.21379	0.06969	0.17219	0.03055	0.19201	0
V44	0.03618	0	0.60259	0	0	0	0	0.36123	0	0
V45	0.03409	0.0054	0	0.02256	0.00462	0.04157	0.18603	0.00125	0.67617	0.02832
V46	0.16682	0.07939	0.08353	0.24261	0.15514	0	0.00487	0.01594	0	0.25171
V47	0.00346	0.01696	0	0	0	0.16061	0.68821	0.01113	0.10358	0.01604
V48	0.02483	0.02417	0.05128	0.00189	0.21718	0	0.00272	0.00068	0.11628	0.56096
V49	0.18658	0	0	0	6e-05	0	0	0.81336	0	0
V50	0.28491	0.14469	0.01391	0	0.0629	0.41507	0.03438	0.00068	0.04322	0.00024
V51	0.14719	0	0.67773	0	0.05743	0	0.00211	0.06707	0.04466	0.00381
V52	0.01267	0.00258	0.20645	0.32428	0	0.06907	0.32076	0.01541	0.04515	0.00364
V53	0.43754	0	0.1519	0.06928	0.05602	0	0	0.16177	0	0.12348
V54	0	0.00319	0.0091	0	0.19831	0.65349	0.05484	0.00741	0.07089	0.00278
V55	0.00952	0	0.09492	0.746	0.05782	0.02003	0.04856	0.00209	0	0.02105
V56	0.1298	0	0.64957	0	0.07433	0.12381	0.01236	0	0.00563	0.0045
V57	0.03128	0	0.68029	0.12377	0	0.00752	0.01346	0.03457	0.09591	0.01319
V58	0.01002	0.15496	0.08624	0.12612	0.05537	0.45847	0.05498	0.00419	0.04668	0.00297
V59	0.02673	0.07328	0	0	0.00489	0.14889	0.63953	0.0097	0.09041	0.00657
V60	0.75055	0	0	0	0.06258	0.00033	0.00067	0	0.18314	0.00273
V61	0	0.00318	0.04622	0.01221	0.00261	0.76633	0.06733	0.00954	0.08286	0.00972
V62	0.02983	0.00539	0.02916	0.00706	0.11311	0.06916	0.34526	0.0164	0.09304	0.29159
V63	0	0.17503	0.02787	0	0.24328	0.44817	0.04354	0.00331	0.04427	0.01454
V64	0.07704	0	0.3765	0.2011	0.00098	0	0	0.31042	0	0.03396
V65	0.07859	0.01225	0.074	0.35875	0.00484	0	0.04598	0.29386	0.10909	0.02263
V66	0.00315	0	0.03871	0	0.75525	0.02485	0.01674	0.0278	0.02837	0.10514
V67	0.02161	0.13433	0.59457	0	0.0544	0.04748	0.06276	0.01552	0.05561	0.01372
V68	0.0517	0.00414	0	0.00779	0.01666	0	0	0.35218	0.56753	0
V69	0.03991	0	0.95839	0	0	0	0.00171	0	0	0
V70	0.72422	0	0.102	0	0	0.03221	0.02594	0.00282	0.11281	0
V71	0.05078	0	0	0	0.01077	0	0	0.9205	0	0.01796
V72	0.22654	0	0.07465	0.27873	0.25443	0	0.00741	0.00698	0.00123	0.15003
V73	0.02177	0	0.04316	0.00085	0.8877	0.01984	0.00695	0.00808	0.00206	0.00959
V74	0.01851	0.00056	0.09011	0.21209	0.15715	0.03032	0.00972	0.01084	0	0.47071
V75	0.02417	0.05106	0.21453	0.4396	0.02696	0.01119	0.01789	0.00873	0.20287	0.00302
V76	0	0.01045	0.00575	0	0	0.80847	0.07167	0.01091	0.08826	0.00448
V77	0.00329	0.00355	0.04457	0.31241	0	0.31055	0.25272	0.00697	0.05415	0.01179
V78	0.00653	0.41212	0.04316	0	0.18667	0.05703	0.23393	0.00224	0.00648	0.05185
V79	0.01912	0.01392	0.04696	0.29246	0.00498	0.24223	0.03845	0.00144	0.31897	0.02147
V80	0.43053	0	0.03258	0	0.11183	0	0.02383	0	0.07988	0.32135
V81	0	0.00316	0.03245	0.14938	0.16641	0.53402	0.0501	0.00566	0.05568	0.00315
V82	0.0578	0.40394	0.04623	0.24312	0.15259	0.01162	0.00768	0.07263	0	0.0044
V83	0.0405	0.03263	0.098	0.48127	0.03031	0	0.00286	0.30983	0	0.0046
V84	0.01525	0.00079	0.02931	0.01924	0.10974	0.54408	0.19348	0.00802	0.07719	0.00289
V85	0.19468	0	0.58142	0	0.04938	0	0	0	0	0.17452
V86	0.27163	0	0.38222	0.31891	0	0.00931	0.01334	0	0	0.0046
