Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V242	0.2089	0.11489	0.01657	0.24903	0.00644	0.40417
V243	0	0.43734	0.54269	0.01997	0	0
V244	0.04582	0.08518	0	0.06625	0.54176	0.26099
V245	0.7588	0.08186	0	0	0	0.15933
V246	0	0.07845	0.22544	0.49154	0.20458	0
V247	0.15069	0.14493	0	0.19363	0	0.51076
V248	0.23182	0.11327	0	0.31837	0.33654	0
V249	0.21723	0.23662	0.41854	0.0378	0	0.08982
V250	0	0.03854	0	0.96146	0	0
V251	0	0.65276	0.13588	0.21136	0	0
V252	0	0.03387	0	0.96613	0	0
V253	0	0.09285	0	0.54075	0.0364	0.33
V254	0	0.3383	0.0504	0.30071	0.30677	0.00381
V255	0.40208	0.37616	0.05398	0.09785	0	0.06993
V256	0	0.9652	0	0.0348	0	0
V257	0	0.51185	0	0.09507	0.36595	0.02712
V258	0	0.28253	0.1007	0.61678	0	0
V259	0	0.62817	0.37183	0	0	0
V260	0.06867	0.10941	0	0.10077	0.65068	0.07047
V261	0.55166	0.09764	0	0.08133	0.15632	0.11305
V262	0.01696	0.09427	0.88877	0	0	0
V263	0	0.10852	0.7117	0.17978	0	0
V264	0.64546	0.10027	0.08355	0.05153	0	0.11919
V265	0	0.04247	0	0.13323	0.8243	0
V266	0	0.08039	0	0.00881	0	0.9108
V267	0.12816	0.78607	0	0.08577	0	0
V268	0.90442	0.09558	0	0	0	0
V269	0	0.08969	0.07296	0.83735	0	0
V270	0.29338	0.5792	0	0.06327	0.06415	0
V271	0	0.14849	0.2655	0	0	0.58601
V272	0	0.05083	0	0.20021	0.74897	0
V273	0.00329	0.07406	0	0.20154	0.72111	0
V274	0	0.01193	0.15118	0.04808	0	0.78881
V275	0.74311	0.25689	0	0	0	0
V276	0	0.32891	0.06702	0.11493	0	0.48914
V277	0.43088	0.08833	0	0.04385	0.06013	0.37681
V278	0.09059	0.20155	0.06853	0.3506	0.28874	0
V279	0	0.10821	0.21079	0.04426	0	0.63675
V280	0.01527	0.09517	0	0.88956	0	0
V281	0	0.94298	0	0.05702	0	0
V282	0	0.06697	0	0.16921	0.76382	0
V283	0	0.48653	0	0.0698	0.44367	0
V284	0	0.15779	0.35883	0.39666	0	0.08673
V285	0	0.03785	0	0.96215	0	0
V286	0.67062	0.12766	0.026	0.17571	0	0
V287	0	0.05377	0	0.20054	0.74569	0
V288	0	0.33753	0	0.04944	0.06578	0.54726
V289	0	0.12151	0.81596	0.06253	0	0
V290	0	0.03215	0.19098	0.77687	0	0
V291	0	0.06233	0	0.93767	0	0
V292	0.06995	0.17776	0	0.72254	0.02975	0
V293	0	0.06666	0	0.10606	0.82729	0
V294	0.57748	0.11133	0	0.05965	0.21716	0.03437
V295	0	0.04403	0	0.00423	0	0.95174
V296	0	0.45476	0.07273	0.38488	0	0.08763
V297	0	0.06157	0	0	0	0.93843
V298	0	0.84637	0.15266	0.00097	0	0
V299	0.09472	0.15625	0.74903	0	0	0
V300	0.79549	0.18208	0	0	0	0.02243
V301	0.50814	0.47284	0.01083	0.00818	0	0
V302	0	0.32941	0.0188	0.65178	0	0
V303	0	0.79469	0.05258	0.07295	0.07979	0
V304	0	0.04034	0	0.10057	0.85909	0
V305	0	0.05211	0.18773	0.56818	0	0.19197
V306	0.27125	0.15784	0	0	0	0.57091
V307	0.16344	0.08476	0	0.10078	0.64911	0.00191
V308	0	0.02224	0	0.97776	0	0
V309	0	0.58683	0	0.41317	0	0
V310	0	0.45081	0.28843	0	0	0.26076
V311	0.40344	0.06382	0	0	0	0.53273
V312	0.06251	0.09492	0	0.48853	0.35405	0
V313	0.10658	0.06506	0	0.03039	0	0.79797
V314	0.1783	0.10935	0	0.71235	0	0
V315	0.14344	0.80363	0	0.04313	0	0.00981
V316	0.03695	0.06143	0	0.08876	0	0.81286
V317	0	0.06149	0	0.81935	0	0.11916
V318	0	0.03421	0	0.96579	0	0
V319	0.37118	0.2603	0.24373	0.1248	0	0
V320	0.2365	0.26713	0.35815	0.08567	0	0.05255
V321	0	0.69557	0	0.30443	0	0
V322	0	0.05465	0.04379	0.11081	0.70092	0.08983
V323	0	0.33162	0	0.51217	0.15621	0
V324	0	0.10257	0	0.33356	0.37154	0.19234
V325	0.05598	0.92965	0	0.01437	0	0
V326	0.14712	0.83189	0	0.02099	0	0
V327	0.02777	0.08189	0.89035	0	0	0
V328	0.13683	0.28112	0.1907	0.21193	0.17942	0
V329	0	0.04577	0.65131	0.04006	0.26286	0
V330	0	0.04846	0.95154	0	0	0
V331	0.7687	0.15095	0.00757	0.07278	0	0
V332	0	0.11156	0.14643	0.05991	0.35044	0.33165
V333	0	0.06604	0.52426	0.4097	0	0
V334	0	0.45314	0.46084	0.08601	0	0
V335	0.06604	0.09216	0.77291	0	0	0.06889
V336	0.34162	0.65838	0	0	0	0
V337	0	0.26202	0.00518	0.08889	0.6439	0
V338	0.77372	0.09519	0.00641	0.04019	0.08449	0
V339	0.02699	0.16766	0.44222	0.27099	0	0.09214
V340	0.64483	0.3268	0	0.02837	0	0
V341	0.21209	0.13287	0	0.65505	0	0
V342	0	0.06507	0	0.79524	0	0.13969
V343	0	0.21216	0.11317	0.01742	0	0.65724
V344	0	0.7256	0	0.08158	0.11053	0.08229
V345	0	0.02506	0	0.11529	0.85965	0
V346	0.10079	0.09537	0	0.55699	0.24684	0
V347	0.48604	0.2137	0	0.13407	0.1662	0
V348	0.06653	0.20668	0.7268	0	0	0
V349	0.73978	0.16106	0	0.09917	0	0
V350	0.4309	0.12079	0.09565	0.23363	0	0.11903
V351	0.04938	0.12239	0.01644	0.03439	0	0.7774
V352	0	0.38578	0	0.04506	0.25453	0.31462
V353	0	0.19793	0.80207	0	0	0
V354	0.05647	0.11625	0.25849	0.03596	0.25287	0.27996
V355	0	0.06528	0.93472	0	0	0
V356	0.54781	0.20331	0	0.24888	0	0
V357	0.29885	0.09687	0.44708	0.04592	0.11128	0
V358	0	0.00058	0.03162	0.04509	0	0.92271
V359	0.07659	0.17713	0	0.74628	0	0
V360	0.51238	0.09096	0	0.26816	0.1285	0
V361	0	0.96903	0	0.03097	0	0
V362	0	0.60355	0	0.39645	0	0
V363	0.78798	0.14652	0.0242	0.02512	0.01618	0
V364	0	0.22137	0	0.08735	0.03906	0.65222
V365	0.39993	0.46855	0	0.13152	0	0
V366	0.04359	0.32767	0.5565	0.07224	0	0
V367	0	0.04311	0	0.76297	0.19392	0
V368	0	0.16097	0.06961	0.0868	0.07538	0.60723
V369	0	0.08634	0	0.17296	0.7407	0
V370	0	0.14345	0.73634	0.11165	0	0.00855
V371	0	0.32164	0	0.56363	0	0.11473
V372	0	0.78957	0	0.08515	0.09147	0.03381
V373	0.83573	0.09247	0	0	0	0.0718
V374	0.12917	0.10293	0.2312	0.5367	0	0
V375	0.42513	0.09839	0.19191	0.10021	0.18435	0
V376	0	0.05443	0	0.19614	0	0.74943
V377	0	0.08577	0.46531	0.05218	0.39675	0
V378	0	0.10461	0.19966	0	0	0.69573
V379	0.38086	0.07393	0.08979	0	0	0.45541
V380	0	0.05727	0	0.11864	0.82409	0
V381	0.3158	0.12253	0.29816	0.2635	0	0
V382	0	0.04605	0	0.32646	0.62749	0
V383	0.15675	0.12705	0.42059	0.29561	0	0
V384	0	0.08887	0.91113	0	0	0
V385	0	0.02353	0	0	0	0.97647
V386	0.62733	0.12221	0.25047	0	0	0
V387	0.17416	0.10779	0	0.71805	0	0
V388	0.77368	0.13244	0.09388	0	0	0
V389	0.17035	0.13334	0	0	0	0.69631
V390	0	0.10168	0	0.85459	0	0.04372
V391	0	0.06638	0	0.76134	0.17228	0
V392	0	0.07156	0.52897	0.07175	0	0.32772
V393	0	0.2064	0.47387	0.10274	0.0349	0.18209
V394	0	0.02806	0	0.97194	0	0
V395	0	0.08263	0.91737	0	0	0
V396	0.47438	0.1566	0	0.36901	0	0
V397	0	0.20355	0.0048	0.0302	0	0.76145
V398	0	0.77769	0	0.08871	0.1336	0
V399	0	0.05713	0.94287	0	0	0
V400	0	0.04827	0	0.44539	0	0.50634
V401	0.13218	0.09882	0.75786	0.00873	0	0.0024
V402	0	0.0771	0	0.9229	0	0
V403	0	0.00949	0	0.10882	0.31103	0.57066
V404	0	0.05103	0.94897	0	0	0
V405	0.36593	0.42548	0.07391	0.09741	0.03727	0
V406	0.0096	0.12474	0.20083	0.1548	0.10216	0.40785
V407	0	0.07022	0.77561	0	0	0.15417
V408	0	0.16979	0	0.80786	0	0.02235
V409	0.87918	0.12082	0	0	0	0
V410	0.89088	0.10912	0	0	0	0
V411	0	0.01273	0	0.27853	0	0.70874
V412	0.5907	0.25876	0.03343	0.08045	0.03665	0
V413	0	0.13535	0	0.86465	0	0
V414	0.01511	0.157	0	0.75397	0.07392	0
V415	0	0.06996	0.39202	0.49999	0	0.03802
V416	0	0.20391	0	0.39017	0.36736	0.03857
V417	0	0.04791	0.04098	0.13444	0	0.77668
V418	0	0.11939	0.48104	0.20154	0.19803	0
V419	0	0.02011	0	0	0	0.97989
V420	0	0.00166	0	0.00628	0	0.99206
V421	0	0.10603	0	0.18283	0.71114	0
V422	0.1677	0.37649	0	0.06469	0.39112	0
V423	0	0.20569	0	0.79431	0	0
V424	0.79257	0.17828	0	0.02915	0	0
V425	0	0.1208	0	0.08657	0.79263	0
V426	0	0.0418	0.17103	0	0	0.78716
V427	0.54557	0.19996	0.11835	0.13612	0	0
V428	0.20713	0.1107	0	0.68217	0	0
V429	0	0.04692	0.06075	0.75289	0.13944	0
V430	0	0.14754	0.6534	0.18761	0	0.01145
V431	0	0.04762	0.95238	0	0	0
V432	0	0.48052	0	0.51948	0	0
V433	0	0.02598	0	0.97402	0	0
V434	0	0.32159	0.12981	0.5486	0	0
V435	0	0.03883	0	0.08743	0.73119	0.14255
V436	0.8179	0.1821	0	0	0	0
V437	0.23012	0.34939	0.34192	0.042	0.02062	0.01594
V438	0	0.45582	0	0.13951	0.40467	0
V439	0	0.04128	0.04177	0.09619	0.82076	0
V440	0.09897	0.12384	0.49209	0.09533	0.11018	0.07959
V441	0	0.11395	0.53655	0.13481	0	0.21468
V442	0.47826	0.19632	0.16953	0.07426	0	0.08163
V443	0	0.0405	0	0.9595	0	0
V444	0.80653	0.11766	0.00175	0.05898	0.01507	0
V445	0.89077	0.10923	0	0	0	0
V446	0	0.65003	0.33495	0.01502	0	0
V447	0	0.29666	0	0.25518	0	0.44816
V448	0	0.07249	0.92751	0	0	0
V449	0.60481	0.12322	0	0.27197	0	0
V450	0.03712	0.09325	0.79939	0.0211	0.04914	0
V451	0.03953	0.12057	0.13352	0.24954	0.45684	0
V452	0	0.0604	0	0.56968	0	0.36992
V453	0.31744	0.09617	0.51893	0.06746	0	0
V454	0.14427	0.15003	0.06055	0.64516	0	0
V455	0.0572	0.89719	0.00232	0.04329	0	0
V456	0.89242	0.09469	0	0.01289	0	0
V457	0	0.03309	0	0.06375	0.15512	0.74804
