Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V391	0.70109	0.25347	0	0	0.04544
V392	1	0	0	0	0
V393	0	0.13301	0.08048	0.70593	0.08058
V394	0.68607	0.11938	0	0.11595	0.0786
V395	0	0.07786	0.25531	0.66449	0.00234
V396	0.48842	0.11015	0.40143	0	0
V397	0.63293	0.28894	0	0	0.07813
V398	0	0.07867	0.08298	0.79136	0.04699
V399	0	0.08197	0	0.71612	0.20191
V400	0.0154	0.76345	0.04525	0.08959	0.08631
V401	0.17385	0.18505	0.6411	0	0
V402	0.2368	0.21879	0.44537	0.0869	0.01214
V403	0.01121	0.20662	0	0.55158	0.23058
V404	0	0.13054	0.37172	0.49774	0
V405	0.20184	0.45747	0	0.22634	0.11436
V406	0	0.13951	0.83721	0.02327	0
V407	0.94464	0.05536	0	0	0
V408	0	0.41261	0	0.44519	0.1422
V409	0	0.08935	0	0.83476	0.07589
V410	0	0.28779	0.31617	0.29389	0.10215
V411	0	0.05187	0.02689	0.65588	0.26535
V412	0	0.22083	0.13819	0.46344	0.17754
V413	0	0.32741	0.07918	0.50567	0.08774
V414	0	0.11188	0	0.74318	0.14494
V415	0.03956	0.12226	0.01921	0.55574	0.26324
V416	0	0.21618	0.00625	0.55751	0.22006
V417	0	0.10642	0.67627	0.21731	0
V418	0.50276	0.49724	0	0	0
V419	0.1191	0.16296	0	0.50546	0.21248
V420	0.11206	0.13122	0.1187	0.45249	0.18553
V421	0	0.05762	0.16084	0.58904	0.19251
V422	0	0.03292	0	0.89312	0.07396
V423	0.12809	0.39974	0.22079	0.19646	0.05492
V424	0	0.07599	0.49363	0.35591	0.07447
V425	0.21931	0.54709	0	0.05218	0.18142
V426	0.06684	0.29416	0	0.53205	0.10695
V427	0.05924	0.88991	0.04724	0	0.00361
V428	0	0.8186	0	0.06513	0.11628
V429	0	0.91679	0	0	0.08321
V430	0	0.10761	0.36877	0.46337	0.06025
V431	0	0.53161	0.10429	0.29411	0.06998
V432	0.14754	0.2379	0.05695	0.46934	0.08828
V433	0.0333	0.18636	0.48014	0.3002	0
V434	0.09266	0.49931	0.34983	0	0.05821
V435	0.47559	0.18082	0.34359	0	0
V436	0	0.75178	0.0141	0.10951	0.12461
V437	0.05878	0.15769	0.01145	0.57405	0.19803
V438	0	0.47453	0.11468	0.33791	0.07289
V439	0.54247	0.11341	0	0.27322	0.07089
V440	0	0.45671	0.48333	0.05995	0
V441	0	0.6748	0.28569	0.00419	0.03532
V442	0	0.98658	0	0	0.01342
V443	1	0	0	0	0
V444	0.00299	0.56301	0	0.33342	0.10057
V445	0	0.46124	0	0.46162	0.07715
V446	0	0.15227	0.02401	0.7301	0.09362
V447	0	0.05502	0	0.79358	0.1514
V448	0.04349	0.13202	0.03374	0.54058	0.25017
V449	0	0.12099	0.86822	0.01079	0
V450	0.05672	0.25815	0.22867	0.35898	0.09747
V451	0.12095	0.36124	0	0.41418	0.10363
V452	0	0.05981	0.05969	0.8505	0.03
V453	0	0.02324	0	0.82548	0.15128
V454	0	0.09786	0.64885	0.25329	0
V455	0	0.34119	0.25656	0.29431	0.10793
V456	1	0	0	0	0
V457	0.64347	0.3433	0	0	0.01323
V458	0	0.46396	0.42951	0.10482	0.00172
V459	0	0.18446	0	0.69514	0.1204
V460	0.64042	0.22818	0.13141	0	0
V461	0.0524	0.50125	0.20973	0.12561	0.111
V462	0	0.1187	0	0.75128	0.13002
V463	0.01476	0.14434	0	0.76321	0.07769
V464	0	0.37625	0.62375	0	0
V465	0	0.18695	0.02538	0.53916	0.24851
V466	0	0.05343	0.01167	0.68474	0.25016
V467	0	0.28524	0	0.62526	0.08951
V468	0.52626	0.47374	0	0	0
V469	0	0.3989	0	0.47227	0.12882
V470	0.86233	0.13767	0	0	0
V471	0.25694	0.46377	0	0.13654	0.14275
V472	0	0.09092	0.0687	0.59848	0.2419
V473	0	0.29575	0.17395	0.46958	0.06073
V474	0.12641	0.28565	0	0.49644	0.0915
V475	0.01152	0.20267	0.59942	0.17132	0.01506
V476	0	0.18345	0.00684	0.73257	0.07714
V477	0	0.98616	0	0	0.01384
V478	0.05348	0.13528	0.01405	0.53442	0.26276
V479	0.86268	0.13732	0	0	0
V480	0	0.84899	0	0.03385	0.11717
V481	0.09977	0.55525	0	0.21964	0.12534
V482	0	0.90259	0.08243	0	0.01498
V483	0.17457	0.69308	0	0.00141	0.13094
V484	0.06941	0.76247	0.00224	0.05996	0.10593
V485	0.61362	0.29279	0.01665	0.01742	0.05952
V486	0	0.18515	0.31113	0.37451	0.12921
V487	0	0.29304	0.32935	0.36523	0.01238
V488	0.27481	0.15929	0	0.43798	0.12792
V489	0	0.31931	0.57588	0.1048	0
V490	0	0.10835	0.63868	0.25297	0
V491	0	0.56294	0	0.28939	0.14767
V492	0	0.14459	0	0.7969	0.05851
V493	0	0	0	0.94944	0.05056
V494	0.14773	0.08794	0	0.65918	0.10515
V495	0.17932	0.43063	0.14395	0.17189	0.07421
V496	0.00908	0.1684	0.08024	0.50223	0.24006
V497	0	0.15131	0.15983	0.51874	0.17012
V498	0	0.96375	0	0	0.03625
V499	0	0.31923	0.23925	0.33001	0.11151
V500	0	0.66369	0.00851	0.23725	0.09056
V501	0	0.44706	0	0.33509	0.21785
V502	0	0.96674	0	0	0.03326
V503	0.31635	0.21116	0.17338	0.22104	0.07806
V504	0.40796	0.36256	0	0.05199	0.17749
V505	0.59443	0.12962	0	0.13746	0.13849
V506	0	0.64975	0	0.19148	0.15876
V507	0.88148	0.10246	0	0	0.01606
V508	0	0.77181	0.10725	0.04089	0.08005
V509	0	0.58508	0.04507	0.28177	0.08808
V510	0.30877	0.6851	0	0	0.00613
V511	0	0.44031	0.45581	0.09328	0.0106
V512	0.02011	0.66725	0.10529	0.08934	0.118
V513	0.0169	0.90456	0	0	0.07854
V514	0	0.05797	0.25145	0.53202	0.15855
V515	0	0.1206	0	0.81584	0.06356
V516	0.00926	0.55871	0.00391	0.34503	0.0831
V517	0	0.03358	0	0.91839	0.04803
V518	0.27118	0.22058	0.29087	0.19073	0.02663
V519	0.79238	0.15656	0	0	0.05106
