CD19B	CD56NK	CD4MemoryT	CD14
V1	0.46635	0.05498	0.19343	0.28523
V2	0.18213	0.1404	0.09057	0.5869
V3	0.09989	0.58129	0.02175	0.29707
V4	0.72769	0.15259	0.03079	0.08893
V5	0.13856	0.45252	0.21927	0.18965
V6	0.10656	0.79916	0.0118	0.08248
V7	0.17007	0.36537	0.09645	0.36811
V8	0.16179	0.04486	0.69413	0.09922
V9	0.23707	0.26672	0.06761	0.4286
V10	0.07081	0.0485	0.76495	0.11574
V11	0.21152	0.351	0.36793	0.06955
V12	0.07065	0.54511	0.30753	0.07672
V13	0.25168	0.66099	0.00478	0.08255
V14	0.0993	0.83377	0	0.06692
V15	0.14489	0.55497	0.11236	0.18779
V16	0.76115	0.08083	0.05951	0.09851
V17	0.1144	0.79834	0.00503	0.08222
V18	0.47681	0.3628	0.06009	0.1003
V19	0.17112	0.7548	0.00022	0.07386
V20	0.18239	0.45114	0.03742	0.32905
V21	0.16116	0.08175	0.65899	0.0981
V22	0.08754	0.14135	0.20984	0.56127
V23	0.34861	0.06796	0.50921	0.07423
V24	0.80132	0.06147	0.06883	0.06838
V25	0.30554	0.26446	0.14015	0.28985
V26	0.34051	0.39544	0.03762	0.22644
V27	0.14848	0.10973	0.06916	0.67262
V28	0.0584	0.0566	0.81643	0.06858
V29	0.38979	0.05729	0.45453	0.09839
V30	0.1397	0.24242	0.25279	0.36509
V31	0.21086	0.22257	0.26831	0.29827
V32	0.13491	0.08677	0.0796	0.69872
V33	0.08871	0.46843	0.29732	0.14554
V34	0.161	0.06261	0.67747	0.09893
V35	0.17332	0.66436	0.0725	0.08982
V36	0.0728	0.08382	0.42205	0.42133
V37	0.45558	0.11846	0.12684	0.29912
V38	0.37715	0.05034	0.19633	0.37618
V39	0.17751	0.52859	0.12062	0.17328
V40	0.12318	0.75685	0.06046	0.05951
V41	0.05941	0.62411	0.04906	0.26742
V42	0.23396	0.08312	0.21867	0.46425
V43	0.15552	0.33397	0.41713	0.09338
V44	0.07238	0.10537	0.61824	0.20401
V45	0.12771	0.54625	0.18929	0.13675
V46	0.6699	0.10851	0.14817	0.07342
V47	0.38507	0.21403	0.29077	0.11012
V48	0.67244	0.20628	0.03379	0.08749
V49	0.60863	0.22601	0.02521	0.14015
V50	0.09925	0.76624	0.06727	0.06723
V51	0.28314	0.39454	0.22984	0.09248
V52	0.07872	0.12852	0.69406	0.0987
V53	0.6129	0.15473	0.16712	0.06525
V54	0.36875	0.21354	0.33108	0.08663
V55	0.22236	0.16932	0.23412	0.3742
V56	0.11096	0.07869	0.12256	0.68779
V57	0.12257	0.79014	0.01259	0.0747
V58	0.53632	0.05533	0.08739	0.32097
V59	0.3707	0.41087	0.11127	0.10716
V60	0.16519	0.18845	0.29525	0.35112
V61	0.66641	0.14633	0.04563	0.14162
V62	0.74014	0.0718	0.10618	0.08188
V63	0.05957	0.76045	0.09667	0.08331
V64	0.05355	0.7764	0	0.17005
V65	0.08972	0.07196	0.13135	0.70696
V66	0.21331	0.64623	0.02048	0.11998
V67	0.17182	0.32471	0.4261	0.07737
V68	0.18888	0.18956	0.06396	0.5576
V69	0.07597	0.3092	0.50498	0.10986
V70	0.45281	0.18613	0.19072	0.17034
V71	0.19061	0.11602	0.34054	0.35283
V72	0.47698	0.19539	0.1197	0.20793
V73	0.16842	0.56969	0.12557	0.13633
V74	0.10163	0.22707	0.60636	0.06493
V75	0.59329	0.03894	0.21673	0.15105
V76	0.06988	0.21107	0.18792	0.53113
V77	0.09919	0.31251	0.04104	0.54726
V78	0.28527	0.15918	0.19595	0.3596
V79	0.06103	0.12154	0.67263	0.14481
V80	0.32576	0.05189	0.47901	0.14333
V81	0.10335	0.17339	0.65065	0.0726
V82	0.05681	0.08326	0.78406	0.07587
V83	0.16978	0.21694	0.10412	0.50916
V84	0.35203	0.09463	0.18514	0.3682
V85	0.14117	0.31996	0.33991	0.19896
V86	0.09706	0.07455	0.72164	0.10674
V87	0.07561	0.75882	0.0451	0.12047
V88	0.19372	0.1095	0.26243	0.43435
V89	0.09226	0.07542	0.21429	0.61804
V90	0.06735	0.81429	0.0425	0.07587
V91	0.07668	0.67536	0.15675	0.09121
V92	0.39974	0.06116	0.35894	0.18016
V93	0.74569	0.05557	0.04069	0.15806
V94	0.07577	0.44444	0.04136	0.43843
V95	0.24337	0.42392	0.15042	0.18228
V96	0.12944	0.15075	0.07281	0.647
V97	0.57454	0.13754	0.2157	0.07221
V98	0.58131	0.32284	0.0181	0.07775
V99	0.67137	0.08181	0.17281	0.07401
V100	0.12132	0.05581	0.73102	0.09186
V101	0.09449	0.09035	0.06136	0.7538
V102	0.78395	0.08911	0.0441	0.08284
V103	0.08791	0.10274	0.12793	0.68142
V104	0.06744	0.86526	0	0.06729
V105	0.09007	0.83927	0.00312	0.06755
V106	0.14379	0.48467	0.27211	0.09943
V107	0.19924	0.2164	0.47398	0.11038
V108	0.16392	0.6974	0.07892	0.05977
V109	0.07279	0.18721	0.49291	0.2471
V110	0.09122	0.79818	0.0279	0.0827
V111	0.77928	0.03521	0.10954	0.07598
V112	0.16616	0.10738	0.38095	0.34551
V113	0.20873	0.15356	0.19011	0.4476
V114	0.25183	0.10177	0.11973	0.52667
V115	0.05228	0.6918	0.18717	0.06875
V116	0.16657	0.31948	0.3154	0.19855
V117	0.5603	0.28068	0.05704	0.10198
V118	0.17853	0.5466	0.04282	0.23206
V119	0.1611	0.13288	0.09248	0.61354
V120	0.11963	0.09208	0.70543	0.08286
V121	0.49374	0.16925	0.12125	0.21576
V122	0.81909	0.04338	0.05376	0.08378
V123	0.06538	0.49609	0.05896	0.37957
V124	0.54996	0.31579	0.01841	0.11585
V125	0.33837	0.41103	0.16665	0.08395
V126	0.10508	0.19411	0.08823	0.61257
V127	0.19421	0.10056	0.25599	0.44925
V128	0.10221	0.07772	0.14405	0.67602
V129	0.48083	0.25628	0.16858	0.09431
V130	0.05322	0.60682	0.27119	0.06877
V131	0.06597	0.80674	0	0.1273
V132	0.79394	0.04309	0.07105	0.09193
V133	0.77104	0.05363	0.09223	0.0831
V134	0.14449	0.39161	0.13294	0.33096
V135	0.13601	0.08105	0.19871	0.58422
V136	0.23901	0.40639	0.03185	0.32274
V137	0.54395	0.07566	0.25256	0.12782
V138	0.2129	0.39883	0.16881	0.21946
V139	0.31375	0.23683	0.19674	0.25268
V140	0.10068	0.14492	0.09428	0.66013
V141	0.11269	0.18664	0.45354	0.24713
V142	0.67306	0.03527	0.2243	0.06736
V143	0.36883	0.28946	0.09046	0.25126
V144	0.19185	0.19793	0.17865	0.43157
V145	0.04506	0.70127	0.1854	0.06828
V146	0.12094	0.07973	0.08163	0.71769
V147	0.76891	0.06277	0.0618	0.10652
V148	0.16333	0.11283	0.49091	0.23293
V149	0.24897	0.49141	0.19141	0.06821
V150	0.1247	0.25505	0.48696	0.13329
V151	0.2076	0.58864	0.0389	0.16486
V152	0.22647	0.43258	0.19577	0.14518
V153	0.13304	0.6909	0.0188	0.15725
V154	0.23393	0.43928	0.23491	0.09188
V155	0.4037	0.17764	0.27018	0.14848
V156	0.08736	0.16683	0.57339	0.17241
V157	0.2827	0.1926	0.28637	0.23833
V158	0.09464	0.07395	0.07609	0.75532
V159	0.74511	0.10679	0.03529	0.11281
V160	0.57688	0.0532	0.10838	0.26154
V161	0.22906	0.07285	0.08257	0.61552
V162	0.11794	0.32228	0.10252	0.45725
V163	0.13166	0.47046	0.15732	0.24056
V164	0.30345	0.32701	0.11898	0.25056
V165	0.0793	0.29615	0.03642	0.58813
V166	0.08607	0.1524	0.10817	0.65336
V167	0.32868	0.05876	0.05876	0.55381
V168	0.26349	0.54408	0.07977	0.11265
V169	0.21252	0.11439	0.08546	0.58763
V170	0.15097	0.06969	0.45516	0.32419
V171	0.1575	0.25343	0.48672	0.10234
V172	0.60927	0.03721	0.27881	0.07472
V173	0.09887	0.19423	0.08212	0.62478
V174	0.08751	0.21152	0.10795	0.59302
V175	0.1146	0.04786	0.66263	0.17491
V176	0.05149	0.74227	0.13788	0.06835
V177	0.05005	0.87468	0	0.07527
V178	0.05566	0.70711	0.00688	0.23034
V179	0.19344	0.06176	0.35305	0.39176
V180	0.06809	0.81413	0.05771	0.06007
V181	0.18547	0.16459	0.45552	0.19442
V182	0.28075	0.20642	0.39557	0.11726
V183	0.18706	0.74625	0	0.06669
V184	0.84716	0.03474	0.04849	0.06961
V185	0.48151	0.42313	0.0261	0.06926
V186	0.14654	0.45994	0.22607	0.16745
V187	0.81053	0.04275	0.07042	0.0763
V188	0.11732	0.26877	0.03797	0.57594
V189	0.67686	0.06742	0.0605	0.19522
V190	0.56125	0.04667	0.31754	0.07454
V191	0.1989	0.22515	0.47323	0.10272
V192	0.27538	0.4591	0.06207	0.20345
V193	0.50475	0.07723	0.24589	0.17213
V194	0.07522	0.84207	0	0.08271
V195	0.06498	0.0562	0.80266	0.07616
V196	0.09048	0.12986	0.06352	0.71614
V197	0.36722	0.10627	0.07292	0.45359
V198	0.10387	0.47655	0.30444	0.11514
V199	0.19687	0.08584	0.19658	0.52071
V200	0.15565	0.53756	0.03085	0.27595
V201	0.12917	0.52184	0.16761	0.18138
V202	0.07421	0.05879	0.65442	0.21258
V203	0.17824	0.41357	0.32338	0.08481
V204	0.06503	0.52024	0.02228	0.39245
V205	0.07198	0.08291	0.76073	0.08438
V206	0.09664	0.11919	0.71039	0.07378
V207	0.16934	0.23406	0.0883	0.50829
V208	0.2509	0.09806	0.56943	0.08161
V209	0.27483	0.45727	0.0791	0.1888
V210	0.11557	0.7	0.07956	0.10487
V211	0.37593	0.07213	0.08293	0.46901
V212	0.43918	0.07561	0.39627	0.08893
V213	0.5285	0.07909	0.14526	0.24714
V214	0.2996	0.20286	0.17645	0.32108
V215	0.28071	0.15369	0.06278	0.50282
V216	0.10826	0.0738	0.07476	0.74319
