Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V24	0.0174	0.63324	0.02997	0	0.11974	0	0.08971	0.06311	0.03461	0.01222
V25	0.04386	0.13871	0	0.00273	0.06844	0.11307	0.04219	0.00066	0.04025	0.55008
V26	0.0027	0.00584	0	0	0.02814	0.01254	0.11381	0.81091	0.00908	0.01698
V27	0	0.03919	0	0	0.35432	0.00487	0.00868	0	0	0.59295
V28	0.23596	0	0.0386	0	0	0.01583	0.02156	0.02177	0	0.66627
V29	0.00318	0.65689	0	0	0.10569	0.08076	0.02729	0.01693	0	0.10925
V30	0.01264	0.01398	0.08844	0.00262	0.04331	0.2821	0.39655	0	0.11397	0.04639
V31	0	0.38093	0.17082	0	0.125	0.00472	0.03025	0.24881	0.0196	0.01988
V32	0.4374	0.0406	0.11159	0.00794	0.31399	0.03438	0.03846	0.00189	0	0.01375
V33	0.06982	0.04518	0.3046	0.27761	0	0	0.24261	0	0.04513	0.01505
V34	0.00284	0.04919	0	0	0.17648	0.00337	0	0.01218	0	0.75594
V35	0	0.80607	0	0	0.136	0.00727	0.02381	0.01812	0.00272	0.006
V36	0.04647	0.02766	0.00585	0	0.02257	0	0.82696	0.02548	0	0.04502
V37	0	0.55424	0	0	0.09642	0	0.29342	0.0249	0	0.03101
V38	0.13871	0.0184	0.09535	0.08206	0.00635	0	0.62706	0	0	0.03207
V39	0.08925	0.01788	0.08948	0.07775	0.04865	0	0.61743	0.01216	0	0.0474
V40	0.09002	0.03841	0.62083	0.06392	0.11834	0.00315	0	0	0.03346	0.03187
V41	0.60882	0.09474	0.1866	0.01238	0.05427	0.00414	0.01286	0.00955	0	0.01664
V42	0	0.5797	0	0	0.36254	0.00276	0.00324	0.00345	0	0.04832
V43	0.14364	0.03661	0.14119	0.04783	0.26999	0.02939	0.27779	0.01936	0.01381	0.0204
V44	0.00779	0.01732	0.53376	0.02671	0.01086	0.00687	0.03087	0.28616	0.06288	0.01677
V45	0.03199	0	0	0	0.06925	0	0.42951	0	0.32345	0.1458
V46	0.18007	0.11702	0.10022	0.10562	0	0.00018	0	0.00734	0	0.48956
V47	0	0.00113	0	0	0	0	0.92999	0.00117	0	0.06771
V48	0.02188	0.00942	0	0	0	0.00241	0	0.00183	0	0.96448
V49	0.19963	0.01503	0	0	0.02234	0.00984	0.07856	0.67459	0	0
V50	0.26918	0.18677	0.06981	0	0.06978	0.35648	0.04665	0.00132	0	0
V51	0.13735	0.02705	0.56192	0.04939	0.09045	0.00476	0.00872	0.04398	0.03513	0.04123
V52	0.02795	0.02247	0.23578	0.18021	0	0	0.46929	0	0.03525	0.02905
V53	0.38688	0.03494	0.20538	0.0424	0	0.00348	0.01501	0.0993	0	0.21261
V54	0	0.0212	0	0	0.25614	0.62623	0.09643	0	0	0
V55	0.06679	0.05208	0.2523	0.41942	0.07888	0.00892	0.036	0	0.05425	0.03136
V56	0.12336	0.03474	0.49885	0.058	0.0993	0.12262	0.01258	0	0.01458	0.03597
V57	0.03137	0.0269	0.57908	0.15152	0.00868	0.01104	0.00769	0.01566	0.10529	0.06275
V58	0.02093	0.21741	0.08873	0.06256	0.06719	0.44592	0.08244	0	0.01482	0
V59	0.02142	0.06987	0.00206	0	0.00763	0	0.84917	0.00121	0	0.04863
V60	0.67877	0.0419	0.15764	0.01765	0.09307	0.00498	0.00276	0.00323	0	0
V61	0.00578	0.00323	0.0339	0	0.05293	0.76276	0.13058	0	7e-04	0.01011
V62	0.02877	0	0	0	0	0	0.43138	0.00723	0	0.53262
V63	0	0.23841	0.00092	0	0.24297	0.42204	0.07199	0	0	0.02367
V64	0.08584	0.02562	0.35976	0.13428	0	0.01159	0.02716	0.23469	0.03404	0.08703
V65	0.11133	0.05179	0.15595	0.18712	0.01208	0.00149	0.11202	0.24833	0.06577	0.05413
V66	0	0.06139	0	0	0.6698	0.02623	0.02339	0.01705	0	0.20215
V67	0.00911	0.19504	0.43897	0.06023	0.04298	0.03532	0.09221	0.00358	0.06311	0.05946
V68	0.0315	0.01694	0	0	0.12338	0.00907	0.05868	0.42592	0.3051	0.0294
V69	0.01748	0.03494	0.74001	0.08297	0.0182	0.00219	0	0	0.07587	0.02833
V70	0.61682	0.04366	0.23451	0.02681	0.01529	0.02443	0.03204	0.00644	0	0
V71	0.00439	0.00727	0	0	0.0209	0.01198	0.10218	0.81074	0	0.04254
V72	0.24573	0.04001	0.1285	0.13195	0.16913	0.00214	0	0.00052	0	0.28202
V73	0.00024	0.07389	0	0.00104	0.87953	0.02183	0.00411	0.00453	0	0.01483
V74	0.03924	0	0.0369	0.07563	0	0.03168	0	0.00412	0	0.81243
V75	0.05201	0.12362	0.31548	0.28315	0.05948	0.01099	9e-05	0	0.14398	0.01119
V76	0.00025	0.00977	0	0	0.04847	0.8074	0.13328	0.00084	0	0
V77	0.02604	0.01805	0.0981	0.15261	0.00715	0.25753	0.39176	0	0.01942	0.02935
V78	0	0.46852	0.01982	0	0.08564	0	0.31554	0	0	0.11048
V79	0.04087	0.04338	0.11676	0.16968	0.04414	0.30801	0.06225	0	0.15408	0.06083
V80	0.35021	0.00538	0.07289	0.00254	0	0.00284	0.01847	0.00369	0	0.54398
V81	0.01082	0.02837	0.04287	0.06856	0.22978	0.54236	0.07723	0	0	0
V82	0.06794	0.55017	0.09228	0.11481	0.08786	0.01461	0.01245	0.05052	0.0091	0.00028
V83	0.07203	0.0945	0.19519	0.25815	0.04585	0.00428	0.03022	0.25987	0.03992	0
V84	0.02363	0.01037	0.01872	0.00326	0.15728	0.47729	0.30084	0	0	0.0086
V85	0.16574	0.01277	0.43555	0.04256	0	0.00062	0	0	0	0.34278
V86	0.30795	0.04285	0.42491	0.20482	0.00051	0.00816	0	0	0	0.01079
V87	0.05111	0.04275	0	0.00958	0.23438	0.00699	0.00894	0	0.5848	0.06145
V88	0.03748	0.40727	0.18145	0.26807	0.05674	0	0.00732	0	0.04159	8e-05
V89	0.00209	0.00502	0.00465	0	0.00807	0	0.84303	0.08944	0	0.04769
V90	0.01622	0.06277	0.30808	0.0289	0	0.01792	0	0	0.01644	0.54967
V91	0.02542	0.02635	0.72788	0.07829	0.02533	0.0029	0	0	0.07439	0.03944
V92	0	0.01364	0	0	0.00452	0	0.91813	0.00111	0.00659	0.05601
V93	0.02668	0.06133	0.07443	0.00213	0.09699	0	0.37324	0.01923	0.29346	0.05251
V94	0.68666	0.0425	0.17038	0.02065	0.00371	0.02358	0.02563	0.02677	0	0.00011
V95	0	0.01443	0	0	0.01772	0	0.64368	0.29188	0	0.03229
V96	0.05019	0.16009	0.42253	0.2306	0.02309	0.01755	0.00093	0	0.07219	0.02281
V97	0	0	0	0	0	0	0.80555	0.00111	0	0.19333
V98	0.00881	0.31436	0	0.0152	0.26342	0.01746	0.06009	0.08916	0.04742	0.18408
V99	0.61491	0.03417	0.16626	0.01843	0.05426	0.00196	0.08894	0.00867	0	0.01242
V100	0.23712	0.03552	0.13464	0.1156	0.06449	0.30688	0.06593	0	0.01457	0.02524
V101	0.00148	0	0	0	0	0.05637	0.16529	0.02877	0	0.7481
V102	0.03549	0.22611	0	0	0.14841	0.26206	0.20144	0.09701	0	0.02948
V103	0.1788	0.02399	0.02784	0.01249	0.13954	0.00657	0.01056	0.01165	0.51144	0.07712
V104	0.0262	0.02566	0.741	0.07805	0.01109	0.00234	0	0	0.08641	0.02925
V105	0.31895	0.02197	0.1607	0	0.02502	0.12391	0.053	0.29645	0	0
V106	0.00573	0.62913	0.17792	0.0166	0.10269	0.01984	0.00629	0	0.01992	0.02188
V107	0.25866	0.21889	0.06208	0.00884	0.38493	0.01791	0.01488	0.0335	0	0.00029
V108	0.02407	0.00388	0.03232	0.05889	0	0.36246	0.05469	0.01761	0	0.44609
V109	0.00246	0.03113	0	0	0.06049	0.76818	0.13714	0.00061	0	0
V110	0	0.07262	0	0	0.84377	0.00721	0.00209	0.06175	0	0.01256
V111	0	0.0098	0	0	0.112	0	0.81566	0.00043	0	0.0621
V112	0.00182	0.0061	0	0	0	0	0.66681	0.00109	0	0.32417
V113	0.0556	0.00075	0	0	0.06115	0.07834	0.04677	0.03337	0.36434	0.35968
V114	0.07896	0.01962	0.01562	0.00404	0.15332	0.00702	0.01171	0.01279	0.60597	0.09094
V115	0	0.81087	0	0	0.13418	0.00043	0.02755	0	0.00831	0.01866
V116	0.39701	0.10324	0.09656	0	0.03315	0.01074	0.04436	0.31493	0	0
V117	0.01017	0.00239	0	0	0	0	0.93286	0.00154	0	0.05303
V118	0.02424	0.00093	0.00137	0	0.04516	0.78172	0.13829	0.0083	0	0
V119	0.05327	0.05844	0.2005	0.30929	0.03202	0.20281	0.05797	0	0.08534	0.00036
V120	0.52868	0.03733	0.31238	0.03796	0.00495	0.06793	0.01078	0	0	0
V121	0.03634	0.1117	0.24428	0.01853	0.03435	0.09369	0.35	0.00881	0.00975	0.09254
V122	0.03002	0.03154	0.14406	0.01154	0.10056	0.06817	0.22385	0	0.32269	0.06758
V123	0	0.02998	0	0	0.50603	0.00892	0.04593	0.40913	0	0
V124	0.57976	0.07203	0.14635	0	0.02071	0.00567	0.01966	0.15583	0	0
V125	0.00335	0.19313	0.06955	0	0.06668	0.12516	0.08983	0.43284	0.01656	0.00289
V126	0	0.12034	0	0	0.82133	0.00682	0.00131	0.04805	0	0.00215
V127	0.01065	0.02529	0.53301	0.05029	0.01182	0	0.22885	0	0.09081	0.04928
V128	0	0.18112	0.35733	0.03561	0.35391	0.04617	0.00278	0	0.00887	0.01421
V129	0.06067	0.11299	0.12982	0.15473	0.20659	0.01422	0.00201	0	0.25583	0.06314
V130	0.00878	0.02476	0.45278	0.00785	0.01285	0.00766	0.04247	0.3795	0.04986	0.0135
V131	0.02686	0.39059	0.37325	0.06776	0.06313	0.00817	0.0064	0	0.04939	0.01444
V132	0.10448	0.01216	0.02562	0	0.07864	0	0.66606	0.07997	0	0.03307
V133	0.02016	0.04832	0.03405	0.05749	0.03047	0.12989	0.1586	0.49717	0.02243	0.00143
V134	0.01892	0.05484	0.18368	0.03468	0.25074	0	0.17822	0.00191	0	0.27702
V135	0.02554	0.26353	0.19354	0.02068	0.12884	0.00346	0.02527	0	0.302	0.03714
V136	0.01012	0.61105	0.03324	0.06434	0.07035	0.00079	0.00178	0	0.0087	0.19963
V137	0.00272	0.01378	0.0087	0	0.05588	0.30241	0.57453	0.00041	0.01248	0.02909
V138	0.01722	0.03178	0	0	0	0	0.57797	0.00146	0	0.37157
V139	0.57731	0.04381	0.15897	0.01656	0.11898	0.07071	0.0109	0.00275	0	0
V140	0.06917	0.03871	0.42417	0.26782	0.04261	0.0514	0.00972	0	0.06106	0.03534
V141	0.08657	0.05157	0.26837	0.43917	0.00182	0.02885	0	0	0.062	0.06163
V142	0.01796	0.01259	0.08171	0.10972	0	0	0.69999	0	0.00711	0.07092
V143	0	0.79326	0.00648	0.02112	0.13962	0.00784	0.00689	0	0.01771	0.00708
V144	0	0.00149	0	0	0.01503	0.3073	0.63064	0.01677	0	0.02876
V145	0.08589	0.14265	0.19175	0.27452	0.03038	0.02914	0.02516	0.18084	0.03966	0
V146	0.01203	0.00813	0.41517	0.0274	0	0.01514	0.05081	0.09332	0.03559	0.34242
V147	0.02697	0.01572	0	0	0.25935	0.00633	0.00425	0.0295	0.2531	0.40478
V148	0.06832	0.036	0	0	0.14505	0.07915	0.08388	0	0.53042	0.05719
V149	0.06495	0.0538	0.22396	0.36155	0.01608	0.00228	0.01299	0.10956	0.13431	0.02053
V150	0.07944	0.01591	0	0	0.00856	0.00955	2e-04	0.00749	0	0.87886
V151	0.02523	0	0	0	0	0.05909	0.00881	0.00249	0	0.90438
V152	0	0.00714	0	0	0	0.00919	0.09516	0.70345	0	0.18506
V153	0	0.06154	0	0	0.84144	0.00735	0.0047	0.08497	0	0
V154	0.08166	0.0434	0.596	0.18559	0.00666	0.01598	0	0	0.05594	0.01477
V155	0.0546	0.0046	0	0	0.04761	0.12055	0.08798	0.56455	0.09637	0.02375
V156	0.11453	0.03934	0.19671	0.01401	0.04201	0.42393	0.09544	0.03255	0.02489	0.0166
V157	0	0.43437	0.00666	0.01512	0.30353	0.19442	0.03178	0	0	0.01411
V158	0.23449	0.51698	0.05867	0.00535	0.13743	0.00209	0.01802	0.02697	0	0
V159	0.02728	0.05982	0.21154	0.02995	0.36112	0.02548	0.01406	0.07298	0	0.19778
V160	0.01087	0.82206	0	0	0.13752	0.00107	0.00715	0	0.00458	0.01675
V161	0.07549	0.05408	0.28768	0.47073	0.00964	0.00912	0	0	0.08039	0.01287
V162	0.0141	0	0	0	0	0.00274	0.00135	0.00283	0	0.97898
V163	0.09498	0.03526	0.68132	0.06708	0.00777	0.01765	0	0.0074	0.0428	0.04575
V164	0.0161	0.02467	0.73047	0.07681	0.00835	0.01769	0.00838	0	0.07685	0.04068
V165	0.01971	0.00158	0.23384	0.01866	0	7e-04	0	0.00811	0.00248	0.71492
V166	0.10632	0.15943	0.20423	0.30658	0.01474	0.00896	0.02705	0.05706	0.05411	0.06151
V167	0.73904	0.04487	0.1673	0.02793	0.01335	0.00459	0	0.00293	0	0
V168	0.06717	0.02588	0	0	0.04737	0.28923	0.10566	0.36864	0.062	0.03406
V169	0.02786	0	0.03102	0.06115	0	0.15658	0.01641	0.01003	0	0.69696
V170	0.08383	0	0	0.00411	0.16592	0.00733	0.01084	0	0.65907	0.06891
V171	0.01268	0.01127	0.24463	0.04222	0.06472	0.38035	0.1097	0.04143	0.06812	0.02489
V172	0.00018	0.02442	0.00538	0	0.0241	0.1278	0.76482	0.009	0.0011	0.04322
V173	0.01191	0	0	0	0	0	0.53894	0.00139	0	0.44777
V174	0.03316	0.111	0.30116	0.20658	0.14612	0.02511	0.00839	0.002	0.03057	0.1359
V175	0.65642	0.04317	0.22779	0.0353	0.01378	0.00452	0.01415	0.00488	0	0
V176	0.18879	0.01126	0.04201	0	0.05116	0.60694	0.09504	0.00112	0	0.00368
V177	0.59787	0.03756	0.1525	0.05433	0	0.00358	0.00157	0.00956	0	0.14303
V178	0.19564	0.01585	0.05056	0.00578	0.08196	0.49848	0.08928	0.00073	0	0.06172
V179	0.14242	0.05202	0.01864	0.00874	0.7646	0.00505	0	0	0	0.00852
V180	0.44893	0.1501	0.20453	0.15995	0.02507	0.00774	0.00368	0	0	0
V181	0.00589	0.17241	0.54592	0.05339	0.05337	0.0071	0.07371	0	0.05242	0.03579
V182	0	0.02706	0	0	0.44528	0.03381	0.0534	0.42492	0	0.01554
V183	0.05765	0.22647	0.1869	0.30015	0.02516	0.00378	0.15193	0	0.04236	0.0056
V184	0.18176	0.01936	0.0389	0	0.00515	0.45991	0.07938	0.02447	0	0.19108
V185	0.5652	0.04036	0.21481	0.09173	0.01082	0.00327	0.00854	0.06526	0	0
V186	0.67408	0.05043	0.1795	0.06341	0.0148	0.00432	0.00785	0.0056	0	0
V187	0.62831	0.04037	0.23458	0.03172	0.01282	0.00398	0.00873	0.00512	0	0.03438
V188	0.06919	0.15379	0.01233	0.03301	0.67909	0.00533	0.01108	0.01058	0	0.0256
V189	0.68887	0.04613	0.1719	0.05633	0.00415	0.01367	0.00529	0.00565	0	0.00801
V190	0.03506	0.02202	0	0	0.27026	0.14866	0.02924	0	0.44868	0.04607
V191	0.03448	0.04889	0.15531	0.19138	0.48567	0.00262	0.04966	0.01367	0	0.01833
V192	0.01019	0.01921	0	0	0.11403	0.00754	0	0.01248	0	0.83655
V193	0.11791	0.04501	0.26593	0.16665	0.15849	0	0.15924	0.05503	0.00731	0.02444
V194	0.00191	0.00079	0	0	0.03739	0.65569	0.29041	0.00829	0	0.00552
V195	0.03246	0.05092	0.00806	0	0.10875	0.10885	0.60851	0.03933	0	0.04311
V196	0.65098	0.05253	0.19598	0.09711	0	0.0034	0	0	0	0
V197	0.04829	0.03029	0.05454	0.08188	0.06673	0.00711	0.08013	0.47982	0.14143	0.0098
V198	0	0.04546	0	0	0.67107	0.22688	0.05299	0	0	0.00361
V199	0.03085	0.0411	0.02903	0.00351	0.21856	0.00446	0.14675	0.00024	0	0.5255
V200	0	0.02641	0	0	0.48441	0.09544	0.28524	0.08305	0	0.02545
V201	0.32464	0.06827	0.07181	0.00576	0.07687	1e-05	0.15126	0.00948	0.18948	0.10243
V202	0.01541	0.30169	0.4177	0.05238	0.05327	0.00015	0.07964	0	0.05892	0.02083
V203	0.02485	0.0995	0.40525	0.11501	0.04221	0.00688	0.1181	0	0.13102	0.05718
V204	0.02429	0.2397	0.31538	0.15588	0.05133	0.0826	0.01913	0.04998	0.05512	0.00659
V205	0.06632	0.07502	0.02034	0	0.03539	0.00029	0.69005	0.06126	0.01252	0.03881
V206	0.25314	0.03157	0.55984	0.05863	0.02699	0.00371	0.00238	0	0	0.06373
V207	0.04202	0.17283	0.00896	0.02709	0.01123	0.0035	0	5e-05	0.06637	0.66794
V208	0.01062	0.00424	0.02649	0.01436	0.05706	0.7246	0.11914	0	0.03046	0.01304
V209	0.01978	0.0609	0.06106	0.00965	0.82	0.01224	0	0	0	0.01637
V210	0.04633	0.0522	0.04334	0	0.687	0.01401	0.0163	0.11201	0	0.0288
V211	0.01116	0.08474	0.59323	0.0556	0.03109	0.00888	0.06933	0.02299	0.08313	0.03985
V212	0.13867	0.11405	0	0	0.07911	0.0072	0.065	0.41707	0.16361	0.01529
V213	0.11835	0.01577	0.02633	0	0.19952	0.5236	0.09333	0.00615	0	0.01695
V214	0	0.02824	0	0	0.2861	0.01734	0.52751	0	0	0.14081
V215	0	0.00131	0	0	0	0	0.94403	0.00118	0	0.05347
V216	0	0.64052	0	0	0.31872	0.0021	0.01241	0.01047	0	0.01578
V217	0.02813	0.22199	0.04378	0.03215	0.22926	0.22578	0.04056	0.03895	0	0.1394
V218	0.03486	0.00331	0.00134	0	0.03146	0.54113	0.31206	0.00103	0	0.07482
V219	0	0.00914	0	0	0.02414	0.00925	0.18836	0.76009	0.00594	0.00308
V220	0.06512	0.04207	0.15426	0.25635	0.06692	0.00363	0.01221	0.07216	0.305	0.02228
V221	0.15764	0.12036	0.34569	0.02952	0.03635	0.00311	0.03788	0.06875	0.05907	0.14164
V222	0.02379	0.02073	0.6306	0.06246	0.01498	0.14774	0.015	0	0.06242	0.02228
V223	0.01269	0.02128	0.65401	0.06492	0.01877	0.06579	0.06906	0	0.06567	0.02781
V224	0.01875	0.03067	0.62289	0.08155	0.02367	0.01227	0.00475	0.05625	0.12351	0.0257
V225	0.0342	0.02929	0.41128	0.1857	0.00243	0.02048	0.0255	0.20747	0.06257	0.02109
V226	0	0.7029	0	0	0.13609	0.00194	0.02834	0.1261	0	0.00463
V227	0.0079	0.03201	0.58864	0.0634	0.24103	0.00273	0	0	0.04227	0.02203
V228	0.01768	0.61517	0.0532	0	0.11074	0.00222	0.02753	0.12681	0.02739	0.01926
V229	0.54436	0.0353	0.14469	0.00352	0.02467	0.18648	0.04311	0.01786	0	0
V230	0.03845	0.00376	0.08807	0.16274	0	0.00266	0.13304	0	0.01135	0.55992
V231	0.05388	0.33887	0.00683	0.00721	0.12676	0.12428	0.02723	0.00757	0.2627	0.04467
V232	0.01202	0.3752	0.3799	0.02927	0.06729	0.00916	0.00823	0.05752	0.03623	0.02519
V233	0	0.04875	0	0.01508	0.85318	0.01601	0	0	0.0354	0.03158
V234	0	0.02621	0	0	0.26587	0	0.31325	0.36801	0	0.02666
V235	0.02011	0.03392	0.39918	0.00216	0.01148	0.00706	0.05773	0.38717	0.04156	0.03963
V236	0.02448	0.03052	0.28576	0.14158	0.03384	0.37339	0.06146	0	0.04532	0.00363
V237	0.03637	0.04633	0.40269	0.1051	0.32507	0.03473	0.00242	0.0178	0.01735	0.01215
V238	0.00769	0.06388	0.31066	0	0.04805	0.00755	0.05615	0.44764	0.03446	0.02391
V239	0.06727	0.20643	0.15797	0.25778	0.04623	0.02242	0.04468	0	0.02946	0.16776
V240	0.06953	0.006	0.02222	0	0.01611	0.22603	0.59075	0.00106	0	0.0683
V241	0.27717	0.05041	0.26146	0.33552	0.01996	0.03447	0.00649	0.00937	0	0.00515
V242	0.08244	0.00286	0.03966	0.04304	0.14859	0.02189	0.01098	0	0.59078	0.05976
V243	0.06491	0.0091	0.04974	0.08535	0.05736	0.09692	0.09563	0	0.30946	0.23153
V244	0.02889	0.01232	0.34754	0.02983	0.00199	0	0.48089	0.03052	0.0287	0.03931
V245	0.14797	0.14862	0.18717	0.00833	0.0454	0.38303	0.06409	0.01539	0	0
V246	0	0.23736	0	0	0.04504	0	0.67489	9e-05	0	0.04261
V247	0.01574	0.04199	0.73273	0.07559	0.01083	0.0022	0	0	0.08082	0.04009
V248	0.45018	0.0835	0.12899	0	0.03722	0.011	0.16046	0.12866	0	0
V249	0.01967	0.02556	0.60452	0.05822	0.07317	0.00206	0	0	0.05391	0.16289
V250	0.03965	0.07498	0.08785	0.1317	0.04447	0.27612	0.09129	0.20941	0.01983	0.0247
V251	0.50525	0.17398	0.13681	0.01663	0.1107	0.00395	0.00704	0.04564	0	0
V252	0.05823	0.51936	0.02264	0.01074	0.08687	0.19938	0.04825	0.04408	0	0.01045
V253	0.03029	0.01012	0.3898	0.04183	0.07455	0.10005	0.02519	0	0.29053	0.03764
V254	0	0.0615	0	0.01347	0.82051	0.01205	0	0	0	0.09247
V255	0	0.05852	0	0	0.92967	0.00701	0.00215	0.00246	0	0.00019
V256	0.07247	0.06349	0.27682	0.45291	0	0.05018	0.0027	0	0.06974	0.01169
V257	0.34234	0.03049	0.42714	0.05155	0.01218	0.10807	0.02768	0	0	0.00055
V258	0	0.04879	0	0	0.76007	0.00584	0.00735	0	0	0.17795
V259	0.08741	0.02439	0.01452	0.01144	0.21084	0.00777	0.09657	0.53462	0	0.01244
V260	0	0.24198	0	0	0.04197	0.00842	0.08005	0.62758	0	0
V261	0.2136	0.03007	0.04931	0	0.03011	0.23348	0.40202	0.00159	0	0.03983
V262	0	0.44478	0.07523	0.00186	0.08457	0.27862	0.04723	0.00996	0.0076	0.05015
V263	0.35843	0.38127	0.08737	0.00456	0.07746	0.00567	0.04275	0.0021	0	0.04041
V264	0.05638	0.05294	0.17587	0.30377	0.34605	0.01913	0.02395	0	0.00735	0.01455
V265	0.04446	0.33485	0.08253	0.13084	0.02599	0.01663	0.16719	0	0.01568	0.18182
V266	0.00647	0.68457	0.09336	0.00706	0.12463	0.00111	0.01534	0.01683	0.03991	0.01072
V267	0.01138	0.1755	0	0	0	0.01115	0	0.00128	0	0.80068
V268	0.0018	0.33484	0.02721	0.05983	0.51632	0.00368	0.01533	0.0096	0	0.03138
V269	0.08089	0.04486	0.44167	0.3394	0.01359	0.00052	0	0	0.07398	0.00509
V270	0	0.05755	0	0	0.91955	0.00559	0	0.00395	0	0.01336
V271	0.07092	0.02497	0.2332	0.0237	0.16104	0.01564	0.05457	0	0.36974	0.04621
V272	0.02489	0.21183	0.0462	0	0.06494	0.16157	0.08041	0.17176	0.09662	0.14177
V273	0.01681	0.01518	0.06989	0.09113	0.1151	0.60001	0.08642	0	0.00546	0
V274	0.08748	0.01351	0.05394	0.00245	0	0.13111	0.0142	0.03617	0	0.66114
V275	0	0.13705	0	0	0.55082	0.05205	0.00281	0.00328	0	0.25398
V276	0.05025	0.15278	0.12899	0.20851	0.07034	0	0.16962	0.00645	0.06589	0.14716
V277	0.03224	0.24553	0.44782	0.15134	0.04771	0.00138	0	0	0.06216	0.01182
V278	0.11686	0.02141	0.02348	0	0	0.00245	0	0.00269	0	0.83311
V279	0.02601	0.19126	0.07824	0.13406	0.285	0.0021	0.26831	0	0	0.01501
V280	0.09877	0.02698	0.04565	0.01903	0.17069	0.2061	0.33982	0.06919	0	0.02377
V281	0.00706	0.04184	0.00969	0	0.0399	0.6208	0.11367	0.00681	0	0.16022
V282	0.07555	0.065	0.28635	0.46264	0.00088	0.001	0.00021	0.00915	0.08562	0.01361
V283	0.09186	0.04044	0.04365	0.04076	0.65322	0.05248	0.0073	0.02194	0.03707	0.01127
V284	0.02193	0	0.13076	0.00759	0	0.0026	0	0.00485	0	0.83227
V285	0.00836	0.13733	0	0	0	0.00102	0.09303	0.23028	0	0.52997
V286	0.03615	0.00204	0.0498	0.01164	0	0.35838	0.05953	0.00014	0	0.48233
V287	0.0213	0.00054	0	0	0	0	0.44204	0.00142	0	0.5347
V288	0.00755	0.0342	0	0	0.0319	0.265	0.11887	0.54018	0.0023	0
V289	0.00571	0.18725	0.54798	0.05376	0.08673	0.0025	0	0	0.05055	0.06552
V290	0.00255	0.02596	0.14583	0.00675	0.01121	0.17961	0.56989	0.00523	0.00634	0.04663
V291	0.62552	0.04144	0.19344	0.05395	0.02869	0.04548	0.01148	0	0	0
V292	0.01507	0.01467	0.48459	0.04103	0.03044	0.31528	0.04204	0	0.04452	0.01237
V293	0.03563	0.02505	0.7031	0.07048	0.01351	0.00447	0	0.01919	0.06751	0.06106
V294	0.0591	0.29979	0.19038	0.03056	0.10535	0.00065	0.09273	0.00345	0.18928	0.0287
V295	0.02089	0.08095	0.58847	0.05549	0.00615	0.02326	0.01105	0.04095	0.05591	0.11689
V296	0.02295	0.05607	0.11003	0.0873	0.40774	0.01455	0.04452	0.10567	0.13306	0.01809
V297	0.18711	0.06065	0.0236	0	0	0.00062	0.05207	0.00692	0	0.66903
V298	0.07176	0.06337	0.30744	0.44843	0.00153	0.01003	0.01843	0	0.07902	0
