CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V225	0.24391	0.04541	0.12859	0.03616	0.06921	0.47672
V226	0.18861	0.07315	0.21061	0.24729	0.18209	0.09825
V227	0.37756	0.0526	0.09915	0.21297	0.08597	0.17175
V228	0.12632	0.20538	0.40094	0.07511	0.09937	0.09287
V229	0.13381	0.03565	0.32467	0.22304	0.19628	0.08654
V230	0.07767	0.14735	0.6095	0.03028	0.05836	0.07683
V231	0.06051	0.04615	0.01811	0.67503	0.15376	0.04643
V232	0.27664	0.05082	0.08147	0.25617	0.09147	0.24343
V233	0.47463	0.06925	0.1348	0.09431	0.08272	0.14428
V234	0.28458	0.04352	0.06477	0.05006	0.45722	0.09985
V235	0.07867	0.03204	0.03595	0.65327	0.14199	0.05808
V236	0.08526	0.02254	0.18516	0.04025	0.51128	0.1555
V237	0.04279	0.01719	0.69403	0.10624	0.07667	0.06307
V238	0.37841	0.05031	0.13965	0.10453	0.1006	0.22651
V239	0.31859	0.06921	0.16454	0.14222	0.1799	0.12554
V240	0.04303	0.2033	0.02024	0.12817	0.5604	0.04486
V241	0.3293	0.16894	0.08859	0.17994	0.12137	0.11186
V242	0.22858	0.0761	0.11287	0.16943	0.15378	0.25924
V243	0.0712	0.31287	0.38389	0.07125	0.10395	0.05685
V244	0.13408	0.04394	0.05525	0.02942	0.54467	0.19263
V245	0.44607	0.05753	0.12944	0.03898	0.07929	0.2487
V246	0.03953	0.06108	0.19486	0.31644	0.33497	0.05313
V247	0.23655	0.0998	0.0938	0.17704	0.09681	0.296
V248	0.17206	0.05826	0.04166	0.2045	0.43053	0.09299
V249	0.18466	0.1574	0.35124	0.09811	0.06722	0.14136
V250	0.03793	0.04463	0.01438	0.72084	0.13578	0.04643
V251	0.0796	0.42795	0.15465	0.17875	0.1023	0.05674
V252	0.03291	0.03647	0.04212	0.66794	0.16998	0.05058
V253	0.10827	0.07416	0.05157	0.33475	0.21139	0.21986
V254	0.07377	0.21743	0.09081	0.17979	0.35916	0.07904
V255	0.24161	0.25968	0.13156	0.09159	0.13188	0.14369
V256	0.09107	0.59556	0.06671	0.06463	0.11881	0.06322
V257	0.08471	0.3222	0.06701	0.06227	0.38041	0.08339
V258	0.06111	0.20456	0.13289	0.43698	0.10727	0.0572
V259	0.07587	0.42712	0.29463	0.05562	0.08002	0.06673
V260	0.10411	0.05742	0.04789	0.04534	0.6255	0.11973
V261	0.31059	0.06175	0.11228	0.06529	0.25979	0.1903
V262	0.08528	0.02824	0.68126	0.0265	0.11294	0.06578
V263	0.05571	0.06745	0.53259	0.19606	0.08079	0.06739
V264	0.3601	0.06583	0.17866	0.0656	0.12272	0.2071
V265	0.04191	0.02497	0.01176	0.05246	0.81891	0.04999
V266	0.23746	0.06829	0.12531	0.03713	0.07782	0.45399
V267	0.15278	0.49879	0.06862	0.11087	0.10321	0.06573
V268	0.51873	0.06678	0.1279	0.05141	0.06376	0.17142
V269	0.04991	0.06533	0.11105	0.58133	0.14336	0.04902
V270	0.20089	0.38032	0.08959	0.06193	0.18665	0.08062
V271	0.15075	0.12993	0.27303	0.04132	0.0814	0.32357
V272	0.04385	0.02442	0.01564	0.09623	0.73237	0.08749
V273	0.06015	0.02532	0.06059	0.09649	0.67944	0.07801
V274	0.17543	0.03814	0.22031	0.07108	0.07645	0.41859
V275	0.39839	0.19531	0.11452	0.05953	0.07901	0.15323
V276	0.16091	0.22629	0.13639	0.10092	0.11662	0.25887
V277	0.31661	0.06099	0.10612	0.04099	0.19237	0.28292
V278	0.11325	0.12075	0.1089	0.21801	0.36663	0.07246
V279	0.19343	0.07139	0.24261	0.07278	0.08235	0.33745
V280	0.09497	0.03345	0.02622	0.648	0.13232	0.06504
V281	0.09261	0.58325	0.0874	0.08153	0.0988	0.05641
V282	0.03727	0.05375	0.01845	0.08356	0.75528	0.05168
V283	0.05803	0.34203	0.03416	0.05077	0.46328	0.05173
V284	0.07877	0.10283	0.27757	0.2921	0.1263	0.12242
V285	0.03772	0.04473	0.00779	0.71947	0.14392	0.04637
V286	0.38639	0.07688	0.15476	0.18988	0.0748	0.11729
V287	0.03977	0.03124	0.04182	0.09686	0.71649	0.07383
V288	0.16108	0.23791	0.09181	0.04305	0.18613	0.28001
V289	0.04529	0.09023	0.60496	0.10797	0.08873	0.06283
V290	0.03514	0.0259	0.19167	0.56628	0.12307	0.05793
V291	0.05034	0.05264	0.0105	0.69298	0.14112	0.05242
V292	0.11641	0.10046	0.03962	0.4697	0.21469	0.05913
V293	0.02784	0.05994	0.03896	0.0387	0.78418	0.05038
V294	0.31276	0.06949	0.08027	0.0511	0.32384	0.16253
V295	0.24877	0.03821	0.12995	0.02861	0.07637	0.47809
V296	0.08346	0.30218	0.10826	0.24435	0.14966	0.11208
V297	0.20772	0.0884	0.11049	0.03754	0.07983	0.47602
V298	0.08737	0.54087	0.16801	0.05937	0.09163	0.05274
V299	0.13044	0.0898	0.61084	0.02977	0.06397	0.07518
V300	0.41941	0.13889	0.14171	0.04926	0.06682	0.18392
V301	0.29097	0.33448	0.12808	0.06253	0.08725	0.09668
V302	0.05827	0.23835	0.07641	0.41449	0.15726	0.05521
V303	0.08248	0.49884	0.1019	0.06339	0.19618	0.05721
V304	0.03711	0.02404	0.03183	0.03043	0.82696	0.04962
V305	0.08439	0.03311	0.17421	0.3621	0.17749	0.1687
V306	0.30441	0.12184	0.11056	0.04295	0.07062	0.34963
V307	0.1293	0.03692	0.04244	0.04575	0.64232	0.10326
V308	0.03038	0.03749	0.0057	0.73976	0.14511	0.04156
V309	0.06852	0.40741	0.04459	0.31589	0.111	0.05259
V310	0.12486	0.30777	0.26088	0.04296	0.08811	0.17543
V311	0.35245	0.04928	0.12492	0.04124	0.06697	0.36515
V312	0.10334	0.03827	0.02395	0.3089	0.45414	0.07139
V313	0.27106	0.0487	0.11157	0.06906	0.07113	0.42849
V314	0.17275	0.04615	0.0419	0.55109	0.12096	0.06715
V315	0.14586	0.49875	0.07683	0.05419	0.13905	0.08531
V316	0.23909	0.04536	0.11706	0.09073	0.08861	0.41915
V317	0.08468	0.03076	0.03234	0.56022	0.15489	0.13711
V318	0.03541	0.03703	0.03538	0.70394	0.13328	0.05497
V319	0.23497	0.17696	0.25394	0.14799	0.08144	0.1047
V320	0.18397	0.17981	0.30931	0.1226	0.07847	0.12585
V321	0.07542	0.47039	0.04528	0.24716	0.1147	0.04705
V322	0.06375	0.0236	0.09768	0.04168	0.64966	0.12364
V323	0.06279	0.24232	0.0243	0.31922	0.30428	0.0471
V324	0.09838	0.05765	0.07043	0.19598	0.41867	0.1589
V325	0.1198	0.57493	0.08825	0.0583	0.09636	0.06236
V326	0.15074	0.52486	0.08525	0.05606	0.11341	0.06967
V327	0.0934	0.02061	0.74531	0.01673	0.04987	0.07408
V328	0.13908	0.1816	0.18267	0.14564	0.28255	0.06847
V329	0.03981	0.01858	0.47388	0.02055	0.38064	0.06653
V330	0.04413	0.01728	0.77515	0.02393	0.06839	0.07113
V331	0.39728	0.10656	0.14567	0.10714	0.07739	0.16596
V332	0.11218	0.07896	0.16838	0.03439	0.39043	0.21567
V333	0.04829	0.03638	0.38302	0.30102	0.15948	0.07181
V334	0.06268	0.33148	0.34217	0.12886	0.08039	0.05443
V335	0.12311	0.03803	0.63483	0.02579	0.05229	0.12595
V336	0.22431	0.44052	0.10229	0.05344	0.09288	0.08656
V337	0.07661	0.16527	0.07321	0.04219	0.59347	0.04924
V338	0.41632	0.0562	0.13482	0.04621	0.20435	0.14209
V339	0.10955	0.09639	0.34141	0.2293	0.10166	0.12168
V340	0.35516	0.2395	0.09789	0.08197	0.09872	0.12677
V341	0.17468	0.06754	0.07269	0.46302	0.14593	0.07614
V342	0.08442	0.03755	0.04107	0.52972	0.16118	0.14606
V343	0.18998	0.15614	0.18314	0.0533	0.08581	0.33162
V344	0.09027	0.45406	0.05668	0.06835	0.22515	0.10549
V345	0.0247	0.02381	0.01515	0.03908	0.85369	0.04358
V346	0.11707	0.03957	0.03999	0.35748	0.36752	0.07837
V347	0.2864	0.14195	0.09107	0.10535	0.27653	0.0987
V348	0.11316	0.12745	0.53744	0.03951	0.10936	0.07308
V349	0.41578	0.10955	0.13481	0.11579	0.10318	0.12088
V350	0.27303	0.07356	0.17825	0.21835	0.0775	0.17931
V351	0.23434	0.09185	0.13811	0.05332	0.08612	0.39627
V352	0.11146	0.26613	0.0653	0.03719	0.32037	0.19955
V353	0.05733	0.16118	0.63973	0.02254	0.05861	0.06061
V354	0.14538	0.06526	0.23565	0.02557	0.32885	0.19928
V355	0.04277	0.04187	0.77681	0.02446	0.05281	0.06129
V356	0.30743	0.13805	0.10473	0.21823	0.10663	0.12494
V357	0.20767	0.03981	0.3693	0.04178	0.24806	0.09337
V358	0.19989	0.03423	0.1559	0.05703	0.07801	0.47495
V359	0.11726	0.10056	0.03447	0.49948	0.1763	0.07194
V360	0.29709	0.04474	0.07452	0.19496	0.26899	0.11971
V361	0.09002	0.60862	0.0668	0.07126	0.10691	0.0564
V362	0.0744	0.40942	0.06446	0.28979	0.11503	0.0469
V363	0.42073	0.10283	0.14666	0.04081	0.14617	0.14279
V364	0.16362	0.17606	0.09587	0.06268	0.17253	0.32923
V365	0.25368	0.32552	0.08314	0.15673	0.08886	0.09206
V366	0.10398	0.21684	0.39189	0.08298	0.13423	0.07008
V367	0.04518	0.02759	0.02372	0.48431	0.35462	0.06459
V368	0.14861	0.13662	0.13922	0.05967	0.19627	0.31961
V369	0.05143	0.04661	0.01849	0.08278	0.71308	0.08761
V370	0.06813	0.08366	0.53291	0.14032	0.08408	0.0909
V371	0.09488	0.22084	0.0446	0.40495	0.10689	0.12785
V372	0.09442	0.4833	0.05697	0.07016	0.211	0.08415
V373	0.47257	0.07095	0.12623	0.04177	0.06429	0.2242
V374	0.14337	0.03962	0.22499	0.41078	0.11768	0.06357
V375	0.25884	0.04585	0.21965	0.07691	0.29389	0.10486
V376	0.16578	0.07038	0.10592	0.12794	0.14377	0.3862
V377	0.06524	0.02904	0.34792	0.02308	0.46715	0.06757
V378	0.18479	0.08702	0.23953	0.02572	0.09726	0.36569
V379	0.32204	0.05286	0.2128	0.03071	0.06262	0.31898
V380	0.02704	0.05241	0.03821	0.04568	0.78616	0.0505
V381	0.22924	0.06092	0.2955	0.24899	0.08348	0.08187
V382	0.03056	0.0469	0.0156	0.19261	0.66826	0.04606
V383	0.1534	0.06171	0.3509	0.26305	0.09452	0.07642
V384	0.0657	0.03496	0.70095	0.03381	0.09732	0.06726
V385	0.22732	0.04377	0.13612	0.02768	0.0692	0.49591
V386	0.36063	0.07369	0.29115	0.04159	0.10865	0.12428
V387	0.16404	0.04472	0.07543	0.53839	0.11126	0.06614
V388	0.44823	0.09018	0.22481	0.03963	0.06827	0.12887
V389	0.28127	0.10323	0.11749	0.03355	0.0772	0.38726
V390	0.07108	0.05945	0.02834	0.5838	0.1508	0.10653
V391	0.05459	0.03581	0.02728	0.4782	0.32979	0.07432
V392	0.10804	0.05532	0.42079	0.11662	0.06525	0.23398
V393	0.09689	0.14093	0.33837	0.07975	0.18548	0.15858
V394	0.03569	0.02916	0.03457	0.6761	0.17754	0.04695
V395	0.04094	0.06549	0.75545	0.02529	0.05383	0.05901
V396	0.30154	0.09272	0.07451	0.3068	0.13035	0.09407
V397	0.18307	0.16931	0.12173	0.04019	0.11233	0.37337
V398	0.09322	0.47757	0.06584	0.07011	0.23169	0.06157
V399	0.04783	0.01719	0.7273	0.05686	0.07168	0.07914
V400	0.13905	0.05397	0.06233	0.34433	0.10315	0.29717
V401	0.12683	0.03946	0.55362	0.02837	0.15069	0.10103
V402	0.07019	0.03955	0.02138	0.67854	0.12955	0.06079
V403	0.1365	0.02736	0.07466	0.05749	0.38601	0.31797
V404	0.04086	0.02552	0.80369	0.01596	0.05127	0.06269
V405	0.23	0.29193	0.13645	0.08606	0.17168	0.08388
V406	0.15185	0.07582	0.20341	0.10426	0.2248	0.23986
V407	0.0949	0.03562	0.6283	0.0161	0.06099	0.16409
V408	0.06775	0.11114	0.04862	0.55996	0.11631	0.09622
V409	0.51363	0.09015	0.12735	0.04546	0.06472	0.1587
V410	0.52606	0.07469	0.1268	0.04521	0.07935	0.1479
