cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V1	0.5558	0.01294	0.16804	0.26322
V2	0.14297	0.08855	0.05106	0.71742
V3	0.05043	0.64993	0.01242	0.28722
V4	0.84914	0.13146	0	0.01941
V5	0.1015	0.49565	0.25197	0.15087
V6	0.06899	0.89294	0.01915	0.01891
V7	0.13789	0.37018	0.07932	0.41261
V8	0.12091	0.02358	0.8272	0.02831
V9	0.23098	0.23842	0.0355	0.4951
V10	0.01657	0.02729	0.91056	0.04557
V11	0.1993	0.36312	0.43218	0.00541
V12	0.02337	0.60503	0.3596	0.01199
V13	0.24716	0.72921	0.00488	0.01875
V14	0.06377	0.92193	0.00787	0.00644
V15	0.11021	0.63157	0.11222	0.14599
V16	0.90335	0.05431	0.01605	0.02629
V17	0.07835	0.89037	0.01233	0.01895
V18	0.5629	0.36562	0.03809	0.0334
V19	0.14615	0.83573	0.0059	0.01223
V20	0.15658	0.4823	0.01845	0.34267
V21	0.12125	0.05018	0.80045	0.02811
V22	0.01703	0.08751	0.21366	0.68179
V23	0.37426	0.04228	0.57762	0.00584
V24	0.91436	0.05329	0.0313	0.00106
V25	0.34439	0.23572	0.12576	0.29413
V26	0.38553	0.40497	0.01618	0.19333
V27	0.09593	0.06441	0.0247	0.81496
V28	0.0027	0.07065	0.925	0.00165
V29	0.43491	0.02802	0.5103	0.02677
V30	0.0931	0.20563	0.2879	0.41337
V31	0.19806	0.18163	0.30831	0.312
V32	0.07854	0.03924	0.03747	0.84475
V33	0.03967	0.51413	0.35714	0.08907
V34	0.12089	0.03537	0.81558	0.02816
V35	0.14839	0.75265	0.0731	0.02586
V36	0.00688	0.03325	0.50304	0.45682
V37	0.55371	0.06558	0.09191	0.2888
V38	0.42647	0.00855	0.17363	0.39136
V39	0.15445	0.59687	0.12196	0.12673
V40	0.09143	0.83684	0.07088	0.00085
V41	0.0083	0.70447	0.04156	0.24567
V42	0.21801	0.0276	0.2155	0.53888
V43	0.12245	0.3396	0.51084	0.02711
V44	0.01258	0.0594	0.7721	0.15592
V45	0.08914	0.61983	0.21243	0.0786
V46	0.7943	0.08295	0.11713	0.00561
V47	0.45179	0.18541	0.31962	0.04318
V48	0.79021	0.1876	0.00323	0.01897
V49	0.72774	0.19893	0	0.07333
V50	0.06101	0.8575	0.07578	0.00572
V51	0.30336	0.41612	0.25405	0.02647
V52	0.02266	0.09963	0.84916	0.02855
V53	0.71688	0.13532	0.14712	0.00068
V54	0.42172	0.18952	0.36995	0.0188
V55	0.21041	0.11641	0.25019	0.42298
V56	0.04506	0.02681	0.09564	0.83248
V57	0.0882	0.88012	0.01954	0.01214
V58	0.64587	0.01442	0.03899	0.30072
V59	0.42733	0.4306	0.09995	0.04212
V60	0.12695	0.13786	0.34446	0.39074
V61	0.80902	0.10912	0.00828	0.07358
V62	0.87674	0.04743	0.06377	0.01207
V63	0.01629	0.85589	0.10907	0.01875
V64	0.01016	0.87483	0.0016	0.11341
V65	0.01763	0.01986	0.11642	0.84608
V66	0.19968	0.72593	0.01685	0.05754
V67	0.1445	0.32958	0.51394	0.01199
V68	0.15272	0.14763	0.02461	0.67504
V69	0.02156	0.30378	0.63071	0.04395
V70	0.55592	0.14655	0.18024	0.11729
V71	0.15936	0.05871	0.39818	0.38375
V72	0.58882	0.15501	0.0907	0.16546
V73	0.14161	0.65051	0.13022	0.07766
V74	0.05471	0.22086	0.72349	0.00094
V75	0.71541	0.01159	0.18991	0.0831
V76	0.00224	0.17012	0.19005	0.63759
V77	0.03707	0.30596	0.01128	0.64569
V78	0.30815	0.10495	0.19162	0.39528
V79	0.00563	0.08347	0.83112	0.07978
V80	0.34626	0.01903	0.55629	0.07842
V81	0.05236	0.15453	0.78681	0.0063
V82	0.00055	0.07415	0.91694	0.00835
V83	0.12969	0.17582	0.07464	0.61985
V84	0.39962	0.04076	0.16594	0.39367
V85	0.10217	0.31277	0.42051	0.16455
V86	0.04111	0.04549	0.87667	0.03673
V87	0.03157	0.86357	0.04787	0.05699
V88	0.1611	0.05079	0.2842	0.50391
V89	0.01983	0.02264	0.21997	0.73756
V90	0.0254	0.9118	0.05059	0.01221
V91	0.03161	0.76684	0.17552	0.02603
V92	0.45862	0.02172	0.39408	0.12558
V93	0.88364	0.02857	0	0.08779
V94	0.01698	0.4706	0.02249	0.48993
V95	0.25129	0.45493	0.1538	0.13998
V96	0.07112	0.10896	0.03077	0.78915
V97	0.68138	0.10982	0.20343	0.00537
V98	0.66512	0.32259	0	0.01229
V99	0.79323	0.0565	0.14461	0.00566
V100	0.07171	0.03276	0.87433	0.0212
V101	0.03065	0.07201	0.01168	0.88566
V102	0.91349	0.0698	0.00388	0.01283
V103	0.013	0.05746	0.10501	0.82453
V104	0.02907	0.95537	0.00885	0.00671
V105	0.05379	0.92542	0.01446	0.00633
V106	0.11064	0.53601	0.31867	0.03468
V107	0.17928	0.19044	0.58618	0.0441
V108	0.13968	0.77272	0.08678	0.00081
V109	0.01277	0.14115	0.62353	0.22256
V110	0.05067	0.8967	0.03376	0.01887
V111	0.90576	0.02125	0.06667	0.00631
V112	0.1242	0.05061	0.45634	0.36885
V113	0.18625	0.0977	0.18509	0.53096
V114	0.24292	0.04635	0.08357	0.62716
V115	0.00919	0.77286	0.21211	0.00584
V116	0.1364	0.3131	0.38563	0.16488
V117	0.67102	0.26547	0.0301	0.03341
V118	0.1533	0.61153	0.03218	0.20299
V119	0.11147	0.0818	0.05341	0.75332
V120	0.07178	0.06522	0.84962	0.01338
V121	0.61154	0.12392	0.09033	0.17422
V122	0.94675	0.02882	0.01128	0.01315
V123	0.00867	0.53956	0.04442	0.40734
V124	0.64513	0.30592	0	0.04896
V125	0.37881	0.43445	0.16821	0.01853
V126	0.03824	0.15644	0.05441	0.75091
