Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V311	0.0361	0	0.03967	0.82773	0.0965
V312	0.11287	0.20851	0.21267	0.01472	0.45123
V313	0.08493	0.27312	0.00545	0.29235	0.34415
V314	0.09593	0	0.00054	0.35439	0.54914
V315	0.896	0.06365	0.00706	0	0.03329
V316	0.14851	0.53966	0.21492	0.01816	0.07876
V317	0.44601	0.0718	0.46251	0	0.01967
V318	0.84916	0.06434	0	0	0.0865
V319	0.14548	0	0.85452	0	0
V320	0.10233	0	0.00513	0.79948	0.09307
V321	0.17736	0.31527	0.2763	0.18654	0.04452
V322	0.03678	0.21665	0.56782	0.0445	0.13425
V323	0.30384	0.19395	0.40011	0.00498	0.09711
V324	0.06331	0.01961	0.03668	0.79158	0.08882
V325	0.62527	0.15975	0.06054	0.07993	0.07452
V326	0.06041	0	0.04278	0.14729	0.74952
V327	0.35626	0.48524	0.08299	0.00315	0.07236
V328	0.0786	0.26668	0.14449	0.45026	0.05997
V329	0.02663	0	0.38002	0.53562	0.05773
V330	0.10817	0	0.83735	0	0.05448
V331	0.1452	0.00405	0.06999	0.10415	0.67661
V332	0.52024	0.05535	0.39684	0	0.02757
V333	0.45387	0.03281	0.26927	0.13692	0.10713
V334	0.07532	0.24726	0.54748	0.07347	0.05646
V335	0.6948	0.12147	0.05841	0.00842	0.1169
V336	0.20095	0.55844	0.22463	0	0.01598
V337	0.02157	0	0.01047	0.16996	0.798
V338	0.70246	0.08427	0.11638	0	0.0969
V339	0.24197	0.51736	0.15183	0	0.08884
V340	0.0515	0.12623	0.08929	0.07503	0.65795
V341	0.05423	0.46126	0.41416	0	0.07035
V342	0.35521	0.13375	0.41639	0.08905	0.00559
V343	0.70426	0.05837	0.23737	0	0
V344	0.13199	0.73271	0.02661	0.01363	0.09505
V345	0.22633	0.043	0	0.26136	0.46931
V346	0.06766	0.28233	0.29495	0.28951	0.06554
V347	0.11277	0.50412	0.01293	0.2934	0.07679
V348	0.042	0.08859	0.43038	0.24773	0.1913
V349	0.10053	0.2662	0.51351	0.00522	0.11454
V350	0.14005	0.39466	0.06659	0.21638	0.18232
V351	0.22381	0	0.41339	0.31905	0.04375
V352	0.14827	0.52406	0.3191	0	0.00857
V353	0.26792	0.31252	0.02265	0.04175	0.35516
V354	0.60362	0.04281	0.35357	0	0
V355	0.11476	0	0.31217	0.52023	0.05284
V356	0.12379	0	0.83282	0.0055	0.03789
V357	0.06401	0	0.47811	0.03819	0.41969
V358	0.05252	0.00988	0.02999	0.81457	0.09304
V359	0.07924	0.09475	0.00398	0.74583	0.0762
V360	0.698	0.11554	0.06709	0.10722	0.01213
V361	0.35895	0.47192	0.06614	0	0.10299
V362	0.77559	0.07166	0.07136	0	0.08139
V363	0.04482	0.00743	0.0018	0.1604	0.78554
V364	0.06546	0.26532	0.01426	0.41099	0.24397
V365	0.02858	0	0.00962	0.83955	0.12225
V366	0.26199	0.00599	0.57683	0.05017	0.10503
V367	0.26345	0.2051	0.17881	0.153	0.19964
V368	0.72686	0.14227	0.09441	0	0.03646
V369	0.07627	0.6409	0.20925	0.06438	0.0092
V370	0.04479	0.12102	0.10501	0.35061	0.37856
V371	0.09157	0.86916	0.03305	0	0.00622
V372	0.65444	0.12592	0.11316	0.07502	0.03146
V373	0.15318	0.64354	0.10729	0.07658	0.01941
V374	0.13578	0.00621	0.36567	0.45548	0.03685
V375	0.36849	0	0.57736	0.05314	0.00101
V376	0.02289	0	0.35513	0.03448	0.58749
V377	0.12533	0.49323	0.18473	0.17094	0.02578
V378	0.16707	0.52289	0.14722	0	0.16281
V379	0.03757	0	0.08933	0.10112	0.77198
V380	0.03891	0.01381	0.15505	0.49436	0.29787
V381	0.15257	0.03501	0	0.04339	0.76904
V382	0.42119	0.01401	0	0.26174	0.30306
V383	0.05421	0	0.25066	0.63781	0.05732
V384	0.3255	0.04196	0.1437	0.3975	0.09134
V385	0.09646	0.07524	0	0.04687	0.78142
V386	0.64896	0.07454	0	0.24917	0.02733
V387	0.29385	0.02631	0.00013	0.59505	0.08466
V388	0.08753	0.82149	0.02248	0.04799	0.02051
V389	0.15344	0.75365	0.00537	0.01878	0.06876
V390	0.20078	0	0.00115	0.62905	0.16901
V391	0.68172	0.20696	0	0.04018	0.07114
V392	0.89772	0.09536	0.00199	0	0.00493
V393	0.12566	0	0.13218	0.51511	0.22705
V394	0.68831	0.08233	0.01244	0.11421	0.10271
V395	0.0197	0	0.35439	0.56527	0.06064
V396	0.58985	0.05048	0.35915	0	0.00052
V397	0.656	0.20083	0.019	0.07479	0.04938
V398	0.08488	0	0.14976	0.61857	0.14679
V399	0.0563	0.00434	0	0.2603	0.67906
V400	0.2054	0.52232	0.1335	0.12518	0.0136
V401	0.38546	0	0.60532	0.00922	0
V402	0.43222	0.02375	0.40684	0.04862	0.08857
V403	0.15854	0.05699	0	0.14086	0.64361
V404	0.02457	0	0.48121	0.40502	0.0892
V405	0.37275	0.2676	0.05337	0.18612	0.12016
V406	0.03514	0	0.94979	0	0.01507
V407	0.85425	0.11053	0.02308	0.00478	0.00735
V408	0.05922	0.34777	0	0.23768	0.35533
V409	0.13263	0	0.05416	0.643	0.17021
V410	0.15407	0.09778	0.2846	0.0506	0.41294
V411	0.02187	0	0	0.07072	0.90741
V412	0.04011	0.1039	0.10631	0.05481	0.69487
V413	0.0528	0.22437	0.1333	0.35399	0.23554
V414	0.06225	0.06144	0	0.43554	0.44078
V415	0.16417	0	0	0.04506	0.79078
V416	0.11913	0.06807	0.01175	0.15276	0.64829
V417	0.02235	0	0.76734	0.12631	0.084
V418	0.54312	0.41445	0.00835	0	0.03408
V419	0.24887	0.02177	0.00974	0.12437	0.59525
V420	0.23524	0	0.0809	0.06232	0.62154
V421	0.01835	0	0.10698	0.08083	0.79384
V422	0.0371	0	0.04348	0.67661	0.24281
V423	0.34299	0.18148	0.25815	0.17562	0.04176
V424	0.01409	0	0.44264	0.02201	0.52127
V425	0.3474	0.35962	0	0.00627	0.2867
V426	0.26131	0.18417	0.01141	0.41821	0.1249
V427	0.24101	0.62437	0.12614	0	0.00849
V428	0.13083	0.63199	0.05786	0.07615	0.10317
V429	0.1542	0.76276	0	0.04606	0.03698
V430	0.04997	0	0.37192	0.19055	0.38756
V431	0.15339	0.35469	0.1766	0.23512	0.0802
V432	0.33334	0.06488	0.10555	0.31805	0.17818
V433	0.24293	0	0.4946	0.21832	0.04415
V434	0.29341	0.26744	0.34366	0	0.09549
V435	0.59844	0.07848	0.31287	0.00235	0.00786
V436	0.09437	0.56403	0.08269	0.04615	0.21275
V437	0.19844	0.01405	0.01755	0.16868	0.60128
V438	0.17348	0.29025	0.17638	0.26686	0.09303
V439	0.61804	0.05004	0.03502	0.25595	0.04094
V440	0.05552	0.32413	0.5559	0.00321	0.06124
V441	0.06964	0.53028	0.37048	0.01689	0.01271
V442	0.09357	0.89449	0.00437	0	0.00758
V443	0.91153	0.07047	0.00081	0.00655	0.01064
V444	0.1849	0.43026	0.01895	0.29959	0.06631
V445	0.09669	0.40321	0.02946	0.41169	0.05894
V446	0.13844	0.00823	0.08786	0.54795	0.21751
V447	0.08413	0	0.00768	0.42286	0.48534
V448	0.16863	0	0.01154	0.05652	0.76331
V449	0.00931	0	0.99069	0	0
V450	0.23772	0.06894	0.21477	0.12942	0.34914
V451	0.30061	0.19917	0.04765	0.30849	0.14408
V452	0.03365	0	0.14745	0.70206	0.11684
V453	0.03563	0	0	0.43291	0.53146
V454	0.02232	0	0.65966	0.02735	0.29067
V455	0.09092	0.18712	0.24643	0.05399	0.42154
V456	0.89085	0.0712	0	0	0.03796
V457	0.65102	0.25816	0.01971	0.02572	0.04538
V458	0.05739	0.33706	0.50497	0.04615	0.05443
V459	0.16008	0.04333	0.04371	0.45968	0.2932
V460	0.68525	0.09926	0.15958	0.02905	0.02685
V461	0.2257	0.27977	0.21201	0.01298	0.26954
V462	0.07252	0.0564	0.00817	0.47567	0.38723
V463	0.24272	0.05814	0.00736	0.62347	0.06831
V464	0.21654	0.14796	0.63043	0	0.00506
V465	0.05743	0.07234	0.00698	0.06477	0.79848
V466	0.0394	0	0	0.13156	0.82904
V467	0.08575	0.2401	0.01469	0.51113	0.14833
V468	0.56288	0.32547	0.0834	0	0.02826
V469	0.04618	0.30114	0.0444	0.26123	0.34705
V470	0.80129	0.1277	0.01454	0.03988	0.0166
V471	0.40556	0.30436	0.01494	0.11548	0.15966
V472	0.02408	0.00446	0.03239	0.05842	0.88064
V473	0.06168	0.18089	0.22134	0.31087	0.22523
V474	0.32161	0.13822	0.04872	0.40834	0.08311
V475	0.20259	0	0.56679	0.02374	0.20688
V476	0.18688	0.01468	0.08738	0.58921	0.12184
V477	0.08477	0.90241	0.00485	0	0.00797
V478	0.17734	0	0	0.04339	0.77927
V479	0.80322	0.12756	0.02086	0.0327	0.01566
V480	0.17318	0.64407	0.04127	0.09332	0.04816
V481	0.27362	0.35981	0.04681	0.15952	0.16024
V482	0.1506	0.66735	0.16413	0	0.01791
V483	0.33968	0.51952	0	0.07746	0.06334
V484	0.25868	0.51053	0.09584	0.10544	0.02951
V485	0.65932	0.13651	0.08982	0.08195	0.03241
V486	0.08767	0.03639	0.25834	0.0259	0.59171
V487	0.18082	0.09409	0.39454	0.29773	0.03282
V488	0.42309	0.07981	0	0.29852	0.19859
V489	0.0338	0.18429	0.69179	0.06522	0.02489
V490	0.02348	0	0.74908	0.20267	0.02476
V491	0.06374	0.42766	0.03481	0.10042	0.37337
V492	0.05857	0.12288	0.02608	0.69422	0.09825
V493	0.03811	0	0.00912	0.84986	0.1029
V494	0.34853	0.00408	0.0127	0.50216	0.13252
V495	0.37411	0.21782	0.18456	0.1454	0.0781
V496	0.14198	0.01526	0.03967	0.0419	0.7612
V497	0.11593	0.00609	0.121	0.11969	0.63728
V498	0.1095	0.84204	0.01549	0	0.03298
