mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.25683	0.22625	0.25276	0.15798	0.10619
V2	0.03786	0.68625	0.11597	0.09492	0.06499
V3	0.05564	0.14532	0.40417	0.35891	0.03596
V4	0.00556	0.16688	0.24334	0.09917	0.48504
V5	0.01602	0.14042	0.07819	0.14357	0.6218
V6	0.2656	0.15038	0.26582	0.22581	0.09239
V7	0	0.19067	0.40075	0.10711	0.30148
V8	0	0.19098	0.70658	0.09563	0.00681
V9	0.05836	0.10888	0.26125	0.52665	0.04486
V10	0.34352	0.17166	0.40585	0.05244	0.02653
V11	0.02984	0.16165	0.12096	0.11247	0.57509
V12	0.07068	0.1423	0.2253	0.29173	0.27
V13	0.12176	0.14301	0.05975	0.39498	0.2805
V14	0.15071	0.08899	0.0928	0.55952	0.10799
V15	0.04784	0.07665	0.02472	0.77549	0.0753
V16	0.45765	0.14787	0.04361	0.30891	0.04196
V17	0.05585	0.32428	0.04732	0.10643	0.46611
V18	0.06493	0.41766	0.27433	0.20661	0.03647
V19	0.03038	0.14078	0.01926	0.15952	0.65006
V20	0	0.16316	0.61244	0.20452	0.01987
V21	0.01274	0.3306	0.16011	0.18209	0.31446
V22	0.6168	0.17176	0.096	0.07378	0.04166
V23	0.07235	0.14726	0.04169	0.17231	0.56638
V24	0.37729	0.21315	0.04959	0.10195	0.25801
V25	0.03133	0.12858	0.0344	0.40808	0.39761
V26	0.37892	0.27109	0.09193	0.09413	0.16393
V27	0.0921	0.49208	0.21749	0.05606	0.14227
V28	0.03481	0.15624	0.21423	0.52916	0.06557
V29	0.01253	0.10963	0.32272	0.50735	0.04777
V30	0.56623	0.18958	0.0608	0.09069	0.09269
V31	0.34908	0.21336	0.04373	0.24175	0.15209
V32	0.70065	0.10696	0.04301	0.08907	0.0603
V33	0.01927	0.28493	0.04451	0.15438	0.49691
V34	0.09337	0.72474	0.07758	0.06307	0.04124
V35	0.0675	0.55327	0.28368	0.06892	0.02664
V36	0.01824	0.27819	0.18986	0.12683	0.38687
V37	0.59196	0.11479	0.02832	0.08872	0.17621
V38	0.09308	0.17236	0.42963	0.19581	0.10913
V39	0.25471	0.17901	0.31325	0.06608	0.18695
V40	0.18295	0.54935	0.07308	0.13528	0.05934
V41	0.03308	0.73814	0.08282	0.05711	0.08885
V42	0.65546	0.13669	0.05408	0.0861	0.06768
V43	0.35606	0.22533	0.32184	0.07433	0.02244
V44	0.01548	0.3528	0.50351	0.04748	0.08074
V45	0.02557	0.60206	0.14816	0.15907	0.06513
V46	0.08697	0.66246	0.12953	0.07465	0.04639
V47	0	0.19236	0.75291	0.04558	0.00916
V48	0.13755	0.21783	0.228	0.30076	0.11586
V49	0.35448	0.22667	0.22824	0.15968	0.03093
V50	0.00679	0.20629	0.73736	0.04501	0.00455
V51	0.0804	0.33756	0.2176	0.10227	0.26217
V52	0.03784	0.77343	0.08217	0.06368	0.04288
V53	0.04308	0.201	0.0401	0.65187	0.06395
V54	0.20033	0.08827	0.03407	0.50055	0.17678
V55	0.09203	0.06233	0.023	0.75436	0.06828
V56	0.08599	0.06453	0.02756	0.68261	0.1393
V57	0.11173	0.24807	0.48973	0.06683	0.08365
V58	0.06408	0.13031	0.15223	0.22465	0.42873
V59	0.63981	0.13126	0.11283	0.08441	0.03169
V60	0.3352	0.26695	0.14673	0.15281	0.09831
V61	0.17594	0.12802	0.04817	0.247	0.40086
V62	0.04634	0.17086	0.29703	0.1604	0.32537
V63	0.32029	0.31226	0.09509	0.08833	0.18402
V64	0.69871	0.11935	0.05779	0.08719	0.03696
V65	0.08855	0.14838	0.06376	0.54964	0.14966
V66	0.04183	0.0857	0.15043	0.65923	0.06282
V67	0.0017	0.16996	0.33171	0.13055	0.36609
V68	0.3442	0.15302	0.35504	0.08353	0.06422
V69	0.44416	0.21325	0.20571	0.07637	0.06051
V70	0.04736	0.62524	0.10284	0.17239	0.05218
V71	0.0727	0.67538	0.10783	0.1003	0.04379
