Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V281	0.02403	0.23355	0.02867	0.65918	0.05457
V282	0.08171	0.91597	0	0	0.00232
V283	0.36658	0.08891	0.11435	0.10809	0.32207
V284	0	0.21284	0.54913	0.05789	0.18014
V285	0.54405	0.45595	0	0	0
V286	0.01628	0.11944	0.82616	0.03812	0
V287	0.23107	0.12183	0.17092	0.32802	0.14817
V288	0.16165	0.0987	0.64188	0.04072	0.05705
V289	0.15457	0.23953	0.00424	0.55363	0.04803
V290	0.44744	0.47218	0.08038	0	0
V291	0.40204	0.226	0	0.34226	0.0297
V292	0.09675	0.11489	0.42719	0.11639	0.24478
V293	0	0.17768	0.77379	0.04853	0
V294	0.01101	0.08195	0.01944	0.19678	0.69082
V295	0	0.06315	0.32709	0.53579	0.07398
V296	0.88955	0.11045	0	0	0
V297	0	0.08773	0.76078	0.15149	0
V298	0.28426	0.02519	0	0.58001	0.11054
V299	0.25028	0.00966	0	0.6965	0.04356
V300	1	0	0	0	0
V301	1	0	0	0	0
V302	0.00403	0.04329	0.00981	0.53132	0.41155
V303	0.1058	0.22748	0.2229	0.22955	0.21428
V304	0.1342	0.12078	0.73959	0.00543	0
V305	0.21496	0.36918	0.08669	0.13827	0.19091
V306	0.34318	0.65003	0	0	0.00679
V307	0.20286	0.05519	0.26659	0.45905	0.01631
V308	0.18254	0.08693	0.65401	0.07652	0
V309	0.68296	0.11682	0.01202	0.1237	0.0645
V310	0.0355	0.09469	0.01505	0.25539	0.59937
V311	0	0	0.03239	0.90181	0.0658
V312	0.08807	0.32044	0.26147	0.06422	0.2658
V313	0.07518	0.33624	0.00265	0.35465	0.23128
V314	0.08346	0.05605	0.00531	0.48428	0.3709
V315	1	0	0	0	0
V316	0.11328	0.59595	0.22458	0.0172	0.04899
V317	0.35426	0.14409	0.50165	0	0
V318	0.98894	0.00834	0	0	0.00272
V319	0.04176	0.14765	0.8071	0.00349	0
V320	0.06288	0	0	0.8737	0.06342
V321	0.12178	0.37308	0.28635	0.19524	0.02355
V322	0	0.32278	0.55864	0.06712	0.05146
V323	0.22279	0.28036	0.42857	0.03181	0.03647
V324	0.02652	0.04886	0.03258	0.83244	0.0596
V325	0.65502	0.15416	0.05021	0.11163	0.02898
V326	0.05091	0.08288	0.07479	0.27178	0.51965
V327	0.33796	0.53056	0.07806	0.00703	0.04639
V328	0.0431	0.3057	0.15774	0.4506	0.04285
V329	0	0.08112	0.37627	0.51984	0.02277
V330	0.01921	0.1269	0.83866	0.01523	0
V331	0.13769	0.09862	0.10842	0.20824	0.44703
V332	0.44822	0.11044	0.44133	0	0
V333	0.37134	0.10368	0.30159	0.17865	0.04475
V334	0.01407	0.3475	0.53794	0.08749	0.013
V335	0.76113	0.11129	0.04149	0.0365	0.04958
V336	0.15938	0.61114	0.2274	0	0.00209
V337	0.00913	0.06957	0.02703	0.3126	0.58166
V338	0.75378	0.07572	0.12169	0.01876	0.03005
V339	0.20967	0.57824	0.15867	0	0.05343
V340	0.03602	0.2433	0.12889	0.15735	0.43445
V341	0.00487	0.54413	0.41508	0.00269	0.03323
V342	0.25401	0.20973	0.43294	0.10331	0
V343	0.69765	0.04559	0.25676	0	0
V344	0.12583	0.79218	0.00932	0	0.07266
V345	0.22487	0.1007	0	0.36467	0.30976
V346	0.02285	0.346	0.30426	0.29088	0.03601
V347	0.10059	0.53545	0.00112	0.30234	0.06049
V348	0	0.19556	0.43804	0.27377	0.09262
V349	0.04012	0.36988	0.5184	0.02621	0.04538
V350	0.12431	0.44517	0.07587	0.23733	0.11732
V351	0.13952	0.09261	0.42411	0.33324	0.01051
V352	0.09859	0.5777	0.32371	0	0
V353	0.26801	0.39147	0.02381	0.08133	0.23539
V354	0.5531	0.05835	0.38855	0	0
V355	0.05878	0.06057	0.33423	0.52168	0.02474
V356	0.03069	0.12129	0.81481	0.03322	0
V357	0.0166	0.12812	0.53531	0.10314	0.21684
V358	0.01373	0.03726	0.02346	0.86271	0.06284
V359	0.04624	0.11268	0	0.78587	0.05521
V360	0.7328	0.09	0.04638	0.13082	0
V361	0.3538	0.52973	0.05556	0	0.0609
V362	0.87858	0.05707	0.053	0	0.01135
V363	0.03622	0.10093	0.01353	0.29151	0.55781
V364	0.04867	0.31313	0.01185	0.46226	0.16409
V365	0	0	0	0.91942	0.08058
V366	0.16525	0.12279	0.59624	0.08786	0.02786
V367	0.21707	0.26986	0.20631	0.19324	0.11352
V368	0.78103	0.1383	0.08066	0	0
V369	0.04354	0.68478	0.20877	0.04971	0.0132
V370	0.01846	0.20238	0.12937	0.41412	0.23567
V371	0.08048	0.91952	0	0	0
V372	0.66935	0.11672	0.11206	0.10187	0
V373	0.12863	0.68196	0.10161	0.06408	0.02373
V374	0.06874	0.09773	0.37118	0.44807	0.01428
V375	0.25184	0.08494	0.5964	0.06682	0
V376	0	0.08044	0.44567	0.11935	0.35454
V377	0.08774	0.53275	0.18983	0.16853	0.02115
V378	0.145	0.59418	0.15957	0	0.10126
V379	0.02207	0.0818	0.14065	0.22221	0.53327
V380	0.00525	0.08839	0.18387	0.54557	0.17691
V381	0.16545	0.12987	0.00631	0.1467	0.55168
V382	0.41735	0.03874	0	0.35147	0.19244
V383	0.00724	0.03422	0.2755	0.65143	0.03161
V384	0.26546	0.09206	0.16228	0.42771	0.0525
V385	0.09985	0.18245	0.00849	0.14762	0.5616
V386	0.6898	0.01583	0	0.29437	0
V387	0.25478	0.03426	0	0.65401	0.05694
V388	0.07771	0.87795	0	0.01349	0.03085
V389	0.14629	0.79938	0	0	0.05433
V390	0.17104	0.01548	0	0.70525	0.10823
V391	0.75477	0.1708	0	0.05546	0.01897
V392	0.98067	0.01933	0	0	0
V393	0.089	0.05859	0.15598	0.56086	0.13557
V394	0.75762	0.03872	0	0.16108	0.04258
V395	0	0.03652	0.36672	0.57092	0.02584
V396	0.53679	0.07081	0.3924	0	0
V397	0.71121	0.17661	0	0.10037	0.01181
V398	0.04947	0.02047	0.17586	0.66575	0.08846
V399	0.04397	0.08691	0.00126	0.39459	0.47328
V400	0.17024	0.55369	0.1354	0.12201	0.01867
V401	0.27356	0.07533	0.63047	0.02065	0
V402	0.33559	0.10648	0.44976	0.08571	0.02246
V403	0.16297	0.14395	0	0.24958	0.44349
V404	0	0.09451	0.46906	0.40436	0.03208
V405	0.34046	0.30335	0.05607	0.2208	0.07932
V406	0	0.11097	0.88903	0	0
V407	0.93416	0.06584	0	0	0
V408	0.05166	0.41893	0	0.29078	0.23863
V409	0.1004	0.02192	0.06227	0.70772	0.10769
V410	0.11405	0.20954	0.33478	0.11135	0.23027
V411	0.01196	0.08078	0.00871	0.20649	0.69206
V412	0.02288	0.22776	0.15245	0.13831	0.4586
V413	0.02384	0.28793	0.15681	0.38738	0.14403
V414	0.04438	0.12172	0	0.54253	0.29138
V415	0.18289	0.07016	0.00766	0.15782	0.58147
V416	0.11672	0.15851	0.02488	0.26015	0.43974
V417	0	0.08403	0.75215	0.1565	0.00732
V418	0.58822	0.41178	0	0	0
V419	0.25839	0.09038	0.01652	0.2295	0.40522
V420	0.23669	0.07346	0.12013	0.15799	0.41173
V421	0	0.08469	0.16377	0.19967	0.55187
V422	0.00478	0.02851	0.04744	0.76309	0.15618
V423	0.2616	0.24408	0.27699	0.19821	0.01911
V424	0	0.08944	0.51877	0.09907	0.29273
V425	0.35296	0.42861	0	0.02646	0.19197
V426	0.23719	0.20817	0.00558	0.46408	0.08498
V427	0.21628	0.66629	0.11742	0	0
V428	0.11675	0.6829	0.05501	0.06846	0.07688
V429	0.14376	0.80176	0	0.01597	0.03851
V430	0.00854	0.09126	0.427	0.26124	0.21196
V431	0.11442	0.40088	0.1916	0.24407	0.04903
V432	0.28708	0.11535	0.1241	0.36778	0.10569
V433	0.1575	0.07843	0.51325	0.24656	0.00426
V434	0.22165	0.34401	0.37131	0.02037	0.04265
V435	0.54766	0.10045	0.34648	0.00541	0
V436	0.08199	0.63818	0.0904	0.04876	0.14067
V437	0.20033	0.08657	0.03103	0.2788	0.40327
V438	0.13159	0.33856	0.19383	0.27921	0.05682
V439	0.63703	0.03484	0.00948	0.30637	0.01227
V440	0	0.41998	0.54763	0.0166	0.01579
V441	0.0224	0.59143	0.3675	0.01297	0.0057
V442	0.08121	0.91879	0	0	0
V443	1	0	0	0	0
V444	0.16725	0.45372	0.01184	0.31272	0.05446
V445	0.07587	0.42812	0.02162	0.42394	0.05045
V446	0.10448	0.06213	0.10305	0.59771	0.13264
V447	0.0668	0.04029	0.0132	0.55435	0.32536
V448	0.18106	0.07991	0.02589	0.16808	0.54507
V449	0	0.08807	0.91193	0	0
V450	0.19283	0.15996	0.25807	0.19371	0.19543
V451	0.26931	0.23635	0.05206	0.34904	0.09323
V452	0	0.01954	0.16501	0.74491	0.07055
V453	0.01748	0.04582	0	0.57414	0.36255
V454	0	0.09215	0.70003	0.07962	0.1282
V455	0.06012	0.29745	0.29357	0.10655	0.24231
V456	0.99508	0.00492	0	0	0
V457	0.71071	0.24547	0	0.03635	0.00747
V458	0	0.42719	0.49679	0.05863	0.01739
V459	0.13406	0.09655	0.05247	0.5318	0.18512
V460	0.69334	0.09089	0.16892	0.04686	0
V461	0.18664	0.3662	0.24529	0.04853	0.15334
V462	0.05377	0.11248	0.00963	0.57097	0.25316
V463	0.20444	0.0747	0	0.67179	0.04907
V464	0.12104	0.25173	0.62688	0.00035	0
V465	0.05462	0.18303	0.02251	0.17018	0.56966
V466	0.03406	0.06183	0.00603	0.27605	0.62203
V467	0.06497	0.27168	0.00808	0.55261	0.10267
V468	0.59595	0.34203	0.06202	0	0
V469	0.03032	0.37552	0.05228	0.31556	0.22632
V470	0.87774	0.07881	0	0.04345	0
V471	0.39653	0.3449	0.00372	0.1493	0.10556
V472	0.01162	0.11599	0.05965	0.17953	0.63321
V473	0.02592	0.25589	0.25027	0.33936	0.12856
V474	0.28243	0.16608	0.05063	0.4439	0.05695
V475	0.12547	0.11482	0.60463	0.07139	0.08369
V476	0.14492	0.05808	0.09828	0.62396	0.07475
V477	0.07346	0.92654	0	0	0
V478	0.19402	0.08111	0.00609	0.15352	0.56526
V479	0.87974	0.08477	0	0.03549	0
V480	0.15901	0.685	0.03008	0.08278	0.04312
V481	0.24928	0.405	0.05148	0.18701	0.10722
V482	0.12161	0.71729	0.15751	0	0.0036
V483	0.32651	0.54691	0	0.07851	0.04806
V484	0.22477	0.54304	0.09569	0.10913	0.02737
V485	0.68282	0.12644	0.08116	0.10957	0
V486	0.05567	0.16294	0.32806	0.10117	0.35216
V487	0.107	0.17991	0.39921	0.30528	0.00861
V488	0.40996	0.09734	0	0.3667	0.126
V489	0	0.28339	0.64618	0.07043	0
V490	0	0.07516	0.71699	0.20785	0
V491	0.05831	0.52193	0.04014	0.13153	0.24809
V492	0.02861	0.15164	0.02079	0.73065	0.06832
V493	0	0	0	0.93184	0.06816
V494	0.31489	0.02571	0.00376	0.57097	0.08466
V495	0.3102	0.26785	0.20682	0.17303	0.0421
V496	0.14722	0.11252	0.06865	0.14379	0.52782
V497	0.09975	0.10767	0.17074	0.21678	0.40505
V498	0.09912	0.88181	0	0	0.01907
V499	0.03937	0.29426	0.27631	0.12965	0.26041
V500	0.12493	0.5114	0.1005	0.20365	0.05952
V501	0.0953	0.40113	0.00659	0.09469	0.40229
V502	0.15296	0.83308	0	0	0.01396
V503	0.42752	0.09	0.20263	0.17699	0.10286
V504	0.51285	0.25236	0	0.035	0.1998
V505	0.67384	0.04942	0	0.11876	0.15798
V506	0.05303	0.59271	0.05645	0.04135	0.25645
V507	0.90003	0.02063	0	0.07934	0
V508	0.03705	0.68364	0.19503	0.02244	0.06184
V509	0.06634	0.49672	0.1328	0.19718	0.10697
V510	0.43818	0.5399	0.00349	0.01074	0.00769
V511	0.0405	0.37749	0.50484	0.04697	0.0302
V512	0.16191	0.50498	0.16658	0.05501	0.11152
V513	0.1857	0.71697	0.04247	0.01531	0.03956
V514	0	0.07936	0.26611	0.17728	0.47725
V515	0.07006	0.12654	0	0.75086	0.05253
V516	0.16411	0.3837	0.09884	0.31576	0.0376
V517	0.00209	0.03869	0.04352	0.85404	0.06165
V518	0.37768	0.0911	0.32034	0.2014	0.00948
V519	0.82778	0.06779	0	0.10443	0
V520	0.09749	0.87668	0	0.00109	0.02474
V521	0.18883	0.02635	0.13439	0.61325	0.03719
V522	0.01727	0.26463	0.55435	0.14942	0.01433
V523	0.09357	0.13667	0.72741	0.04235	0
V524	0.30145	0.11202	0.573	0.01125	0.00229
V525	0.02603	0.28843	0.03913	0.1381	0.50832
V526	0	0.12614	0.84003	0.03382	0
V527	0.06812	0.53451	0.38214	0.0025	0.01272
V528	0.14217	0.00353	0.00939	0.7951	0.0498
V529	0.15838	0.11537	0.72625	0	0
V530	0	0.10575	0.83741	0.05684	0
V531	0.19389	0.56939	0.07718	0.02144	0.1381
V532	0.06186	0.33674	0.30895	0.05769	0.23477
V533	0.29497	0.07498	0	0.1331	0.49695
V534	0.11946	0.0698	0	0.74448	0.06626
V535	0.85562	0.14438	0	0	0
V536	0.11191	0.2545	0.39196	0.08042	0.16121
V537	0.02358	0.10408	0.02723	0.18512	0.66
V538	0.67605	0.14301	0	0.04377	0.13716
V539	0	0.21957	0.63682	0.12067	0.02295
V540	0.18409	0.52019	0.08017	0.06128	0.15426
