Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V178	0.20084	0	0.00797	0.02403	0.05815	0.62353	0.04806	0	0	0.03742
V179	0.1694	0	0.04468	0	0.782	0	0.00122	0	0	0.00269
V180	0.44197	0.10243	0.04804	0.38496	0.00883	0.00434	0.00858	0	0	0.00084
V181	0	0.12731	0.74634	0	0.0582	0.01129	0.05432	0	0	0.00254
V182	0.00829	0	0.01452	0.0329	0.31375	0.00799	0	0.6023	0.01607	0.00418
V183	0	0.15825	0.07874	0.65754	0.00841	0.01802	0.07546	0	0	0.00359
V184	0.18871	0	0.01196	0.00626	0.01165	0.58502	0.03884	0.04697	0	0.11059
V185	0.59712	0	0.01555	0.20888	0	0	0.00252	0.12953	0.04461	0.00179
V186	0.85342	0.00607	0.00814	0.10912	0	0	0.01469	0.00856	0	0
V187	0.7746	0	0.12225	0	0	0	0.01087	0.00856	0.05632	0.02739
V188	0.08311	0.06832	0.05009	0.06879	0.69282	0	0.00879	0.01767	0	0.01042
V189	0.88147	0	0.00544	0.07076	0	0.0118	0.00731	0.00837	0	0.01485
V190	0.03791	0.02434	0.02632	0.00717	0.05211	0.08553	0.01922	0	0.7474	0
V191	0.00199	0.00673	0.11797	0.40625	0.4051	1e-05	0.02766	0.02899	0	0.00532
V192	0.00721	0	0.09759	0	0.39171	0	0.00085	0.01877	0	0.48388
V193	0.06822	0.0288	0.22872	0.34634	0.12197	0.00999	0.07962	0.10331	0.0077	0.00534
V194	0	0.01883	0.00323	0.01055	0	0.76368	0.16965	0.01573	0.01833	0
V195	0.04074	0.11788	0.03092	0	0.08075	0.21994	0.3924	0.0844	0.02339	0.00958
V196	0.74943	0.00559	0.01955	0.21688	0	0	0.0057	0	0	0.00285
V197	0.01433	0.00796	0.02555	0.20403	0	0	0.00419	0.55837	0.18558	0
V198	0.01352	0	0.05025	0	0.63194	0.23277	0.03364	0	0.03789	0
V199	0.02686	0.02737	0.13178	0.00243	0.39979	0.01765	0.09254	0	0.00382	0.29776
V200	0.00757	0.01461	0.03094	0	0.50044	0.13093	0.15153	0.15904	0	0.00494
V201	0.24918	0.05631	0.02575	0	0	0.00822	0.07035	0.0087	0.55803	0.02346
V202	0.01443	0.24854	0.58339	0	0.05361	0.00318	0.05414	0.00954	0.03316	0
V203	0.00466	0.07533	0.46043	0.14273	0.01023	0.01718	0.06929	0	0.20919	0.01095
V204	0	0.15393	0.31933	0.30751	0.03477	0.07357	0.00842	0.09549	0.00698	0
V205	0.07095	0.14655	0.03199	0	0	0.09278	0.41312	0.1183	0.1263	0
V206	0.26519	0	0.67083	0	0.02558	0	0.01152	0	0	0.02689
V207	0.02295	0.12138	0.08797	0.0775	0.14539	0	0.00704	0	0.21911	0.31867
V208	0.00115	0	0.01988	0.06686	0.00202	0.7526	0.06442	0	0.08716	0.00592
V209	0.04577	0	0.13596	0	0.81207	0.00162	0.00241	0	0	0.00218
V210	0.06162	0	0.09385	0	0.64068	0	0.00353	0.19117	0	0.00916
V211	0.00059	0.05075	0.76358	0	0.01711	0.01033	0.04575	0.05996	0.04993	0.002
V212	0.09713	0.04966	0.01178	0.00496	0	0	0.00165	0.5139	0.32093	0
V213	0.1207	0	0.00641	0.00771	0.16506	0.62757	0.05272	0.00939	0	0.01044
V214	0.00732	0.07726	0.0347	0	0.34613	0.10166	0.34956	0.00412	0.01172	0.06754
V215	0.00054	0.14546	0.02783	0	0	0.12749	0.63705	0.01157	0.04999	7e-05
V216	0.01336	0.52322	0.06392	0	0.37704	0	0.00018	0.01498	0	0.00729
V217	0.02217	0.14444	0.08045	0.09208	0.25327	0.24357	0.01687	0.07379	0.00398	0.06938
V218	0.03401	0.02537	0.0071	0	0.00279	0.68657	0.19074	0.00221	0.01385	0.03735
V219	0.00025	0	0.00214	0.07607	0	0	0.02205	0.89949	0	0
V220	0.00702	0.02357	0.05388	0.4055	0	0	0.00607	0.07861	0.42536	0
V221	0.15049	0.07337	0.37765	0	0.02758	0	0.01992	0.12958	0.16432	0.0571
V222	0.00244	0	0.82046	0	0	0.15779	0.01931	0	0	0
V223	0	0	0.86571	0	0.00357	0.07764	0.05308	0	0	0
V224	0.00133	0.00214	0.73697	0	0	0.0052	0.00889	0.11329	0.13218	0
V225	0	0	0.34463	0.3281	0	0.0077	0.00107	0.31668	0	0.00183
V226	0.01828	0.55662	0.04463	0	0.15433	0	0	0.2243	0	0.00184
V227	0	0	0.75644	0	0.23594	0	0.00761	0	0	0
V228	0.03049	0.46891	0.11563	0	0.12091	0	0	0.22817	0.02718	0.00871
V229	0.68772	0	0	0	0	0.25626	0.02901	0.02701	0	0
V230	0	0.02907	0.08388	0.44595	0.04663	0.01599	0.0749	0	0.02496	0.27861
V231	0.05305	0.20423	0.03922	0.01989	0.02448	0.09102	0.01495	0.00643	0.54131	0.00542
V232	0.01248	0.27641	0.51275	0	0.07904	0	9e-05	0.11631	0	0.00292
V233	0.02457	0	0.04515	0.03119	0.6509	0.00425	0.00627	0	0.23362	0.00406
V234	0.01386	0.01696	0.01944	0.00017	0.20563	0.01261	0.11687	0.60983	0	0.00462
V235	0.00757	0	0.39422	0	0	0	0.00166	0.59105	0	0.0055
V236	0	0.01103	0.26774	0.2834	0	0.37754	0.03777	0	0.02251	0
V237	0.01812	0	0.4826	0.12188	0.29848	0.02665	0.00747	0.0448	0	0
V238	6e-04	0.0101	0.31762	0	0.02335	0	0	0.64702	0	0.0013
V239	0.00206	0.13253	0.08383	0.58835	0.06797	0.02183	0.02517	0	0.00297	0.07527
V240	0.07725	0.0757	0.0249	0	0	0.3749	0.38666	0.00612	0.03091	0.02357
V241	0.14848	0.01784	0.07128	0.69791	0	0.02703	0.00588	0.02472	0	0.00685
V242	0.04708	0.01668	0.04016	0.05416	0	0.00826	0.01401	0	0.81965	0
V243	0.03424	0.02243	0.04582	0.15631	0	0.07145	0.04224	0	0.56622	0.06129
V244	0.02269	0.05565	0.46529	0	0	0.05295	0.30155	0.07626	0.02561	0
V245	0.15731	0.10101	0.19525	0	0.01336	0.46327	0.03707	0.03272	0	0
V246	0.00764	0.3142	0.03773	0	0.02564	0.08073	0.45612	0.00647	0.0667	0.00477
V247	0	0.00358	0.96761	0	0.01153	0	0.01105	5e-05	0.00251	0.00366
V248	0.52544	0.05814	0.01688	0	0.00573	0.02435	0.08911	0.28035	0	0
V249	0.00801	0	0.79646	0	0.10848	0	0.00729	0	0.00671	0.07305
V250	0	0.03434	0.03114	0.33142	0.01171	0.23718	0.02301	0.32003	0	0.01116
V251	0.61918	0.12499	0.01404	0.01267	0.10257	0	0.00218	0.09541	0.02389	0.00506
V252	0.06425	0.42375	0.04519	0.03824	0.09437	0.22766	0.01711	0.08242	0	0.00701
V253	0.02331	0.00483	0.36464	0	0	0.07427	0.02091	0	0.51203	0
V254	0.01441	0	0.06277	0.04137	0.83548	0.00146	0.00173	0	0	0.04277
V255	0.02024	0	0.03937	0	0.92965	0	0.00505	0.00569	0	0
V256	0	0.03202	0.08611	0.8296	0	0.03685	0.00758	0	0	0.00785
V257	0.38604	0	0.45571	0	0	0.13495	0.0233	0	0	0
V258	0.01599	0	0.05069	0	0.83335	0	0.00893	0	0	0.09105
V259	0.0489	0	0.01049	0.10065	0.12235	0	0.00332	0.71182	0	0.00247
V260	0.00487	0.11167	0.01476	0.0101	0.02481	0	0	0.83378	0	0
V261	0.23941	0.06073	0.00458	0	0	0.35085	0.24819	0.00315	0.0805	0.0126
V262	0.00372	0.36074	0.13996	0	0.10052	0.32947	0.02212	0.01778	0	0.0257
V263	0.46776	0.34499	0.02186	0	0.10341	0.00171	0.02879	0	0	0.03148
V264	0	0.01578	0.07499	0.61441	0.25612	0.01466	0.01694	0	0	0.0071
V265	0.01335	0.27336	0.07861	0.35047	0.06473	0.03437	0.09226	0	0.00298	0.08988
V266	0.02388	0.57461	0.17478	0	0.14153	0	0.00278	0.02883	0.05031	0.00328
V267	0.00421	0.1806	0.10351	0.01599	0.17367	0.00394	0.00053	0	0	0.51754
V268	0.00869	0.21619	0.07404	0.13972	0.50716	0	0.00886	0.0175	0.01412	0.01372
V269	0	0.01906	0.31887	0.63454	0	0	0.00674	0.00385	0.01548	0.00145
V270	0.04004	0	0.03855	0	0.91324	0	0.00038	0.00531	0	0.00247
V271	0.0548	0.02552	0.2033	0	0.01403	0.01077	0.03122	0	0.66037	0
V272	0.02432	0.13321	0.0955	0.00145	0.03943	0.14122	0.02306	0.2805	0.20845	0.05286
V273	0	0	0.03621	0.24084	0.06464	0.60698	0.04945	0	0.00188	0
V274	0.07609	0.00843	0.13207	0.01204	0.10489	0.15596	0.0121	0.07334	0.02412	0.40098
V275	0.01163	0.06427	0.05637	0	0.67425	0.04663	0.00389	0.00533	0	0.13763
V276	0.00294	0.11298	0.07242	0.47197	0.06033	0.00999	0.08225	0.01891	0.11069	0.05751
V277	0	0.17029	0.5284	0.24205	0.04735	0	0.00515	0.00676	0	0
V278	0.12759	0.02585	0.12846	0	0.14102	0	0.00548	0	0.00525	0.56634
V279	0.00518	0.15355	0.06573	0.33612	0.25939	0.03088	0.1474	0	0	0.00175
V280	0.09503	0.03871	0.03647	0.07281	0.14257	0.2778	0.18814	0.13745	0.00438	0.00663
V281	0.00039	0.02364	0.03624	0.00302	0.04207	0.72253	0.06532	0.0113	0.01113	0.08437
V282	0	0.03175	0.08424	0.82647	0	0	0.00438	0.02337	0.02212	0.00767
