CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V253	0.14884	0.05106	0.06307	0.31931	0.24529	0.17243
V254	0.12091	0.17393	0.10803	0.17001	0.36201	0.06511
V255	0.28612	0.20735	0.13061	0.07893	0.18297	0.11403
V256	0.15702	0.49067	0.08599	0.04504	0.16753	0.05375
V257	0.13586	0.26472	0.08582	0.05793	0.38607	0.0696
V258	0.11148	0.15434	0.14522	0.39519	0.14852	0.04525
V259	0.13268	0.34712	0.29304	0.03928	0.13604	0.05184
V260	0.14149	0.042	0.06696	0.05603	0.59505	0.09847
V261	0.34613	0.04021	0.10609	0.06342	0.29339	0.15075
V262	0.12184	0.02242	0.62648	0.022	0.16454	0.04271
V263	0.09733	0.05095	0.49687	0.17443	0.13409	0.04632
V264	0.39482	0.04265	0.16286	0.05912	0.18006	0.16049
V265	0.08229	0.01287	0.04594	0.068	0.74645	0.04445
V266	0.28039	0.0516	0.11013	0.03952	0.15592	0.36244
V267	0.21324	0.40622	0.08283	0.08988	0.15318	0.05465
V268	0.54893	0.03858	0.10759	0.04144	0.13249	0.13097
V269	0.09735	0.03784	0.12687	0.52537	0.17414	0.03844
V270	0.25439	0.30578	0.09891	0.049	0.22602	0.0659
V271	0.19109	0.10715	0.25862	0.03846	0.14947	0.2552
V272	0.08333	0.0123	0.04568	0.10783	0.67774	0.07313
V273	0.09936	0.0131	0.08486	0.10588	0.63178	0.06503
V274	0.21489	0.02728	0.20451	0.07233	0.15046	0.33053
V275	0.43843	0.14888	0.10468	0.04711	0.14167	0.11923
V276	0.20585	0.18499	0.13432	0.09261	0.17452	0.20771
V277	0.35502	0.0408	0.09638	0.04122	0.24339	0.22318
V278	0.15524	0.09063	0.12167	0.20791	0.366	0.05855
V279	0.23099	0.0554	0.22695	0.06993	0.15086	0.26588
V280	0.13915	0.00885	0.04869	0.58641	0.16587	0.05103
V281	0.15713	0.47884	0.10506	0.06056	0.15019	0.04822
V282	0.07862	0.03726	0.05105	0.09445	0.69295	0.04567
V283	0.11216	0.27934	0.06032	0.04846	0.45371	0.04601
V284	0.12131	0.0763	0.27121	0.26722	0.17069	0.09326
V285	0.0884	0.01719	0.03833	0.64624	0.17231	0.03753
V286	0.41629	0.04817	0.14219	0.17114	0.13303	0.08918
V287	0.07992	0.01839	0.07028	0.10688	0.66215	0.06238
V288	0.20706	0.19773	0.09272	0.04005	0.23505	0.22738
V289	0.08816	0.07149	0.56204	0.094	0.14212	0.0422
V290	0.08255	0.00697	0.19787	0.50975	0.15961	0.04325
V291	0.09945	0.02447	0.03909	0.62463	0.17049	0.04188
V292	0.15949	0.06691	0.05939	0.43152	0.23484	0.04785
V293	0.06931	0.04376	0.07032	0.05291	0.71899	0.04471
V294	0.3485	0.04653	0.07908	0.05065	0.34583	0.12941
V295	0.2911	0.02481	0.11297	0.03261	0.1567	0.38181
V296	0.1344	0.24218	0.1203	0.22282	0.19067	0.08962
V297	0.25157	0.07004	0.09742	0.04002	0.15928	0.38168
V298	0.14997	0.44354	0.17794	0.03988	0.14447	0.04421
V299	0.16702	0.0711	0.56484	0.02146	0.12445	0.05112
V300	0.4564	0.10277	0.12594	0.0391	0.13357	0.14222
V301	0.34052	0.26511	0.1266	0.04647	0.14505	0.07626
V302	0.11051	0.18219	0.09586	0.37774	0.18888	0.04482
V303	0.14301	0.41025	0.11869	0.04844	0.23044	0.04917
V304	0.07724	0.01293	0.06455	0.04727	0.75402	0.04399
V305	0.12483	0.01701	0.17657	0.33821	0.21326	0.13012
V306	0.34703	0.09441	0.09685	0.03952	0.14363	0.27856
V307	0.16591	0.0232	0.0613	0.0569	0.60805	0.08463
V308	0.08215	0.01084	0.03747	0.66225	0.17344	0.03385
V309	0.12804	0.32201	0.06668	0.28455	0.15411	0.04461
V310	0.17276	0.25307	0.25574	0.03245	0.14818	0.13781
V311	0.39265	0.03109	0.10629	0.03983	0.14241	0.28773
V312	0.14304	0.01892	0.04696	0.29623	0.43629	0.05856
V313	0.31255	0.03264	0.09515	0.06998	0.14787	0.34182
V314	0.21102	0.01954	0.05661	0.50218	0.15846	0.05219
V315	0.20568	0.41057	0.0899	0.03797	0.186	0.06988
V316	0.27992	0.03021	0.10344	0.09162	0.16137	0.33344
V317	0.12732	0.00908	0.05137	0.51652	0.18958	0.10613
V318	0.08564	0.01182	0.0617	0.63278	0.16504	0.04302
V319	0.27332	0.137	0.24229	0.13008	0.13799	0.07932
V320	0.22352	0.14199	0.29453	0.10722	0.13644	0.09631
V321	0.13749	0.37783	0.06699	0.21895	0.15818	0.04057
V322	0.10147	0.01378	0.11626	0.05469	0.61353	0.10027
V323	0.11436	0.18808	0.05029	0.29626	0.31047	0.04053
V324	0.13749	0.03967	0.08457	0.19303	0.41778	0.12746
V325	0.18334	0.47277	0.10352	0.03871	0.14909	0.05257
V326	0.2124	0.43041	0.09797	0.03821	0.16333	0.05767
V327	0.12887	0.01667	0.67959	0.01177	0.11557	0.04753
V328	0.18131	0.14312	0.18759	0.13473	0.29908	0.05417
V329	0.07877	0.01308	0.45458	0.02516	0.38049	0.04792
V330	0.08424	0.01467	0.70609	0.01945	0.13074	0.04481
V331	0.43096	0.07565	0.13119	0.09495	0.13955	0.1277
