CD56NK	CD4MemoryT	CD19B	CD14
V353	0.91342	0.00891	0.02836	0.0493
V354	0.06254	0.64633	0.25255	0.03858
V355	0.32112	0.04219	0.46346	0.17324
V356	0.03597	0.00914	0.09776	0.85713
V357	0.14246	0.2664	0.30429	0.28685
V358	0.60103	0.06682	0.04626	0.28589
V359	0.62133	0.03291	0.02925	0.31652
V360	0.63615	0.33628	0.01823	0.00934
V361	0.00054	0.39117	0.60345	0.00484
V362	0.00201	0.97527	0.01572	0.007
V363	0.20341	0.07492	0.4854	0.23627
V364	0.18593	0.03148	0.69403	0.08855
V365	0.29169	0.01332	0.01155	0.68343
V366	0.10484	0.63611	0.09086	0.16819
V367	0.6276	0.09616	0.00394	0.27229
V368	0.12154	0.68741	0.09066	0.1004
V369	0.0208	0.33834	0.63644	0.00441
V370	0.35494	0.20443	0.41674	0.02388
V371	0.24844	0.65688	0.0281	0.06658
V372	0.18512	0.03215	0.11928	0.66345
V373	0.09595	0.09472	0.49926	0.31007
V374	0.80818	0.00291	0.18891	0
V375	0.04563	0.0212	0.144	0.78918
V376	0.03551	0.01662	0.09776	0.8501
V377	0.8126	0	0.00943	0.17797
V378	0.00928	0.01287	0.41917	0.55869
V379	0.38525	0.14741	0.00985	0.45749
V380	0.17368	0.04531	0.20321	0.5778
V381	0.77322	0.004	0.08426	0.13852
V382	0.09691	0.00868	0.88907	0.00535
V383	0.86092	0.00066	0.04355	0.09488
V384	0.61406	0.04482	0.12551	0.21561
V385	0.88686	0.00443	0.06704	0.04167
V386	0.33394	0.00518	0.1406	0.52028
V387	0.65363	0.0969	0.18047	0.069
V388	0.44772	0.25614	0.15044	0.1457
V389	0.50051	0.42881	0.01076	0.05992
V390	0.34858	0.18848	0.45972	0.00323
V391	0.46512	0.06951	0.0158	0.44957
V392	0.49091	0.16264	0.16507	0.18138
V393	0.33357	0.17217	0.35772	0.13653
V394	0.11133	0.17737	0.11767	0.59363
V395	0.2737	0.32188	0.21495	0.18947
V396	0.01289	0.95612	0.00621	0.02479
V397	0.82734	0.05156	0.09343	0.02767
V398	0.50576	0.09224	0.09384	0.30815
V399	0.24968	0.48263	0.16353	0.10415
V400	6e-04	0.53209	0.06947	0.39784
V401	0.04212	0.10928	0.77428	0.07432
V402	0.84462	0.12252	0.03286	0
V403	0.02496	0.01059	0.07084	0.89361
V404	0.11083	0.14505	0.65152	0.09259
V405	0.24798	0.0172	0.16581	0.56901
V406	0.71395	0.18225	0.01634	0.08746
V407	0.00202	0.98338	0.00727	0.00733
V408	0.11205	0.18902	0.42851	0.27042
V409	0.00785	0.00688	0.02096	0.96431
V410	0.12454	0.82354	0.0309	0.02102
V411	0.47117	0.00138	0	0.52745
V412	0.18748	0.04325	0.51318	0.25609
V413	0.07388	0.42539	0.20184	0.29889
V414	0.04458	0.44774	0.37544	0.13225
V415	0.49192	0.01419	0.22385	0.27004
V416	0.01046	0.04739	0.94088	0.00127
V417	0.4699	0.52039	0.00547	0.00424
V418	0.08377	0.07139	0.14348	0.70137
V419	0.01792	0.00052	0.02894	0.95262
V420	0.00112	0.87788	0.01258	0.10843
V421	0.18388	0.01672	0.69174	0.10765
V422	0.0509	0.03913	0.00893	0.90104
V423	0.09525	0.00305	0.88188	0.01982
V424	0.00034	0.02573	0.64444	0.3295
V425	0.07028	0.18498	0.6395	0.10524
V426	0.10738	0.01851	0.81133	0.06278
V427	0.08759	0.33535	0.21085	0.36622
V428	0.12277	0.72754	0.05956	0.09012
V429	0.01682	0.00048	0.03788	0.94483
V430	0.80701	0.11808	0.01584	0.05907
V431	0.21013	0.00973	0.45654	0.3236
V432	0.1226	0.06377	0.04711	0.76651
V433	0.07624	0.68405	0	0.2397
V434	0.37709	0.04847	0.05087	0.52357
V435	0.55166	0.00415	0.11539	0.3288
V436	0.41766	0.00452	0.11136	0.46646
V437	0.26789	0.17967	0.00363	0.5488
V438	0.67173	0.11101	0.02933	0.18793
V439	0.03758	0.07064	0.00798	0.8838
V440	0.52545	0.02158	0.03037	0.42259
V441	0.08119	0.08841	0.62967	0.20073
V442	0.38219	0.27204	0.14321	0.20256
V443	0.77839	0.00057	0.08347	0.13758
V444	0.0113	0.00785	0.9791	0.00175
V445	0.65846	0.0053	0.31492	0.02131
V446	0.04849	0.80799	0.06123	0.0823
V447	0.68812	0.05877	0.16843	0.08468
V448	0.02238	0.04168	0.19779	0.73816
V449	0.6152	0.02011	0.27961	0.08508
V450	0.1967	0.78846	0.01484	1e-05
V451	0.95331	0.03042	0.00031	0.01596
V452	0.03768	0.00418	0.0701	0.88804
V453	0.85408	0.04331	0.06003	0.04258
V454	0.00156	0.9287	0.05522	0.01452
V455	0.65151	0.01433	0.28264	0.05152
V456	0.37856	0.07982	0.38931	0.15231
V457	0.00784	0.01562	0.01303	0.96351
V458	0.30774	0.17793	0.00354	0.51078
V459	0.0221	0.76692	0.10628	0.1047
V460	0.96456	0.00235	0.02402	0.00908
V461	0.06189	0.01841	0.00983	0.90987
V462	0.39812	0.18789	0	0.414
V463	0.31765	0.39864	0.17132	0.1124
V464	0.55413	0.06798	0.00368	0.3742
V465	0.48271	0.3468	0.02439	0.14609
V466	0.64384	0.13589	0.00359	0.21668
V467	0.3944	0.48721	0.08396	0.03443
V468	0.58391	0.31755	0.04985	0.04869
V469	0.02026	0.13319	0.30526	0.54129
V470	0.61193	0.08181	0.17349	0.13277
V471	0.30283	0.0746	0.03326	0.58931
V472	0.37804	0.26446	0	0.3575
V473	0.13072	0.47795	0.37286	0.01847
V474	0.12998	0	0.10281	0.76721
V475	0.22936	0.33321	0.08528	0.35214
V476	0.18241	0.0072	0.05586	0.75453
V477	0.64888	0.0198	0.19453	0.13679
V478	0.173	0.52367	0.00371	0.29962
V479	0.01879	0.05157	0.84534	0.0843
V480	0.10025	0.25194	0.04565	0.60216
V481	0.17188	0.00296	0.81393	0.01123
V482	0.75412	0.11151	0.10596	0.02841
V483	0.14772	0.07807	0.07449	0.69972
V484	0.02548	0.04558	0.0243	0.90465
V485	0.16147	0.68262	0.01175	0.14416
V486	0.32275	0.20771	0.13292	0.33661
V487	0.08309	0.02835	0.086	0.80256
V488	0.00042	0.00063	0.89043	0.10852
V489	0.25006	0.06555	0.67463	0.00976
V490	0.40627	0.24723	0.06982	0.27668
V491	0.5275	0.38058	0.0328	0.05912
V492	0.03667	0.80352	0.15466	0.00515
V493	0.02012	0.00152	0.00691	0.97146
V494	0.2339	0.11054	0.5371	0.11846
V495	0.2882	0.54307	0.15075	0.01797
V496	0.35141	0.6021	0	0.04649
V497	0.01032	0.00132	0.98061	0.00774
V498	0.35557	0.07174	0.05015	0.52254
V499	0.68126	0.19709	0.11876	0.0029
V500	0.12172	0.08336	0.76008	0.03484
V501	0.00781	0.00081	0.03983	0.95155
V502	0.62105	0.20869	0.14823	0.02203
V503	0.23067	0.06517	0.20224	0.50192
V504	0.3018	0.62131	0.01154	0.06536
V505	0.2375	0.1656	0.26671	0.33019
V506	0.11174	0.19921	0.48684	0.20221
V507	0.66999	0.06622	0.1157	0.14808
V508	0.80745	0.11863	0.03768	0.03624
V509	0.26684	0.03663	0.51021	0.18633
V510	0.2836	0.43685	0.27605	0.0035
V511	0.05961	0.36149	0.04671	0.5322
V512	0.27378	0.03071	0.0793	0.6162
V513	0.10419	0.58958	0.23818	0.06805
V514	0.0165	0.04248	0.00431	0.9367
V515	0.81295	0.03697	0.04386	0.10622
V516	0.93533	0.06032	0.00039	0.00396
V517	0.04431	0.01248	0.25584	0.68737
V518	0.97514	0.02007	0.00047	0.00433
V519	0.03604	0.84079	0.00479	0.11837
V520	0.03015	0	0.62813	0.34172
V521	0.61493	0.02106	0.34257	0.02144
V522	0.00749	0.08875	0.61074	0.29302
V523	0.40628	0.08765	0.26101	0.24506
V524	0.01006	0.73822	0.22116	0.03055
V525	0.29683	0.16047	0.02419	0.5185
V526	0.69736	0.04944	0.07001	0.18319
V527	0.23612	0.00996	0.40041	0.3535
V528	0.1364	0.81187	0	0.05173
V529	0.06948	0.03949	0.22735	0.66368
V530	0.00743	0.15968	0.72714	0.10575
V531	0.02616	0.83977	0.13406	0
V532	0.21057	0.26695	0.02509	0.49739
V533	0.34187	0.2848	0.14541	0.22791
V534	0.00792	0.00257	0.73017	0.25935
V535	0.58067	0	0.0101	0.40923
V536	0.21847	0	0.37068	0.41085
V537	0.65766	0.18824	0.14564	0.00847
V538	0.50163	0.03379	0.0831	0.38148
V539	0.33175	0.35688	0.16887	0.1425
V540	0.26148	0.62442	0.07727	0.03682
V541	0.02234	0.45167	0.06873	0.45725
V542	0.23274	0.09085	0.26102	0.41538
V543	0.90134	0.00132	0.00996	0.08738
V544	0.12183	0.0608	0.17425	0.64313
V545	0.41383	0.10304	0.06861	0.41452
V546	0.06618	0.85272	0.0758	0.0053
V547	0.04746	0.58352	0.35747	0.01155
V548	0.20828	0.6951	0.09223	0.00439
V549	0.36865	0.01146	0.61052	0.00938
V550	0.62043	0.01609	0	0.36349
V551	0.23716	0.66814	0.03724	0.05746
V552	0.00157	0.4739	0.00418	0.52035
V553	0.26861	0.10457	0.61015	0.01667
V554	0.06116	0.06104	0.02194	0.85586
V555	0.11232	0.18018	0.35548	0.35202
V556	0.00039	0.01001	0.95716	0.03245
V557	0.84719	0.01381	0.00927	0.12973
V558	0.09206	0.74251	0.02875	0.13668
V559	0.01231	0.76358	0.2241	1e-05
V560	0.75384	0.24241	0	0.00375
V561	0.00064	0.00632	0.98505	0.00799
V562	0.81297	0.00059	0.10699	0.07945
V563	0.27616	0	0.7197	0.00414
V564	0.06989	0.04647	0.87195	0.01169
V565	0.15365	0.20844	0.40312	0.23478
V566	0.742	0.06576	0.00387	0.18836
V567	0.2705	0.37914	0.02522	0.32514
V568	0.26684	0.00108	0.05333	0.67875
V569	0.71204	0.01505	0	0.27291
V570	0.03175	0.23637	0.66593	0.06594
V571	0.86239	0.08608	0	0.05153
V572	0.48794	0.00079	0.42352	0.08776
V573	0.07311	0.13482	0.00585	0.78622
V574	0.04971	0.74092	0.19739	0.01197
V575	0.02306	0.0573	0.12612	0.79352
V576	0.20959	0.73889	0.03969	0.01183
V577	0.04446	0.02686	0.21648	0.7122
V578	0.06696	0.0404	0.70659	0.18605
V579	0.01125	0.85724	0.10978	0.02174
V580	0.16942	0.00093	0.11045	0.71919
V581	0.07313	0.05444	0.00225	0.87018
V582	0.64025	0.10369	0.02923	0.22683
V583	0.00824	0.02537	0.61426	0.35213
V584	0.5806	0.10978	0.2801	0.02952
V585	0.00926	0.00167	0.4591	0.52997
V586	0.27118	0.00157	0.64224	0.08502
V587	0.30425	0.00222	0.66936	0.02416
V588	0.67014	0.02685	0.02148	0.28153
V589	0.07731	0.7809	0.07094	0.07085
V590	0.06459	0.7117	0.21902	0.00469
V591	0.00216	0.022	0.2062	0.76964
V592	0.18413	0.01784	0.79788	0.00016
V593	0.62066	0	0.17314	0.2062
V594	0.3981	0.22313	0.33855	0.04022
V595	0.02831	0.01316	0.01869	0.93984
V596	0.04405	0.22924	0.24366	0.48305
V597	0.00031	0.52534	0.38489	0.08946
V598	0.01954	0.08386	0.88449	0.01211
V599	0.69997	0.24618	0.03128	0.02257
V600	0.43746	0.39254	0.05137	0.11863
V601	0.19629	0.21958	0.08427	0.49985
V602	0.02877	0.01394	0.01102	0.94627
V603	0.01067	0.31837	0.01242	0.65855
V604	0.57303	0.07801	0.32708	0.02188
V605	0.08477	0.2702	0.43794	0.2071
V606	0.78049	0.10877	0.00976	0.10098
V607	0.68786	0.0041	0.10308	0.20496
V608	0.26098	0.11744	0.39765	0.22393
V609	0.0322	0.19122	0.25238	0.52419
V610	0.80293	0.00833	0.08433	0.10441
V611	0.31536	0.00107	0.05151	0.63207
V612	0.03044	0.05864	0.84573	0.0652
V613	0.04299	0.28031	0.64023	0.03647
V614	0.80464	0.03703	0.04391	0.11443
V615	0.14744	0.03534	0.00633	0.81089
