Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V45	0.00248	0	0.05561	0.00554	0.03217	0.00038	0.28493	0	0.52467	0.09423
V46	0.15732	0.09264	0.07613	0.17605	0	0	0.01595	0.00808	0.01082	0.46303
V47	0.00549	0	0.02248	0	0.02299	0	0.88208	0	0.0264	0.04055
V48	0.0087	0	0	0.01606	0	0	0.02845	0	0.0736	0.87318
V49	0.22389	0	0.03577	0.0031	0.01801	0.02471	0.03317	0.63372	0.02762	0
V50	0.30728	0.18448	0.04637	0.00246	0.02403	0.40628	0.01439	0.00175	0.01296	0
V51	0.14622	0.01891	0.55707	0.04227	0.07968	0.00596	0.01924	0.04244	0.05244	0.03576
V52	0.00454	0.00144	0.2348	0.29157	0.02904	0	0.40132	0.00317	0.02489	0.00923
V53	0.41223	0.01048	0.13629	0.07878	0	0.00358	0.02199	0.09601	0.00837	0.23227
V54	0	0.04588	0.01308	0	0.18626	0.71165	0.02222	0.00143	0.01031	0.00918
V55	0.00099	0.02287	0.19707	0.60995	0.07911	0.0116	0.03549	0.00039	0.0161	0.02643
V56	0.1299	0.02774	0.51133	0.05535	0.08334	0.13377	0.01257	0	0.01267	0.03335
V57	0.00678	0.0074	0.56833	0.2014	0.02707	0.01374	0.01733	0.02014	0.08884	0.04897
V58	0.00618	0.21098	0.09768	0.11813	0.02784	0.48906	0.02902	0.00139	0.01953	0.00019
V59	0.03339	0.06542	0.02207	0	0.02631	0	0.80864	0	0.02323	0.02095
V60	0.70786	0.01898	0.08138	0.00951	0.06006	0.00227	0.01358	0	0.09759	0.00879
V61	0	0	0.05339	0.01892	0.03001	0.83924	0.02717	0.0044	0.01377	0.0131
V62	0.02393	0	0.01066	0.01174	0	0	0.37615	0	0.04052	0.53699
V63	0	0.27075	0.02407	0.00054	0.14926	0.47721	0.02409	0	0.01793	0.03615
V64	0.06908	0.00374	0.33819	0.22366	0.01373	0.01821	0.01766	0.21688	0.0192	0.07967
V65	0.07149	0.02376	0.14355	0.30387	0.02032	0.00868	0.07321	0.21219	0.1012	0.04173
V66	0	0.14002	0.00327	0.00366	0.50919	0.02126	0.03638	0.01082	0.02473	0.25066
V67	0.00295	0.18806	0.46999	0.07298	0.02806	0.04207	0.08267	0.00546	0.05689	0.05087
V68	0.01843	0.01544	0.05251	0	0.05374	0.0172	0.02247	0.30177	0.50649	0.01196
V69	0.01023	0.02088	0.79689	0.07665	0.03921	0.00599	0.01171	0	0.02349	0.01493
V70	0.68004	0.01398	0.15102	0.01372	0.01314	0.0258	0.0373	0.00432	0.06068	0
V71	0.03713	0	0.02158	0.00238	0.01838	0.03306	0.04432	0.76431	0.0411	0.03774
V72	0.22655	0.03559	0.0903	0.20374	0.12061	0.00012	0.01464	0.00321	0.01366	0.29158
V73	0.01324	0.18179	0.01364	0.00854	0.68245	0.01448	0.02246	0	0.00725	0.05617
V74	0.00813	0	0.04411	0.14261	0	0.02818	0.02042	0.00113	0.0119	0.74351
V75	0.00201	0.08805	0.27142	0.39282	0.0482	0.01337	0.00848	0.00451	0.16695	0.00418
V76	0	0.00817	0.02147	0	0.02594	0.89394	0.0294	0.0052	0.01588	0
V77	3e-04	0	0.1004	0.26277	0.02484	0.28304	0.29538	0	0.01488	0.01839
V78	0	0.50873	0.03772	0.0044	0.02511	0.00299	0.2891	0	0.02106	0.1109
V79	0	0.02466	0.11907	0.25238	0.02738	0.28512	0.0199	0	0.22256	0.04893
V80	0.35736	0	0.03498	0.01578	0	0	0.03862	0	0.04144	0.51183
V81	0	0.04144	0.05367	0.12939	0.16042	0.58012	0.01785	0.0015	0.00969	0.00593
V82	0.05204	0.53576	0.08161	0.20514	0.02299	0.01833	0.01241	0.05028	0.01994	0.00151
V83	0.02876	0.06336	0.17204	0.41794	0.0458	0.01102	0.0157	0.2252	0.02019	0
V84	0.02035	0.01855	0.03911	0.01959	0.11974	0.55354	0.2089	0	0.01111	0.00911
V85	0.18224	0	0.39931	0.04429	0	0.00179	0.01614	0	0.0139	0.34233
V86	0.28643	0.01068	0.34755	0.28919	0.0232	0.01065	0.01023	0	0.01256	0.00949
V87	0	0.03816	0.07393	0.01384	0.08534	0.00812	0.01171	0	0.74308	0.02581
V88	0	0.36134	0.15343	0.42251	0.025	0.00284	0.01485	0	0.02002	0
V89	0.00565	0	0.03429	0.0159	0.03265	0	0.78647	0.0816	0.02463	0.01881
V90	0.00344	0.04827	0.32338	0.03974	0	0.019	0.01785	0	0.01561	0.53271
V91	0.02049	0.01268	0.78108	0.06905	0.04324	0.00613	0.01224	0	0.02796	0.02712
V92	0.00507	0.00393	0.02505	0	0.02957	0	0.84052	0	0.07217	0.02369
V93	0.00225	0.05077	0.11855	0.0027	0.0491	0.0016	0.2581	0.00798	0.48617	0.02278
V94	0.77477	0.00786	0.10212	0.00977	0.0093	0.02494	0.02868	0.02354	0.0078	0.01123
V95	0.0062	0.00668	0.01849	0	0.03953	0.00259	0.58744	0.29213	0.03488	0.01207
V96	0.01533	0.12893	0.39775	0.34047	0.02726	0.02029	0.00928	0.00976	0.03551	0.01542
V97	0.00499	0	0.01672	0	0.00221	0	0.76022	0	0.02889	0.18697
V98	0	0.31851	0.0238	0.04779	0.14632	0.01877	0.04913	0.07473	0.13906	0.18189
V99	0.58781	0.00639	0.08807	0.00712	0.02306	0.00177	0.07491	0.00348	0.19427	0.01312
V100	0.20638	0.01701	0.1067	0.1717	0.04065	0.30489	0.02593	0.00057	0.10094	0.02523
V101	0	0	0	0.00643	0	0.06178	0.14253	0.02083	0.01108	0.75735
V102	0.04258	0.25002	0.01552	0	0.08747	0.31339	0.14049	0.09609	0.02065	0.03379
V103	0.09014	0.01654	0.07825	0.01309	0.04457	0.00795	0.01229	0.00057	0.69904	0.03756
V104	0.02106	0.01024	0.79261	0.06497	0.03332	0.00623	0.01171	0	0.04489	0.01496
V105	0.3589	0.00093	0.14166	0.01249	0.01849	0.14507	0.02052	0.28462	0.01732	0
V106	0.00439	0.67425	0.19754	0.02462	0.01809	0.02374	0.01298	0	0.0241	0.02029
V107	0.26787	0.24058	0.04849	0.01139	0.2434	0.0164	0.02013	0.02661	0.10906	0.01607
V108	0	0	0.0407	0.11743	0	0.36816	0.01985	0.01724	0.01517	0.42145
V109	0	0.03019	0.02283	0.0043	0.03233	0.85058	0.03445	0.00449	0.02083	0
V110	0	0.17929	0.00479	0.00157	0.6766	1e-05	0.01801	0.05566	0.00891	0.05516
V111	0.00321	0.01439	0.02175	0	0.11834	0	0.77801	0	0.0212	0.0431
V112	0.00386	0	0.01378	0	0	0	0.59706	0	0.06396	0.32135
V113	0.01511	0.00047	0.05106	0.00522	0.0116	0.06264	0.03074	0.01585	0.55372	0.25359
V114	0.01615	0.01687	0.08639	0.0067	0.04877	0.00869	0.0125	4e-04	0.76211	0.04143
V115	0	0.86544	0.00776	0.01317	0.02024	0.00159	0.03181	0	0.03937	0.02061
V116	0.46212	0.08765	0.06545	0.00326	0.01375	0.01771	0.03042	0.30699	0.01264	0
V117	0.02103	0	0.02376	0	0.02453	0	0.88206	0	0.02592	0.0227
V118	0.01885	0	0.02536	0	0.02344	0.8717	0.03492	0.01176	0.01397	0
V119	0	0.02954	0.17	0.46094	0.03727	0.19325	0.03035	0.00091	0.07774	0
V120	0.60425	0.00765	0.25037	0.02235	0.01369	0.07641	0.01386	0	0.00585	0.00555
V121	0.04021	0.10743	0.27019	0.02143	0.02937	0.11581	0.30282	0.00716	0.02077	0.0848
V122	0.00181	0.02623	0.17279	0.00872	0.04718	0.0641	0.14419	0	0.49733	0.03767
V123	0.01052	0.0838	0.01243	0.00346	0.38849	0.01416	0.02707	0.39379	0.04606	0.02023
V124	0.67995	0.04819	0.06982	0.00626	0.0063	0.00662	0.02167	0.1549	0.00628	0
V125	0.0011	0.18871	0.11561	0.02361	0.03214	0.14777	0.04001	0.41931	0.03174	0
V126	0	0.2231	0.00732	0.00224	0.63464	1e-05	0.01708	0.04118	0.03474	0.03968
V127	0.00721	0.01238	0.57464	0.03977	0.0298	0.00128	0.20693	0	0.09715	0.03084
V128	0	0.21961	0.39051	0.03191	0.25879	0.04901	0.01309	0	0.01424	0.02282
V129	0.01354	0.09168	0.13349	0.20074	0.10595	0.01386	0.01029	0	0.38424	0.04622
V130	0.01005	0.01066	0.48854	0.03336	0.0245	0.01798	0.02375	0.36098	0.02716	0.00302
V131	0.02244	0.39223	0.39566	0.08741	0.02308	0.01082	0.01679	0	0.04198	0.00958
V132	0.13247	0.00743	0.03714	0	0.08412	0	0.63225	0.07401	0.01582	0.01676
V133	0.00322	0.03138	0.06811	0.16253	0.02686	0.14631	0.08774	0.44866	0.0252	0
V134	0.0119	0.07331	0.20237	0.05288	0.18539	0	0.16226	0	0.02323	0.28867
V135	2e-05	0.21433	0.20865	0.01826	0.04689	0.00579	0.02618	0	0.46067	0.0192
V136	0	0.59939	0.03355	0.12661	0	0.00088	0.01392	0	0.02112	0.20453
V137	0	0.01057	0.03723	0	0.05114	0.35391	0.46772	0	0.06561	0.01382
V138	0.01538	0.02453	0.02	0	0	0	0.51512	0	0.04755	0.37742
V139	0.58843	0.02528	0.0838	0.01236	0.0682	0.07083	0.01327	0	0.13723	0.00061
V140	0.0281	0.01553	0.39006	0.39879	0.05377	0.05339	0.01541	0	0.01631	0.02864
V141	0.01465	0.01334	0.20421	0.63022	0.03104	0.02966	0.00785	0.00122	0.01674	0.05107
V142	0.00448	0	0.09354	0.19222	0.0224	0	0.62145	0	0.01932	0.0466
V143	0	0.82692	0.0135	0.05227	0.02764	0.00963	0.01338	0	0.0489	0.00777
V144	0.00042	0	0.02577	0	0.0233	0.37133	0.53464	0.01353	0.01907	0.01195
V145	0.03978	0.10304	0.15983	0.43604	0.03061	0.03406	0.01309	0.1599	0.02365	0
V146	0.00612	0	0.4355	0.03672	0	0.01868	0.0517	0.08765	0.0221	0.34153
V147	5e-05	0.03017	0.03952	0.01386	0.12571	0.00412	0.01693	0.0142	0.4417	0.31373
V148	0.01517	0.0276	0.06974	0.00309	0.04756	0.05958	0.04509	0	0.70957	0.0226
V149	0.00273	0.01916	0.17801	0.50894	0.03022	0.00737	0.01058	0.09301	0.1382	0.01178
V150	0.066	0.01634	0.00059	0.01569	0	0.00459	0.02811	0.00047	0.03665	0.83156
V151	0.00703	0	0.01314	0.0163	0	0.05528	0.02519	0	0.01507	0.86799
V152	0.00791	0	0.01146	0	0.00654	0.02678	0.04674	0.67261	0.0361	0.19185
V153	0	0.16797	0.00549	0.00099	0.67658	0.00106	0.01867	0.07876	0.00936	0.04112
V154	0.06431	0.01939	0.57686	0.25523	0.0303	0.02023	0.00983	0	0.01826	0.00559
V155	0.05909	0	0.03596	0	0.02117	0.13018	0.02938	0.48304	0.22723	0.01395
V156	0.11147	0.02808	0.19752	0.02157	0.02196	0.45771	0.0357	0.03239	0.07918	0.01442
V157	0	0.47506	0.02109	0.03942	0.17859	0.21351	0.01444	0	0.03139	0.0265
V158	0.27491	0.55119	0.03726	0.01463	0.05175	0.00181	0.02396	0.02493	0.01546	0.00409
V159	0.02184	0.09009	0.23297	0.04939	0.26143	0.02496	0.02313	0.06672	0.01139	0.21807
V160	0.01114	0.87843	0.00574	0.01386	0.01979	0.00207	0.01464	0	0.03454	0.01978
V161	0.00249	0.01489	0.2161	0.66625	0.03877	0.01334	0.00727	0.00115	0.03087	0.00886
V162	2e-05	0	0.00305	0.0192	0	0	0.0276	0	0.02217	0.92797
V163	0.09528	0.01686	0.70751	0.05636	0.02607	0.02028	0.01277	0.01056	0.01947	0.03484
V164	0.0097	0.00886	0.78429	0.06855	0.03076	0.02047	0.02345	0	0.02739	0.02654
V165	0.00371	0	0.24717	0.03171	0	0.00031	0.02064	0.00361	0.02038	0.67248
V166	0.05193	0.11254	0.15949	0.46148	0.01945	0.0124	0.0229	0.05682	0.05144	0.05155
V167	0.79659	0.01156	0.09019	0.0152	0.01865	0.00244	0.01474	0.00012	0.05052	0
V168	0.06678	0.01715	0.033	0	0.01961	0.30846	0.03223	0.32394	0.17043	0.02839
V169	0	0	0.03955	0.12165	0	0.15292	0.01996	0.00766	0.0099	0.64836
V170	0.01628	0.00493	0.07885	0.00632	0.05262	0.00892	0.01185	0	0.79505	0.02519
V171	0	0.00438	0.26115	0.06666	0.04713	0.40872	0.05175	0.04076	0.09981	0.01965
V172	0.00233	0.01777	0.03288	0	0.03577	0.16366	0.67757	0.00242	0.04939	0.0182
V173	0.01336	0	0.00881	0	0	0.00616	0.47535	0	0.03781	0.4585
V174	0.00091	0.09865	0.27782	0.31553	0.10883	0.02546	0.01747	0.00929	0.01459	0.13144
V175	0.73836	0.01156	0.17321	0.01699	0.0193	0.00218	0.02879	0.00381	0.00581	0
V176	0.19598	0.00114	0.0385	0	0.02368	0.66939	0.01922	0.00327	0.03947	0.00936
V177	0.63002	0.00605	0.08647	0.07822	0	0.00131	0.01491	0.00925	0.00904	0.16473
V178	0.20701	0.00906	0.04098	0.02063	0.05103	0.56533	0.02365	0.00241	0.00675	0.07315
V179	0.16778	0.13879	0.02811	0.01002	0.58697	0	0.01467	0	0.00487	0.0488
V180	0.45614	0.11973	0.12844	0.23821	0.02094	0.00827	0.01541	0.00063	0.01222	0
V181	0.00418	0.1714	0.5989	0.04725	0.04462	0.01013	0.07793	0	0.01946	0.02613
V182	0	0.0681	0.01935	0.02349	0.32918	0.04208	0.02675	0.39384	0.06573	0.03147
V183	0.01217	0.18245	0.15737	0.47312	0.02634	0.00915	0.1222	0	0.01719	0
V184	0.18822	0.00229	0.03184	0.01072	0	0.51379	0.0182	0.02458	0.00788	0.20247
V185	0.59188	0.00812	0.11415	0.13848	0.01806	0.00396	0.01353	0.06213	0.04689	0.00279
V186	0.74451	0.01802	0.10374	0.07815	0.01725	0.00192	0.02295	0.00526	0.00819	0
V187	0.67682	0.0083	0.16677	0.02179	0.00855	0.0022	0.01867	0.00374	0.04772	0.04545
V188	0.07496	0.23243	0.02714	0.058	0.50402	0	0.02645	0.00546	0.01315	0.0584
V189	0.75953	0.0099	0.0996	0.05936	0.00991	0.01324	0.01472	0.00489	0.00839	0.02047
V190	0	0.03071	0.06111	0.00279	0.11379	0.11182	0.01272	0	0.64326	0.0238
V191	0.00914	0.08074	0.14872	0.30012	0.34827	0.00014	0.05279	0.01639	0.0105	0.03318
V192	0.00167	0.03583	0.00604	0.01631	0.078	0.0048	0.02406	0.00501	0.01593	0.81235
V193	0.09463	0.03728	0.25135	0.25652	0.12693	0.00147	0.13181	0.05377	0.02484	0.02141
V194	0	0	0.02444	0.00108	0.02368	0.74881	0.17435	0.01005	0.01537	0.00222
V195	0.04157	0.05546	0.02934	0	0.09453	0.13661	0.55484	0.03332	0.02191	0.03243
V196	0.69005	0.01783	0.1178	0.13754	0.01341	0.00216	0.01308	0.00103	0.00555	0.00155
V197	0.01832	0.01499	0.08736	0.17408	0.04431	0.01717	0.0383	0.38029	0.22492	0.00026
V198	0	0.11974	0.02406	0.00579	0.49048	0.24216	0.03588	0	0.0491	0.0328
V199	0.02022	0.06058	0.04991	0.02107	0.15306	0.00298	0.13335	0	0.01626	0.54257
V200	0	0.08388	0.01269	0	0.40446	0.11505	0.24863	0.08035	0.00988	0.04506
V201	0.25605	0.04492	0.06676	0.00379	0.02489	0.0028	0.10621	0.00114	0.42042	0.07302
V202	0.01346	0.30712	0.44757	0.06009	0.02455	0.00278	0.0797	0	0.0531	0.01165
V203	0.00398	0.07986	0.40588	0.15168	0.03627	0.01095	0.10125	0	0.16914	0.04099
V204	0.00031	0.21688	0.31256	0.24763	0.03143	0.08974	0.012	0.05222	0.03473	0.00249
V205	0.07532	0.0661	0.03914	0	0.03356	0.01192	0.61118	0.05052	0.09562	0.01664
V206	0.27689	0.01231	0.53324	0.04463	0.03428	0.00388	0.01825	0	0.0144	0.06213
V207	0.0106	0.13807	0.03111	0.06101	0	0.00011	0.02379	0	0.15204	0.58328
V208	0	0	0.04675	0.04362	0.03128	0.76924	0.02344	0.0034	0.06814	0.01414
V209	0.02686	0.15806	0.09418	0.00912	0.62859	0.00638	0.01491	0	0.00761	0.05429
V210	0.05501	0.12759	0.07361	0.00478	0.51639	0.01007	0.0242	0.10165	0.02597	0.06075
V211	0.00648	0.07381	0.64024	0.04827	0.03473	0.01258	0.06903	0.02397	0.06457	0.02631
V212	0.11637	0.09074	0.04765	0	0.02841	0.01555	0.02939	0.32624	0.34102	0.00462
V213	0.12534	0.0258	0.031	0.008	0.13742	0.59643	0.03168	0.00734	0.00679	0.03021
V214	0	0.05916	0.00724	0	0.24337	0.02706	0.49326	0	0.01328	0.15663
V215	0.00561	0	0.02344	0	0.02556	0	0.89467	0	0.0275	0.02322
V216	0	0.72221	0.00526	0.01017	0.18189	0.00097	0.02047	0.00757	0.02277	0.02868
V217	0.01694	0.23638	0.05732	0.07096	0.13981	0.24494	0.01647	0.03702	0.02842	0.15176
V218	0.03287	0	0.02167	0	0.01906	0.62601	0.21205	0.00121	0.01212	0.075
V219	0.00877	0	0.03588	0.05242	0.02434	0.02908	0.11182	0.69967	0.03801	0
V220	0.002	0.01796	0.14282	0.32438	0.03972	0.00772	0.01065	0.0536	0.39343	0.00772
V221	0.1543	0.10076	0.32365	0.03221	0.01611	0.00498	0.03812	0.06024	0.13919	0.13043
V222	0.01728	0.00616	0.69002	0.0531	0.02921	0.16258	0.01251	0	0.01801	0.01112
V223	0.00761	0.00735	0.71944	0.0545	0.03634	0.07468	0.06716	0	0.01918	0.01375
V224	0.00735	0.01585	0.63228	0.09167	0.0324	0.01596	0.01281	0.05361	0.12617	0.01189
V225	0.00733	0.00547	0.39843	0.29572	0.02533	0.02752	0.01588	0.19058	0.02115	0.0126
V226	0.00258	0.76931	0.00465	0.0089	0.02974	0.00593	0.02347	0.12166	0.02791	0.00585
V227	0.00502	0.04804	0.6299	0.05672	0.19826	0.00407	0.01206	0	0.0238	0.02212
V228	0.01646	0.64056	0.0703	0.01744	0.0215	0.0059	0.02238	0.11863	0.06806	0.01876
V229	0.64397	0.01022	0.0683	0.00468	0.00772	0.2181	0.02834	0.01686	0.00181	0
V230	0.00062	0	0.08431	0.26916	0	0.00455	0.1114	0	0.02339	0.50657
V231	0.02338	0.27696	0.04944	0.0183	0.0325	0.11114	0.01341	0.0019	0.4433	0.02967
V232	0.01165	0.38788	0.41312	0.03561	0.02519	0.01271	0.01381	0.05696	0.02147	0.02161
V233	0	0.12544	0.02339	0.02948	0.54121	0.00896	0.01384	0	0.20368	0.05401
V234	0.01439	0.05019	0.02153	0	0.2168	0.00909	0.26199	0.37508	0.02142	0.02951
V235	0.02117	0.01926	0.43453	0.0289	0.01994	0.01709	0.03643	0.3676	0.02566	0.02941
V236	0	0.01492	0.28303	0.22282	0.03388	0.3927	0.02047	1e-05	0.0312	0.00097
V237	0.02487	0.06625	0.41333	0.14449	0.24623	0.03551	0.01248	0.01943	0.01899	0.01841
V238	0.00695	0.05439	0.36065	0.02357	0.04145	0.01847	0.03191	0.42021	0.02702	0.01539
V239	0.02261	0.16703	0.13329	0.40296	0.03305	0.02442	0.04143	0	0.0205	0.15471
V240	0.08133	0	0.03504	0	0.02306	0.27489	0.50933	0	0.01985	0.0565
V241	0.21163	0.01316	0.17938	0.4786	0.03627	0.0348	0.00903	0.02027	0.0116	0.00526
V242	0.01611	0.0049	0.09638	0.0458	0.05003	0.01875	0.0111	0	0.73443	0.02249
V243	0.01506	0.00173	0.08247	0.11428	0.02026	0.08172	0.05842	0	0.4606	0.16546
V244	0.03367	0	0.39735	0.02687	0.02692	0	0.43951	0.02821	0.03115	0.01632
V245	0.16276	0.14158	0.18509	0.01115	0.01793	0.43179	0.02106	0.01769	0.01095	0
V246	0.00054	0.24894	0.01714	0	0.03216	0	0.63121	0	0.05053	0.01947
V247	0.00974	0.02789	0.79292	0.06486	0.03105	0.00601	0.01174	0	0.02867	0.02711
V248	0.52998	0.0649	0.08022	0.00317	0.02743	0.01636	0.13874	0.12686	0.01233	0
V249	0.01755	0.02109	0.62864	0.05264	0.07071	0.00419	0.0134	0	0.02911	0.16267
V250	0.01203	0.05604	0.09234	0.24733	0.03362	0.29328	0.03259	0.19333	0.01649	0.02295
V251	0.56932	0.16681	0.06725	0.02683	0.06541	0.00269	0.01388	0.04198	0.03728	0.00854
V252	0.05877	0.54388	0.02375	0.03807	0.0105	0.22845	0.02096	0.04308	0.01858	0.01396
V253	0.00372	0.00396	0.37152	0.03381	0.04053	0.09109	0.01873	0	0.41877	0.01786
V254	0	0.15719	0.01457	0.04068	0.62179	0.00547	0.01565	0	0.00718	0.13747
V255	0	0.17749	0	7e-04	0.74454	0	0.02317	0	0.0085	0.0456
V256	0.00181	0.0226	0.21048	0.65178	0.03036	0.049	0.00756	0.00143	0.0173	0.00768
V257	0.38463	0.00614	0.3851	0.0502	0.01994	0.1218	0.02305	0	0.00878	0.00037
V258	0	0.14008	0	0.00834	0.58331	0	0.02882	0	0.00754	0.23191
V259	0.08291	0.02851	0.04787	0.08491	0.15414	0.0175	0.05563	0.49022	0.02261	0.0157
V260	0.0039	0.24244	0.02274	0	0.01581	0.0257	0.03519	0.61094	0.04329	0
V261	0.24121	0.01755	0.03983	0	0.0237	0.27185	0.31664	0	0.05614	0.03308
V262	0	0.46415	0.08878	0.01528	0.01566	0.31778	0.01572	0.01051	0.01799	0.05413
V263	0.42332	0.39238	0.04112	0.00909	0.01813	0.00601	0.04668	0	0.01031	0.05296
V264	0.01081	0.05885	0.14783	0.4548	0.24416	0.01824	0.02952	0	0.01202	0.02377
V265	0.02089	0.31461	0.07847	0.22698	0	0.02167	0.13883	0	0.02201	0.17653
V266	0.0039	0.72199	0.10856	0.01768	0.02171	0.00298	0.01952	0.01426	0.08038	0.00902
V267	0	0.15103	0	0.02818	0	0.0086	0.02163	0	0.0153	0.77526
V268	0	0.38355	0.04123	0.10686	0.34244	0	0.0259	0.00698	0.04268	0.05036
V269	0.0297	0.01348	0.37591	0.49228	0.039	0.00488	0.00837	0.00549	0.03088	0
V270	0.0134	0.17268	0.00287	0.00225	0.72581	0	0.01624	0	0.00827	0.05848
V271	0.03099	0.02309	0.22934	0.0162	0.07515	0.01556	0.04167	0	0.5457	0.0223
V272	0.01125	0.19393	0.0834	0.01184	0.0167	0.17002	0.03976	0.15	0.19317	0.12993
V273	0	0.0138	0.07668	0.16461	0.08019	0.63227	0.01802	0.00296	0.01121	0.00026
V274	0.06755	0	0.05971	0.02732	0	0.13013	0.02125	0.02797	0.02663	0.63945
V275	0	0.20658	0.00048	0.00584	0.40469	0.05087	0.01786	0	0.0089	0.30479
V276	0.01273	0.12326	0.11809	0.32347	0.0502	0	0.1349	0.01122	0.09783	0.1283
V277	0.01432	0.23326	0.45079	0.22579	0.03334	0.00432	0.01005	0.0016	0.0202	0.00634
V278	0.10072	0	0.03236	0.01751	0	0	0.02662	0	0.01316	0.80963
V279	0.00945	0.20742	0.0821	0.22876	0.20614	0.00508	0.231	0	0.01386	0.01619
V280	0.10754	0.03248	0.05325	0.0479	0.13605	0.2424	0.27216	0.06666	0.01673	0.02484
V281	0	0.03767	0.0321	0.00541	0.01386	0.68253	0.03584	0.00839	0.01779	0.16641
