CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V257	0.14696	0.28799	0.07893	0.04263	0.37487	0.06862
V258	0.12024	0.17881	0.14009	0.35812	0.15735	0.04538
V259	0.13386	0.361	0.2753	0.02963	0.15106	0.04915
V260	0.16426	0.05936	0.06825	0.03983	0.56925	0.09904
V261	0.38024	0.0577	0.08974	0.0442	0.28086	0.14725
V262	0.125	0.029	0.61183	0.01899	0.17595	0.03923
V263	0.0981	0.06088	0.4965	0.15274	0.1477	0.04408
V264	0.42484	0.05895	0.13928	0.04089	0.18098	0.15506
V265	0.10011	0.02826	0.05714	0.0519	0.71893	0.04367
V266	0.30096	0.06985	0.0794	0.02785	0.16961	0.35233
V267	0.22472	0.42119	0.06545	0.0704	0.16508	0.05316
V268	0.5783	0.05335	0.08231	0.02403	0.1374	0.12461
V269	0.10913	0.05425	0.127	0.49048	0.18001	0.03914
V270	0.27112	0.32165	0.08296	0.03394	0.22643	0.06391
V271	0.20285	0.12221	0.23114	0.0287	0.16385	0.25124
V272	0.10026	0.0285	0.05317	0.08845	0.65559	0.07403
V273	0.11739	0.02894	0.09288	0.08639	0.60973	0.06468
V274	0.23314	0.04509	0.17458	0.05655	0.16504	0.32561
V275	0.46517	0.16109	0.08059	0.03052	0.14827	0.11438
V276	0.22152	0.20353	0.11189	0.07289	0.1841	0.20607
V277	0.38397	0.059	0.07404	0.02635	0.23844	0.2182
V278	0.17473	0.11041	0.11988	0.17942	0.35756	0.05799
V279	0.24969	0.07151	0.19978	0.05426	0.16324	0.26153
V280	0.16205	0.02444	0.04032	0.54914	0.17056	0.0535
V281	0.16176	0.49114	0.08799	0.04639	0.1656	0.04714
V282	0.09437	0.05402	0.06037	0.07598	0.67031	0.04495
V283	0.12105	0.30566	0.05651	0.03411	0.43791	0.04476
V284	0.12965	0.09328	0.26758	0.23614	0.17924	0.0941
V285	0.1014	0.03299	0.0306	0.61776	0.17762	0.03963
V286	0.45426	0.06375	0.12227	0.13642	0.13703	0.08627
V287	0.09549	0.03445	0.07918	0.08778	0.64091	0.06219
V288	0.2227	0.21549	0.07112	0.02786	0.23783	0.225
V289	0.08606	0.0801	0.5569	0.08125	0.15646	0.03922
V290	0.09024	0.0196	0.20339	0.47472	0.1677	0.04435
V291	0.11409	0.04092	0.03096	0.59362	0.17612	0.04428
V292	0.18341	0.08668	0.05239	0.39323	0.23569	0.04859
V293	0.08312	0.06025	0.08157	0.03844	0.69297	0.04364
V294	0.38401	0.06431	0.06511	0.03287	0.32701	0.1267
V295	0.31208	0.04397	0.0814	0.02215	0.17075	0.36964
V296	0.14413	0.26758	0.10771	0.19235	0.19793	0.0903
V297	0.26921	0.08858	0.06513	0.02884	0.17482	0.37342
V298	0.15264	0.45448	0.16083	0.02942	0.16015	0.04248
V299	0.17254	0.07827	0.54553	0.0172	0.13921	0.04724
V300	0.48353	0.11541	0.09971	0.02376	0.14128	0.13631
V301	0.36152	0.27532	0.1054	0.03117	0.1533	0.07329
V302	0.11946	0.21047	0.08813	0.34175	0.19498	0.04522
V303	0.14852	0.42792	0.10556	0.03551	0.23513	0.04736
V304	0.09401	0.02777	0.07735	0.0333	0.72456	0.04301
V305	0.13841	0.03361	0.17098	0.30324	0.21878	0.13497
V306	0.37081	0.10978	0.069	0.02618	0.15514	0.26909
V307	0.19297	0.03983	0.06328	0.03994	0.57936	0.08462
V308	0.09376	0.02563	0.03036	0.6352	0.17941	0.03564
V309	0.13553	0.35398	0.05268	0.24941	0.16418	0.04422
V310	0.17984	0.26666	0.23358	0.02324	0.16158	0.1351
V311	0.42008	0.0477	0.07868	0.02567	0.15222	0.27565
V312	0.16749	0.03614	0.04602	0.2634	0.42761	0.05933
V313	0.3383	0.051	0.06626	0.05214	0.16027	0.33204
V314	0.24492	0.03633	0.04626	0.45746	0.16158	0.05345
V315	0.21637	0.42227	0.07284	0.02563	0.19454	0.06834
V316	0.30512	0.04888	0.07579	0.07055	0.17243	0.32723
V317	0.14748	0.02581	0.04105	0.47769	0.19517	0.11281
V318	0.09697	0.0267	0.05597	0.60307	0.17147	0.04581
V319	0.2956	0.15122	0.22461	0.10551	0.14622	0.07683
V320	0.23883	0.1563	0.27716	0.08705	0.14707	0.09359
V321	0.145	0.40577	0.05247	0.18778	0.16904	0.03994
V322	0.11861	0.02962	0.12174	0.03995	0.58881	0.10128
V323	0.12619	0.21671	0.04366	0.2638	0.30924	0.0404
V324	0.1573	0.05851	0.07998	0.16594	0.40775	0.13052
V325	0.19018	0.48131	0.08555	0.02742	0.16411	0.05144
