cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V160	0.39232	0.02418	0.02932	0.55418
V161	0.06052	0.00809	0.01379	0.9176
V162	0.01117	0.10434	0.02236	0.86213
V163	0.02486	0.28711	0.06605	0.62198
V164	0.13028	0.1684	0.04335	0.65797
V165	0.00622	0.10836	0.00185	0.88357
V166	0.00132	0.0424	0.03472	0.92156
V167	0.1235	0.01139	0.00828	0.85682
V168	0.14637	0.52714	0.03727	0.28923
V169	0.04021	0.02064	0.01332	0.92584
V170	0.02725	0.03635	0.32038	0.61602
V171	0.05317	0.2087	0.60864	0.12949
V172	0.59591	0.07318	0.32339	0.00753
V173	0.00537	0.05696	0.01472	0.92295
V174	0.00271	0.06096	0.02633	0.90999
V175	0.01993	0.07334	0.66837	0.23836
V176	0.00614	0.67488	0.12125	0.19774
V177	0.01432	0.75527	0	0.23042
V178	0.00532	0.4637	0.00444	0.52654
V179	0.03857	0.02369	0.20297	0.73476
V180	0.02393	0.70993	0.08124	0.18491
V181	0.05771	0.09539	0.45766	0.38924
V182	0.15747	0.16602	0.48897	0.18754
V183	0.09752	0.7007	0	0.20178
V184	0.85513	0.07531	0.06956	0
V185	0.44682	0.43506	0.00319	0.11492
V186	0.03917	0.3618	0.17441	0.42462
V187	0.90998	0.06423	0.02509	7e-04
V188	0.01475	0.09045	0.00167	0.89313
V189	0.58439	0.03597	0.00974	0.3699
V190	0.5308	0.07937	0.38121	0.00862
V191	0.08239	0.18012	0.60997	0.12751
V192	0.12343	0.32185	0.01287	0.54185
V193	0.403	0.0572	0.19119	0.34861
V194	0.01894	0.73477	0	0.24629
V195	0.00698	0.10343	0.86689	0.0227
V196	0.0038	0.05504	0.0089	0.93226
V197	0.1288	0.01913	0.00742	0.84465
V198	0.02011	0.41081	0.32625	0.24283
V199	0.03262	0.01335	0.07047	0.88356
V200	0.03696	0.30712	0.00284	0.65308
V201	0.02891	0.3956	0.09553	0.47996
V202	0.00797	0.06898	0.60564	0.31741
V203	0.07571	0.39776	0.37796	0.14856
V204	0.00324	0.23375	0.00589	0.75713
V205	0.00552	0.11065	0.84467	0.03916
V206	0.01751	0.13244	0.81897	0.03108
V207	0.02467	0.06118	0.01532	0.89884
V208	0.12828	0.10696	0.73057	0.03418
V209	0.12973	0.34362	0.02113	0.50552
V210	0.02972	0.64696	0.03574	0.28758
V211	0.139	0.01258	0.01333	0.83509
V212	0.36361	0.08583	0.49741	0.05315
V213	0.35937	0.03322	0.052	0.55542
V214	0.10681	0.06459	0.06409	0.7645
V215	0.07454	0.03343	0.00569	0.88634
V216	0.02356	0.00658	0.03106	0.9388
V217	0.00832	0.29331	0.11477	0.5836
V218	0.02331	0.23526	0.06466	0.67676
V219	0.03316	0.37174	0.00087	0.59423
V220	0.00603	0.5462	0.00329	0.44448
V221	0.52644	0.03309	0.00665	0.43382
V222	0.13455	0.09126	0.28547	0.48871
V223	0.00154	0.12428	0.70604	0.16813
V224	0.8433	0.07976	0.07693	0
V225	0.02567	0.73171	0.0285	0.21412
V226	0.17208	0.11936	0.67028	0.03827
V227	0.70302	0.05942	0.21154	0.02602
V228	0.63716	0.06791	0.03368	0.26125
V229	0.00994	0.09588	0.84886	0.04532
V230	0.00582	0.02597	0.02312	0.94509
V231	0.00245	0.09233	0.03426	0.87096
V232	0.01908	0.3542	0	0.62672
V233	0.35943	0.07445	0.13596	0.43017
V234	0.01832	0.74106	0.00892	0.2317
V235	0.22192	0.10123	0.60138	0.07547
V236	0.01087	0.0942	0.73591	0.15903
V237	0.04397	0.00852	0.01509	0.93242
V238	0.05056	0.4905	0.20895	0.24998
V239	0.01619	0.154	0.00648	0.82333
V240	0.32335	0.07997	0.47505	0.12163
V241	0.01155	0.08129	0.78586	0.1213
V242	0.05587	0.68449	0.04118	0.21846
V243	0.09846	0.08304	0.63745	0.18105
V244	0.08395	0.07272	0.65845	0.18487
V245	0.47889	0.27692	0.02086	0.22332
V246	0.01538	0.15051	0.76874	0.06537
V247	0.11909	0.10359	0.77444	0.00288
V248	0.00609	0.02229	0.0332	0.93842
V249	0	0.09969	0.77659	0.12372
V250	0.67405	0.06421	0.25477	0.00698
V251	0.90025	0.09151	0.00452	0.00372
V252	0.01956	0.68049	0.12445	0.1755
V253	0.10867	0.0276	0.06055	0.80317
V254	0.00724	0.74399	0.03264	0.21612
V255	0.02219	0.70727	0	0.27055
V256	0.06505	0.17018	0.51119	0.25358
V257	0.1799	0.05673	0.13191	0.63146
V258	0.06265	0.18502	0.36964	0.38269
V259	0.0079	0.2377	0.62129	0.1331
V260	0.00116	0.25029	0.68072	0.06783
V261	0.3914	0.04419	0.13561	0.4288
V262	0.02105	0.0281	0.00877	0.94208
V263	0.01566	0.73846	0	0.24588
V264	0.04085	0.03107	0.24817	0.67992
V265	0.01113	0.01202	0.08924	0.8876
V266	0.52995	0.38213	0.00859	0.07933
V267	0.00013	0.06671	0.13334	0.79983
V268	0.11206	0.01671	0.05226	0.81898
V269	0.00453	0.44258	0.32864	0.22424
V270	0.48544	0.05619	0.22159	0.23678
V271	0.64863	0.06299	0.0132	0.27518
V272	0.02369	0.59309	0.00031	0.38291
V273	0.0164	0.01453	0.02206	0.94701
V274	0.52182	0.04317	0.1381	0.29691
V275	0	0.11353	0.8612	0.02527
V276	0.29053	0.24175	0.00197	0.46575
V277	0.00487	0.06625	0.05489	0.87399
V278	0.00485	0.02671	0.13128	0.83715
V279	0.48054	0.05347	0.06227	0.40372
V280	0.01268	0.00796	0.05509	0.92427
V281	0.24262	0.02213	0.06139	0.67385
V282	0.01767	0.09976	0.76225	0.12032
V283	0.08184	0.41913	0.01805	0.48098
V284	0.01273	0.73794	0.03294	0.2164
V285	0.08397	0.10191	0.81278	0.00134
V286	0.11222	0.45717	0.05155	0.37906
V287	0.03928	0.71455	0	0.24617
V288	0.0033	0.13476	0.26831	0.59364
V289	0.13706	0.18234	0.43216	0.24844
V290	0.7449	0.21583	0.01435	0.02491
V291	0.35649	0.10724	0.50579	0.03048
V292	0.81915	0.05624	0.00168	0.12293
V293	0.14602	0.08334	0.68294	0.08769
V294	0.02234	0.14025	0.00122	0.83619
V295	0.00208	0.06076	0.0725	0.86465
V296	0.06716	0.11527	0.5986	0.21897
V297	0.02096	0.00866	0.05139	0.91899
V298	0.16596	0.12959	0.66327	0.04118
V299	0.01493	0.09742	0.00409	0.88356
V300	8e-05	0.02842	0.12057	0.85093
V301	0.03747	0.10013	0.59006	0.27234
V302	0.53597	0.35516	0	0.10887
V303	0.00643	0.48491	0.31867	0.18999
V304	0.01538	0.06405	0.59892	0.32166
V305	0.02783	0.0867	0.30911	0.57636
V306	0.73749	0.09944	0.03164	0.13143
V307	0.01024	0.75276	0.0038	0.2332
V308	0.07306	0.1171	0.17325	0.6366
V309	0.10327	0.14414	0.00568	0.74691
V310	0.01265	0.11679	0.04654	0.82403
V311	0.38254	0.4827	0	0.13476
V312	0.03678	0.65558	0.07898	0.22866
V313	0.00098	0.06969	0.01178	0.91756
V314	0.0038	0.20795	0.03411	0.75413
V315	0.03774	0.37709	0.00893	0.57624
V316	0.13055	0.09281	0.31022	0.46642
V317	0.02861	0.46254	0.01438	0.49447
V318	0.0113	0.25108	0.00525	0.73238
V319	0.01785	0.10588	0.81033	0.06594
V320	0.01905	0.11575	0.5658	0.29939
V321	0.52576	0.38485	0.00813	0.08127
V322	0.04565	0.12302	0.02117	0.81017
V323	0.01333	0.01225	0.05093	0.92349
V324	0.58408	0.26499	0.04284	0.10809
V325	0.17788	0.61745	0.02486	0.1798
V326	0.00311	0.27311	0.02777	0.69602
V327	0.00231	0.05026	0.03972	0.90771
V328	0.01297	0.06159	0.58861	0.33683
V329	0.03375	0.03343	0.05629	0.87654
V330	0.13689	0.02717	0.22846	0.60747
V331	0.09442	0.0297	0.01196	0.86392
V332	0.00113	0.02477	0.09139	0.88271
V333	0.22336	0.07849	0.37442	0.32374
V334	0.11869	0.02991	0.24128	0.61012
V335	0.00517	0.22581	0.42537	0.34364
V336	0.06699	0.53998	0.00079	0.39223
V337	0.15098	0.39071	0.28803	0.17028
V338	0.00567	0.76742	0.00486	0.22205
V339	0.07112	0.0917	0.81922	0.01796
V340	0.01072	0.13306	0.39879	0.45743
V341	0.00562	0.01834	0.04514	0.9309
V342	0.08881	0.06184	0.55269	0.29665
V343	0.91703	0.07586	0.0071	0
V344	0.56971	0.19835	0.20962	0.02232
V345	0.02879	0.13792	0.82055	0.01274
V346	0.06014	0.04604	0.12832	0.7655
V347	0.0111	0.01028	0.07483	0.90379
V348	0.01416	0.45636	0.05838	0.47109
V349	0.17503	0.13425	0.36143	0.32929
V350	0.02551	0.65672	0.14493	0.17284
V351	0.0026	0.02988	0.19454	0.77297
V352	0.01579	0.08025	0.75818	0.14578
V353	0.76585	0.04827	0.02128	0.16459
V354	0.01456	0.5855	0.15336	0.24658
V355	0.10144	0.0616	0.36931	0.46765
V356	0.00888	0.0137	0.06158	0.91583
V357	0.02538	0.1594	0.13764	0.67759
V358	0.22413	0.04926	0.01443	0.71218
V359	0.22814	0.02654	0.00979	0.73552
V360	0.42196	0.43555	0.00467	0.13781
V361	0.00177	0.37225	0.52231	0.10368
V362	0.00551	0.75863	0.01251	0.22335
V363	0.04885	0.06859	0.32637	0.55619
V364	0.05416	0.08442	0.64308	0.21833
V365	0.07381	0.01257	0.00581	0.90781
V366	0.02169	0.46341	0.02812	0.48678
V367	0.25151	0.06604	0.0026	0.67986
V368	0.02732	0.56453	0.02968	0.37846
V369	0.00473	0.33762	0.56689	0.09077
V370	0.15822	0.2598	0.44819	0.13379
V371	0.07633	0.60031	0.00336	0.32
V372	0.02857	0.01747	0.0411	0.91286
V373	0.01474	0.06915	0.2837	0.6324
V374	0.65635	0.08169	0.26196	0
V375	0.00886	0.01884	0.0685	0.90381
V376	0.00855	0.01745	0.05656	0.91743
V377	0.48327	0.02476	0.01229	0.47967
V378	0.00123	0.03214	0.19865	0.76799
V379	0.09131	0.07002	0.00341	0.83526
V380	0.02775	0.02525	0.07465	0.87235
V381	0.48305	0.0322	0.04873	0.43602
V382	0.02945	0.10228	0.84899	0.01928
V383	0.63166	0.03362	0.02882	0.3059
V384	0.25845	0.04876	0.05993	0.63285
V385	0.7625	0.04998	0.04829	0.13923
V386	0.07178	0.01233	0.05696	0.85893
V387	0.43666	0.13576	0.1431	0.28448
V388	0.17596	0.23242	0.07514	0.51648
V389	0.24036	0.46575	0.00021	0.29369
V390	0.15661	0.26288	0.51593	0.06457
V391	0.12675	0.03846	0.00539	0.8294
V392	0.19022	0.13741	0.08195	0.59043
V393	0.11732	0.15761	0.27714	0.44793
V394	0.01369	0.07223	0.03037	0.88372
V395	0.08005	0.24846	0.10083	0.57066
V396	0.00807	0.74092	0.00119	0.24982
V397	0.72432	0.10251	0.06849	0.10468
V398	0.15715	0.05983	0.03378	0.74924
V399	0.07284	0.44847	0.07346	0.40523
V400	0.00298	0.28114	0.01834	0.69754
V401	0.00578	0.1379	0.67164	0.18468
V402	0.72271	0.22215	0.03078	0.02436
V403	0.00753	0.01555	0.05286	0.92405
V404	0.02414	0.14874	0.57261	0.25451
V405	0.044	0.01626	0.06155	0.87819
V406	0.46616	0.199	0.00493	0.3299
V407	0.00567	0.76742	0.00486	0.22205
V408	0.01913	0.11729	0.24876	0.61482
V409	0.00029	0.02873	0.05416	0.91682
V410	0.03543	0.71001	0.00848	0.24609
V411	0.15581	0.01919	0.00226	0.82274
V412	0.04407	0.0563	0.33044	0.56918
V413	0.01064	0.25692	0.06882	0.66362
V414	0.00829	0.35854	0.24052	0.39265
V415	0.16346	0.0257	0.12031	0.69053
V416	0.01474	0.15764	0.81029	0.01732
V417	0.25352	0.5816	0	0.16489
V418	0.0105	0.03388	0.04973	0.90589
V419	0.0118	0.00964	0.06134	0.91722
V420	0.00481	0.63147	0.00368	0.36004
V421	0.05203	0.07345	0.61985	0.25467
V422	0.01418	0.0383	0.00559	0.94193
V423	0.02454	0.0923	0.83628	0.04688
V424	0.00025	0.05846	0.39028	0.55102
V425	0.01223	0.16875	0.53813	0.28089
V426	0.02885	0.08564	0.74556	0.13994
V427	0.01145	0.17726	0.07283	0.73846
V428	0.03373	0.58924	0.01744	0.35958
V429	0.00922	0.00946	0.06597	0.91535
V430	0.60996	0.1493	0.0057	0.23504
V431	0.046	0.03087	0.26998	0.65315
V432	0.0195	0.03389	0.01572	0.9309
V433	0.02487	0.44526	0	0.52986
V434	0.08647	0.02591	0.01653	0.87109
V435	0.19115	0.01746	0.04704	0.74435
V436	0.10741	0.01381	0.03883	0.83994
V437	0.05184	0.08236	0.00254	0.86326
V438	0.33481	0.09034	0.00992	0.56493
V439	0.01064	0.05346	0.00566	0.93023
V440	0.16032	0.01932	0.01062	0.80974
V441	0.01385	0.08733	0.45392	0.4449
V442	0.12214	0.20331	0.06077	0.61378
V443	0.48779	0.03116	0.04934	0.43171
V444	0.02879	0.13792	0.82055	0.01274
V445	0.47379	0.07426	0.38239	0.06956
V446	0.01064	0.63381	0.01647	0.33907
V447	0.46477	0.08351	0.12813	0.32359
V448	0.00209	0.02727	0.08832	0.88232
V449	0.36068	0.06518	0.28222	0.29192
V450	0.10501	0.70585	0.00796	0.18117
V451	0.86684	0.08917	0.00046	0.04353
V452	0.0108	0.01089	0.05696	0.92134
V453	0.72285	0.08095	0.04175	0.15445
V454	0.00484	0.73817	0.02881	0.22817
V455	0.4337	0.06858	0.32131	0.17642
V456	0.13684	0.0906	0.30965	0.46291
V457	0.00116	0.04714	0.0245	0.9272
V458	0.06283	0.08315	0.00258	0.85144
V459	0.00739	0.58869	0.03252	0.37141
V460	0.90354	0.05678	0.02146	0.01822
V461	0.0211	0.02301	0.00723	0.94866
V462	0.10645	0.10694	0.00153	0.78507
V463	0.11246	0.38159	0.08212	0.42383
V464	0.18401	0.04512	0.00275	0.76813
V465	0.18667	0.31292	0.00606	0.49435
V466	0.29546	0.10413	0.0022	0.59821
V467	0.16794	0.54499	0.03728	0.24979
V468	0.35084	0.38412	0.01843	0.24661
V469	0.00231	0.06324	0.12497	0.80948
V470	0.32586	0.09263	0.10913	0.47239
V471	0.05787	0.03508	0.0101	0.89694
V472	0.10306	0.15758	0.00128	0.73808
V473	0.03559	0.48128	0.30567	0.17746
V474	0.02559	0.00964	0.05832	0.90645
V475	0.04848	0.18156	0.02229	0.74767
V476	0.03507	0.01128	0.0205	0.93315
V477	0.35658	0.04243	0.13956	0.46143
V478	0.03746	0.31959	2e-04	0.64275
V479	0.00193	0.10253	0.71825	0.17729
V480	0.01587	0.10573	0.01346	0.86493
V481	0.06381	0.09364	0.81166	0.03089
V482	0.63171	0.15881	0.07638	0.1331
V483	0.02218	0.03658	0.0213	0.91995
V484	0.00581	0.03946	0.01437	0.94037
V485	0.04247	0.5191	0	0.43843
V486	0.07581	0.11436	0.04499	0.76485
V487	0.01522	0.01956	0.03491	0.9303
V488	0.01419	0.07976	0.7288	0.17726
V489	0.09134	0.13287	0.73268	0.04311
V490	0.11476	0.15485	0.02433	0.70606
V491	0.27172	0.42906	0.00926	0.28996
V492	0.01153	0.69701	0.08407	0.20738
V493	0.06066	0.00845	0.00579	0.9251
V494	0.06982	0.11892	0.47069	0.34057
V495	0.10877	0.59759	0.08185	0.21179
V496	0.13733	0.59449	0	0.26818
V497	0.00992	0.09266	0.87635	0.02108
V498	0.07479	0.03318	0.0166	0.87542
V499	0.52469	0.29981	0.10164	0.07386
V500	0.03439	0.1305	0.73786	0.09725
V501	0.003	0.0198	0.09773	0.87946
V502	0.44261	0.29351	0.11696	0.14691
V503	0.04067	0.03288	0.0735	0.85295
V504	0.09859	0.58178	0	0.31963
V505	0.04778	0.09281	0.1127	0.7467
V506	0.02001	0.14574	0.32659	0.50767
V507	0.36533	0.07194	0.0643	0.49843
V508	0.65753	0.16435	0.0187	0.15942
V509	0.0763	0.0616	0.3926	0.46949
V510	0.10955	0.49886	0.2489	0.14269
V511	0.00781	0.16199	0.01356	0.81664
V512	0.05052	0.01955	0.02366	0.90627
V513	0.02599	0.53078	0.13273	0.3105
V514	0.00809	0.06186	0.00305	0.92699
V515	0.56487	0.05529	0.02192	0.35792
V516	0.84379	0.13467	0.00104	0.02049
V517	0.00832	0.01916	0.11546	0.85705
V518	0.89494	0.09996	0.00081	0.00429
V519	0.01378	0.61197	0	0.37425
V520	0.00912	0.04073	0.38353	0.56661
V521	0.42046	0.08672	0.41687	0.07596
V522	0.00199	0.07865	0.37086	0.5485
V523	0.12825	0.07375	0.13712	0.66088
V524	0.00588	0.63075	0.13329	0.23008
V525	0.05535	0.06916	0.00641	0.86908
V526	0.35746	0.05342	0.03062	0.5585
V527	0.05139	0.02768	0.22203	0.6989
V528	0.03915	0.67788	0	0.28297
V529	0.00936	0.02449	0.09259	0.87356
V530	0.00176	0.15788	0.58711	0.25325
V531	0.02136	0.69387	0.10104	0.18372
V532	0.03744	0.1236	0.00577	0.83318
V533	0.09966	0.20379	0.05709	0.63947
V534	0.00442	0.05743	0.50032	0.43783
V535	0.21137	0.01323	0.0102	0.7652
V536	0.04454	0.02318	0.19479	0.73749
V537	0.50405	0.28048	0.12598	0.08948
V538	0.14846	0.0225	0.02895	0.80009
V539	0.11261	0.31772	0.07935	0.49032
V540	0.08775	0.62233	0.02982	0.26009
V541	0.004	0.21537	0.01802	0.76261
V542	0.04372	0.04749	0.10354	0.80524
V543	0.67963	0.04125	0.0121	0.26701
V544	0.01848	0.02805	0.06194	0.89153
V545	0.09891	0.05145	0.02239	0.82725
V546	0.02182	0.72763	0.03586	0.21469
V547	0.01238	0.55079	0.25969	0.17714
V548	0.06659	0.6877	0.04348	0.20223
V549	0.17777	0.09594	0.6943	0.03199
V550	0.24018	0.02531	0.00226	0.73224
V551	0.07288	0.62045	0.00578	0.30088
V552	0.00189	0.22774	0.00601	0.76436
V553	0.09879	0.15955	0.6658	0.07585
V554	0.01305	0.0394	0.01132	0.93622
V555	0.01715	0.09703	0.16507	0.72075
V556	0	0.10687	0.8331	0.06003
V557	0.56568	0.03946	0.0056	0.38926
V558	0.02461	0.5507	0.00642	0.41827
V559	0.01874	0.65478	0.15768	0.1688
V560	0.57125	0.34327	0	0.08547
V561	0	0.11353	0.8612	0.02527
V562	0.60579	0.04342	0.07635	0.27444
V563	0.13458	0.09034	0.75882	0.01627
V564	0.01888	0.11902	0.82085	0.04125
V565	0.03053	0.13923	0.24216	0.58808
V566	0.40705	0.06138	0.00255	0.52902
V567	0.06186	0.22718	0.00479	0.70617
V568	0.06252	0.00883	0.01925	0.90939
V569	0.32486	0.02956	0.00067	0.64491
V570	0.00471	0.22614	0.57367	0.19548
V571	0.69472	0.12412	0.00067	0.18048
V572	0.23171	0.06189	0.44222	0.26418
V573	0.01407	0.07033	0.00365	0.91195
V574	0.0126	0.66595	0.11222	0.20923
V575	0.00257	0.03468	0.05763	0.90512
V576	0.06314	0.69977	0.01222	0.22487
V577	0.00639	0.02212	0.09519	0.87631
V578	0.01094	0.07197	0.53159	0.38551
V579	0.00662	0.70388	0.04818	0.24132
V580	0.02729	0.00895	0.05028	0.91349
V581	0.02171	0.04755	0.00299	0.92774
V582	0.27216	0.0779	0.00945	0.64048
V583	0.00143	0.04854	0.36165	0.58838
V584	0.37795	0.16516	0.31961	0.13728
V585	0.00543	0.03273	0.22663	0.73522
V586	0.08776	0.07098	0.62646	0.2148
V587	0.12816	0.08553	0.72011	0.0662
V588	0.27471	0.0263	0.00844	0.69055
V589	0.0178	0.63909	0.02104	0.32207
V590	0.02226	0.64678	0.14162	0.18935
V591	0.00018	0.02834	0.11031	0.86117
V592	0.10687	0.11879	0.76446	0.00988
V593	0.29923	0.02455	0.1063	0.56991
V594	0.18606	0.27532	0.34725	0.19137
V595	0.01161	0.02196	0.01731	0.94912
V596	0.00483	0.10672	0.08535	0.8031
V597	0.00643	0.42742	0.26384	0.30231
V598	0.00362	0.14522	0.80589	0.04527
V599	0.51382	0.32492	0.01103	0.15024
V600	0.16525	0.37935	0.01491	0.44048
V601	0.03406	0.09423	0.02261	0.84911
V602	0.01325	0.02544	0.01165	0.94966
V603	0.00229	0.13958	0.00748	0.85065
V604	0.37282	0.13501	0.39637	0.0958
V605	0.01396	0.19178	0.27031	0.52395
V606	0.52892	0.11922	0.00354	0.34833
V607	0.34188	0.02422	0.05082	0.58309
V608	0.06871	0.09371	0.25545	0.58212
