CD19B	CD56NK	CD4MemoryT	CD14
V359	0.40447	0.13678	0.10857	0.35018
V360	0.40045	0.3989	0.08805	0.11259
V361	0.05855	0.42018	0.40998	0.11129
V362	0.04463	0.77249	0.06821	0.11467
V363	0.16919	0.19296	0.36143	0.27642
V364	0.16814	0.15658	0.49435	0.18092
V365	0.21302	0.1195	0.09569	0.57179
V366	0.09527	0.56557	0.11649	0.22267
V367	0.40171	0.19937	0.08296	0.31596
V368	0.10229	0.59924	0.11647	0.182
V369	0.07237	0.38257	0.43332	0.11174
V370	0.24416	0.29709	0.3267	0.13205
V371	0.16616	0.59503	0.0794	0.15941
V372	0.15359	0.14759	0.15805	0.54077
V373	0.11172	0.21151	0.35823	0.31853
V374	0.57343	0.09701	0.22991	0.09964
V375	0.08173	0.13822	0.1721	0.60795
V376	0.07519	0.1321	0.14501	0.64771
V377	0.56029	0.08194	0.09819	0.25958
V378	0.06597	0.13317	0.32714	0.47372
V379	0.25126	0.23998	0.08733	0.42143
V380	0.14921	0.16224	0.20339	0.48516
V381	0.51836	0.10125	0.15168	0.22871
V382	0.12425	0.13301	0.63014	0.1126
V383	0.59065	0.08805	0.12694	0.19435
V384	0.39438	0.15657	0.17175	0.27729
V385	0.6096	0.0981	0.14556	0.14674
V386	0.23768	0.11354	0.17841	0.47038
V387	0.41927	0.20606	0.20541	0.16927
V388	0.27731	0.33288	0.16993	0.21988
V389	0.30378	0.46079	0.07777	0.15766
V390	0.24758	0.28418	0.36131	0.10693
V391	0.30082	0.17579	0.0956	0.42779
V392	0.30736	0.25962	0.18663	0.24639
V393	0.2296	0.26787	0.28779	0.21474
V394	0.11022	0.26365	0.14667	0.47946
V395	0.18698	0.37331	0.19776	0.24195
V396	0.05015	0.75975	0.06204	0.12807
V397	0.55146	0.15767	0.15571	0.13516
V398	0.31936	0.20114	0.14387	0.33563
V399	0.17021	0.48052	0.16163	0.18764
V400	0.04639	0.49668	0.10671	0.35022
V401	0.09111	0.22528	0.51573	0.16788
V402	0.57483	0.21802	0.10909	0.09807
V403	0.07102	0.12618	0.1285	0.6743
V404	0.12212	0.24875	0.4472	0.18193
V405	0.18779	0.12979	0.19002	0.4924
V406	0.45176	0.27401	0.09265	0.18158
V407	0.04437	0.77707	0.06376	0.11481
V408	0.11636	0.27978	0.31338	0.29048
V409	0.06116	0.12123	0.10024	0.71737
V410	0.10391	0.69109	0.07819	0.12681
V411	0.32029	0.09931	0.0874	0.493
V412	0.16307	0.16683	0.38077	0.28933
V413	0.08583	0.43409	0.181	0.29908
V414	0.07736	0.45075	0.26954	0.20234
V415	0.32688	0.12237	0.23372	0.31702
V416	0.07843	0.1651	0.65078	0.10569
V417	0.2892	0.53128	0.07112	0.1084
V418	0.1008	0.18238	0.16903	0.54779
V419	0.06644	0.11511	0.10758	0.71087
V420	0.04413	0.70636	0.06685	0.18266
V421	0.16871	0.14061	0.49665	0.19402
V422	0.08166	0.14902	0.09261	0.67671
V423	0.12365	0.12736	0.62126	0.12773
V424	0.06362	0.15058	0.45449	0.33131
V425	0.10039	0.2774	0.43354	0.18867
V426	0.12845	0.144	0.56687	0.16068
V427	0.09431	0.37621	0.18845	0.34103
V428	0.10132	0.62387	0.0989	0.17591
V429	0.0664	0.11503	0.11159	0.70698
V430	0.52603	0.2168	0.09684	0.16032
V431	0.17684	0.12558	0.35819	0.33938
V432	0.12005	0.17317	0.11442	0.59235
V433	0.07948	0.5999	0.05917	0.26144
V434	0.25431	0.15945	0.11792	0.46832
V435	0.3659	0.10586	0.16811	0.36012
V436	0.28564	0.10962	0.1617	0.44304
V437	0.1899	0.26144	0.0808	0.46786
V438	0.42672	0.21499	0.10373	0.25457
V439	0.07499	0.17441	0.09041	0.6602
V440	0.34561	0.12511	0.11012	0.41915
V441	0.10744	0.20701	0.4362	0.24935
V442	0.24337	0.34169	0.16123	0.25371
V443	0.52584	0.09147	0.15379	0.2289
V444	0.07945	0.13095	0.68302	0.10658
V445	0.4526	0.11162	0.30644	0.12934
V446	0.06897	0.66341	0.09797	0.16965
V447	0.44689	0.17019	0.19952	0.1834
V448	0.0697	0.15923	0.19812	0.57295
V449	0.40903	0.13006	0.27622	0.18469
V450	0.13917	0.68709	0.06792	0.10582
V451	0.66891	0.12215	0.08916	0.11978
V452	0.07642	0.12086	0.12836	0.67435
V453	0.57031	0.14946	0.1334	0.14683
V454	0.04486	0.74097	0.0919	0.12227
V455	0.43873	0.12308	0.282	0.15618
V456	0.25855	0.19659	0.31762	0.22723
V457	0.06104	0.12584	0.09606	0.71706
V458	0.20903	0.26132	0.081	0.44865
V459	0.05725	0.63947	0.12037	0.18291
V460	0.68255	0.09114	0.11328	0.11303
V461	0.08837	0.13058	0.09457	0.68648
V462	0.25634	0.27321	0.0766	0.39385
V463	0.20706	0.42802	0.17122	0.19369
V464	0.35825	0.17325	0.08486	0.38364
V465	0.29332	0.39611	0.09132	0.21925
V466	0.40802	0.23466	0.08213	0.27519
V467	0.24577	0.49541	0.12098	0.13784
V468	0.35952	0.37969	0.11071	0.15008
V469	0.06746	0.23655	0.24765	0.44834
V470	0.38892	0.19372	0.19963	0.21773
V471	0.21229	0.18121	0.10645	0.50005
V472	0.24233	0.33002	0.07341	0.35424
V473	0.12042	0.47693	0.27597	0.12668
V474	0.12856	0.10751	0.15101	0.61292
V475	0.162	0.37473	0.12548	0.3378
V476	0.1529	0.11756	0.12401	0.60553
V477	0.42869	0.1268	0.2206	0.22391
V478	0.12964	0.50124	0.06712	0.302
V479	0.08065	0.17565	0.56829	0.17541
V480	0.10042	0.31791	0.10353	0.47814
V481	0.16553	0.12325	0.59247	0.11876
V482	0.4915	0.21566	0.15781	0.13503
V483	0.13245	0.18609	0.12827	0.55319
V484	0.06981	0.15681	0.10267	0.67071
V485	0.12268	0.60095	0.06777	0.2086
V486	0.21575	0.28936	0.15638	0.33851
V487	0.10206	0.14159	0.13786	0.6185
V488	0.06983	0.11875	0.62234	0.18908
