mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.24025	0.16989	0.31607	0.18846	0.08534
V2	0.03198	0.55494	0.22058	0.12643	0.06608
V3	0.05607	0.09598	0.44033	0.38346	0.02417
V4	0.01558	0.16736	0.26924	0.1643	0.38352
V5	0.02667	0.16626	0.11525	0.21389	0.47793
V6	0.24797	0.10298	0.32075	0.25732	0.07098
V7	0.00916	0.16316	0.42686	0.15619	0.24463
V8	0.02575	0.12296	0.75311	0.09698	0.00119
V9	0.05186	0.07655	0.30004	0.53706	0.03448
V10	0.35545	0.10619	0.48255	0.04223	0.01358
V11	0.03615	0.17606	0.15592	0.18437	0.4475
V12	0.06325	0.12281	0.26321	0.33958	0.21116
V13	0.10247	0.13184	0.11312	0.43355	0.21902
V14	0.1259	0.07169	0.14605	0.57132	0.08504
V15	0.0411	0.07317	0.08839	0.72723	0.07011
V16	0.42066	0.10471	0.10896	0.33117	0.03451
V17	0.0514	0.29508	0.10901	0.17456	0.36995
V18	0.0597	0.324	0.34851	0.2368	0.03099
V19	0.03941	0.17246	0.0652	0.22723	0.4957
V20	0.01464	0.10509	0.64715	0.22158	0.01153
V21	0.01129	0.28013	0.21773	0.24021	0.25064
V22	0.61963	0.11924	0.16563	0.05979	0.03571
V23	0.06937	0.16572	0.08617	0.24012	0.43863
V24	0.3454	0.18487	0.10966	0.14022	0.21984
V25	0.03002	0.13639	0.08655	0.44249	0.30455
V26	0.35398	0.22109	0.16211	0.12168	0.14113
V27	0.08436	0.40123	0.29969	0.09182	0.1229
V28	0.02974	0.11864	0.26018	0.53908	0.05236
V29	0.01524	0.07697	0.35302	0.51703	0.03774
V30	0.5541	0.14266	0.12794	0.09375	0.08156
V31	0.3111	0.17343	0.10904	0.27904	0.12738
V32	0.70383	0.06587	0.10265	0.07164	0.05602
V33	0.0216	0.26594	0.10269	0.22182	0.38795
V34	0.0827	0.59292	0.18834	0.08553	0.05051
V35	0.06531	0.44469	0.37353	0.08842	0.02806
V36	0.01953	0.24593	0.2371	0.18953	0.30791
V37	0.57403	0.08708	0.08279	0.09849	0.15761
V38	0.0935	0.12115	0.4712	0.22975	0.0844
V39	0.2481	0.13638	0.36762	0.09185	0.15605
V40	0.161	0.44599	0.17083	0.16453	0.05764
V41	0.02887	0.60188	0.1918	0.08918	0.08827
V42	0.65497	0.09228	0.11686	0.07533	0.06057
V43	0.35826	0.15737	0.40044	0.07206	0.01187
V44	0.02856	0.27382	0.56475	0.06505	0.06782
V45	0.01979	0.48032	0.24368	0.19387	0.06234
V46	0.07696	0.53898	0.23353	0.1004	0.05013
V47	0.02238	0.1295	0.80307	0.03901	0.00604
V48	0.1208	0.16657	0.28332	0.33798	0.09133
V49	0.33932	0.16205	0.30199	0.17634	0.0203
V50	0.03583	0.13669	0.78873	0.03772	0.00103
V51	0.07309	0.2811	0.27718	0.15435	0.21427
V52	0.03462	0.62875	0.19495	0.08758	0.0541
V53	0.03434	0.1615	0.11051	0.63503	0.05862
V54	0.16836	0.08041	0.08921	0.52216	0.13986
V55	0.07551	0.05997	0.0855	0.71656	0.06246
V56	0.07112	0.06521	0.08586	0.66555	0.11225
V57	0.11957	0.18206	0.54934	0.08275	0.06629
V58	0.05988	0.13258	0.18827	0.28498	0.33429
V59	0.64742	0.07911	0.18019	0.06812	0.02515
V60	0.31064	0.20729	0.2192	0.18114	0.08173
V61	0.15297	0.13137	0.09553	0.30331	0.31682
V62	0.04675	0.14966	0.32843	0.21598	0.25918
V63	0.2941	0.25905	0.16727	0.12179	0.15779
V64	0.70413	0.07491	0.12006	0.06568	0.03523
V65	0.07192	0.12529	0.12347	0.56093	0.1184
V66	0.03542	0.06814	0.19636	0.64737	0.05272
V67	0.01012	0.15448	0.3562	0.18701	0.2922
V68	0.34727	0.09467	0.42236	0.08824	0.04747
V69	0.43936	0.1532	0.28113	0.07871	0.04759
V70	0.03794	0.49985	0.20391	0.20509	0.05322
V71	0.06296	0.5469	0.21362	0.12798	0.04853
V72	0.0268	0.37638	0.13865	0.15125	0.30692
V73	0.05328	0.08988	0.16619	0.53718	0.15348
V74	0.02838	0.10344	0.09598	0.67493	0.09727
V75	0.35028	0.19286	0.3755	0.06248	0.01888
V76	0.03154	0.06666	0.09841	0.713	0.09039
V77	0.03378	0.121	0.77598	0.06921	3e-05
V78	0.02155	0.13275	0.79467	0.04515	0.00589
V79	0.05405	0.35274	0.15714	0.22348	0.21257
V80	0.08515	0.52821	0.16924	0.12866	0.08874
V81	0.02943	0.12847	0.80281	0.03778	0.00151
V82	0.1761	0.15984	0.13014	0.48617	0.04775
V83	0.08006	0.13454	0.10531	0.5178	0.16229
V84	0.07622	0.25066	0.09043	0.18255	0.40014
V85	0.02265	0.12864	0.80211	0.04447	0.00213
V86	0.01986	0.22506	0.36087	0.36092	0.03329
V87	0.34004	0.06783	0.12766	0.42035	0.04411
V88	0.227	0.19704	0.14532	0.25933	0.17131
V89	0.04686	0.16481	0.71471	0.07183	0.00179
V90	0.01806	0.25467	0.13909	0.21675	0.37143
V91	0.02721	0.06415	0.15152	0.7001	0.05702
V92	0.18706	0.16489	0.09789	0.17896	0.3712
V93	0.01275	0.14111	0.22589	0.48544	0.13482
V94	0.03308	0.22949	0.10879	0.31771	0.31093
V95	0.04918	0.27683	0.11514	0.21702	0.34183
V96	0.60079	0.08227	0.11459	0.09917	0.10318
V97	0.12893	0.15902	0.11147	0.22964	0.37094
V98	0.03373	0.32971	0.27589	0.19816	0.1625
V99	0.37705	0.15774	0.10312	0.2652	0.0969
V100	0.39574	0.19127	0.15036	0.13159	0.13103
V101	0.04044	0.62065	0.20013	0.08626	0.05252
V102	0.22517	0.24125	0.22915	0.17705	0.12738
V103	0.1113	0.15517	0.06824	0.19325	0.47204
V104	0.03067	0.37369	0.19594	0.14207	0.25763
V105	0.02747	0.1708	0.1013	0.22163	0.4788
V106	0.03089	0.53529	0.29829	0.08051	0.05502
V107	0.04567	0.22324	0.63577	0.08481	0.01052
V108	0.02807	0.20803	0.71611	0.04219	0.0056
V109	0.04456	0.24132	0.14879	0.33357	0.23177
V110	0.12512	0.37527	0.30234	0.1608	0.03647
V111	0.21698	0.22186	0.50238	0.05156	0.00722
V112	0.14009	0.08318	0.17298	0.46274	0.14101
V113	0.18363	0.12421	0.1673	0.24686	0.27799
V114	0.42145	0.12316	0.14134	0.22436	0.08969
V115	0.66256	0.06848	0.09646	0.08445	0.08804
V116	0.03575	0.17345	0.06569	0.20666	0.51846
V117	0.05147	0.11804	0.71017	0.10802	0.0123
V118	0.05462	0.06221	0.08529	0.7247	0.07318
V119	0.24445	0.09078	0.40979	0.24427	0.01071
V120	0.02234	0.11439	0.71348	0.13104	0.01874
V121	0.13899	0.52147	0.17003	0.09166	0.07785
V122	0.02045	0.33145	0.19708	0.28877	0.16226
V123	0.36417	0.10953	0.15693	0.24539	0.12398
V124	0.15885	0.17801	0.14408	0.29341	0.22565
