B_cells	NK_cells	T_cells_CD4.	Monocytes
V143	0.4669	0.24355	0.09833	0.19122
V144	0.22875	0.14911	0.20863	0.41351
V145	0.02086	0.69024	0.2889	0
V146	0.16899	0	0.08941	0.7416
V147	0.86597	0.01444	0.06329	0.05631
V148	0.1838	0.06986	0.58909	0.15724
V149	0.29153	0.45092	0.25754	0
V150	0.13837	0.22867	0.59042	0.04254
V151	0.25107	0.58128	0.08082	0.08683
V152	0.27281	0.40492	0.26325	0.05901
V153	0.1578	0.69733	0.06925	0.07562
V154	0.28006	0.40876	0.31118	0
V155	0.49053	0.12765	0.31332	0.06849
V156	0.08373	0.14116	0.6881	0.08701
V157	0.34534	0.14337	0.34123	0.17006
V158	0.12643	0	0.10458	0.769
V159	0.8696	0.06469	0.00426	0.06145
V160	0.70533	0	0.0961	0.19857
V161	0.29763	0	0.06686	0.6355
V162	0.12015	0.30217	0.12103	0.45666
V163	0.14266	0.46524	0.21651	0.17559
V164	0.38154	0.29115	0.13738	0.18993
V165	0.07062	0.28403	0	0.64535
V166	0.06874	0.11025	0.11722	0.70379
V167	0.42146	0	0.02802	0.55052
V168	0.32356	0.51865	0.13182	0.02597
V169	0.27406	0.04724	0.07181	0.60688
V170	0.16704	0.01548	0.5497	0.26778
V171	0.18147	0.22677	0.58602	0.00574
V172	0.70351	0	0.29289	0.0036
V173	0.09489	0.15671	0.07566	0.67274
V174	0.07307	0.17401	0.11845	0.63446
V175	0.12634	0.00665	0.77886	0.08815
V176	0.05314	0.71575	0.23112	0
V177	0.07039	0.88904	0.03077	0.0098
V178	0.05477	0.7273	0.06026	0.15767
V179	0.22589	0	0.41848	0.35563
V180	0.07677	0.77774	0.14549	0
V181	0.21294	0.12657	0.54678	0.11371
V182	0.33512	0.16814	0.4704	0.02634
V183	0.22093	0.71924	0.05982	0
V184	0.91756	0	0.08244	0
V185	0.57989	0.36127	0.05884	0
V186	0.16462	0.4441	0.30734	0.08395
V187	0.88802	0	0.09047	0.0215
V188	0.12487	0.2497	0	0.62543
V189	0.8097	0.00271	0.05564	0.13195
V190	0.65185	3e-04	0.34381	0.00404
V191	0.23254	0.19573	0.56595	0.00578
V192	0.34289	0.43459	0.08877	0.13375
V193	0.61325	0.01374	0.27201	0.101
V194	0.09677	0.83502	0.06008	0.00813
V195	0.08598	0.04834	0.85559	0.01009
V196	0.0826	0.1029	0.03856	0.77594
V197	0.47683	0.03213	0.05273	0.43831
V198	0.11488	0.46105	0.40494	0.01913
V199	0.2421	0.00717	0.22645	0.52428
V200	0.1769	0.54324	0.05617	0.22369
V201	0.14163	0.51577	0.2402	0.1024
V202	0.07676	0.03082	0.76652	0.1259
V203	0.20467	0.38287	0.41246	0
V204	0.05755	0.52673	0.0453	0.37042
V205	0.08507	0.07349	0.83245	0.00898
V206	0.10585	0.10128	0.79287	0
V207	0.20479	0.19668	0.07922	0.5193
V208	0.28797	0.06424	0.64778	0
V209	0.34166	0.43452	0.10797	0.11586
V210	0.13612	0.68863	0.15652	0.01873
V211	0.48367	0	0.06549	0.45085
V212	0.51795	0.03156	0.44331	0.00718
V213	0.65435	0.00762	0.15162	0.18641
V214	0.37646	0.15072	0.2006	0.27222
V215	0.36405	0.09365	0.03586	0.50643
V216	0.15622	0	0.08492	0.75886
V217	0.08686	0.46692	0.2818	0.16442
V218	0.14304	0.43006	0.21302	0.21388
V219	0.15486	0.60891	0.05167	0.18456
V220	0.05599	0.77537	0.06497	0.10366
V221	0.80729	0	0.03407	0.15864
V222	0.35242	0.12406	0.38862	0.13489
V223	0.05631	0.14519	0.74971	0.04879
V224	0.90952	0	0.09048	0
V225	0.10842	0.76491	0.12667	0
V226	0.33728	0.07847	0.58425	0
V227	0.76436	0	0.22519	0.01044
V228	0.75924	0.04903	0.10702	0.0847
V229	0.08867	0.03935	0.85057	0.02141
V230	0.1039	0.04683	0.08186	0.7674
V231	0.06022	0.28841	0.15334	0.49803
V232	0.09794	0.65035	0.00969	0.24201
V233	0.57615	0.07326	0.2351	0.11549
V234	0.09447	0.80352	0.10201	0
V235	0.40309	0.05618	0.53228	0.00845
V236	0.10387	0.07985	0.76574	0.05054
V237	0.25192	0	0.07365	0.67443
V238	0.17587	0.50279	0.31012	0.01122
V239	0.12062	0.40379	0.04787	0.42772
V240	0.50398	0.02933	0.43838	0.0283
V241	0.08358	0.01097	0.85808	0.04737
V242	0.17262	0.67357	0.15381	0
V243	0.28406	0.04139	0.62543	0.04912
V244	0.25558	0	0.687	0.05742
V245	0.60582	0.26464	0.09135	0.03819
V246	0.11323	0.152	0.73478	0
V247	0.20692	0.02934	0.76375	0
V248	0.11232	0.04134	0.10588	0.74047
V249	0.03475	0.06365	0.85278	0.04882
V250	0.74582	0	0.24929	0.00489
V251	0.89511	0.04342	0.04357	0.01791
V252	0.05303	0.73522	0.21175	0
V253	0.41469	0.05492	0.20131	0.32908
V254	0.0619	0.81121	0.12688	0
V255	0.10444	0.84592	0.02871	0.02094
V256	0.22128	0.20345	0.52358	0.0517
V257	0.45399	0.08757	0.26763	0.1908
V258	0.22109	0.24895	0.44373	0.08622
V259	0.08875	0.27847	0.62593	0.00685
V260	0.02872	0.27074	0.70055	0
V261	0.62616	0.01003	0.23694	0.12687
V262	0.1939	0.06918	0.03619	0.70073
V263	0.07897	0.87711	0.03139	0.01253
V264	0.22125	0.02835	0.46094	0.28947
V265	0.11683	0	0.18703	0.69614
V266	0.65127	0.29813	0.05061	0
V267	0.02763	0.18733	0.33392	0.45112
V268	0.44049	0	0.18407	0.37545
V269	0.05	0.51056	0.42785	0.0116
V270	0.64504	0.00578	0.28034	0.06884
V271	0.78669	0.05044	0.06884	0.09404
V272	0.10589	0.76269	0.06394	0.06748
V273	0.16068	0.01864	0.09277	0.7279
V274	0.69616	0	0.21146	0.09238
V275	0.04311	0.05633	0.88286	0.0177
V276	0.52904	0.31017	0.03974	0.12105
V277	0.08709	0.21241	0.20645	0.49406
V278	0.10072	0.05539	0.33686	0.50703
V279	0.68887	0.03832	0.15232	0.12049
V280	0.12643	0	0.10458	0.769
V281	0.5733	0.00797	0.18031	0.23841
V282	0.11533	0.07969	0.76795	0.03703
V283	0.25262	0.53671	0.10576	0.10491
V284	0.08135	0.78777	0.13088	0
V285	0.12862	0.01113	0.86026	0
V286	0.28362	0.49884	0.15727	0.06027
V287	0.1521	0.77854	0.06884	0.00052
V288	0.05877	0.27287	0.4587	0.20965
V289	0.31498	0.20551	0.43597	0.04353
V290	0.81409	0.12739	0.05851	0
V291	0.49716	0.05874	0.4441	0
V292	0.91309	0.00772	0.00433	0.07486
V293	0.33244	0.01512	0.63473	0.01771
V294	0.14598	0.38068	0	0.47334
V295	0.06652	0.18194	0.23864	0.5129
V296	0.22313	0.11923	0.6026	0.05503
V297	0.1735	0	0.12365	0.70285
V298	0.32733	0.09589	0.57678	0
V299	0.12892	0.28472	0.03128	0.55507
V300	0.04234	0.03078	0.28921	0.63766
V301	0.17283	0.1137	0.63407	0.07939
V302	0.66965	0.30791	0.0176	0.00484
V303	0.02954	0.5489	0.42156	0
V304	0.11387	0.03377	0.73254	0.11982
V305	0.17032	0.15716	0.47895	0.19358
V306	0.78315	0.07665	0.09182	0.04838
V307	0.07883	0.83451	0.08391	0.00274
V308	0.2694	0.21728	0.32679	0.18652
V309	0.3765	0.3013	0.04933	0.27287
V310	0.12591	0.31224	0.19294	0.36891
V311	0.5319	0.41783	0.05027	0
V312	0.14428	0.65461	0.20111	0
V313	0.03264	0.13486	0.05812	0.77437
V314	0.05405	0.4686	0.15793	0.31941
V315	0.16537	0.58914	0.07897	0.16652
V316	0.34117	0.12509	0.40831	0.12543
V317	0.13372	0.64929	0.09859	0.1184
V318	0.08674	0.54052	0.04723	0.32551
V319	0.11698	0.07407	0.79114	0.01781
V320	0.12949	0.14465	0.63944	0.08643
V321	0.64225	0.30722	0.05052	0
V322	0.24418	0.31488	0.10029	0.34066
V323	0.14617	0.00984	0.14592	0.69807
V324	0.65689	0.22467	0.11333	0.00512
V325	0.33056	0.56241	0.10703	0
V326	0.01715	0.55362	0.14679	0.28244
V327	0.07426	0.15316	0.14987	0.62271
V328	0.10417	0.03485	0.73298	0.128
V329	0.23272	0.10601	0.21051	0.45076
V330	0.42287	0	0.36119	0.21594
V331	0.40162	0.07626	0.0727	0.44941
V332	0.06794	0.04963	0.2356	0.64683
V333	0.4425	0.06235	0.41062	0.08453
V334	0.39219	0	0.38298	0.22484
V335	0.07088	0.31788	0.52789	0.08336
V336	0.21845	0.64526	0.06717	0.06913
V337	0.31227	0.36007	0.32767	0
V338	0.02358	0.88151	0.08863	0.00628
V339	0.17767	0	0.82233	0
V340	0.10184	0.22118	0.53911	0.13788
V341	0.10701	0.0371	0.12271	0.73318
V342	0.28729	0	0.61437	0.09834
V343	0.89785	0.0239	0.04762	0.03064
V344	0.66187	0.12307	0.21506	0
V345	0.08868	0.04988	0.86144	0
V346	0.27761	0.10629	0.3164	0.2997
V347	0.12927	0	0.18142	0.68931
V348	0.09736	0.603	0.19832	0.10132
V349	0.36849	0.15348	0.40517	0.07286
V350	0.07039	0.70293	0.22668	0
V351	0.07787	0.03119	0.43449	0.45646
V352	0.10759	0.02785	0.81249	0.05207
V353	0.84176	0.00744	0.07893	0.07188
V354	0.09214	0.62407	0.27767	0.00612
V355	0.31088	0.06852	0.477	0.14361
V356	0.11964	0.01309	0.15674	0.71052
V357	0.15538	0.3161	0.31548	0.21303
V358	0.56696	0.0886	0.07975	0.26468
V359	0.59995	0.03737	0.06266	0.30002
V360	0.55669	0.37642	0.06689	0
V361	0.02611	0.41128	0.5626	0
V362	0.02211	0.87412	0.10179	0.00199
V363	0.21496	0.11421	0.48528	0.18555
V364	0.20401	0.06634	0.66535	0.0643
V365	0.3413	0.01043	0.03793	0.61034
V366	0.12189	0.62983	0.13838	0.1099
V367	0.59802	0.1275	0.01816	0.25632
V368	0.13486	0.66389	0.14249	0.05876
V369	0.06602	0.3578	0.57618	0
V370	0.32316	0.2501	0.42674	0
V371	0.22787	0.65697	0.07877	0.0364
V372	0.23412	0.04433	0.16484	0.55671
V373	0.13021	0.13937	0.49171	0.23871
V374	0.75548	0	0.24452	0
V375	0.11875	0.03421	0.19425	0.65278
V376	0.11636	0.02803	0.15276	0.70285
V377	0.78436	0	0.03858	0.17706
V378	0.06323	0.0329	0.4463	0.45757
V379	0.38689	0.19075	0.02662	0.39574
V380	0.21346	0.06625	0.24189	0.47839
V381	0.72725	0	0.12914	0.14361
V382	0.13854	0.0448	0.81666	0
V383	0.80698	0	0.08635	0.10668
V384	0.56847	0.06082	0.16846	0.20226
V385	0.8172	0	0.12182	0.06098
V386	0.35713	0	0.18651	0.45636
V387	0.57873	0.13107	0.22673	0.06348
V388	0.39536	0.30587	0.18128	0.11749
V389	0.43915	0.4709	0.05186	0.03809
V390	0.31301	0.2267	0.46029	0
V391	0.46599	0.09425	0.03582	0.40394
V392	0.44045	0.20609	0.19872	0.15473
V393	0.30774	0.21391	0.37268	0.10567
V394	0.14914	0.22722	0.1509	0.47274
V395	0.25558	0.36403	0.24048	0.13991
V396	0.06299	0.85389	0.07087	0.01225
V397	0.74904	0.06803	0.14774	0.03519
V398	0.47309	0.12491	0.12928	0.27272
V399	0.22953	0.50361	0.1993	0.06756
V400	0.02277	0.56942	0.11809	0.28972
V401	0.08492	0.16012	0.70725	0.0477
V402	0.78012	0.13977	0.0801	0
V403	0.10908	0.02045	0.13587	0.7346
V404	0.13822	0.1919	0.60923	0.06064
V405	0.28299	0.01585	0.21379	0.48737
V406	0.64106	0.2273	0.04779	0.08385
V407	0.02358	0.88151	0.08863	0.00628
V408	0.13469	0.23684	0.42569	0.20278
V409	0.04759	0.03731	0.10865	0.80645
V410	0.14127	0.76619	0.09254	0
V411	0.50127	0	0	0.49873
V412	0.20577	0.07438	0.51585	0.20401
V413	0.09768	0.4628	0.22667	0.21284
V414	0.07776	0.46971	0.37024	0.08229
V415	0.47076	0.0144	0.26953	0.24531
V416	0.0716	0.08754	0.84086	0
V417	0.40232	0.54372	0.05397	0
V418	0.13971	0.10441	0.18654	0.56934
V419	0.11636	0	0.11352	0.77012
V420	0.01475	0.8371	0.0857	0.06245
V421	0.20485	0.04457	0.66958	0.081
V422	0.14371	0.08749	0.02404	0.74477
V423	0.13914	0.0305	0.81778	0.01258
V424	0.03138	0.0631	0.64721	0.25831
V425	0.10341	0.23176	0.59644	0.06839
V426	0.14578	0.05686	0.75364	0.04372
V427	0.11094	0.38291	0.23541	0.27074
V428	0.13639	0.69796	0.1143	0.05136
V429	0.11012	0	0.12144	0.76844
V430	0.73627	0.14916	0.04789	0.06669
V431	0.2311	0.01881	0.47938	0.27071
V432	0.18743	0.09728	0.0825	0.63279
V433	0.10566	0.70944	0.02016	0.16474
V434	0.39103	0.06723	0.08362	0.45813
V435	0.53676	0	0.15612	0.30712
V436	0.42935	0	0.15291	0.41774
V437	0.28994	0.22962	0.01722	0.46322
V438	0.61742	0.14686	0.05874	0.17698
V439	0.11162	0.12357	0.0234	0.74142
V440	0.52514	0.02007	0.06425	0.39054
V441	0.11828	0.13331	0.60179	0.14662
V442	0.34629	0.32244	0.1701	0.16118
V443	0.73307	0	0.12462	0.14231
V444	0.08868	0.04988	0.86144	0
V445	0.60569	0.00643	0.36988	0.01801
V446	0.08403	0.74955	0.12232	0.0441
V447	0.6184	0.08061	0.21727	0.08372
V448	0.07877	0.06867	0.24195	0.61061
V449	0.56173	0.02813	0.32961	0.08052
V450	0.17976	0.7471	0.07314	0
V451	0.89325	0.05301	0.00892	0.04483
V452	0.12892	0	0.13932	0.73176
V453	0.77561	0.05846	0.11025	0.05568
V454	0.02852	0.83781	0.13367	0
V455	0.59458	0.02046	0.33634	0.04862
V456	0.35172	0.11494	0.40751	0.12583
V457	0.03954	0.07173	0.07007	0.81866
V458	0.32165	0.22713	0.01677	0.43444
V459	0.05664	0.72412	0.16054	0.0587
V460	0.87914	0	0.08481	0.03606
V461	0.16886	0.05251	0.02944	0.74919
V462	0.39624	0.24418	0	0.35958
V463	0.28447	0.43507	0.20312	0.07733
V464	0.54618	0.08937	0.01658	0.34788
V465	0.42634	0.39543	0.06013	0.1181
V466	0.60082	0.17475	0.02208	0.20235
V467	0.34357	0.51416	0.13339	0.00887
V468	0.50913	0.36326	0.09548	0.03214
V469	0.06318	0.18296	0.3284	0.42545
V470	0.54772	0.11222	0.21694	0.12312
V471	0.3302	0.1052	0.05773	0.50687
V472	0.37054	0.3265	0	0.30296
V473	0.14245	0.48655	0.371	0
V474	0.20316	0	0.14711	0.64972
V475	0.22717	0.38465	0.1153	0.27288
V476	0.24832	0	0.10487	0.64681
V477	0.59895	0.02179	0.24492	0.13434
V478	0.17713	0.56103	0.03848	0.22336
V479	0.0664	0.10061	0.77468	0.05831
V480	0.13402	0.31133	0.07868	0.47597
V481	0.19585	0.02915	0.775	0
V482	0.6748	0.14371	0.1563	0.0252
V483	0.20071	0.11201	0.11105	0.57623
V484	0.10032	0.09173	0.06444	0.74352
V485	0.16799	0.68165	0.05748	0.09287
V486	0.30895	0.256	0.16288	0.27217
V487	0.16031	0.04374	0.13469	0.66126
V488	0.04418	0.01729	0.86379	0.07474
V489	0.24802	0.10355	0.64843	0
V490	0.37323	0.3014	0.09933	0.22604
V491	0.46053	0.42485	0.07597	0.03865
V492	0.07466	0.72922	0.19611	0
V493	0.17309	0	0	0.82691
V494	0.23252	0.15426	0.52547	0.08775
V495	0.25594	0.55135	0.19272	0
V496	0.31314	0.63713	0.02902	0.02071
V497	0.09095	0.00529	0.8895	0.01427
V498	0.36876	0.09976	0.08123	0.45025
V499	0.60129	0.23283	0.16588	0
V500	0.15413	0.12927	0.70083	0.01577
V501	0.05212	0	0.13971	0.80816
V502	0.54661	0.25323	0.1971	0.00306
V503	0.25182	0.09556	0.23926	0.41336
V504	0.26966	0.63441	0.05915	0.03678
V505	0.24041	0.21071	0.28776	0.26112
V506	0.13326	0.24754	0.47171	0.1475
V507	0.60934	0.08898	0.15972	0.14196
V508	0.73048	0.14856	0.08	0.04096
V509	0.26827	0.06221	0.51835	0.15117
V510	0.25045	0.45301	0.29654	0
V511	0.09555	0.41273	0.08549	0.40623
V512	0.30869	0.04026	0.1205	0.53054
V513	0.12313	0.58094	0.26487	0.03106
V514	0.09054	0.10806	0	0.8014
V515	0.75047	0.04826	0.08635	0.11492
V516	0.89436	0.08493	0.00846	0.01226
V517	0.1093	0.02296	0.29809	0.56965
V518	0.92077	0.04955	0.00367	0.02601
V519	0.07556	0.79996	0.05786	0.06662
V520	0.08739	0	0.64009	0.27252
V521	0.55854	0.03681	0.38983	0.01481
V522	0.05109	0.13559	0.59441	0.21891
V523	0.38087	0.12131	0.29022	0.2076
V524	0.05085	0.69445	0.25468	2e-05
V525	0.31079	0.20723	0.04759	0.43439
V526	0.64371	0.06636	0.11281	0.17712
V527	0.25563	0.01586	0.42891	0.29961
V528	0.15186	0.79082	0.03305	0.02427
V529	0.12613	0.06343	0.26647	0.54397
V530	0.05313	0.20733	0.67076	0.06878
V531	0.06526	0.75673	0.17801	0
V532	0.22372	0.32683	0.05081	0.39864
V533	0.31469	0.33528	0.17103	0.179
V534	0.06654	0.0298	0.7082	0.19546
V535	0.58295	0	0.03335	0.38369
V536	0.24597	0	0.40083	0.35321
V537	0.57741	0.22854	0.19405	0
V538	0.49066	0.03799	0.12498	0.34636
V539	0.29748	0.39814	0.19916	0.10522
V540	0.23821	0.62309	0.12986	0.00884
V541	0.0561	0.49469	0.11214	0.33707
V542	0.24595	0.12865	0.28716	0.33823
V543	0.84905	0	0.04879	0.10216
V544	0.17052	0.09062	0.21435	0.52451
V545	0.40531	0.13827	0.09951	0.35691
V546	0.0983	0.76527	0.13643	0
V547	0.08175	0.56556	0.3527	0
V548	0.18983	0.66703	0.14314	0
V549	0.34777	0.03608	0.61615	0
V550	0.62823	0.01785	0	0.35392
V551	0.21785	0.66489	0.08978	0.02748
V552	0.02105	0.52707	0.0534	0.39848
V553	0.26019	0.14658	0.59323	0
V554	0.14131	0.10239	0.05207	0.70423
V555	0.1365	0.22847	0.36549	0.26954
V556	0.03703	0.05907	0.87344	0.03046
V557	0.80707	0.01387	0.03911	0.13995
V558	0.11439	0.72018	0.08252	0.08291
V559	0.05212	0.70388	0.244	0
V560	0.69232	0.28463	0.02185	0.0012
V561	0.04311	0.05633	0.88286	0.0177
V562	0.75498	0	0.1554	0.08962
V563	0.27876	0.00315	0.7181	0
V564	0.11788	0.09308	0.78904	0
V565	0.16674	0.25467	0.40329	0.1753
V566	0.70581	0.08529	0.02137	0.18753
V567	0.26	0.42955	0.05681	0.25365
V568	0.31404	0	0.09203	0.59393
V569	0.70883	0.01749	0	0.27369
V570	0.07415	0.2798	0.61353	0.03253
V571	0.80787	0.11396	0.01174	0.06643
V572	0.46084	0.00106	0.46124	0.07686
V573	0.13351	0.18731	0.01944	0.65974
V574	0.08223	0.68698	0.23079	0
V575	0.08009	0.09253	0.17406	0.65332
V576	0.19412	0.70816	0.09772	0
V577	0.10927	0.04332	0.25928	0.58812
V578	0.11094	0.07974	0.6724	0.13692
V579	0.05401	0.778	0.16799	0
V580	0.2303	0	0.15742	0.61229
V581	0.16331	0.10396	0	0.73273
V582	0.59244	0.13854	0.05744	0.21157
V583	0.0555	0.05961	0.61131	0.27357
V584	0.516	0.14727	0.32332	0.01341
V585	0.07139	0.01446	0.4808	0.43335
V586	0.27491	0.01437	0.64441	0.06631
V587	0.3017	0.01806	0.66962	0.01062
V588	0.64593	0.02839	0.05299	0.27269
V589	0.10564	0.72806	0.13071	0.03558
V590	0.08953	0.66589	0.24458	0
V591	0.04178	0.04009	0.26164	0.65648
V592	0.19757	0.04457	0.75786	0
V593	0.59149	0	0.21117	0.19735
V594	0.3569	0.2683	0.36281	0.01198
V595	0.12982	0.04035	0.07463	0.75519
V596	0.0803	0.28534	0.26642	0.36795
V597	0.02064	0.54331	0.38924	0.04681
V598	0.07618	0.1301	0.79371	0
V599	0.62014	0.2876	0.07839	0.01387
V600	0.38182	0.43721	0.09091	0.09006
V601	0.21387	0.27505	0.11435	0.39673
V602	0.13719	0.05297	0.04325	0.76659
V603	0.05676	0.37177	0.05031	0.52116
V604	0.51391	0.11169	0.36792	0.00648
V605	0.10949	0.31779	0.42602	0.1467
V606	0.71866	0.14083	0.03529	0.10523
V607	0.65332	0	0.14581	0.20086
V608	0.25755	0.15972	0.40576	0.17697
V609	0.07195	0.24409	0.27738	0.40658
V610	0.74916	0	0.13591	0.11494
V611	0.35299	0	0.0881	0.55891
V612	0.07811	0.10922	0.76922	0.04344
V613	0.08866	0.31421	0.59205	0.00509
V614	0.74351	0.04883	0.08567	0.12199
V615	0.22465	0.0661	0.01856	0.69069
V616	0.12275	0.65104	0.09904	0.12717
V617	0.46959	0.1438	0.38662	0
V618	0.74718	0	0	0.25282
V619	0.41469	0.01812	0.34941	0.21779
V620	0.05083	0.57988	0.36929	0
V621	0.44539	0.14744	0.20738	0.19978
V622	0.37449	0.2109	0.41461	0
V623	0.07965	0.08131	0.19415	0.64489
V624	0.78854	0.17798	0.01471	0.01876
V625	0.29711	0.45659	0.14082	0.10548
V626	0.91271	0.03999	0.00267	0.04463
V627	0.03869	0.03096	0.14934	0.78101
V628	0.03371	0.23788	0.0535	0.67491
V629	0.16898	0.28497	0.31387	0.23218
V630	0.08689	0.31492	0.58471	0.01347
V631	0.06842	0.20326	0.14906	0.57927
V632	0.59651	0	0.16305	0.24043
