Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V1	0.05097	0.09457	0.11219	0.00758	0.12163	0	0.0466	0.0298	0	0.53665
V2	0.5735	0.05703	0.04651	0.019	0	0.23206	0.06955	0.00234	0	0
V3	0.04906	0.1715	0.04895	0.03654	0.37218	0.03046	0.14217	0.09957	0.04957	0
V4	0	0.2231	0	0.02058	0.06755	0.06871	0.1357	0.0096	0.44318	0.03158
V5	0.01357	0.18587	0.0987	0.09769	0	0.0499	0.08857	0.02492	0	0.44079
V6	0	0.20355	0.08672	0.05238	0.50198	0.02966	0.0323	0.03716	0.05625	0
V7	0	0.59951	0	0	0.17052	0.00223	0.13631	0.03796	0.05348	0
V8	0	0.62116	0	0	0	0.02385	0.12509	0.18037	0.04954	0
V9	0	0.05913	0.02728	0.14102	0.03569	0.08594	0.29249	0.34221	0.01625	0
V10	0	0.20756	0	0	0.52008	0.06727	0.05478	0.08839	0.06193	0
V11	0	0.60129	0	0	0	0.04053	0.12823	0.15764	0.0723	0
V12	4e-05	0.05273	0.20749	0.49546	0.03605	0.02085	0.11938	0.02351	0	0.0445
V13	0.02574	0.07855	0.10983	0.05812	0.06578	0.13729	0.46181	0.01853	0.04436	0
V14	0.01024	0.52379	0.11118	0.08021	0.00938	0.0391	0.20855	0.00312	0.01442	0
V15	0.19772	0.0304	0.17414	0.52629	0.00033	0.02599	0.02561	0.0195	0	0
V16	0	0.10584	0.19652	0.51308	0.02463	0.0488	0.03668	0.00875	0.06569	0
V17	0.02643	0.21989	0.06773	0.01333	0	0.0618	0.13413	0.03097	0	0.44571
V18	0.07464	0.10972	0.13944	0.3256	0	0	0.03851	0.0213	0	0.29079
V19	0.04294	0	0.09211	0.08928	0	0.06208	0.07074	0.04779	0	0.59506
V20	0	0.26375	0.02124	0.04044	0.02626	0.05089	0.54628	0.05113	0	0
V21	0.01429	0.51672	0.02172	0.00905	0	0.25558	0.15218	0.02446	0.006	0
V22	0.00425	0.05329	0.04992	0.00907	0	0.03201	0.12071	0.26653	0	0.46421
V23	0.31709	0.0796	0.43252	0.13059	0.01134	0.00243	0.00373	0	0	0.02269
V24	0	0.67666	0	0	0	0	0.17677	0.03979	0.10678	0
V25	0	0.22894	0.06181	0.03787	0.06451	0.10529	0.13944	0.01214	0.10689	0.2431
V26	0	0.07059	0	0.01473	0.02328	0.10569	0.14307	0.61052	0.03212	0
V27	0.00073	0.16685	0.05217	0.00233	0.34181	0	0.06479	0.01634	0	0.35499
V28	0.33489	0	0.07364	0.0158	0	0.00531	0.07023	0.05136	0	0.44877
V29	0	0.76278	0	0	0	0.06157	0.12798	0.00714	0.04053	0
V30	0	0.09592	0.05725	0.05766	0.03994	0.23953	0.36127	0.01222	0.13621	0
V31	0	0.44748	0.09819	0.03844	0.03714	0.02289	0.10407	0.20669	0.04511	0
V32	0.40312	0.13513	0.03207	0.01212	0.2472	0.0316	0.05645	0	0.08231	0
V33	0.01123	0.03715	0.22274	0.47176	0.01441	0.02672	0.20109	0.0149	0	0
V34	0.01197	0.15435	0.07039	0.00171	0.18399	0	0.07185	0.03745	0	0.46829
V35	0	0.86284	0	0	0	0	0.09908	0	0.03808	0
V36	0.00295	0.04805	0.05614	0.04833	0.05148	0.06796	0.67685	0.04825	0	0
V37	0	0.58467	0	0.00388	0	0.0111	0.3556	0.02412	0.02064	0
V38	0.06436	0.02535	0.10082	0.18491	0.03362	0.04723	0.52057	0.02313	0	0
V39	0.02302	0.03601	0.09581	0.18144	0.06466	0.04922	0.51614	0.03371	0	0
V40	0.14926	0.09546	0.49434	0.15294	0.10779	0	0.00021	0	0	0
V41	0.52229	0.1601	0.0615	0.01667	0.01418	0	0.03863	0	0.18664	0
V42	0	0.69476	0	0	0.18255	0	0.05571	0	0.06699	0
V43	0.0531	0.12323	0.09113	0.10825	0.18445	0.05359	0.26939	0.01671	0.10014	0
V44	0.02897	0.06807	0.37881	0.12865	0.02368	0.0461	0.06886	0.25687	0	0
V45	0	0.12302	0.00474	0.04338	0.06497	0.03077	0.33957	0.0032	0.39035	0
V46	0.17016	0.15101	0.13024	0.25353	0	0	0.03059	0.02689	0	0.23758
V47	0	0.02517	0.05545	0.05385	0.04523	0.0726	0.71008	0.03761	0	0
V48	0.05445	0.06161	0.10429	0.01026	0	0	0.08594	0.04075	0	0.6427
V49	0.1163	0.06587	0	0.01202	0.01873	0.08891	0.11529	0.56027	0.02261	0
V50	0.2168	0.25569	0.04353	0.0175	0	0.35499	0.10668	0.00481	0	0
V51	0.17145	0.08885	0.41435	0.13254	0.08932	0.00845	0.03523	0.03431	0.02549	0
V52	0	0.02827	0.17277	0.33001	0.02324	0.0414	0.37981	0.0245	0	0
V53	0.42834	0.05447	0.12963	0.13301	0.00433	0.01623	0.03218	0.12072	0	0.08107
V54	0	0.11511	0	0.02449	0.14987	0.55008	0.13639	0.02405	0	0
V55	0	0.04245	0.17872	0.63738	0.0614	0.02594	0.03392	0.0202	0	0
V56	0.1505	0.08635	0.38815	0.14325	0.07735	0.12384	0.03056	0	0	0
V57	0.03778	0.0682	0.41629	0.31383	0.03266	0.0198	0.04125	0.01728	0.05291	0
V58	0	0.25046	0.06011	0.15434	0	0.38305	0.13893	0.01311	0	0
V59	0	0.08157	0.0539	0.04854	0.03707	0.06526	0.68233	0.03133	0	0
V60	0.67621	0.08999	0.06121	0.01241	0.06547	0	0	0	0.09471	0
V61	0	0.06125	0.03638	0.05741	0.00865	0.65286	0.1491	0.03435	0	0
V62	0.01191	0.03365	0.08594	0.04947	0.02122	0.03392	0.48226	0.03922	0	0.24242
V63	0	0.32875	0	0.01548	0.12158	0.38103	0.14431	0.00885	0	0
V64	0.05635	0.04837	0.24754	0.31082	0.0194	0.04967	0.05551	0.21234	0	0
V65	0.00723	0.07986	0.10318	0.34046	0.02326	0.04447	0.13251	0.18817	0.08085	0
V66	0	0.22718	0	0	0.52036	0.02417	0.06707	0.01282	0.0729	0.07549
V67	0.00791	0.25763	0.33743	0.15317	0.02585	0.04301	0.1464	0	0.02861	0
V68	0	0.14851	0	0.00054	0.04553	0.0459	0.13755	0.21541	0.40656	0
V69	0.09392	0.07012	0.6087	0.2001	0.02716	0	0	0	0	0
V70	0.67747	0.07628	0.11425	0.03387	0.00154	0.02327	0.0425	0.00087	0.02996	0
V71	0	0.06771	0	0.00246	0.02086	0.10758	0.13727	0.62995	0.03418	0
V72	0.21216	0.08416	0.11866	0.27592	0.15437	1e-05	0.01526	0.01606	0	0.12339
V73	0	0.25728	0	0.00323	0.62377	0.01406	0.0262	0	0.07546	0
V74	0.04479	0	0.12673	0.22592	0	0.02242	0.05057	0.04137	0	0.4882
V75	0	0.14427	0.18505	0.42773	0.03466	0.01825	0.04613	0.008	0.13591	0
V76	0	0.07139	0.02234	0.03447	0.00381	0.67602	0.15332	0.03865	0	0
V77	0	0.0313	0.08088	0.2909	0.00957	0.23854	0.32383	0.02498	0	0
V78	0	0.51311	0.03156	0.02193	0.0242	0.01896	0.37502	0.0041	0.01112	0
V79	0	0.10569	0.06572	0.27876	0.02597	0.22389	0.11691	0.00969	0.17337	0
