B_cells	NK_cells	T_cells_CD4.	Monocytes
V459	0.03988	0.72315	0.18209	0.05488
V460	0.86002	0	0.1079	0.03207
V461	0.14163	0.04091	0.03574	0.78172
V462	0.38409	0.24099	0	0.37491
V463	0.26802	0.43303	0.22311	0.07584
V464	0.53644	0.07878	0.02424	0.36055
V465	0.41496	0.39446	0.07112	0.11946
V466	0.59336	0.16821	0.03118	0.20726
V467	0.32993	0.51415	0.15078	0.00514
V468	0.49811	0.36154	0.11035	0.03001
V469	0.03677	0.17452	0.35799	0.43072
V470	0.53318	0.10454	0.23969	0.12259
V471	0.31042	0.09502	0.06841	0.52615
V472	0.35904	0.3258	0	0.31516
V473	0.1231	0.48109	0.39581	0
V474	0.17032	0	0.16744	0.66225
V475	0.20957	0.38234	0.12939	0.2787
V476	0.21863	0	0.11784	0.66354
V477	0.58479	0.01169	0.26967	0.13386
V478	0.16252	0.56074	0.04952	0.22722
V479	0.04206	0.09674	0.8107	0.0505
V480	0.11278	0.30559	0.09247	0.48916
V481	0.17112	0.02338	0.8055	0
V482	0.66212	0.13809	0.17739	0.02241
V483	0.17483	0.10227	0.13017	0.59272
V484	0.07101	0.08201	0.08125	0.76573
V485	0.15524	0.68321	0.06927	0.09229
V486	0.29041	0.25092	0.18164	0.27702
V487	0.13016	0.03232	0.15909	0.67843
V488	0.01718	0.01117	0.90482	0.06684
V489	0.22417	0.09762	0.67821	0
V490	0.35902	0.29871	0.11089	0.23137
V491	0.44966	0.42419	0.08883	0.03731
V492	0.05835	0.72398	0.21767	0
V493	0.13953	0	0	0.86047
V494	0.21064	0.14828	0.55784	0.08324
V495	0.23974	0.54834	0.21192	0
V496	0.30448	0.64118	0.03569	0.01864
V497	0.06975	0	0.92338	0.00687
V498	0.34983	0.08977	0.09475	0.46565
V499	0.58752	0.22756	0.18491	0
V500	0.13198	0.12494	0.73418	0.00891
V501	0.00281	0	0.16931	0.82787
V502	0.5321	0.24899	0.21891	0
V503	0.22787	0.08581	0.26469	0.42163
V504	0.25843	0.63581	0.0713	0.03447
V505	0.21869	0.20455	0.31366	0.2631
V506	0.1098	0.24245	0.50302	0.14473
V507	0.59735	0.08074	0.17956	0.14235
V508	0.7222	0.14297	0.09545	0.03938
V509	0.24566	0.05459	0.55146	0.14829
V510	0.23246	0.44816	0.31938	0
V511	0.07713	0.40768	0.10076	0.41444
V512	0.28559	0.02776	0.13946	0.54719
V513	0.10635	0.57877	0.28817	0.02672
V514	0.06588	0.0965	0	0.83763
V515	0.74163	0.04055	0.10291	0.11492
V516	0.89744	0.07708	0.01554	0.00994
V517	0.07925	0.01112	0.32837	0.58126
V518	0.92377	0.04009	0.00974	0.0264
V519	0.0627	0.80228	0.07117	0.06386
V520	0.06049	0	0.67133	0.26818
V521	0.5399	0.03019	0.421	0.00891
V522	0.02463	0.12891	0.62979	0.21668
V523	0.36152	0.11341	0.31679	0.20828
V524	0.03293	0.69017	0.2769	0
V525	0.29258	0.2008	0.0569	0.44972
V526	0.63336	0.05695	0.13018	0.17952
V527	0.23124	0.00545	0.46181	0.3015
V528	0.14034	0.79705	0.04098	0.02162
V529	0.09736	0.05275	0.29504	0.55486
V530	0.02934	0.20249	0.70603	0.06213
V531	0.04948	0.75143	0.19909	0
V532	0.20548	0.32307	0.06042	0.41103
V533	0.29813	0.33199	0.18877	0.18111
V534	0.04205	0.02453	0.74271	0.19072
V535	0.56194	0	0.04989	0.38816
V536	0.21777	0	0.42889	0.35334
V537	0.56248	0.22318	0.21434	0
V538	0.47562	0.02595	0.14245	0.35599
V539	0.2811	0.39537	0.21865	0.10487
V540	0.22555	0.62241	0.14734	0.0047
V541	0.0369	0.49109	0.12913	0.34288
V542	0.22259	0.12022	0.3142	0.343
V543	0.83613	0	0.06544	0.09843
V544	0.14364	0.08026	0.23994	0.53616
V545	0.3889	0.12976	0.11388	0.36747
V546	0.08292	0.75951	0.15757	0
V547	0.06417	0.55951	0.37631	0
V548	0.17551	0.66289	0.1616	0
V549	0.32346	0.02989	0.64665	0
V550	0.62454	0.00567	0	0.3698
V551	0.20505	0.66645	0.10427	0.02424
V552	0	0.5233	0.07116	0.40554
V553	0.23701	0.14022	0.62277	0
V554	0.1142	0.09251	0.06515	0.72813
V555	0.11238	0.22253	0.39462	0.27047
V556	0.00654	0.05798	0.91303	0.02245
V557	0.80151	0.00448	0.05231	0.14169
V558	0.10033	0.72119	0.09749	0.08099
V559	0.03704	0.69846	0.2645	0
V560	0.68841	0.28187	0.02972	0
V561	0.01319	0.05596	0.92113	0.00971
V562	0.73907	0	0.17546	0.08548
V563	0.25306	0	0.74694	0
V564	0.09443	0.0886	0.81698	0
V565	0.14419	0.24948	0.4326	0.17374
V566	0.70146	0.0763	0.02995	0.19229
V567	0.24457	0.42846	0.06749	0.25948
V568	0.28597	0	0.10549	0.60853
V569	0.70873	0.00626	0	0.285
V570	0.05122	0.27563	0.64702	0.02614
V571	0.8083	0.10765	0.0174	0.06665
V572	0.43853	0	0.48964	0.07183
V573	0.11134	0.1781	0.02691	0.68365
V574	0.06619	0.68174	0.25206	0
V575	0.04655	0.08271	0.20219	0.66855
V576	0.1806	0.70577	0.11362	0
V577	0.0786	0.03189	0.28872	0.60079
V578	0.08651	0.07391	0.7078	0.13178
V579	0.03582	0.77338	0.19081	0
V580	0.1997	0	0.1764	0.6239
V581	0.13854	0.09314	0	0.76831
V582	0.58451	0.13107	0.06745	0.21696
V583	0.028	0.05246	0.64785	0.27169
V584	0.49846	0.1416	0.35101	0.00893
V585	0.0436	0.00538	0.51486	0.43616
V586	0.25172	0.0082	0.67966	0.06043
V587	0.2789	0.01276	0.70466	0.00367
V588	0.63629	0.01705	0.06696	0.27971
V589	0.09105	0.72674	0.15078	0.03142
V590	0.07415	0.66084	0.26501	0
V591	0.00171	0.02922	0.29581	0.67325
V592	0.17338	0.03915	0.78747	0
V593	0.5725	0	0.232	0.1955
V594	0.33772	0.26393	0.39037	0.00797
V595	0.09931	0.02979	0.09417	0.77672
V596	0.05681	0.27911	0.29161	0.37246
V597	0	0.54064	0.41806	0.0413
V598	0.0517	0.12553	0.82278	0
V599	0.61137	0.28455	0.09361	0.01047
V600	0.36927	0.43679	0.1033	0.09064
V601	0.19387	0.26945	0.12985	0.40683
V602	0.10895	0.04204	0.05467	0.79434
V603	0.03472	0.36574	0.06513	0.53441
V604	0.49545	0.10577	0.39753	0.00125
V605	0.08615	0.31356	0.45609	0.14421
V606	0.71417	0.13452	0.04516	0.10615
V607	0.63735	0	0.16173	0.20092
V608	0.23561	0.15312	0.43579	0.17548
V609	0.04716	0.23698	0.3038	0.41206
V610	0.73522	0	0.15237	0.11242
V611	0.32661	0	0.1016	0.57179
V612	0.05427	0.10551	0.80456	0.03566
V613	0.06692	0.30919	0.62389	0
V614	0.73499	0.04036	0.10226	0.12238
V615	0.1995	0.05453	0.02318	0.72279
V616	0.10829	0.65025	0.11469	0.12677
V617	0.44984	0.13678	0.41337	0
V618	0.7416	0	0	0.2584
V619	0.39485	0.00788	0.37902	0.21825
V620	0.03386	0.5731	0.39304	0
V621	0.42917	0.1399	0.22927	0.20166
V622	0.35338	0.20459	0.44203	0
V623	0.0458	0.07137	0.22322	0.65961
V624	0.78799	0.1732	0.02191	0.0169
V625	0.28246	0.45563	0.15609	0.10582
V626	0.91574	0.02998	0.00913	0.04515
V627	0	0.01938	0.18132	0.79929
V628	0.00291	0.22981	0.07065	0.69663
V629	0.14675	0.28006	0.34016	0.23303
V630	0.06529	0.31049	0.6174	0.00682
V631	0.04126	0.19463	0.17117	0.59294
V632	0.57847	0	0.18087	0.24066
V633	0.00484	0.05508	0.85814	0.08193
V634	0.38413	0.23218	0.38369	0
V635	0.06029	0.7154	0.06264	0.16167
