cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V543	0.87721	0.01805	0.00899	0.09575
V544	0.1012	0.08485	0.17449	0.63946
V545	0.36059	0.13795	0.0677	0.43377
V546	0.05062	0.88429	0.0593	0.00578
V547	0.03886	0.65407	0.29527	0.01181
V548	0.14747	0.77311	0.07396	0.00546
V549	0.31791	0.03824	0.63165	0.0122
V550	0.57653	0.03583	0.00207	0.38558
V551	0.16794	0.75115	0.03081	0.0501
V552	0.00823	0.54039	0.01129	0.44009
V553	0.2215	0.14602	0.61321	0.01927
V554	0.05975	0.09606	0.03565	0.80854
V555	0.08821	0.21866	0.34024	0.35289
V556	0.00644	0.04737	0.91593	0.03026
V557	0.81586	0.03418	0.00866	0.1413
V558	0.06537	0.79814	0.0246	0.11189
V559	0.01927	0.80412	0.17573	0.00088
V560	0.65841	0.33542	0	0.00617
V561	0.0082	0.05123	0.93094	0.00963
V562	0.7863	0.0143	0.10885	0.09055
V563	0.23921	0.02402	0.73037	0.0064
V564	0.05878	0.08089	0.84699	0.01334
V565	0.12216	0.25431	0.38621	0.23732
V566	0.69642	0.09785	0.00333	0.20241
V567	0.21187	0.45422	0.02543	0.30847
V568	0.23659	0.01634	0.06033	0.68674
V569	0.67138	0.03525	0.00073	0.29264
V570	0.02714	0.28346	0.62644	0.06295
V571	0.81028	0.13344	0	0.05627
V572	0.44141	0.01498	0.44683	0.09678
V573	0.06604	0.17989	0.01598	0.73809
V574	0.03933	0.79435	0.15458	0.01174
V575	0.02566	0.08741	0.13285	0.75408
V576	0.14567	0.80988	0.0327	0.01174
V577	0.04133	0.04712	0.21929	0.69226
V578	0.05366	0.0627	0.70193	0.18171
V579	0.01506	0.88341	0.08254	0.019
V580	0.14803	0.01626	0.11839	0.71731
V581	0.0757	0.09581	0.01258	0.81591
V582	0.58032	0.14443	0.02999	0.24526
V583	0.01111	0.04591	0.60625	0.33673
V584	0.52231	0.15547	0.28786	0.03436
V585	0.01371	0.02007	0.45735	0.50887
V586	0.22716	0.01924	0.66482	0.08877
V587	0.25993	0.0234	0.68925	0.02742
V588	0.62455	0.04531	0.02375	0.30639
V589	0.05592	0.8302	0.05542	0.05847
V590	0.04968	0.77083	0.17396	0.00553
V591	0.00951	0.04706	0.21538	0.72805
V592	0.15783	0.0559	0.78521	0.00106
V593	0.58275	0.00636	0.18066	0.23023
V594	0.3349	0.2904	0.33085	0.04384
V595	0.04214	0.04727	0.04094	0.86964
V596	0.03757	0.27543	0.22512	0.46189
V597	0.00595	0.59084	0.32403	0.07917
V598	0.0214	0.12087	0.84421	0.01352
V599	0.61646	0.32894	0.02895	0.02565
V600	0.35068	0.48668	0.04588	0.11676
V601	0.15795	0.27261	0.0797	0.48974
V602	0.04517	0.05148	0.03094	0.87241
V603	0.01601	0.37756	0.01974	0.58669
V604	0.51782	0.1177	0.33813	0.02636
V605	0.06624	0.32591	0.4065	0.20135
