mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V213	0.09522	0.05404	0.06844	0.31571	0.46659
V214	0.02944	0.53	0.35672	0.05443	0.0294
V215	0.21947	0.24867	0.13635	0.13755	0.25796
V216	0.05513	0.14236	0.28221	0.10911	0.41119
V217	0.01139	0.03764	0.03321	0.82157	0.09618
V218	0.06729	0.24032	0.25278	0.35117	0.08843
V219	0.11331	0.31852	0.32843	0.21849	0.02126
V220	0.18991	0.64844	0.09205	0.05543	0.01417
V221	0.04332	0.19047	0.4068	0.06906	0.29034
V222	0.03312	0.04943	0.02335	0.14583	0.74828
V223	0.41646	0.13872	0.25745	0.15627	0.03109
V224	0.04739	0.4881	0.05487	0.1469	0.26274
V225	0.5853	0.22183	0.12005	0.04897	0.02384
V226	0.42277	0.47398	0.03054	0.05314	0.01958
V227	0.08653	0.24249	0.02662	0.59454	0.04981
V228	0.46418	0.14636	0.226	0.11464	0.04882
V229	0.23368	0.39923	0.24212	0.08694	0.03803
V230	0.03303	0.04242	0.02327	0.14725	0.75402
V231	0.06568	0.538	0.08761	0.22464	0.08407
V232	0.64078	0.12636	0.15738	0.05492	0.02057
V233	0.05966	0.0943	0.14006	0.17124	0.53474
V234	0.02233	0.36677	0.20459	0.37024	0.03607
V235	0.7784	0.09687	0.01237	0.08617	0.02618
V236	0.07028	0.18262	0.48792	0.20269	0.05648
V237	0.10973	0.15982	0.23018	0.33316	0.16711
V238	0.01909	0.04374	0.02101	0.35473	0.56143
V239	0.06671	0.37059	0.07019	0.23276	0.25974
V240	0.07422	0.74329	0.05394	0.07078	0.05778
V241	0.06197	0.82179	0.0512	0.05269	0.01234
V242	0.03627	0.33838	0.26704	0.29478	0.06352
V243	0.38432	0.1398	0.26838	0.07825	0.12924
V244	0.03583	0.39246	0.19134	0.13644	0.24393
V245	0.0577	0.78874	0.07298	0.07572	0.00486
V246	0.52098	0.2752	0.04483	0.06476	0.09422
V247	0.16143	0.24278	0.47037	0.08495	0.04046
V248	0.09832	0.53545	0.05676	0.07689	0.23259
V249	0.2173	0.14718	0.18424	0.15466	0.29662
V250	0.02301	0.19906	0.50292	0.0788	0.19621
V251	0.1834	0.08647	0.08837	0.57614	0.06561
V252	0.02586	0.23836	0.44269	0.17401	0.11908
V253	0.27174	0.50798	0.10372	0.093	0.02356
V254	0.45699	0.35466	0.02354	0.13624	0.02858
V255	0.67122	0.14217	0.01284	0.08432	0.08945
V256	0.04854	0.67216	0.05741	0.06997	0.15192
V257	0.3764	0.31452	0.14144	0.08702	0.08062
V258	0.1452	0.29921	0.06469	0.46531	0.02558
V259	0.44525	0.30337	0.16484	0.05294	0.0336
V260	0.22808	0.10234	0.10461	0.1559	0.40906
V261	0.02205	0.16054	0.40909	0.2927	0.11563
V262	0.7287	0.11571	0.05524	0.0715	0.02885
V263	0.64772	0.1438	0.02466	0.16191	0.02192
V264	0.07639	0.76903	0.05563	0.09348	0.00548
V265	0.66327	0.16069	0.07639	0.07336	0.0263
V266	0.02843	0.05906	0.08881	0.13902	0.68469
V267	0.05634	0.04646	0.02079	0.2463	0.63011
V268	0.17822	0.4019	0.14657	0.21915	0.05417
V269	0.08066	0.35114	0.31068	0.21695	0.04058
V270	0.04608	0.04853	0.03979	0.83488	0.03072
V271	0.2207	0.62186	0.04541	0.07585	0.03619
V272	0.11038	0.71263	0.06665	0.06786	0.04248
V273	0.24256	0.10353	0.15606	0.34704	0.1508
V274	0.09038	0.08345	0.04889	0.26962	0.50766
V275	0.04917	0.62171	0.17233	0.13549	0.0213
V276	0.0123	0.19105	0.52529	0.23332	0.03803
V277	0.29019	0.18187	0.44341	0.04378	0.04074
V278	0.00836	0.13737	0.2839	0.44897	0.1214
V279	0.1277	0.04872	0.02373	0.72927	0.07058
V280	0.16699	0.07122	0.04474	0.61222	0.10482
V281	0.02782	0.21603	0.05523	0.6708	0.03012
V282	0.07138	0.81312	0.05052	0.05253	0.01246
V283	0.30945	0.08823	0.1082	0.10552	0.3886
V284	0.02827	0.24207	0.43196	0.05611	0.24158
V285	0.45569	0.41413	0.02664	0.08261	0.02092
V286	0.06932	0.23	0.61142	0.06655	0.02271
V287	0.20882	0.13683	0.15257	0.31898	0.1828
V288	0.16671	0.18749	0.47644	0.04971	0.11966
V289	0.13999	0.2175	0.03881	0.57509	0.02862
V290	0.37434	0.42733	0.14008	0.04562	0.01262
V291	0.34828	0.2128	0.02314	0.38835	0.02743
V292	0.10528	0.15446	0.33463	0.09513	0.3105
V293	0.00819	0.27972	0.60746	0.07629	0.02834
V294	0.02457	0.04992	0.02408	0.1403	0.76113
V295	0.0155	0.1288	0.27379	0.49709	0.08481
V296	0.70024	0.16419	0.01442	0.07503	0.04612
V297	0.02024	0.20786	0.57757	0.14507	0.04927
V298	0.25098	0.05493	0.01627	0.56045	0.11737
V299	0.22776	0.04856	0.02286	0.67278	0.02804
V300	0.78849	0.09845	0.01289	0.07367	0.0265
V301	0.76836	0.09097	0.01768	0.09153	0.03147
V302	0.01701	0.042	0.02008	0.46483	0.45608
V303	0.09897	0.21968	0.19447	0.22204	0.26484
V304	0.15361	0.22286	0.54907	0.04033	0.03412
V305	0.18806	0.30982	0.10219	0.16357	0.23635
V306	0.30662	0.56657	0.03538	0.06767	0.02375
V307	0.19408	0.11369	0.22612	0.44352	0.02258
V308	0.1888	0.19399	0.49049	0.10347	0.02325
V309	0.53098	0.1324	0.05634	0.16898	0.1113
V310	0.04045	0.06115	0.02228	0.20077	0.67535
V311	0.01904	0.04239	0.04789	0.85217	0.03851
V312	0.08359	0.28278	0.22895	0.07128	0.33339
V313	0.0624	0.2722	0.03569	0.36641	0.2633
V314	0.07846	0.0511	0.01886	0.43122	0.42036
V315	0.76917	0.09288	0.02384	0.06516	0.04895
V316	0.10513	0.51266	0.24145	0.07595	0.0648
V317	0.30849	0.22165	0.39121	0.04458	0.03407
V318	0.73857	0.08725	0.01681	0.06701	0.09036
V319	0.08774	0.24818	0.60268	0.04511	0.01628
V320	0.0737	0.03687	0.01756	0.83365	0.03822
V321	0.11929	0.35128	0.27009	0.22559	0.03375
V322	0.01515	0.33946	0.46521	0.08596	0.09422
V323	0.20882	0.29309	0.35554	0.06367	0.07888
V324	0.03817	0.07896	0.04836	0.79873	0.03578
V325	0.51385	0.16795	0.08536	0.16293	0.06991
V326	0.05362	0.06523	0.06429	0.21979	0.59706
V327	0.29359	0.44746	0.12192	0.07188	0.06515
V328	0.04591	0.28961	0.15902	0.47349	0.03197
V329	0.00761	0.15545	0.31849	0.49001	0.02843
V330	0.06945	0.23062	0.61265	0.0341	0.05319
V331	0.12494	0.08454	0.09187	0.17084	0.52781
V332	0.36953	0.19217	0.35068	0.04684	0.04079
V333	0.32783	0.14506	0.25326	0.18984	0.08401
V334	0.04068	0.3526	0.44882	0.11207	0.04582
V335	0.58209	0.13603	0.08192	0.09194	0.10801
V336	0.15214	0.53056	0.25345	0.04161	0.02224
V337	0.0209	0.04765	0.02925	0.25103	0.65117
V338	0.57334	0.12518	0.13483	0.07339	0.09327
V339	0.19152	0.49317	0.18861	0.04812	0.07858
V340	0.04006	0.19212	0.11574	0.13785	0.51423
V341	0.02575	0.48438	0.3845	0.04791	0.05746
V342	0.23814	0.25055	0.35613	0.13887	0.01632
V343	0.54602	0.14281	0.23547	0.05639	0.0193
V344	0.10479	0.65839	0.07866	0.07798	0.08018
V345	0.19351	0.08668	0.01894	0.33869	0.36219
V346	0.03531	0.33278	0.28138	0.30806	0.04247
V347	0.08014	0.45136	0.0517	0.36706	0.04974
