Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V1	0.03912	0.08497	0.87592	0	0	0
V2	0.68514	0.19076	0	0.10008	0.02402	0
V3	0.02594	0.08912	0.17502	0	0	0.70992
V4	0.26707	0.57389	0	0.12567	0.01654	0.01682
V5	0	0.06528	0	0.76835	0.16637	0
V6	0.13444	0.06269	0.16633	0.05661	0.0738	0.50613
V7	0	0.47046	0	0.05447	0.47507	0
V8	0.83911	0.1158	0	0.04509	0	0
V9	0.25482	0.2292	0	0.28735	0	0.22863
V10	0.5247	0.11201	0	0.36329	0	0
V11	0	0.97943	0	0.02057	0	0
V12	0	0.03378	0	0	0	0.96622
V13	0	0.64238	0.35762	0	0	0
V14	0	0.07232	0	0.92768	0	0
V15	0.59301	0.14885	0	0.13475	0.12338	0
V16	0	0.06419	0	0.5531	0.29204	0.09067
V17	0	0.04617	0.09646	0	0	0.85737
V18	0.80295	0.19705	0	0	0	0
V19	0.71402	0.12389	0.16209	0	0	0
V20	0.77795	0.12861	0.02876	0.06468	0	0
V21	0	0.05696	0	0	0	0.94304
V22	0.1753	0.13382	0	0.114	0.57688	0
V23	0	0.09187	0.36611	0.04001	0.50201	0
V24	0.12736	0.09236	0	0.18144	0.59885	0
V25	0.52619	0.354	0	0.11981	0	0
V26	0.28225	0.10474	0	0.02191	0.59109	0
V27	0	0.01356	0.14066	0	0	0.84578
V28	0.01226	0.33718	0.1636	0.28648	0	0.20048
V29	0	0.75932	0.08432	0.06351	0	0.09285
V30	0.24295	0.2771	0.09431	0.00319	0.18785	0.19459
V31	0.7935	0.08666	0.11984	0	0	0
V32	0	0.05667	0.35385	0.58947	0	0
V33	0.26993	0.4948	0.23527	0	0	0
V34	0	0.03889	0.58497	0.04356	0.33258	0
V35	0	0.09341	0.17772	0.69583	0.03305	0
V36	0.03724	0.63216	0.12384	0.03456	0.1722	0
V37	0	0.05346	0.84098	0	0	0.10557
V38	0	0.00532	0.08342	0	0	0.91126
