CD19B	CD56NK	CD4MemoryT	CD14
V1	0.42772	0.08021	0.18104	0.31103
V2	0.17198	0.14644	0.09561	0.58597
V3	0.09973	0.53489	0.0591	0.30627
V4	0.67155	0.1627	0.03942	0.12633
V5	0.12964	0.43408	0.22532	0.21096
V6	0.10714	0.72408	0.06154	0.10723
V7	0.1612	0.35072	0.11206	0.37602
V8	0.1416	0.0941	0.6314	0.1329
V9	0.22036	0.26011	0.0826	0.43692
V10	0.06386	0.10028	0.68908	0.14678
V11	0.19285	0.35162	0.35519	0.10034
V12	0.07261	0.5129	0.31083	0.10367
V13	0.23388	0.60796	0.04779	0.11037
V14	0.10224	0.75528	0.05088	0.0916
V15	0.13833	0.51768	0.13624	0.20775
V16	0.70208	0.09568	0.06381	0.13843
V17	0.11507	0.72242	0.05577	0.10675
V18	0.43649	0.35013	0.08077	0.13261
V19	0.16507	0.68597	0.05005	0.0989
V20	0.17246	0.42395	0.06397	0.33962
V21	0.14179	0.12322	0.6037	0.1313
V22	0.08529	0.1539	0.2024	0.55841
V23	0.3079	0.10725	0.47351	0.11134
V24	0.74016	0.07868	0.07212	0.10904
V25	0.28063	0.26555	0.1451	0.30871
V26	0.31242	0.37691	0.06135	0.24931
V27	0.14331	0.11435	0.07717	0.66517
V28	0.05366	0.10989	0.73267	0.10379
V29	0.34612	0.09392	0.42443	0.13553
V30	0.1303	0.24947	0.24659	0.37364
V31	0.19408	0.23369	0.25832	0.31391
V32	0.12934	0.09425	0.08646	0.68995
V33	0.08654	0.44669	0.29777	0.169
V34	0.14132	0.10816	0.6181	0.13243
V35	0.16469	0.60998	0.10927	0.11606
V36	0.06902	0.11317	0.39377	0.42404
V37	0.42013	0.13169	0.12519	0.323
V38	0.34626	0.07454	0.1846	0.3946
V39	0.1672	0.49547	0.14225	0.19508
V40	0.12106	0.68792	0.10451	0.08651
V41	0.06393	0.57407	0.08371	0.27829
V42	0.2163	0.10278	0.20846	0.47245
V43	0.14159	0.33509	0.39971	0.1236
V44	0.06604	0.1424	0.56715	0.22441
V45	0.12203	0.51272	0.20447	0.16078
V46	0.61611	0.12834	0.14526	0.11029
V47	0.3476	0.22934	0.27905	0.14402
V48	0.62002	0.21162	0.0454	0.12297
V49	0.559	0.22627	0.0396	0.17512
V50	0.10076	0.69513	0.11117	0.09294
V51	0.25797	0.38633	0.23209	0.12361
V52	0.07268	0.16565	0.63137	0.13031
V53	0.56266	0.17208	0.16362	0.10163
V54	0.33159	0.23139	0.31631	0.12071
V55	0.20596	0.18434	0.22404	0.38565
V56	0.10807	0.09183	0.12159	0.67851
V57	0.1221	0.71723	0.06122	0.09945
V58	0.49657	0.0713	0.08582	0.34631
V59	0.33823	0.39575	0.12765	0.13837
V60	0.15339	0.20223	0.28343	0.36094
V61	0.61412	0.15586	0.05168	0.17834
V62	0.68123	0.09101	0.10575	0.12201
V63	0.06724	0.68941	0.13591	0.10744
V64	0.06255	0.7034	0.04605	0.188
V65	0.09094	0.08475	0.13092	0.69339
V66	0.2001	0.59326	0.06049	0.14615
V67	0.15646	0.32724	0.40838	0.10792
V68	0.17736	0.18848	0.0763	0.55787
V69	0.07249	0.31348	0.47547	0.13856
V70	0.41343	0.19943	0.18575	0.20139
V71	0.1751	0.14063	0.31972	0.36455
V72	0.4386	0.20246	0.12281	0.23613
V73	0.15947	0.53121	0.14903	0.16028
V74	0.09303	0.24921	0.56066	0.0971
V75	0.54396	0.0685	0.19967	0.18787
V76	0.0709	0.21636	0.18542	0.52732
V77	0.09751	0.29742	0.06204	0.54303
V78	0.26327	0.1722	0.19052	0.37401
V79	0.05541	0.15816	0.6147	0.17173
V80	0.28869	0.09071	0.44442	0.17618
V81	0.09344	0.20369	0.59751	0.10537
V82	0.05261	0.13012	0.70689	0.11038
V83	0.16051	0.21676	0.11133	0.5114
V84	0.3229	0.1124	0.17897	0.38573
V85	0.13018	0.32184	0.32811	0.21987
V86	0.08719	0.11917	0.65518	0.13846
V87	0.07959	0.68571	0.09111	0.14359
V88	0.17983	0.13009	0.24743	0.44264
V89	0.08966	0.09431	0.20449	0.61154
V90	0.07393	0.73367	0.09187	0.10053
V91	0.08016	0.62156	0.18225	0.11603
V92	0.36071	0.09393	0.33441	0.21095
V93	0.69008	0.06996	0.04348	0.19647
V94	0.07833	0.41522	0.068	0.43845
V95	0.22427	0.40622	0.16334	0.20616
V96	0.1249	0.15297	0.08218	0.63994
V97	0.5259	0.15958	0.20646	0.10806
V98	0.53354	0.31537	0.04016	0.11092
V99	0.61738	0.10468	0.16513	0.11281
V100	0.10647	0.10539	0.66277	0.12537
V101	0.0953	0.09507	0.06896	0.74067
V102	0.72453	0.10335	0.04908	0.12304
V103	0.08901	0.11093	0.1298	0.67026
V104	0.07606	0.78166	0.05083	0.09145
V105	0.09367	0.7574	0.05669	0.09223
V106	0.13498	0.46082	0.27703	0.12717
V107	0.17934	0.23539	0.44362	0.14165
V108	0.15696	0.63944	0.11597	0.08763
V109	0.06807	0.20862	0.4608	0.26251
V110	0.09437	0.72076	0.07758	0.10729
V111	0.7186	0.05815	0.1064	0.11685
V112	0.15306	0.13519	0.35544	0.35631
V113	0.19398	0.16518	0.18562	0.45521
V114	0.23377	0.11329	0.11951	0.53343
V115	0.05869	0.63455	0.21211	0.09465
V116	0.15422	0.32015	0.3063	0.21932
V117	0.51298	0.27834	0.07107	0.13761
V118	0.1698	0.50824	0.07366	0.24831
V119	0.1539	0.13893	0.09699	0.61018
V120	0.10589	0.1346	0.64292	0.11659
V121	0.45354	0.17923	0.12262	0.24461
V122	0.7589	0.06037	0.05565	0.12508
V123	0.06837	0.46231	0.08712	0.3822
V124	0.50482	0.30712	0.03831	0.14975
V125	0.3094	0.39934	0.17702	0.11423
V126	0.10333	0.19389	0.09555	0.60722
V127	0.18013	0.12055	0.242	0.45733
V128	0.10049	0.09122	0.14265	0.66565
V129	0.43842	0.26273	0.16989	0.12897
V130	0.05772	0.56353	0.28294	0.09582
V131	0.07223	0.73261	0.04547	0.14969
V132	0.73428	0.06074	0.07157	0.13341
V133	0.71082	0.07272	0.09284	0.12362
V134	0.13728	0.37535	0.14674	0.34063
V135	0.12946	0.09864	0.18924	0.58267
V136	0.22267	0.38396	0.05791	0.33547
V137	0.49632	0.10317	0.23582	0.16469
V138	0.19786	0.38527	0.17726	0.23961
V139	0.28713	0.24462	0.19333	0.27491
V140	0.10054	0.14857	0.10007	0.65082
V141	0.10332	0.2072	0.42572	0.26375
V142	0.6183	0.06664	0.20945	0.10562
V143	0.33757	0.28538	0.10329	0.27375
V144	0.1789	0.205	0.17704	0.43906
V145	0.05393	0.64112	0.21077	0.09418
V146	0.11784	0.08811	0.08704	0.70701
V147	0.71157	0.07711	0.06368	0.14764
V148	0.14676	0.14366	0.45651	0.25306
V149	0.22901	0.46893	0.20384	0.09822
V150	0.11332	0.26823	0.45763	0.16082
V151	0.19502	0.5457	0.07157	0.18771
V152	0.20921	0.4176	0.20128	0.17191
V153	0.12921	0.63099	0.06123	0.17856
V154	0.21536	0.42446	0.23859	0.12158
V155	0.36607	0.19567	0.2577	0.18055
V156	0.08048	0.19456	0.52959	0.19536
V157	0.25716	0.20933	0.27278	0.26074
V158	0.0952	0.08311	0.08096	0.74073
V159	0.68875	0.11704	0.04137	0.15284
V160	0.5323	0.0724	0.10433	0.29097
V161	0.21568	0.083	0.08571	0.61561
V162	0.11359	0.31102	0.11607	0.45931
V163	0.1251	0.44683	0.17116	0.25692
V164	0.27909	0.32062	0.12904	0.27126
V165	0.08169	0.2826	0.0551	0.58061
V166	0.08649	0.15659	0.11239	0.64453
V167	0.30525	0.06858	0.06235	0.56383
V168	0.24301	0.50833	0.10789	0.14078
V169	0.20063	0.12107	0.09056	0.58774
V170	0.1364	0.10205	0.42437	0.33718
V171	0.14192	0.26727	0.45757	0.13323
V172	0.55572	0.07069	0.26037	0.11322
V173	0.09785	0.19302	0.09105	0.61808
V174	0.08814	0.21099	0.11537	0.5855
V175	0.10135	0.09473	0.60429	0.19963
V176	0.05931	0.67672	0.17019	0.09378
V177	0.06084	0.79263	0.04635	0.10019
V178	0.06278	0.64222	0.05263	0.24238
V179	0.17738	0.09123	0.32921	0.40218
V180	0.07434	0.73332	0.10584	0.08649
V181	0.16742	0.18838	0.42649	0.21772
V182	0.2513	0.2251	0.37417	0.14943
V183	0.17855	0.67866	0.0495	0.09329
V184	0.78492	0.05423	0.0503	0.11055
V185	0.4428	0.40394	0.05219	0.10107
V186	0.13756	0.43958	0.23303	0.18983
V187	0.74972	0.06175	0.07094	0.11759
V188	0.11452	0.25906	0.05524	0.57118
V189	0.62738	0.08306	0.05892	0.23064
V190	0.50981	0.08144	0.29628	0.11246
V191	0.17872	0.24275	0.44447	0.13407
V192	0.25415	0.43524	0.08457	0.22604
V193	0.46136	0.10365	0.22975	0.20525
V194	0.08105	0.76083	0.05132	0.1068
V195	0.05827	0.10865	0.7222	0.11087
V196	0.09156	0.13226	0.07339	0.70279
V197	0.33998	0.11308	0.07914	0.4678
V198	0.0988	0.45439	0.30483	0.14198
V199	0.18367	0.10359	0.18734	0.52539
V200	0.14789	0.49973	0.06315	0.28923
V201	0.12352	0.49272	0.18114	0.20262
V202	0.06661	0.10289	0.59748	0.23301
V203	0.16481	0.40338	0.31815	0.11366
V204	0.06899	0.47995	0.05718	0.39387
V205	0.06537	0.12843	0.68772	0.11848
V206	0.08707	0.15901	0.64688	0.10704
V207	0.16074	0.23133	0.09739	0.51054
V208	0.22139	0.13508	0.52704	0.11649
V209	0.25285	0.43343	0.10136	0.21236
V210	0.11244	0.64095	0.11703	0.12959
V211	0.34857	0.0836	0.08464	0.4832
V212	0.39539	0.1115	0.36794	0.12517
V213	0.48608	0.09783	0.13975	0.27634
V214	0.27564	0.2118	0.17434	0.33822
V215	0.26021	0.15783	0.07069	0.51126
V216	0.10702	0.08193	0.08031	0.73074
V217	0.08968	0.44921	0.21143	0.24968
V218	0.12602	0.41632	0.1721	0.28556
V219	0.13318	0.54989	0.05775	0.25918
V220	0.06297	0.68385	0.05139	0.20179
V221	0.62714	0.06421	0.04979	0.25886
V222	0.26353	0.1928	0.31022	0.23344
V223	0.05564	0.19628	0.58481	0.16328
V224	0.77414	0.05396	0.06174	0.11016
V225	0.09466	0.72049	0.09283	0.09202
V226	0.2571	0.1497	0.47761	0.11559
V227	0.61014	0.06723	0.20039	0.12225
V228	0.5859	0.12427	0.10374	0.18609
V229	0.06546	0.10757	0.70125	0.12572
V230	0.09398	0.09621	0.08121	0.7286
V231	0.08298	0.29564	0.13837	0.483
V232	0.09186	0.56328	0.04615	0.29872
V233	0.43102	0.1525	0.19965	0.21683
V234	0.08033	0.74826	0.07073	0.10069
V235	0.30077	0.12969	0.43629	0.13325
V236	0.08574	0.14203	0.60736	0.16487
V237	0.18275	0.08334	0.08912	0.64478
V238	0.14431	0.4917	0.23061	0.13338
V239	0.11233	0.3852	0.06776	0.43471
V240	0.38042	0.10922	0.36211	0.14826
V241	0.06512	0.09959	0.6753	0.15999
V242	0.14383	0.64081	0.11598	0.09938
V243	0.21577	0.11769	0.49984	0.1667
V244	0.19454	0.08844	0.5424	0.17462
V245	0.45256	0.31116	0.08723	0.14904
V246	0.09234	0.20297	0.5837	0.12099
V247	0.16521	0.10222	0.63094	0.10163
V248	0.09809	0.10379	0.09798	0.70014
V249	0.05138	0.12107	0.66789	0.15966
V250	0.59459	0.06841	0.22247	0.11454
V251	0.74146	0.09429	0.04914	0.11512
V252	0.0595	0.69627	0.15691	0.08732
V253	0.30014	0.13958	0.17663	0.38366
V254	0.0602	0.76022	0.08693	0.09265
V255	0.08717	0.74754	0.04444	0.12085
V256	0.17322	0.25042	0.40804	0.16833
V257	0.33298	0.16521	0.22262	0.27919
V258	0.1739	0.29002	0.34175	0.19433
V259	0.07958	0.30541	0.48261	0.13241
V260	0.05236	0.30126	0.54423	0.10215
V261	0.46966	0.10183	0.20135	0.22716
V262	0.14304	0.12136	0.07705	0.65854
V263	0.06805	0.77921	0.04637	0.10637
V264	0.17431	0.11714	0.35681	0.35174
V265	0.10045	0.0853	0.16051	0.65374
V266	0.50327	0.35567	0.04554	0.09552
V267	0.06505	0.22699	0.25346	0.4545
V268	0.31635	0.09684	0.16559	0.42122
V269	0.05537	0.49153	0.31808	0.13502
V270	0.48947	0.0966	0.23571	0.17823
V271	0.60987	0.12218	0.07412	0.19383
V272	0.09417	0.67969	0.05609	0.17006
V273	0.11701	0.09532	0.09241	0.69526
V274	0.53784	0.06895	0.19289	0.20033
V275	0.05302	0.10932	0.72698	0.11068
V276	0.38683	0.34326	0.05321	0.2167
V277	0.09351	0.2458	0.17213	0.48856
V278	0.0942	0.13249	0.26594	0.50737
V279	0.52256	0.12068	0.1366	0.22016
V280	0.0952	0.08311	0.08096	0.74073
V281	0.41997	0.09965	0.16295	0.31742
V282	0.0924	0.14247	0.61389	0.15124
V283	0.19521	0.50842	0.09437	0.202
V284	0.07472	0.7409	0.0918	0.09258
V285	0.10068	0.09998	0.6962	0.10314
V286	0.2154	0.48691	0.12861	0.16908
V287	0.1215	0.71597	0.05589	0.10665
V288	0.0684	0.30056	0.34375	0.2873
V289	0.23724	0.25662	0.34318	0.16296
V290	0.64177	0.20242	0.05339	0.10242
V291	0.37954	0.13623	0.36787	0.11635
V292	0.73448	0.05949	0.04471	0.16131
V293	0.25071	0.09346	0.5155	0.14033
V294	0.12695	0.35808	0.05273	0.46225
V295	0.08285	0.22413	0.19145	0.50157
V296	0.17345	0.1814	0.4749	0.17025
V297	0.12963	0.08274	0.11345	0.67417
V298	0.25017	0.16451	0.47005	0.11527
V299	0.11739	0.2905	0.06731	0.52479
V300	0.07394	0.10867	0.22598	0.59142
V301	0.13759	0.17569	0.49669	0.19003
V302	0.50337	0.34624	0.04068	0.10971
V303	0.05232	0.519	0.30975	0.11894
V304	0.09538	0.10813	0.56998	0.22651
V305	0.14118	0.21387	0.36657	0.27839
V306	0.61295	0.14844	0.08892	0.14969
V307	0.06767	0.77281	0.05954	0.09999
V308	0.20686	0.26442	0.25736	0.27136
V309	0.27301	0.32378	0.07008	0.33314
V310	0.11598	0.32322	0.16223	0.39857
V311	0.4037	0.44972	0.04629	0.10029
V312	0.11914	0.62222	0.15001	0.10863
V313	0.08421	0.16234	0.07784	0.6756
V314	0.07317	0.43578	0.13372	0.35733
V315	0.13943	0.53994	0.07299	0.24764
V316	0.2553	0.19346	0.3246	0.22663
V317	0.11622	0.59027	0.08058	0.21293
V318	0.08794	0.49021	0.05993	0.36192
V319	0.093	0.13429	0.64135	0.13137
V320	0.10871	0.20048	0.49525	0.19556
V321	0.49528	0.36367	0.0455	0.09556
V322	0.18922	0.32535	0.10708	0.37835
V323	0.11374	0.097	0.12885	0.66042
V324	0.49939	0.28144	0.09993	0.11924
V325	0.25667	0.55862	0.08808	0.09663
V326	0.05906	0.49382	0.11969	0.32743
V327	0.08739	0.1942	0.13779	0.58061
V328	0.08831	0.10821	0.57035	0.23313
V329	0.18076	0.17286	0.17825	0.46814
V330	0.31172	0.08614	0.29996	0.30218
V331	0.28773	0.14897	0.09045	0.47286
V332	0.08277	0.12338	0.19054	0.60331
V333	0.32774	0.14356	0.33316	0.19555
V334	0.28951	0.08863	0.31283	0.30903
V335	0.07275	0.33694	0.39861	0.1917
V336	0.1735	0.59289	0.06145	0.17216
V337	0.23595	0.38689	0.254	0.12316
V338	0.05453	0.80009	0.05325	0.09213
V339	0.1358	0.09659	0.65729	0.11032
V340	0.09521	0.26196	0.40845	0.23439
V341	0.09702	0.10478	0.10916	0.68905
V342	0.21783	0.08625	0.48782	0.20809
V343	0.76591	0.06825	0.04987	0.11597
V344	0.51674	0.19817	0.1848	0.10029
V345	0.05862	0.10835	0.72907	0.10396
V346	0.21151	0.17746	0.2523	0.35873
V347	0.10637	0.09126	0.15453	0.64785
V348	0.09447	0.55621	0.14997	0.19936
V349	0.27478	0.21813	0.32241	0.18468
V350	0.0735	0.66911	0.16942	0.08797
V351	0.07955	0.11194	0.33594	0.47258
V352	0.08593	0.10456	0.64275	0.16676
V353	0.67376	0.08008	0.07788	0.16827
V354	0.0877	0.58414	0.20428	0.12389
V355	0.23414	0.14688	0.37824	0.24073
V356	0.10067	0.09751	0.13538	0.66645
V357	0.1347	0.33508	0.24172	0.2885
V358	0.41074	0.16269	0.09131	0.33526
V359	0.43629	0.12038	0.0789	0.36443
V360	0.42005	0.41286	0.05973	0.10735
V361	0.04999	0.41852	0.43305	0.09844
V362	0.05455	0.79458	0.05879	0.09208
V363	0.17005	0.18038	0.37709	0.27249
V364	0.15909	0.1368	0.52536	0.17875
V365	0.24234	0.09689	0.06982	0.59095
V366	0.10785	0.57459	0.11113	0.20643
