CD19B	CD56NK	CD4MemoryT	CD14
V513	0.0795	0.59648	0.19709	0.12694
V514	0.05378	0.12835	0.04044	0.77743
V515	0.62558	0.10746	0.08278	0.18419
V516	0.78218	0.11713	0.02903	0.07166
V517	0.06736	0.103	0.23716	0.59248
V518	0.83165	0.06371	0.03282	0.07182
V519	0.03671	0.78225	0.01957	0.16148
V520	0.05192	0.07449	0.52867	0.34491
V521	0.46719	0.09076	0.34828	0.09378
V522	0.02886	0.18961	0.48538	0.29615
V523	0.29301	0.18163	0.24453	0.28084
V524	0.01777	0.70619	0.18276	0.09329
V525	0.22352	0.24988	0.05192	0.47468
V526	0.51696	0.132	0.1034	0.24764
V527	0.19201	0.09119	0.35357	0.36323
V528	0.09505	0.7797	0.01278	0.11247
V529	0.08463	0.13438	0.21259	0.5684
V530	0.02363	0.25006	0.57002	0.15629
V531	0.02656	0.79625	0.1168	0.06039
V532	0.16218	0.34707	0.0491	0.44165
V533	0.23662	0.36414	0.14349	0.25574
V534	0.03127	0.08451	0.60484	0.27938
V535	0.45598	0.05333	0.04234	0.44834
V536	0.18481	0.06835	0.3349	0.41194
V537	0.4805	0.28045	0.16497	0.07408
V538	0.37194	0.11494	0.11166	0.40145
V539	0.22498	0.42451	0.1598	0.19071
V540	0.17508	0.6353	0.08745	0.10217
V541	0.03885	0.48934	0.07926	0.39255
V542	0.18153	0.18731	0.23538	0.39577
V543	0.74104	0.04426	0.04435	0.17035
V544	0.11791	0.15618	0.17346	0.55245
V545	0.30214	0.19505	0.09255	0.41026
V546	0.05166	0.80026	0.07907	0.069
V547	0.04549	0.598	0.28272	0.07378
V548	0.14025	0.69758	0.09439	0.06777
V549	0.28432	0.08634	0.55781	0.07153
V550	0.48096	0.08408	0.02724	0.40772
V551	0.15914	0.6724	0.04932	0.11915
V552	0.0234	0.51136	0.02618	0.43906
V553	0.20246	0.19576	0.52114	0.08065
V554	0.081	0.14995	0.05813	0.71092
V555	0.09959	0.26951	0.29199	0.33891
V556	0.01944	0.09471	0.79741	0.08844
V557	0.67676	0.07293	0.04178	0.20854
V558	0.07249	0.70837	0.0425	0.17663
V559	0.01888	0.73929	0.18221	0.05962
V560	0.57758	0.32952	0.02336	0.06954
V561	0.02043	0.08774	0.83121	0.06061
V562	0.64431	0.04745	0.14731	0.16092
V563	0.22404	0.06537	0.64966	0.06093
