B_cells	NK_cells	T_cells_CD4.	Monocytes
V264	0.20607	0.05409	0.45675	0.28309
V265	0.12104	0	0.27005	0.60891
V266	0.60605	0.2883	0.10565	0
V267	0.01717	0.17093	0.38599	0.42591
V268	0.39502	0.02153	0.22989	0.35356
V269	0.06179	0.44921	0.44797	0.04103
V270	0.57506	0.04327	0.2869	0.09476
V271	0.69618	0.07528	0.10936	0.11917
V272	0.12336	0.63384	0.14967	0.09314
V273	0.17292	0.02737	0.18066	0.61905
V274	0.62867	0.00201	0.24653	0.12278
V275	0.02486	0.09717	0.819	0.05897
V276	0.47671	0.27876	0.10117	0.14336
V277	0.08496	0.18483	0.27744	0.45277
V278	0.10479	0.0659	0.37072	0.45859
V279	0.61307	0.06306	0.18104	0.14283
V280	0.1375	0	0.20506	0.65744
V281	0.5081	0.03744	0.21213	0.24233
V282	0.12249	0.1067	0.70534	0.06547
V283	0.24214	0.45543	0.17527	0.12716
V284	0.11041	0.66889	0.20848	0.01222
V285	0.15497	0.05148	0.79354	0
V286	0.26969	0.42957	0.21352	0.08722
V287	0.16677	0.64846	0.14709	0.03769
V288	0.06395	0.24728	0.47012	0.21866
V289	0.2944	0.20275	0.43206	0.07079
V290	0.74492	0.14843	0.10665	0
V291	0.45465	0.09143	0.42738	0.02654
V292	0.80259	0.05101	0.03979	0.10661
V293	0.30862	0.05635	0.58909	0.04593
V294	0.14954	0.31782	0.10134	0.4313
V295	0.06877	0.16123	0.30328	0.46672
V296	0.21413	0.13565	0.57022	0.08
V297	0.18413	0	0.21036	0.60552
V298	0.3116	0.12481	0.5497	0.01389
V299	0.13408	0.23551	0.13517	0.49524
V300	0.02666	0.04617	0.34765	0.57952
V301	0.16899	0.13122	0.59892	0.10087
V302	0.5977	0.2841	0.07909	0.03911
V303	0.03897	0.48289	0.44705	0.03109
V304	0.11933	0.06688	0.67986	0.13393
V305	0.16122	0.15851	0.47637	0.2039
V306	0.69456	0.09789	0.12802	0.07953
V307	0.1042	0.68727	0.16573	0.0428
V308	0.25166	0.20258	0.34802	0.19775
V309	0.3451	0.26201	0.12339	0.2695
V310	0.12386	0.26362	0.26279	0.34973
V311	0.48699	0.37076	0.1117	0.03054
V312	0.15998	0.55993	0.25806	0.02203
V313	0.01739	0.13369	0.16711	0.6818
V314	0.06641	0.38789	0.23558	0.31012
V315	0.16813	0.49031	0.16055	0.181
V316	0.31315	0.13406	0.40789	0.1449
V317	0.14261	0.54221	0.17651	0.13868
V318	0.10345	0.43941	0.145	0.31214
V319	0.12684	0.1037	0.72046	0.049
V320	0.12907	0.15662	0.60655	0.10776
V321	0.59857	0.29588	0.10555	0
V322	0.23255	0.26503	0.1791	0.32332
V323	0.14976	0.02182	0.22564	0.60278
V324	0.59032	0.21844	0.15315	0.0381
V325	0.32394	0.49418	0.17395	0.00793
V326	0.02785	0.46053	0.22914	0.28248
V327	0.07406	0.1342	0.23484	0.5569
V328	0.11202	0.06656	0.68057	0.14085
V329	0.22191	0.10161	0.26495	0.41152
V330	0.38219	0.02839	0.36642	0.223
V331	0.36415	0.07829	0.14528	0.41228
V332	0.06507	0.05751	0.30054	0.57688
V333	0.40152	0.0873	0.40282	0.10836
V334	0.3559	0.02978	0.38435	0.22997
V335	0.07321	0.2914	0.52682	0.10857
V336	0.21576	0.54488	0.14363	0.09573
V337	0.29885	0.32956	0.34969	0.0219
V338	0.03023	0.73662	0.18065	0.0525
V339	0.18479	0.03731	0.7533	0.0246
V340	0.09879	0.21362	0.53135	0.15625
V341	0.10939	0.04473	0.21335	0.63253
V342	0.26759	0.02917	0.58347	0.11977
V343	0.78906	0.05527	0.09023	0.06544
V344	0.61161	0.14638	0.24201	0
V345	0.11519	0.09372	0.79109	0
V346	0.25752	0.10917	0.34224	0.29106
V347	0.13175	0.01179	0.25698	0.59947
V348	0.10401	0.50959	0.26128	0.12512
V349	0.33882	0.1594	0.40362	0.09816
V350	0.10125	0.6082	0.29055	0
V351	0.08629	0.0513	0.44496	0.41745
V352	0.11727	0.06419	0.74214	0.0764
V353	0.7425	0.03727	0.11731	0.10292
V354	0.10391	0.5335	0.32357	0.03902
V355	0.28563	0.09101	0.46367	0.15969
V356	0.12181	0.02558	0.23781	0.61481
V357	0.14622	0.27869	0.35187	0.22322
V358	0.5032	0.09805	0.13388	0.26487
V359	0.53151	0.05661	0.11668	0.2952
V360	0.50625	0.33725	0.12249	0.03401
V361	0.03013	0.38287	0.56658	0.02042
V362	0.01062	0.74266	0.19531	0.0514
V363	0.20141	0.12586	0.47656	0.19616
V364	0.19677	0.09393	0.62223	0.08707
V365	0.31529	0.02123	0.12484	0.53863
V366	0.13045	0.52816	0.20983	0.13156
V367	0.53206	0.13271	0.07627	0.25897
V368	0.14527	0.55793	0.21028	0.08652
V369	0.08585	0.33484	0.56954	0.00977
V370	0.30731	0.24234	0.42754	0.02281
V371	0.22423	0.55525	0.15279	0.06773
V372	0.22682	0.04805	0.23049	0.49463
V373	0.1267	0.14311	0.48865	0.24154
V374	0.69639	0.04526	0.25834	1e-05
V375	0.11911	0.04303	0.26386	0.574
V376	0.11814	0.03866	0.23378	0.60943
V377	0.70355	0	0.09921	0.19724
V378	0.065	0.05387	0.45887	0.42227
V379	0.35325	0.16977	0.10822	0.36876
V380	0.20548	0.06907	0.29155	0.43391
V381	0.64828	0.02441	0.16328	0.16403
V382	0.1547	0.08267	0.74408	0.01855
V383	0.71992	0.01566	0.13054	0.13388
V384	0.50531	0.07771	0.20468	0.2123
V385	0.72448	0.02774	0.15438	0.0934
V386	0.32694	0.01236	0.24211	0.41859
V387	0.51949	0.14232	0.24803	0.09016
V388	0.36145	0.27512	0.22463	0.13879
V389	0.40529	0.40937	0.11821	0.06712
V390	0.3053	0.23041	0.4604	0.00389
V391	0.41801	0.09601	0.10909	0.37689
V392	0.39717	0.19337	0.23818	0.17128
V393	0.28585	0.20453	0.3819	0.12771
V394	0.14843	0.19266	0.22866	0.43024
V395	0.24223	0.31753	0.28222	0.15802
V396	0.08654	0.70424	0.15658	0.05264
V397	0.66796	0.09128	0.17391	0.06685
V398	0.42365	0.12451	0.18124	0.2706
V399	0.22122	0.43353	0.25114	0.09411
V400	0.04142	0.46889	0.20289	0.28681
V401	0.08363	0.17312	0.66698	0.07626
V402	0.71554	0.15801	0.12645	0
V403	0.11051	0.03224	0.22369	0.63356
V404	0.13533	0.19533	0.58325	0.08608
V405	0.26524	0.02964	0.26439	0.44072
V406	0.5734	0.21803	0.09858	0.11
V407	0.03023	0.73662	0.18065	0.0525
V408	0.12705	0.2195	0.43973	0.21372
V409	0.03993	0.05051	0.21232	0.69724
V410	0.15735	0.63792	0.16802	0.03672
V411	0.4511	0.04038	0.05015	0.45837
V412	0.1947	0.09343	0.50104	0.21082
V413	0.10184	0.39237	0.28455	0.22124
V414	0.08188	0.41043	0.39944	0.10825
V415	0.42081	0.04127	0.29067	0.24725
V416	0.08588	0.1283	0.78582	0
V417	0.37937	0.46986	0.12425	0.02652
V418	0.13885	0.09719	0.25496	0.50901
V419	0.12386	0	0.21586	0.66028
V420	0.00224	0.7133	0.18358	0.10088
V421	0.19662	0.07668	0.6253	0.1014
V422	0.1557	0.09338	0.12204	0.62887
V423	0.14891	0.06705	0.74018	0.04385
V424	0.02247	0.08947	0.62552	0.26254
V425	0.1001	0.22679	0.57895	0.09417
V426	0.15006	0.08724	0.69316	0.06954
V427	0.10997	0.32438	0.29518	0.27047
V428	0.14829	0.58389	0.18824	0.07957
V429	0.11473	0	0.2238	0.66147
V430	0.65526	0.15872	0.09018	0.09584
V431	0.21398	0.0484	0.47018	0.26745
V432	0.18829	0.08943	0.17117	0.55111
V433	0.12065	0.5778	0.12443	0.17712
V434	0.3555	0.07032	0.15526	0.41892
V435	0.48078	0.01289	0.20195	0.30437
V436	0.38757	0.01129	0.21117	0.38997
V437	0.27468	0.1966	0.10777	0.42095
V438	0.54908	0.14984	0.10985	0.19123
V439	0.12205	0.12003	0.12772	0.6302
V440	0.46727	0.03949	0.12572	0.36752
V441	0.11703	0.14396	0.57754	0.16147
V442	0.31888	0.28465	0.22009	0.17638
V443	0.6554	0.0177	0.16265	0.16426
V444	0.11519	0.09372	0.79109	0
V445	0.54505	0.04539	0.36213	0.04744
V446	0.10028	0.62511	0.19847	0.07614
V447	0.55302	0.09902	0.23894	0.10903
V448	0.07882	0.07063	0.30345	0.5471
V449	0.50315	0.06038	0.33179	0.10468
V450	0.20268	0.64063	0.15669	0
V451	0.7819	0.086	0.05508	0.07702
V452	0.13234	0.01405	0.22479	0.62883
V453	0.68782	0.08369	0.14217	0.08633
V454	0.0273	0.71135	0.2166	0.04474
V455	0.53344	0.05648	0.33511	0.07498
V456	0.3226	0.12553	0.40661	0.14526
V457	0.032	0.08704	0.17563	0.70533
V458	0.29866	0.19582	0.10773	0.3978
V459	0.07011	0.60932	0.23197	0.0886
V460	0.77671	0.02358	0.1272	0.07251
V461	0.18493	0.06072	0.1244	0.62995
V462	0.3631	0.22215	0.07331	0.34145
V463	0.26747	0.37821	0.25125	0.10308
V464	0.48628	0.09702	0.08312	0.33358
V465	0.38995	0.34585	0.1243	0.1399
V466	0.53526	0.17124	0.08044	0.21306
V467	0.32301	0.44602	0.18965	0.04132
V468	0.46411	0.32574	0.14838	0.06176
V469	0.06671	0.16513	0.37158	0.39658
V470	0.49046	0.12181	0.24369	0.14404
V471	0.30602	0.09878	0.14028	0.45492
V472	0.34074	0.28205	0.08293	0.29429
V473	0.15065	0.43492	0.39955	0.01488
V474	0.20638	0	0.22562	0.568
V475	0.21706	0.32437	0.18882	0.26975
V476	0.2427	0.00973	0.18474	0.56283
V477	0.53301	0.05153	0.26173	0.15372
V478	0.17674	0.46451	0.12893	0.22981
V479	0.0636	0.1257	0.72477	0.08593
V480	0.13627	0.25764	0.17215	0.43395
V481	0.19624	0.06764	0.70763	0.02849
V482	0.60376	0.15339	0.18606	0.05679
V483	0.19777	0.10202	0.19102	0.50919
V484	0.10504	0.09298	0.16502	0.63697
V485	0.17533	0.56947	0.13992	0.11528
V486	0.28503	0.22343	0.22284	0.26869
V487	0.16365	0.04619	0.21508	0.57509
V488	0.04194	0.04122	0.81727	0.09956
V489	0.24466	0.13128	0.61272	0.01134
V490	0.34144	0.26329	0.16454	0.23073
V491	0.42238	0.37422	0.13615	0.06725
V492	0.1006	0.62859	0.26243	0.00837
V493	0.21443	0	0.08102	0.70455
V494	0.21917	0.16251	0.50799	0.11033
V495	0.25367	0.48137	0.24781	0.01715
V496	0.30014	0.54258	0.10524	0.05203
V497	0.10439	0.04012	0.80727	0.04822
V498	0.3369	0.09521	0.15604	0.41185
V499	0.55083	0.22926	0.20288	0.01703
V500	0.15668	0.14747	0.65052	0.04533
V501	0.02471	0	0.25747	0.71782
V502	0.49652	0.23944	0.2296	0.03444
V503	0.23714	0.09401	0.28668	0.38216
V504	0.26136	0.53753	0.13371	0.0674
V505	0.22613	0.19202	0.32228	0.25958
V506	0.12499	0.23232	0.47681	0.16589
V507	0.54229	0.10316	0.19367	0.16088
V508	0.65149	0.15755	0.1188	0.07216
V509	0.2491	0.08664	0.49866	0.1656
V510	0.25294	0.40997	0.33537	0.00172
V511	0.10752	0.33656	0.1775	0.37842
V512	0.28754	0.04537	0.19234	0.47474
V513	0.1281	0.49873	0.31203	0.06115
V514	0.0997	0.12543	0.10015	0.67472
V515	0.66519	0.07375	0.12405	0.137
V516	0.784	0.11422	0.05921	0.04257
V517	0.11421	0.03726	0.34021	0.50831
V518	0.80679	0.08988	0.04595	0.05738
V519	0.09986	0.66037	0.14732	0.09245
V520	0.10149	0.02281	0.60986	0.26584
V521	0.5042	0.07138	0.37924	0.04518
V522	0.055	0.14343	0.57651	0.22505
V523	0.34649	0.1246	0.31329	0.21562
V524	0.06458	0.59115	0.30857	0.0357
V525	0.28981	0.18098	0.13157	0.39765
V526	0.57172	0.08588	0.15037	0.19202
V527	0.23652	0.04343	0.4292	0.29085
V528	0.16437	0.65459	0.12293	0.05812
V529	0.12643	0.06776	0.31634	0.48946
V530	0.05716	0.20889	0.64035	0.0936
V531	0.09751	0.65185	0.25064	0
V532	0.21494	0.27267	0.14147	0.37092
V533	0.29166	0.29133	0.22576	0.19124
V534	0.08153	0.06074	0.65868	0.19905
V535	0.52315	0	0.10873	0.36811
V536	0.23348	0	0.42639	0.34013
V537	0.52826	0.22465	0.22619	0.0209
V538	0.43844	0.05205	0.17743	0.33208
V539	0.27951	0.34665	0.24612	0.12772
V540	0.23634	0.52891	0.19391	0.04084
V541	0.06739	0.40801	0.19875	0.32585
V542	0.23063	0.12544	0.32212	0.3218
V543	0.75551	0.0187	0.09537	0.13042
V544	0.16745	0.08792	0.27256	0.47207
V545	0.36634	0.12869	0.16724	0.33773
V546	0.12982	0.65197	0.21213	0.00607
V547	0.10171	0.49452	0.38833	0.01545
V548	0.20667	0.57676	0.21267	0.0039
V549	0.32359	0.0754	0.57413	0.02687
V550	0.55583	0.05748	0.04861	0.33808
V551	0.21702	0.56184	0.16264	0.05849
V552	0.02155	0.43352	0.16048	0.38445
V553	0.25246	0.16317	0.56732	0.01704
V554	0.14891	0.0978	0.15041	0.60288
V555	0.12924	0.20891	0.39218	0.26967
V556	0.00853	0.09864	0.82067	0.07216
V557	0.71436	0.04547	0.08182	0.15835
V558	0.12905	0.60011	0.16363	0.10721
V559	0.0872	0.60756	0.30524	0
V560	0.62001	0.2705	0.07303	0.03646
V561	0.02486	0.09717	0.819	0.05897
V562	0.67517	0.02163	0.18536	0.11783
V563	0.26642	0.0395	0.66769	0.0264
V564	0.13106	0.12207	0.72257	0.02429
V565	0.15744	0.23569	0.4174	0.18947
V566	0.62593	0.10466	0.06922	0.20019
V567	0.24675	0.36005	0.13888	0.25432
V568	0.29666	0	0.17269	0.53064
V569	0.62626	0.06226	0.03924	0.27225
V570	0.07535	0.2679	0.59527	0.06147
V571	0.71038	0.12959	0.06524	0.09479
V572	0.41707	0.04157	0.44076	0.1006
V573	0.14051	0.16216	0.12432	0.57302
V574	0.10332	0.59046	0.28956	0.01665
V575	0.07578	0.08709	0.25558	0.58155
V576	0.20533	0.6002	0.17234	0.02213
V577	0.11163	0.05179	0.31201	0.52456
V578	0.11378	0.1031	0.63247	0.15064
V579	0.06662	0.6572	0.23733	0.03886
V580	0.22683	0.00171	0.23101	0.54045
V581	0.17564	0.10752	0.0985	0.61834
V582	0.52639	0.14095	0.11175	0.22091
V583	0.05668	0.08323	0.58904	0.27104
V584	0.46913	0.15604	0.33143	0.0434
V585	0.08392	0.03876	0.47953	0.39778
V586	0.25621	0.05424	0.60035	0.08921
V587	0.28182	0.05937	0.62051	0.0383
V588	0.57097	0.05307	0.10342	0.27253
V589	0.12148	0.60802	0.20223	0.06828
V590	0.11454	0.57947	0.30362	0.00237
V591	0.02435	0.05306	0.32803	0.59455
V592	0.20673	0.08856	0.7047	0
V593	0.53293	0	0.25327	0.2138
V594	0.33327	0.25384	0.37264	0.04025
V595	0.14123	0.05112	0.16726	0.64039
V596	0.0821	0.24514	0.32274	0.35002
V597	0.03048	0.47338	0.42068	0.07546
V598	0.07926	0.15524	0.73972	0.02577
V599	0.55948	0.26757	0.12642	0.04653
V600	0.35253	0.37977	0.15248	0.11522
V601	0.20731	0.23199	0.19283	0.36788
V602	0.15251	0.06465	0.13854	0.6443
V603	0.07068	0.30244	0.15433	0.47255
V604	0.46731	0.12974	0.36544	0.03751
V605	0.10237	0.28874	0.44301	0.16587
V606	0.63916	0.15198	0.07996	0.1289
V607	0.58239	0.02145	0.18159	0.21457
V608	0.24021	0.15923	0.41106	0.1895
V609	0.0752	0.21304	0.33089	0.38087
V610	0.66475	0.03439	0.16369	0.13718
V611	0.32895	0	0.16732	0.50373
V612	0.07739	0.13265	0.71685	0.0731
V613	0.09339	0.29522	0.57632	0.03507
