Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V304	0.07441	0	0	0.01529	0	0	0.00441	0.8927	0.01318	0
V305	0.01487	0	0.43093	0	0.45191	0.04376	0.0092	0	0.00646	0.04285
V306	0	0.01065	0.01158	0.41948	0.004	0.394	0.03649	0.06046	0.06333	0
V307	0.03156	0.06323	0.02459	0	0.86732	0	0.00259	0	0.01072	0
V308	0	0.57468	0.10305	0.00843	0.2127	0.01441	0.02042	0.0143	0.05201	0
V309	0.02761	0.08545	0.01916	0	0.80651	0	0.00402	0	0.05726	0
V310	0.23262	0.01429	0	0	0.60563	0.01039	0.00456	0.08878	0.00999	0.03373
V311	0.89367	0	0	0	0.02987	0	0.01649	0.05827	0.0017	0
V312	0	0.01153	0.15717	0	0.11287	0	0.01793	0.24487	0.06385	0.39178
V313	0	0.00354	0	0.01036	0.00373	0.40099	0.02731	0.51487	0.01023	0.02899
V314	0.10451	0.20266	0.24118	0.01978	0.39622	0.00867	0.01359	0	0.01339	0
V315	0	0.02743	0.5839	0	0.00974	0.01511	0.31236	0	0.05145	0
V316	0	0.01301	0	0.00637	0.02624	0.70281	0.04542	0.1727	0.02497	0.00847
V317	0	0.02156	0.1349	0.06001	0.18415	0.00402	0.13541	0	0.04687	0.41308
V318	0	0.33965	0.42107	0	0.13968	0.00047	0.07221	0	0.02692	0
V319	0.00553	0.03462	0.05552	0	0.11674	0.05696	0.48751	0	0.08125	0.16186
V320	0	0.00373	0.57832	0.37402	0.01277	0	0.02986	0	0.00131	0
V321	0.02339	0.01737	0.00152	0.00481	0.00317	0.40695	0.04782	0	0.49497	0
V322	0	0.00841	0.20448	0.086	0.12543	0.0838	0.05056	0	0.04074	0.40058
V323	0	0	0.05185	0.76597	0.02257	0.10175	0.00738	0.00808	0.00342	0.03899
V324	0.25882	0.0014	0	0	0.00973	0.26756	0.04015	0.03102	0.39132	0
V325	0.01062	0.04499	0.04715	0.03528	0.04624	0.04335	0.61929	0.03933	0.11375	0
V326	0	0.00866	0.80918	0.14852	0.01335	0	0.01573	0	0.00456	0
V327	0	0.02835	0	0	0.13198	0.7239	0.05129	0.03904	0.02542	0
V328	0.03917	0.05468	0.11826	0.00917	0	0	0.00067	0.77441	0.00365	0
V329	0	0.57795	0.07938	0	0.21597	0	0.07506	0	0.05163	0
V330	0	0	0	0.1209	0	0.0189	0	0.83164	0.02856	0
V331	0	0.00762	0.02224	0.00549	0.10218	0	0.00921	0.37865	0.1724	0.30221
V332	0.05089	0	0.00456	0.08688	0.82269	0.00948	0.0013	0.02421	0	0
V333	0.05406	0	0.16609	0	0.72669	0.01161	0.01331	0.02823	0	0
V334	0	0.02207	0.03119	0.16282	0.00204	0	0.15168	0	0.615	0.0152
V335	0.04352	0.12921	0.28305	0.05887	0.12795	0.00288	0.02889	0	0.07123	0.2544
V336	0	0.00878	0.01821	0.143	0	0.06765	0.03756	0	0.72294	0.00186
V337	0	0.00744	0.06392	0.70884	0.02616	0	0.09832	0	0.0289	0.06642
V338	0.29442	0.00537	0.14282	0	0.02558	0	0.09349	0.00206	0.3777	0.05855
V339	0.09782	0.00914	0.01184	0.11062	0.16099	0.01399	0.02861	0	0.56642	0.00056
V340	0	0	0	0.03443	0	0.05458	0.00093	0.91006	0	0
V341	0.1571	0.02188	0	0	0.70569	0	0.04646	0.0556	0.01327	0
V342	0.01427	0	0.04332	0	0.67095	0	0.00498	0	0.02418	0.2423
V343	0.04618	0.01266	0.12427	0.01076	0.08439	0.00395	0.14152	0	0.50977	0.06653
V344	0.8421	0.00477	0.04168	0	0.03764	0	0.02034	0	0.05347	0
V345	0.00659	0.54286	0.09033	0	0.22663	0	0.01014	0.02672	0.09674	0
V346	0.03038	0.01017	0.04985	0.02859	0.05777	0	0.00067	0.68364	0.01478	0.12414
V347	0.01186	0.00907	0.07178	0	0.17858	0.12348	0.01702	0	0.03998	0.54822
V348	0.01848	0	0	0	0.79851	0.16943	0.01359	0	0	0
V349	0	0.50414	0.08388	0	0.1852	0.00103	0.15645	0	0.0693	0
V350	0.01271	0.02458	0.08492	0.21092	0.00505	0.02317	0.32748	0	0.31116	0
V351	0.00022	0.02551	0.23057	0.02495	0.0655	0.13497	0.38832	0	0.09155	0.03841
V352	0.01158	0.00681	0.03761	0.01671	0.24001	0.26054	0.0263	0	0.19957	0.20087
V353	0	0.00401	0	0.00844	0.02037	0.3863	0.04558	0.45704	0.02342	0.05484
V354	0	0.0265	0.01256	0.01898	0	0.14777	0.0536	0	0.7406	0
V355	0.82832	0	0	0	0.06633	0	0.01743	0	0.01905	0.06887
V356	0	0.00042	0	0.05459	0	0	0.02711	0.5214	0.39648	0
V357	0.01553	0.00958	0	0.00412	0.18397	0.71956	0.04509	0	0.02215	0
V358	0	0	0.79875	0	0	0.07499	0.01396	0.1123	0	0
V359	0.26373	0.00169	0.00207	0.03272	0.00912	0.21266	0.03436	0.00269	0.42073	0.02022
V360	0.02753	0.0137	0.04796	0	0.8717	0	0.01111	0	0.02005	0.00796
V361	0	0.02301	0.01106	0.00722	0.05063	0.80069	0.06743	0	0.03996	0
V362	0.0125	0	0	0.00523	0.29642	0	0	0.65187	0.00153	0.03245
V363	0.29884	0.04826	0.00764	0	0.04754	0.29224	0.02074	0.19932	0.01132	0.0741
V364	0.00512	0.51645	0.06255	0	0.18857	0	0.00635	0.18026	0.0407	0
V365	0	0.02547	0.06186	0	0.15756	0.07582	0.4065	0	0.06927	0.20353
V366	0.0324	0.00685	0.77931	0	0.01502	0	0.01874	0	0.10678	0.0409
V367	0.48283	0	0	0.11841	0.02268	0.12218	0.01367	0.15302	0.00144	0.08576
V368	0.12042	0.00799	0.05186	0	0.24807	0.06127	0.0173	0	0.02982	0.46327
V369	0.20983	0.05534	0.00094	0.00392	0.0093	0.17951	0.03652	0	0.50397	0.00068
V370	0.02012	0.19852	0.05039	0	0.19148	0.01895	0.37746	0.04462	0.06656	0.03191
V371	0	0.00499	0.06453	0.81069	0.01915	0	0.00478	0	0.06365	0.03221
V372	0.39502	0.00422	0	0	0.58606	0	0.00842	0	0.00628	0
V373	0.50288	0	0.00676	0	0.091	0	0.03603	0.06753	0.01955	0.27626
V374	0	0.15241	0.59251	0	0.04233	0.05588	0.01138	0.13571	0.00977	0
V375	0	0.19782	0.11051	0.45712	0.10487	0.00137	0.0054	0	0.02186	0.10105
V376	0.04852	0.57377	0.08683	0	0.22855	0	0.01092	0	0.05141	0
V377	0.03559	0.06539	0.07091	0.00228	0.11551	0	0.0117	0.23962	0.18981	0.26917
V378	0.3264	0.16161	0.11941	0.08491	0.19924	0.01066	0.02682	0	0.02434	0.0466
V379	0	0.23186	0.04181	0	0.12645	0.45295	0.02951	0	0.03053	0.0869
V380	0.31134	0.0285	0.02736	0.06929	0.05574	0.05436	0.27771	0	0.05934	0.11637
V381	0.11965	0.01015	0.00116	0.01352	0.05384	0.67765	0.07009	0.01016	0.04379	0
V382	0.05003	0.01001	0.13842	0	0.04149	0	0.03204	0	0.59102	0.13701
V383	0.10403	0.01926	0.00829	0.04494	0.02919	0.71148	0.0573	0	0.02552	0
V384	0	0.01201	0.03757	0	0.11663	0.06393	0.11524	0.22329	0.0403	0.39104
V385	0	0.01414	0.04581	0.50964	0.09065	0.00608	0.15806	0.15261	0.02199	0.00102
V386	0.28182	0.00075	0.40377	0.0573	0.00947	0	0.01141	0.23504	0.00044	0
V387	0	0.06264	0.06405	0	0.04567	0.08891	0.5996	0	0.12546	0.01367
V388	0.08835	0	0.12683	0.14942	0	0	0.00968	0.61734	0	0.00837
V389	0	0.001	0.49147	0	0.10229	0.04512	0.01447	0	0.02017	0.32547
V390	0.09011	0.04206	0.03506	0	0.04478	0.03019	0.49046	0	0.2409	0.02644
V391	0.0229	0.04865	0.04448	0.00908	0.07428	0.05203	0.61633	0.0391	0.08776	0.00537
V392	0.05636	0.01403	0.12554	0	0.04067	0.60656	0.04509	0	0.04428	0.06749
V393	0	0	0	0.00972	0.04033	0.13159	0.00796	0.60154	0.02042	0.18845
V394	0	0.01426	0.06243	0.74081	0.01418	0	0.14393	0	0.0244	0
V395	0.01546	0	0.25255	0	0.70583	0	0.01869	0	0.00747	0
V396	0.04349	0	0.03418	0	0.91264	0	0.00273	0	0.00696	0
V397	0	0.01451	0.01143	0.03846	0.05249	0.72309	0.04787	0	0.04132	0.07082
V398	0	0.00372	0.5284	0.23782	0.04577	0	0.02062	0	0.16367	0
V399	0	0.00835	0.05247	0	0.29376	0	0.02225	0.00864	0.31827	0.29627
V400	0	0.01909	0	0.07085	0.0022	0.00266	0.21775	0.65774	0.02971	0
V401	0	0.01446	0.16657	0.00371	0	0.01268	0.00614	0.73816	0.00858	0.04971
V402	0	0.00116	0.75712	0	0	0	0.01821	0.22351	0	0
V403	0	0.0106	0.16838	0.06364	0.03074	0	0.08337	0	0.64327	0
V404	0	0.01337	0.31997	0.53084	0.12044	0	0.01094	0	0.00443	0
V405	0.87213	0	0	0	0.01949	0.00015	0.10228	0	0.00596	0
V406	0	0.00619	0.46259	0.49408	0.00944	0	0.014	0	0.01371	0
V407	0.40884	0.06698	0.10753	0.08247	0.1442	0	0.05737	0	0.12697	0.00564
V408	0	0.39736	0.06685	0	0.16392	0.00764	0.15909	0	0.12201	0.08313
V409	0	0.00526	0.15316	0	0.16049	0.0666	0.0652	0	0.04078	0.5085
V410	0	0.02509	0.08026	0.01142	0.13621	0	0.0162	0.05272	0.24534	0.43276
V411	0	0.02739	0.05194	0.78034	0.02157	0.03303	0.02966	0	0.01655	0.03952
V412	0.19758	0.00253	0	0.03089	0	0.31111	0.05556	0.04769	0.35464	0
V413	0.01083	0.04039	0.11424	0	0.16574	0.03128	0.50639	0	0.0986	0.03253
V414	0.10661	0.0157	0.02	0.01718	0.13203	0.0019	0.2154	0.46256	0.02861	0
V415	0.00386	0.00747	0	0.03459	0	0	0	0.94572	0.00345	0.00491
V416	0	0.13428	0.08868	0.6996	0.05726	0	0.00413	0	0.01605	0
V417	0	0.01427	0.12915	0.01294	0.21367	0	0.0162	0	0.04912	0.56464
V418	0.00742	0.01283	0.08128	0.01646	0.21468	0.00622	0.01503	0	0.17086	0.47522
V419	0	0.44201	0.34884	0	0.16106	0	0.01547	0	0.03261	0
V420	0.72204	0.00935	0.09005	0	0.1013	0	0.01477	0	0.0114	0.0511
V421	0.03716	0.1784	0.22426	0	0.07103	0.02204	0.39491	0	0.06476	0.00743
V422	0.00513	0.02416	0.0306	0.00234	0.25992	0.00731	0.27247	0	0.35543	0.04263
V423	0	0.00977	0.23324	0.72185	0.01846	0	0.00695	0	0.00973	0
V424	0	0.59148	0.07569	0	0.21832	0.0329	0.02763	0	0.05399	0
V425	0.61558	0.06153	0	0	0.01374	0	0.01979	0.10575	0.18362	0
V426	0.02605	0	0.01006	0.01734	0.84739	0.03869	0.0053	0	0.05517	0
V427	0	0.17109	0.01953	0.00354	0.07912	0.63438	0.04899	0	0.04336	0
V428	0.14512	0.19664	0.04048	0	0.09931	0.00649	0.24544	0.18204	0.04825	0.03622
V429	0.89155	0.00277	0.00846	0	0.05224	0	0.02205	0	0.02147	0.00147
V430	0.0269	0.00627	0.06692	0.65933	0.00293	0	0.03648	0	0.20117	0
V431	0	0.01312	0.00116	0.43544	0.0437	0	0.00664	0.40997	0.08998	0
V432	0.90179	0	0	0	0.03904	0	0.0557	0	0.00347	0
V433	0	0.05375	0.03832	0.01602	0.01613	0	0.13518	0	0.70641	0.03419
V434	0.81215	0.00751	0.10307	0	0.0464	0	0.02066	0	0.01021	0
V435	0.2347	0.01234	0.1192	0.00832	0.00911	0	0.03179	0	0.55405	0.0305
V436	0.46428	0.00761	0	0.04397	0.00782	0.20221	0.21211	0	0.06028	0.00172
V437	0	0.00563	0.11719	0	0.21117	0.0133	0.01212	0	0.04316	0.59743
V438	0	0.01254	0.07851	0.87162	0.02081	0	0.00352	0	0.00934	0.00367
V439	0.0155	0.00022	0.06467	0.51208	0.03596	0.00599	0.01273	0.24455	0.00835	0.09995
V440	0	0.06031	0.09767	0	0.21544	0	0.01563	0	0.05093	0.56002
V441	0.34146	0.00154	0.01497	0.42316	0.20481	0	0.01267	0	0.00139	0
V442	0.44355	0.00161	0.02641	0	0.02531	0.45957	0.03401	0	0.00954	0
V443	0.00841	0.04419	0.05877	0	0.06879	0.03991	0.58586	0	0.09473	0.09935
V444	0.53361	8e-04	0.24125	0	0.03911	0.00138	0.09026	0	0.01344	0.08014
V445	0	0.24145	0.064	0.42366	0.09104	0	0.02019	0	0.14613	0.01353
V446	0.00779	0.47986	0.07837	0	0.27729	0	0.10913	0	0.04756	0
V447	0.02702	0	0	0	0.38605	0.26199	0.01763	0.2989	0.00841	0
V448	0	0.51686	0.12728	0	0.18903	0	0.10455	0	0.06228	0
V449	0.03257	0	0.00892	0	0.93047	0	0.00511	0.02206	0.00087	0
V450	0.38045	0.00507	0	0	0.01875	0.54466	0.03783	0	0.01324	0
V451	0.08933	0.02356	0.00191	0.01666	0.00341	0.0662	0.35464	0.39518	0.04911	0
V452	0.12021	0	0	0.11825	0.04026	0	0.00426	0.62887	0.03276	0.05541
V453	0.58821	0.02766	0	0.20602	0.10995	0	0.03045	0	0.00478	0.03292
V454	0.00617	0.0079	0.02874	0.16449	0.46596	0.04566	0.23853	0	0.04254	0
V455	0.20571	0	0	0	0.71475	0	0.00469	0	0.00652	0.06833
V456	0.8531	0.00549	0.07716	0	0.03219	0	0.02731	0	0.00099	0.00376
V457	0	0.08369	0.08169	0.7777	0.04071	0	0.00433	0	0.01188	0
V458	0	0.00777	0.05873	0.82731	0.01003	0.08293	0.00749	0	0.00314	0.0026
V459	0.01931	0.0487	0.02516	0	0.35565	0.01279	0.33057	0	0.20673	0.00108
V460	0	0	0	0.03005	0.0038	0	0.02467	0.76017	0.08359	0.09771
V461	0.0084	0.07317	0.05507	0	0.04088	0.06834	0.58549	0.05619	0.1076	0.00487
V462	0.00358	0.004	0.08517	0.0256	0	0	0.00016	0.87929	0.0022	0
V463	0	0.01104	0.23964	0	0.16732	0	0.03523	0	0.03959	0.50719
V464	0	0.55742	0.15091	0	0.21962	0	0.01156	0	0.06049	0
V465	0.00485	0.25944	0.05095	0.31907	0.09449	0.10883	0.03189	0	0.13048	0
V466	0.09861	0.00263	0.0353	0	0.53268	0	0.00665	0	0.03382	0.29032
V467	0	0.01147	0	0.07057	0	0	0	0.91797	0	0
V468	0.00203	0.01766	0.00143	0.00409	0.02876	0.71464	0.09754	0.01442	0.11943	0
V469	0.06587	0.0359	0.03251	0.17337	0.22029	0	0.00466	0.18852	0.03051	0.24837
V470	0	0.06941	0.11044	0.06219	0.0391	0.65408	0.04214	0	0.02264	0
V471	0	0.00252	0.53413	0	0.10116	0	0.0095	0.16657	0.03478	0.15134
V472	0.01389	0	0.00206	0.14432	0.70656	0.04854	0.00746	0.07076	0.00641	0
V473	0	0	0.81491	0	0.02612	0.03009	0.01502	0	0.00768	0.10619
V474	0	0.00718	0.09891	0	0.20863	0.02078	0.01785	0	0.04684	0.59981
V475	4e-04	0.17239	0.15236	0	0.27031	0.01525	0.33186	0	0.05742	0
V476	0.13067	0	0.28723	0	0.5638	0	0.0163	0	0.00201	0
V477	0.00782	0.15094	0	0.01231	0.03713	0.28035	0.03081	0.46594	0.01471	0
V478	0	0.02741	0.85647	0	0.04123	0	0.01589	0	0.05601	0.00298
V479	0	0.02985	0.13531	0.71271	0.02372	0	0.00708	0	0.09134	0
V480	0.16779	0.05625	0.01419	0.06439	0.4192	0	0.01352	0	0.24142	0.02325
V481	0.03007	0.04493	0.04777	0.10267	0.03041	0.03626	0.54783	0.00344	0.1514	0.00522
V482	0	0.00482	0	0.01584	0	0.20113	0.06038	0.681	0.03172	0.0051
V483	0	0.16969	0.00387	0.0253	0.0421	0	0	0.74544	0.01359	0
V484	0.00129	0.0125	0.00611	0.11928	0.05401	0.27712	0.1829	0.15401	0.19279	0
V485	0.00849	0.20974	0.0515	0	0.07791	0.02179	0.39293	0	0.23764	0
V486	0.00414	0.03223	0.01766	0.00117	0.0326	0.54591	0.25797	0	0.10833	0
V487	0.3948	0	0.2055	0	0.38777	0	0.01114	0	0.00079	0
V488	0	0.00835	0.61759	0	0.06943	0	0.01549	0	0.08277	0.20637
V489	0.05539	0.01374	0	0.04979	0	0	0.00093	0.86338	0.01678	0
V490	0	0.32811	0.04191	0.00996	0.1527	0.05233	0.02345	0.07736	0.30201	0.01216
V491	0	0.00852	0.04158	0	0.12647	0	0.02871	0.31738	0.05039	0.42695
V492	0.00502	0.05047	0.02712	0.02264	0.02592	0.0705	0.09323	0	0.63743	0.06766
V493	0.11772	0.06989	0.43995	0.07661	0.25169	0.001	0.0112	0	0.03196	0
V494	0	0.00695	0.22176	0.01109	0	0.00404	0.0302	0.55632	0.15756	0.01209
V495	0.01252	0.00986	0.01344	0.03495	0.69698	0.14757	0.01347	0.04724	0.00219	0.02176
V496	0	0.07406	0.57383	0	0.00667	0	0.01168	0.33355	0.00021	0
V497	0	0.00608	0.08622	0	0.33976	0	0.00955	0	0.04335	0.51504
V498	0	0.00385	0.06685	0.73871	0.02343	0	0.00152	0.15915	0.005	0.0015
V499	0.20937	0.00392	0.05903	0	0.18885	0	0.01682	0	0.03957	0.48244
V500	0.39146	0.00845	0.14322	0	0.05535	0.17794	0.14237	0	0.04092	0.04029
V501	0	0.00595	0.21143	0.00068	0.04456	0	0.00391	0.52387	0.03	0.17959
V502	0	8e-04	0.02614	0.69365	0	0	0.0154	0.23313	0.02951	0.00136
V503	0.00535	0	0	0.01784	0	0	0.01866	0.78166	0.16459	0.01189
V504	0.06303	0.00758	0	0.01472	0	0.06223	0.16937	0.61074	0.03054	0.04179
V505	0.02707	0.0037	0.33947	0	0.14515	0.17129	0.07832	0.21549	0.00666	0.01284
V506	0	0.00972	0.00734	0.006	0.16459	0.01295	0.00953	0.59845	0.01094	0.18048
V507	0.00506	0.28088	0.03835	0	0.08819	0.00658	0.24145	0.20944	0.13006	0
V508	0.38407	0.00083	0.01223	0	0.02274	0.50624	0.03412	0.01975	0.01985	0.00017
V509	0.01339	0.48933	0.0749	0	0.17514	0.06931	0.1291	0	0.04884	0
V510	0.04018	0.40567	0.11595	0	0.20737	0	0.00884	0	0.04623	0.17576
V511	0.04509	0.19429	0.09884	0	0.20167	0	0.01077	0	0.0593	0.39004
V512	0	0.21114	0.40307	0	0.09745	0.22394	0.02	0	0.02376	0.02065
V513	0.62995	0.00148	0	0	0.0788	0	0.01136	0.08792	0.01191	0.17859
V514	0.00769	0.01387	0.04067	0.00631	0.05696	0	0.03405	0	0.66488	0.17557
V515	5e-05	0.05298	0	0.013	0	0.05627	0.07946	0.67463	0.1236	0
V516	0.00789	0.23368	0.07234	0.34334	0.17699	0	0.04909	0.05644	0.05455	0.00568
V517	0.00043	0.02707	0.05136	0	0.25617	0.02096	0.41191	0	0.0928	0.1393
V518	0	0.00789	0.05893	0.52207	0.0764	0.04045	0.0382	0	0.03044	0.22562
V519	0.02951	0.02608	0.03608	0.00467	0.11382	0.26209	0.41301	0.03335	0.07109	0.01029
V520	0	0.00859	0.09569	0.01355	0	0.10189	0.00499	0.77529	0	0
V521	0	0.01004	0.10021	0.06709	0.20968	0	0.01092	0	0.04955	0.55252
V522	0.01603	0.00689	0.26228	0.00521	0.41727	0.0012	0.03983	0.02398	0.04538	0.18192
V523	0.04525	0	0.00348	0	0.94938	0	0.00071	0	0.00118	0
V524	0	0.05141	0.19133	0.00317	0.04654	0.64284	0.04289	0	0.02182	0
V525	0.00324	0.11841	0.09711	0.00221	0.04365	0	0.00928	0.51291	0.21319	0
V526	0.02197	0.04356	0	0	0.5488	0	0	0.38457	0.0011	0
V527	0.23905	0.00105	0.38838	0	0.02018	0	0.00931	0.34204	0	0
V528	0.02218	0.18698	0.04344	0	0.46249	0	0.00731	0.15244	0.03089	0.09428
V529	0.33642	0	0.56825	0	0.01176	0	0.01613	0.05286	0.01458	0
V530	0.01004	0.0066	0.02497	0.03169	0.29445	0	0.08007	0	0.55219	0
V531	0.25196	0.0116	0.01217	0.00128	0.00067	0	0.03709	0	0.68522	0
V532	0.02295	0.02401	0.01922	0.01483	0	0	0.04219	0	0.87679	0
V533	0	0	0	0.15134	0.01338	0	0	0.71476	0.01279	0.10774
V534	0	0.01021	0.03431	0.46244	0.05724	0	0.02369	0	0.41036	0.00175
V535	0.68649	0	0	0.03277	6e-04	0.23595	0.02871	0	0.01548	0
V536	0.01027	0.0061	0	0.00978	0.08951	0.59731	0.04092	0.17514	0.05781	0.01316
V537	0	0	0.61094	0.18227	0	0.14057	0.01989	0	0.04633	0
V538	0	0.00954	0.02598	0	0.06901	0.51131	0.05011	0	0.1867	0.14734
V539	0.01284	0.01519	0.20304	0.021	0	0	0.01565	0.66774	0.04128	0.02325
V540	0.38746	0.16545	0.07524	0	0.33495	0	0.01489	0	0.02202	0
V541	0	0.00241	0.83554	0.1075	0.02106	0.01775	0.01575	0	0	0
V542	0	0.00905	0.10631	0.83541	0.03085	0	0.00453	0	0.01044	0.00341
V543	0	0.00706	0.03712	0.01076	0.11041	0.42057	0.0616	0	0.03534	0.31715
V544	0.12324	0.0046	0.63838	0	0	0	0.02295	0	0.21082	0
V545	0.05189	0	0.36523	0.30154	0.15148	0.10675	0.02311	0	0	0
V546	0.06145	0	0.01532	0.29778	0.52691	0.05471	0.04083	0	0.00299	0
V547	0.02768	0.02961	0.04882	0.11883	0.02343	0.02912	0.38793	0	0.33458	0
V548	0	0	0.00651	0.0052	0.27765	0.3763	0.0563	0.2671	0.01093	0
V549	0.02634	0.01295	0.13465	0.00287	0.00439	0	0.03763	0	0.75125	0.02993
V550	0.24385	0.01494	0.64346	0	0.0381	0	0.01948	0.04016	0	0
V551	0	0.03352	0.71667	0	0.04276	0	0.03585	0	0.09633	0.07488
V552	0	0.01661	0.2588	0.6813	0.02544	0	0.0109	0	0.00694	0
V553	0	0.02036	0.00821	0.03579	0.04398	0.7872	0.05873	0	0.04572	0
V554	0.05312	0.0089	0.06446	0.7908	0.00746	0	0.03057	0	0.04469	0
V555	0.38539	0.0022	0.02299	0.09858	0.14266	0.30681	0.02385	0	0.00465	0.01286
V556	0.02442	0.00393	0.00507	0.11283	0.71472	0.00968	0.00063	0.11416	0	0.01456
V557	0.04462	0.0063	0.05043	0	0.13563	0.22389	0.08026	0	0.04061	0.41826
V558	0.07893	0.0991	0.07174	0.00428	0.652	0	0.00455	0	0.01805	0.07135
V559	0.51366	0.0429	0.35866	0.0038	0.0247	0	0.05195	0	0.00433	0
V560	0	0.00505	0.07736	0.67909	0.05926	0	0.00509	0	0.02556	0.14858
V561	0	0.04912	0.25356	0	0.04088	0.10527	0.38877	0.01518	0.14722	0
V562	0.00686	0.01836	0.00907	0	0.38227	0.16002	0.10616	0	0.31726	0
V563	0.04655	0.00951	0.01554	0.00563	0.02982	0.13973	0.04225	0	0.71096	0
V564	0.00907	0.01278	0.04785	0	0.60296	0	0.00544	0	0.0253	0.29659
V565	0.04313	0.02029	0.08743	0	0.20408	0	0.02102	0	0.05259	0.57146
V566	0.58545	0	0	0	0.04354	0.07648	0.03784	0	0.2567	0
V567	0.03106	0.01881	0.00939	0.00904	0.03146	0.65532	0.05985	0	0.18507	0
V568	0.61817	0.13346	0.00147	0.12689	0.05911	0.00487	0.04432	0	0.00991	0.0018
V569	0	0.56088	0.09824	0	0.22457	0	0.01155	0	0.09104	0.01372
V570	0.21634	0.00826	0.03779	0.16028	0.10739	0.02961	0.07393	0	0.11251	0.2539
V571	0.16267	0.01052	0.55201	0.21272	0.02376	0	0.0151	0	0.02322	0
V572	0	0	0	0.10337	0	0.00109	0.04144	0.84766	0.00644	0
V573	0.53043	0	0	0.22657	0.05746	0.02171	0.01437	0.09828	0	0.05117
V574	0	0.01768	0.54486	0	0.00412	0.38612	0.03501	0	0.01221	0
V575	0	0.0144	0.09784	0	0.21832	0	0.03534	0	0.05135	0.58275
V576	0	0.00533	0.01175	0.01396	0.02547	0.05491	0.02933	0.26648	0.59276	0
V577	0	0.02414	0.01447	0.00475	0.04162	0.80058	0.05863	0.00107	0.05474	0
V578	0.85814	0	0.02448	0	0.03888	0	0.05033	0.01051	0.00925	0.00841
V579	0.74964	0	0.07184	0	0.0037	0.09579	0.02564	0	0.05341	0
V580	0.00631	0.42027	0.07833	0	0.43319	0	0.01762	0	0.04428	0
V581	0	0.13948	0.25488	0	0.13189	0	0.01534	0	0.19244	0.26598
V582	0.28414	0.00283	0.02479	0.18802	0.34318	0	0.00807	0	0.01367	0.13529
V583	0.15084	0.49419	0.05568	0	0.17039	0.02764	0.00913	0.0592	0.03292	0
V584	0	0	0.72576	0	0.16702	0	0.01477	0.0911	0.00135	0
V585	0	0.00623	0.39218	0.16772	0.05913	0	0.0173	0	0.20988	0.14756
V586	0.32365	0.00719	0	0.00528	0.01657	0	0.03329	0	0.61402	0
V587	0.05104	0.37623	0.06036	0	0.17042	0.14711	0.02155	0	0.04716	0.12614
V588	0	0.05142	0.06624	0.03419	0.04193	0.10878	0.60725	0	0.09019	0
V589	0.05792	0.09117	0.01143	0.00058	0.01507	0.24436	0.05853	0.41014	0.10484	0.00598
V590	0.0071	0.56764	0.07572	0	0.25267	9e-05	0.05013	0	0.04665	0
V591	0	0.03328	0.02711	0.46418	0.0322	0.39596	0.03111	0	0.01434	0.00182
V592	0.03056	0	0.04523	0	0.89143	0	0.00163	0	0.0059	0.02524
V593	0	0.02197	0.06761	0.01452	0.10846	0.0293	0.02645	0	0.45306	0.27863
V594	0.33075	0.00122	0.03125	0	0.09007	0	0.04501	0	0.41012	0.09158
V595	0.90512	0.00213	0	0	0.05288	0	0.02126	0	0.01137	0.00724
V596	0	0.03693	0.01166	0.00898	0.01365	0.28348	0.15688	0.44227	0.04467	0.00148
V597	0	0.18009	0.01165	0.19915	0.04645	0	0.00442	0.54438	0.01386	0
V598	0.03637	0.02724	0.06588	0	0.17704	0.01165	0.22371	0	0.27021	0.18791
V599	0.01346	0.04488	0.05972	0.04571	0.11315	0.02789	0.29558	0	0.241	0.15861
V600	0	0.06565	0.07384	0.71684	0.02016	0.01584	0.00939	0.06383	0.0339	0.00056
V601	0.48253	0.01024	0	0	0.17083	0.01617	0.27289	0	0.04665	0.00069
V602	0.70478	0.00511	0.05498	0	0.01403	0.00248	0.1911	0.00402	0.02163	0.00187
V603	0.13923	0.00472	0.03177	0	0.28296	0.01788	0.1334	0	0.25552	0.13452
V604	0.16647	0.094	0	0.15126	0.01544	0	0.00526	0.5625	0.00508	0
V605	0.02704	0.00936	0.02522	0.16616	0.04951	0.62063	0.04949	0.023	0.02961	0
V606	0.06418	0.00629	0.29242	0.13425	0	0	0.04178	0	0.46108	0
V607	0.00871	0.26288	0.0946	0	0.50463	0	0.00621	0.03225	0.09072	0
V608	0.01695	0.21266	0.0428	0.04621	0.64629	0	0.00435	0	0.03075	0
V609	0.77031	0.09712	0.00444	0	0.04593	0	0.04513	0	0.03707	0
V610	0.02173	0.00564	0.92199	0	0.00883	0	0.0229	0	0.0189	0
V611	0.68952	0.06241	0.00516	0.12376	0.08901	0	0.01327	0	0.00813	0.00874
V612	0.01134	0.14989	0.03481	0.08532	0.62893	0.01275	0.0032	0.04586	0.02791	0
V613	0.00353	0.12989	0.03557	0.00022	0.1692	0.39471	0.13158	0.10529	0.03002	0
V614	0	0.05883	0.02617	0.56434	0.01786	0	0.01148	0.16705	0.13556	0.01872
V615	0.03798	0	0	0	0.90648	0.04375	0.00319	0	0.00712	0.00147
V616	0.47323	0.16905	0.03668	0.00044	0.14696	0.11007	0.02681	0	0.03103	0.00573
