CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V125	0.09345	0.13029	0.53431	0.08643	0.06313	0.09239
V126	0.22877	0.19763	0.08997	0.03398	0.08116	0.3685
V127	0.08924	0.01563	0.65616	0.11371	0.06619	0.05907
V128	0.28943	0.20997	0.12141	0.14626	0.14158	0.09135
V129	0.061	0.03063	0.68432	0.10054	0.06416	0.05935
V130	0.39897	0.1189	0.05149	0.20265	0.12103	0.10696
V131	0.09423	0.0275	0.03934	0.07182	0.62686	0.14025
V132	0.10363	0.35474	0.33379	0.04188	0.11391	0.05205
V133	0.10858	0.16309	0.46126	0.10232	0.10988	0.05487
V134	0.21011	0.45206	0.04992	0.04749	0.15663	0.08379
V135	0.12026	0.02196	0.59452	0.04286	0.09248	0.12791
V136	0.16213	0.50108	0.09705	0.05313	0.12278	0.06383
V137	0.08734	0.14325	0.45668	0.06092	0.20251	0.0493
V138	0.19322	0.01381	0.04368	0.30401	0.17211	0.27317
V139	0.13379	0.05688	0.14747	0.05176	0.38266	0.22743
V140	0.4324	0.18666	0.08765	0.08682	0.0891	0.11737
V141	0.23607	0.21557	0.12988	0.21028	0.12294	0.08525
V142	0.1846	0.49276	0.05566	0.07794	0.09807	0.09098
V143	0.11129	0.06462	0.51155	0.09957	0.13939	0.07358
V144	0.23814	0.13609	0.05985	0.10933	0.08845	0.36814
V145	0.06807	0.02242	0.01717	0.68173	0.15632	0.05429
V146	0.14076	0.03704	0.08079	0.06422	0.57041	0.10678
V147	0.39481	0.07442	0.13839	0.06495	0.0711	0.25634
V148	0.07915	0.15328	0.61018	0.04339	0.0563	0.0577
V149	0.19834	0.35254	0.04661	0.04773	0.08559	0.2692
V150	0.06655	0.02396	0.00176	0.68265	0.18513	0.03996
V151	0.21574	0.29307	0.04851	0.03618	0.09916	0.30733
V152	0.12012	0.19333	0.3575	0.06872	0.17161	0.08873
V153	0.0593	0.04798	0.52089	0.22403	0.09791	0.04989
V154	0.37776	0.16952	0.0648	0.03278	0.07522	0.27991
V155	0.11512	0.29023	0.09662	0.04796	0.36856	0.08152
V156	0.0847	0.38213	0.0328	0.05085	0.40429	0.04523
V157	0.19479	0.09393	0.07095	0.21156	0.10638	0.32239
V158	0.07587	0.06281	0.70441	0.046	0.04913	0.06179
V159	0.17069	0.19362	0.28205	0.15674	0.11673	0.08017
V160	0.08191	0.01458	0.70527	0.0516	0.04764	0.09901
V161	0.09807	0.38402	0.02279	0.2596	0.19301	0.0425
V162	0.11297	0.41011	0.0284	0.12758	0.25767	0.06327
V163	0.0713	0.01624	0.75251	0.04752	0.0481	0.06433
V164	0.08998	0.27898	0.31	0.11866	0.14885	0.05353
V165	0.08511	0.0441	0.04562	0.07313	0.63358	0.11846
V166	0.14281	0.02679	0.02459	0.14736	0.41991	0.23854
V167	0.06408	0.01814	0.35394	0.39054	0.1251	0.04819
V168	0.48822	0.0421	0.05892	0.19658	0.0903	0.12388
V169	0.07579	0.0232	0.57124	0.18942	0.07667	0.06367
V170	0.34968	0.05069	0.1166	0.23764	0.14686	0.09853
V171	0.22474	0.33383	0.06108	0.03196	0.09403	0.25435
V172	0.13078	0.06957	0.44146	0.16146	0.07886	0.11787
V173	0.0942	0.02804	0.63845	0.04157	0.06392	0.13381
V174	0.45322	0.1087	0.05967	0.05112	0.21694	0.11036
V175	0.14612	0.47801	0.13349	0.05346	0.13225	0.05668
V176	0.0563	0.01602	0.75173	0.05529	0.06359	0.05706
V177	0.18402	0.07784	0.27993	0.0592	0.19731	0.2017
V178	0.05925	0.06401	0.04219	0.06479	0.70444	0.06532
V179	0.10373	0.01851	0.04832	0.47331	0.20963	0.14649
V180	0.25287	0.02759	0.17767	0.29992	0.09601	0.14595
V181	0.39957	0.10821	0.0993	0.08133	0.12899	0.1826
V182	0.07665	0.08526	0.62008	0.09035	0.05891	0.06875
V183	0.0737	0.02372	0.00957	0.69498	0.1575	0.04054
V184	0.31601	0.30612	0.05404	0.05941	0.17318	0.09124
V185	0.17875	0.38344	0.05955	0.04453	0.18484	0.14889
V186	0.05525	0.01628	0.51155	0.28037	0.09173	0.04481
V187	0.26254	0.36885	0.04383	0.05448	0.19315	0.07714
V188	0.20094	0.4159	0.05241	0.05129	0.08911	0.19034
V189	0.08714	0.07735	0.16381	0.07208	0.46903	0.13059
V190	0.10525	0.16182	0.02916	0.06371	0.49147	0.14859
V191	0.18124	0.41508	0.0458	0.03918	0.09922	0.21948
V192	0.39689	0.18703	0.11926	0.05826	0.12189	0.11667
V193	0.26314	0.09687	0.06206	0.03237	0.07938	0.46619
V194	0.05352	0.04732	0.03212	0.14613	0.65778	0.06314
V195	0.06057	0.01671	0.59579	0.11723	0.15499	0.05469
V196	0.06171	0.02326	0.02383	0.65855	0.18835	0.0443
V197	0.1931	0.03359	0.04549	0.06588	0.58123	0.08072
V198	0.15395	0.31383	0.06211	0.14269	0.26004	0.06738
V199	0.08037	0.2012	0.10468	0.12448	0.43456	0.05471
V200	0.11826	0.02168	0.46727	0.19917	0.08075	0.11286
V201	0.07695	0.02249	0.0032	0.68164	0.15545	0.06026
V202	0.14796	0.06143	0.35598	0.0663	0.1751	0.19323
V203	0.42631	0.05378	0.05149	0.26195	0.0997	0.10677
V204	0.25517	0.04865	0.08076	0.13783	0.08776	0.38982
V205	0.06451	0.03111	0.73555	0.06043	0.05166	0.05673
V206	0.06744	0.06035	0.10175	0.56471	0.16627	0.03948
V207	0.32084	0.15728	0.07458	0.19486	0.11374	0.13869
V208	0.31184	0.08622	0.33215	0.07412	0.10546	0.09021
V209	0.2759	0.34867	0.04889	0.0582	0.0933	0.17504
V210	0.13426	0.03339	0.67147	0.0452	0.0488	0.06689
V211	0.39985	0.05151	0.12824	0.04675	0.18215	0.19149
V212	0.08826	0.22305	0.18279	0.29604	0.15488	0.05498
V213	0.08188	0.08145	0.23798	0.07678	0.46605	0.05586
V214	0.55302	0.0529	0.08241	0.07817	0.10024	0.13326
V215	0.17886	0.44639	0.04484	0.05726	0.09161	0.18104
V216	0.17033	0.37091	0.25805	0.04613	0.09255	0.06204
V217	0.24838	0.01888	0.07417	0.09877	0.27829	0.28151
V218	0.11773	0.26441	0.02431	0.40055	0.14913	0.04388
V219	0.5604	0.036	0.08182	0.03862	0.07639	0.20677
V220	0.1342	0.0313	0.02325	0.6071	0.1448	0.05935
V221	0.16321	0.51469	0.06538	0.09085	0.10665	0.05923
V222	0.12475	0.23498	0.05717	0.15102	0.3588	0.07328
V223	0.17016	0.23397	0.23519	0.03893	0.09029	0.23146
V224	0.048	0.02557	0.35589	0.05935	0.46194	0.04926
V225	0.31325	0.01931	0.07307	0.03257	0.06949	0.49232
V226	0.24373	0.0617	0.19211	0.2291	0.1733	0.10006
V227	0.4591	0.03069	0.05802	0.18339	0.09411	0.1747
V228	0.16273	0.19241	0.37933	0.07844	0.09671	0.09037
V229	0.17544	0.02873	0.31212	0.21562	0.18161	0.08648
V230	0.10158	0.13838	0.58364	0.04831	0.05743	0.07065
V231	0.09853	0.03948	0.01258	0.63468	0.17044	0.0443
V232	0.35079	0.02897	0.04452	0.22068	0.09951	0.25553
V233	0.55829	0.04488	0.08342	0.08345	0.08751	0.14245
V234	0.35824	0.03521	0.04002	0.06397	0.3968	0.10576
V235	0.12084	0.02332	0.02956	0.60982	0.15864	0.05783
V236	0.12081	0.02094	0.17671	0.06402	0.44422	0.1733
V237	0.06373	0.01504	0.66962	0.12181	0.07445	0.05536
V238	0.45597	0.02809	0.09142	0.09294	0.10023	0.23134
V239	0.39202	0.05217	0.13002	0.13206	0.1669	0.12684
V240	0.06605	0.21639	0.01586	0.13967	0.51411	0.04793
V241	0.40695	0.14647	0.05455	0.1565	0.12312	0.11242
V242	0.2946	0.05624	0.07757	0.15063	0.14497	0.27599
V243	0.09825	0.30304	0.37307	0.07309	0.1015	0.05105
V244	0.18344	0.03902	0.03652	0.04893	0.47519	0.21689
V245	0.52533	0.03181	0.07356	0.03682	0.08214	0.25035
V246	0.064	0.06184	0.20008	0.31189	0.30913	0.05307
V247	0.30424	0.07594	0.05354	0.15161	0.09996	0.31471
V248	0.22965	0.05291	0.02559	0.20342	0.38767	0.10076
V249	0.23368	0.14006	0.31912	0.09458	0.07086	0.1417
V250	0.07101	0.03841	0.00988	0.68021	0.15621	0.04429
V251	0.11506	0.42485	0.14168	0.15764	0.10703	0.05375
V252	0.0636	0.03069	0.03972	0.63219	0.18429	0.0495
V253	0.15839	0.06055	0.0323	0.30494	0.20226	0.24156
V254	0.10659	0.21984	0.08436	0.17699	0.32802	0.08421
V255	0.3062	0.2388	0.09932	0.07994	0.12738	0.14836
V256	0.12931	0.59718	0.04396	0.0483	0.11866	0.06259
V257	0.11976	0.32806	0.05504	0.0651	0.34252	0.08952
V258	0.09448	0.20012	0.1292	0.40052	0.12083	0.05484
V259	0.107	0.41743	0.2796	0.05098	0.08172	0.06328
V260	0.1452	0.05904	0.03657	0.06853	0.55436	0.13629
V261	0.38611	0.04398	0.0757	0.06723	0.22774	0.19923
V262	0.11087	0.02573	0.65015	0.05428	0.10046	0.0585
V263	0.07897	0.063	0.52196	0.1942	0.07995	0.06191
V264	0.43604	0.04343	0.13169	0.06259	0.11595	0.2103
V265	0.06439	0.03399	0.01201	0.0876	0.74439	0.05762
V266	0.30655	0.04147	0.07147	0.03314	0.07587	0.4715
V267	0.20504	0.49084	0.04368	0.09106	0.10617	0.06321
V268	0.602	0.03963	0.07092	0.04616	0.07247	0.16882
V269	0.0826	0.05994	0.11101	0.54482	0.15502	0.0466
V270	0.26041	0.36802	0.06382	0.05364	0.17349	0.08062
V271	0.20163	0.10832	0.23004	0.04248	0.07841	0.33913
V272	0.06901	0.03035	0.01171	0.12352	0.66371	0.10171
V273	0.08912	0.02996	0.05915	0.12216	0.61098	0.08862
V274	0.23612	0.01667	0.17013	0.06613	0.07481	0.43614
V275	0.47941	0.16469	0.06757	0.05092	0.08398	0.15343
V276	0.21646	0.20481	0.10356	0.08729	0.11302	0.27487
V277	0.39191	0.039	0.06152	0.0424	0.1688	0.29637
V278	0.15565	0.11834	0.10161	0.21487	0.33333	0.0762
V279	0.25186	0.05089	0.19678	0.06878	0.08024	0.35145
V280	0.14221	0.0236	0.01699	0.60116	0.15039	0.06566
V281	0.12995	0.58385	0.06624	0.064	0.10181	0.05416
V282	0.05792	0.06428	0.01756	0.11266	0.6885	0.05908
V283	0.08588	0.35673	0.02562	0.05728	0.42051	0.05398
V284	0.11424	0.09346	0.26785	0.27049	0.12718	0.12679
V285	0.07095	0.03863	0.00247	0.68019	0.16346	0.04431
V286	0.46588	0.05523	0.11326	0.16558	0.08487	0.11517
V287	0.06276	0.03833	0.04143	0.12424	0.64862	0.08462
V288	0.21698	0.2179	0.05798	0.03903	0.16679	0.30131
V289	0.06573	0.08553	0.58908	0.11915	0.08425	0.05626
V290	0.06409	0.01981	0.19504	0.52972	0.13569	0.05565
V291	0.08617	0.04606	0.00415	0.65264	0.15967	0.05132
V292	0.16428	0.09421	0.02974	0.43759	0.21432	0.05986
V293	0.04484	0.07214	0.0409	0.07244	0.71184	0.05784
V294	0.38996	0.05369	0.04683	0.05695	0.28144	0.17112
V295	0.31833	0.01258	0.07373	0.02696	0.07488	0.49352
V296	0.12155	0.29595	0.09443	0.21994	0.14967	0.11847
V297	0.27443	0.0603	0.0571	0.03221	0.07797	0.49799
V298	0.12184	0.53805	0.15056	0.04736	0.09356	0.04864
V299	0.16322	0.08132	0.57622	0.04987	0.06103	0.06834
V300	0.49906	0.1097	0.08961	0.04399	0.07298	0.18465
V301	0.36339	0.30753	0.09192	0.05117	0.09118	0.09481
V302	0.09076	0.23736	0.07113	0.3831	0.1638	0.05385
V303	0.11743	0.50272	0.08635	0.05446	0.1832	0.05583
V304	0.0573	0.03392	0.03452	0.06817	0.74899	0.0571
V305	0.12617	0.02249	0.16236	0.3339	0.17372	0.18136
V306	0.37849	0.09199	0.05923	0.03651	0.07315	0.36063
V307	0.17608	0.03768	0.03041	0.07006	0.56885	0.11692
V308	0.06172	0.03132	0.00121	0.70046	0.16654	0.03876
V309	0.1037	0.41141	0.03059	0.28333	0.12078	0.0502
V310	0.1674	0.28941	0.23208	0.04055	0.08743	0.18313
V311	0.42943	0.02303	0.06916	0.03743	0.06987	0.37108
V312	0.14708	0.03633	0.01459	0.30531	0.41904	0.07764
V313	0.3442	0.02258	0.05854	0.05919	0.07309	0.44239
V314	0.2349	0.03375	0.027	0.50114	0.13642	0.0668
V315	0.19624	0.49064	0.05112	0.04169	0.13415	0.08615
V316	0.30994	0.02062	0.06777	0.07846	0.08764	0.43556
V317	0.13102	0.01907	0.0207	0.51513	0.16519	0.14888
V318	0.06785	0.0301	0.03215	0.66297	0.15274	0.05419
V319	0.29458	0.15803	0.22387	0.13428	0.08647	0.10278
V320	0.23425	0.16242	0.28069	0.11426	0.08237	0.12602
V321	0.11215	0.47486	0.02911	0.21825	0.12186	0.04378
V322	0.09498	0.02579	0.09407	0.0699	0.57445	0.14081
V323	0.09523	0.24725	0.01658	0.30303	0.29088	0.04703
V324	0.14163	0.05224	0.05799	0.19545	0.3757	0.17698
V325	0.16324	0.57011	0.06395	0.04314	0.09873	0.06084
V326	0.2028	0.51497	0.05909	0.04257	0.11267	0.06789
V327	0.12039	0.01717	0.70187	0.04603	0.04874	0.06581
V328	0.18318	0.17643	0.17193	0.14323	0.25589	0.06933
V329	0.0596	0.02103	0.47504	0.05431	0.32443	0.06559
V330	0.06502	0.01599	0.7383	0.05454	0.06328	0.06286
V331	0.47585	0.08155	0.09832	0.0937	0.08304	0.16754
V332	0.15487	0.07127	0.14962	0.04905	0.33741	0.23779
V333	0.07331	0.03275	0.38243	0.28794	0.15356	0.07001
V334	0.08943	0.32297	0.33369	0.12059	0.085	0.04832
V335	0.15597	0.03039	0.59266	0.04755	0.05103	0.1224
V336	0.28821	0.42025	0.06989	0.04109	0.09506	0.08551
V337	0.10682	0.1745	0.0705	0.06314	0.53257	0.05246
V338	0.49834	0.0368	0.09102	0.04972	0.18129	0.14283
V339	0.14718	0.08629	0.32478	0.21466	0.10334	0.12375
V340	0.43468	0.21142	0.05705	0.06878	0.10137	0.12671
V341	0.2347	0.05586	0.05804	0.42113	0.15342	0.07686
V342	0.12993	0.02584	0.02926	0.48692	0.16918	0.15888
V343	0.24957	0.13074	0.13842	0.04844	0.08381	0.34902
V344	0.1309	0.45401	0.03618	0.05836	0.20774	0.1128
V345	0.04138	0.03434	0.01827	0.0767	0.7788	0.05051
V346	0.16492	0.03429	0.03069	0.3427	0.34349	0.08391
V347	0.35853	0.1276	0.06347	0.10145	0.24785	0.10111
V348	0.14365	0.1189	0.51334	0.05581	0.10046	0.06783
V349	0.49796	0.08594	0.09056	0.10244	0.10471	0.11839
V350	0.34274	0.05327	0.14189	0.19173	0.08646	0.18391
V351	0.30266	0.06541	0.08844	0.04691	0.08452	0.41207
V352	0.1568	0.25926	0.04227	0.03896	0.28355	0.21916
V353	0.07713	0.15339	0.61686	0.04363	0.05623	0.05276
V354	0.19131	0.05677	0.21275	0.04211	0.28202	0.21504
V355	0.06282	0.03906	0.74119	0.05397	0.05125	0.05171
V356	0.38321	0.11655	0.07212	0.18959	0.11195	0.12658
V357	0.2571	0.03223	0.34349	0.05952	0.21458	0.09307
V358	0.26701	0.00996	0.10264	0.05192	0.07565	0.49283
V359	0.16625	0.09261	0.02315	0.46102	0.18278	0.07419
V360	0.37227	0.03086	0.04684	0.18122	0.24458	0.12423
V361	0.12749	0.61084	0.04435	0.0535	0.10928	0.05453
V362	0.11024	0.4119	0.05157	0.2596	0.12341	0.04328
V363	0.50181	0.07928	0.09969	0.04227	0.13436	0.14259
V364	0.22354	0.15325	0.05869	0.05621	0.15521	0.3531
V365	0.32338	0.30418	0.05297	0.13228	0.09642	0.09078
V366	0.13577	0.20768	0.37715	0.08713	0.1255	0.06676
V367	0.07689	0.02465	0.02024	0.46846	0.34087	0.06889
V368	0.2029	0.1173	0.10492	0.05756	0.17416	0.34317
V369	0.07856	0.0531	0.01339	0.10817	0.64529	0.10149
V370	0.09295	0.07726	0.51611	0.14406	0.08159	0.08802
V371	0.1396	0.21126	0.02896	0.36351	0.12025	0.13641
V372	0.13472	0.48522	0.03704	0.05914	0.19629	0.0876
V373	0.55558	0.04251	0.06927	0.03787	0.07148	0.2233
V374	0.19131	0.02989	0.21534	0.37611	0.12633	0.06102
V375	0.32115	0.03557	0.19378	0.08542	0.25697	0.10711
V376	0.22804	0.04868	0.06564	0.11294	0.13319	0.41152
V377	0.09014	0.03223	0.35065	0.05495	0.40266	0.06937
V378	0.24357	0.0644	0.19098	0.02969	0.09054	0.38082
V379	0.39319	0.02825	0.15629	0.03212	0.06527	0.32488
V380	0.04416	0.06409	0.04039	0.07955	0.71388	0.05792
V381	0.28613	0.04771	0.26944	0.22665	0.09159	0.07848
V382	0.05132	0.05478	0.01485	0.21279	0.61519	0.05107
V383	0.19761	0.05199	0.33375	0.24445	0.09883	0.07338
V384	0.08908	0.03243	0.67084	0.06056	0.0874	0.0597
V385	0.29565	0.01802	0.07927	0.02636	0.06815	0.51255
V386	0.42998	0.05419	0.24351	0.04806	0.10311	0.12115
V387	0.22302	0.03264	0.0625	0.4899	0.12669	0.06525
V388	0.52526	0.06538	0.17082	0.04132	0.07295	0.12426
V389	0.35323	0.07473	0.06522	0.02942	0.07739	0.40001
V390	0.11326	0.05055	0.018	0.54088	0.16275	0.11456
V391	0.08936	0.03163	0.02243	0.45896	0.31769	0.07993
V392	0.14862	0.04188	0.3862	0.11469	0.06632	0.24229
V393	0.13195	0.13069	0.31931	0.08532	0.16677	0.16596
V394	0.06722	0.02315	0.03213	0.6397	0.19243	0.04537
V395	0.0589	0.06218	0.7244	0.05344	0.05112	0.04996
V396	0.37845	0.07472	0.04666	0.271	0.13559	0.09358
V397	0.24453	0.14244	0.07758	0.03484	0.10493	0.39569
V398	0.13194	0.48199	0.04825	0.0611	0.21449	0.06223
V399	0.06984	0.01528	0.69529	0.08037	0.06714	0.07208
V400	0.19778	0.03401	0.03354	0.30142	0.11092	0.32233
V401	0.16077	0.03366	0.52467	0.05089	0.13177	0.09824
V402	0.11158	0.03106	0.01407	0.63368	0.14872	0.06089
V403	0.19174	0.01475	0.04459	0.06522	0.332	0.35171
V404	0.06142	0.02349	0.76423	0.04816	0.04983	0.05286
V405	0.29294	0.27561	0.1099	0.07747	0.16114	0.08295
V406	0.20355	0.06192	0.17545	0.10319	0.19827	0.25761
V407	0.12615	0.02765	0.58656	0.03985	0.05683	0.16295
V408	0.10766	0.10333	0.03998	0.51432	0.13312	0.1016
V409	0.59875	0.06105	0.07076	0.04093	0.07315	0.15536
V410	0.61028	0.04796	0.07095	0.04169	0.08474	0.14438
V411	0.22894	0.01676	0.04953	0.20313	0.08987	0.41178
V412	0.41081	0.16191	0.09839	0.0725	0.15553	0.10086
V413	0.07589	0.1133	0.03466	0.57059	0.16236	0.0432
V414	0.13349	0.07841	0.02656	0.45652	0.24471	0.0603
V415	0.09712	0.02464	0.28314	0.3141	0.17394	0.10706
V416	0.09832	0.13895	0.02414	0.22819	0.3952	0.11521
V417	0.27924	0.01105	0.10616	0.11161	0.07589	0.41606
V418	0.06825	0.08299	0.34559	0.14533	0.28241	0.07543
V419	0.28273	0.03109	0.05877	0.0262	0.07611	0.52511
V420	0.29231	0.01066	0.05923	0.03261	0.07564	0.52955
