cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V656	0.00187	0.81713	0.07209	0.10891
V657	0	0.50805	0.13494	0.35701
V658	0.20264	0.76333	0.03403	0
V659	0.00991	0.60037	0.38972	0
V660	0	1	0	0
V661	0	0.8622	0.09517	0.04263
V662	0.01046	0.5291	0.46045	0
V663	0	0.473	0.527	0
V664	0	0.41589	0.58411	0
V665	0.27321	0.72679	0	0
V666	0.29935	0.56364	0.10332	0.03369
V667	0.30557	0.61502	0.07941	0
V668	0	0.9762	0.0238	0
V669	0	0.77414	0.22586	0
V670	0	1	0	0
V671	0	0.74428	0.25572	0
V672	0	0.25335	0.74665	0
V673	0	0.77971	0.22029	0
V674	0.31198	0.68802	0	0
V675	0	0.66974	0.33026	0
V676	0	0.49996	0.279	0.22104
V677	0.00916	0.89376	0.09708	0
V678	0.0715	0.9285	0	0
V679	0	0.48246	0.51754	0
V680	0	0.9113	0.0887	0
V681	0.41847	0.58153	0	0
V682	0	0.52289	0.47711	0
V683	0	1	0	0
V684	0.27154	0.68926	0.0392	0
V685	0.06604	0.83513	0.09882	0
V686	0	0.60475	0.28432	0.11092
V687	0	0.41261	0.17601	0.41138
V688	0.0056	0.9944	0	0
V689	0.16072	0.38913	0.19542	0.25474
V690	0.04409	0.54729	0.40862	0
V691	0	0.31837	0.68163	0
V692	0	0.40743	0.59257	0
V693	0	0.58877	0.41123	0
V694	0	0.3433	0.49113	0.16557
V695	0.07353	0.43836	0.31017	0.17794
V696	0.0109	0.52175	0.16035	0.30701
V697	0	0.47346	0.14708	0.37945
V698	0.43774	0.56226	0	0
V699	0.14578	0.82188	0.03234	0
V700	0.14985	0.45125	0.12841	0.27049
V701	0	0.88269	0.11731	0
V702	0.27329	0.68343	0	0.04328
V703	0	0.44818	0.55182	0
V704	0.40437	0.59563	0	0
V705	0.48067	0.51933	0	0
V706	0	0.34013	0.65987	0
V707	0	0.59936	0.40064	0
V708	0	1	0	0
V709	0	0.54266	0.45734	0
V710	0.20385	0.76547	0.03068	0
V711	0	0.97136	0.02864	0
V712	0.40909	0.59091	0	0
V713	0.1026	0.84707	0.05032	0
V714	0	0.96007	0.03993	0
V715	0	0.73206	0.26794	0
V716	0	0.46554	0.18462	0.34984
V717	0	1	0	0
V718	0	0.84649	0.15351	0
V719	0	0.97885	0.02115	0
V720	0.27912	0.54602	0.17486	0
V721	0	0.53374	0.46626	0
V722	0	0.82298	0.07372	0.1033
V723	0.03796	0.51489	0.15312	0.29404
V724	0.2878	0.59378	0.08757	0.03085
V725	0	0.28799	0.71201	0
V726	0	0.76656	0.19847	0.03497
V727	0	0.96237	0.03763	0
V728	0	0.99245	0.00755	0
V729	0.16762	0.52402	0.23438	0.07398
V730	0.42798	0.57202	0	0
V731	0	0.53343	0.46657	0
V732	0.02956	0.59105	0.37938	0
V733	0.2622	0.73768	0.00011	0
V734	0	0.63277	0.36723	0
V735	0	0.37957	0.56603	0.0544
V736	0.10051	0.42057	0.13242	0.3465
V737	0	0.74993	0.25007	0
V738	0	0.59595	0.40405	0
V739	0	0.30787	0.69213	0
V740	0.36767	0.63233	0	0
V741	0.18325	0.65465	0.15193	0.01018
V742	0	1	0	0
V743	0	0.4208	0.5792	0
V744	0.1262	0.53534	0.33846	0
V745	0	0.85364	0.14636	0
V746	0.50593	0.49407	0	0
V747	0	0.29398	0.70602	0
V748	0	0.4322	0.5678	0
V749	0.06702	0.71025	0.11999	0.10273
