Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V290	0.43053	0.49976	0.05086	0	0.01885
V291	0.35234	0.20453	0	0.36536	0.07778
V292	0.08453	0.07188	0.3522	0.20839	0.28299
V293	0	0.12976	0.69588	0.16939	0.00498
V294	0	0.03834	0.00496	0.26647	0.69023
V295	0	0.04599	0.2508	0.57817	0.12504
V296	0.90613	0.09387	0	0	0
V297	0	0.04067	0.66993	0.26038	0.02902
V298	0.23411	0.0155	0	0.58514	0.16525
V299	0.20244	0.00638	0	0.68724	0.10394
V300	1	0	0	0	0
V301	1	0	0	0	0
V302	0	0.01462	0	0.54754	0.43784
V303	0.07799	0.20136	0.16514	0.29472	0.26078
V304	0.13854	0.07986	0.66177	0.11973	1e-04
V305	0.17624	0.35146	0.0398	0.19315	0.23934
V306	0.29913	0.63894	0	0	0.06193
V307	0.1738	0.0558	0.1912	0.51262	0.06659
V308	0.1826	0.0531	0.5769	0.18596	0.00145
V309	0.64615	0.09724	0	0.15885	0.09776
V310	0.01593	0.05793	0	0.31349	0.61265
V311	0	0.00613	0	0.86401	0.12985
V312	0.06264	0.27955	0.2066	0.14257	0.30863
V313	0.03816	0.29975	0	0.38146	0.28063
V314	0.05303	0.03268	0	0.50996	0.40433
V315	1	0	0	0	0
V316	0.07663	0.57991	0.17535	0.06883	0.09928
V317	0.3581	0.1186	0.44726	0.07604	0
V318	0.98869	0	0	0	0.01131
V319	0.04558	0.10482	0.72967	0.11993	0
V320	0.02777	0	0	0.8421	0.13013
V321	0.09031	0.35918	0.221	0.25768	0.07183
V322	0	0.27473	0.48223	0.15368	0.08937
V323	0.2063	0.25281	0.36237	0.10504	0.07349
V324	0	0.06343	0	0.81118	0.12539
V325	0.62683	0.15632	0.00348	0.15153	0.06184
V326	0.03104	0.05001	0.04606	0.3321	0.54079
V327	0.29829	0.52365	0.0382	0.04704	0.09282
V328	0.01112	0.30476	0.10287	0.48077	0.10047
V329	0	0.06311	0.29577	0.56725	0.07387
V330	0.02267	0.07668	0.74935	0.13178	0.01953
V331	0.11155	0.06659	0.06955	0.27943	0.47288
V332	0.45343	0.09145	0.3891	0.06383	0.00219
V333	0.35241	0.08623	0.23656	0.24359	0.08121
V334	0	0.31377	0.4663	0.16871	0.05122
V335	0.7394	0.10918	0	0.0734	0.07802
V336	0.1242	0.61266	0.18417	0.01846	0.06051
V337	0	0.03482	0.00559	0.3646	0.59499
V338	0.73769	0.07167	0.07312	0.06215	0.05537
V339	0.17313	0.56904	0.11532	0.03374	0.10877
V340	0.0137	0.19923	0.09253	0.22834	0.46621
V341	0	0.50573	0.35069	0.0696	0.07398
V342	0.24183	0.18946	0.36721	0.18118	0.02033
V343	0.72418	0.04919	0.21474	0.01189	0
V344	0.07894	0.77135	0	0.01783	0.13187
V345	0.18085	0.06966	0	0.40392	0.34558
V346	0	0.32921	0.2375	0.34574	0.08755
V347	0.05884	0.50718	0	0.31931	0.11467
V348	0	0.15836	0.35849	0.34769	0.13547
V349	0.02362	0.33467	0.45202	0.10549	0.0842
V350	0.08743	0.43252	0.03152	0.27778	0.17075
V351	0.12344	0.07433	0.34286	0.40782	0.05155
V352	0.06823	0.57106	0.27352	0.03786	0.04932
V353	0.22478	0.36083	0	0.13295	0.28144
V354	0.58131	0.05587	0.35153	0.01129	0
V355	0.03943	0.05572	0.2567	0.57014	0.078
V356	0.03423	0.07559	0.72797	0.15299	0.00921
V357	0.01006	0.07645	0.45781	0.20045	0.25523
V358	0	0.04326	0	0.82896	0.12777
V359	0.00811	0.10892	0	0.7627	0.12027
V360	0.71756	0.09881	0	0.17659	0.00704
V361	0.3137	0.52727	0.01969	0.02538	0.11395
V362	0.87857	0.06353	0.00606	0.01625	0.03559
V363	0.01503	0.06471	0	0.34308	0.57717
V364	0.01316	0.29098	0	0.47777	0.21809
V365	0	0	0	0.86055	0.13945
V366	0.1599	0.08391	0.5125	0.18228	0.06141
V367	0.18177	0.25443	0.14398	0.25782	0.162
V368	0.78173	0.1497	0.03449	0.02469	0.00938
V369	0.00586	0.67488	0.15958	0.094	0.06568
V370	0	0.17991	0.08411	0.45266	0.28331
V371	0.02958	0.91265	0	0	0.05777
V372	0.64955	0.11751	0.06177	0.14772	0.02345
V373	0.08559	0.67823	0.06017	0.09829	0.07773
V374	0.0504	0.08773	0.29306	0.50667	0.06213
V375	0.25418	0.05433	0.52614	0.16535	0
V376	0	0.02634	0.37272	0.21696	0.38399
V377	0.05154	0.52528	0.13493	0.21539	0.07286
V378	0.10721	0.57657	0.11417	0.04709	0.15497
V379	0.00725	0.04208	0.1035	0.2952	0.55197
V380	0	0.07315	0.12712	0.57344	0.22628
V381	0.13053	0.08683	0	0.21561	0.56703
V382	0.3667	0.01367	0	0.38579	0.23385
V383	0	0.03289	0.20212	0.67605	0.08894
V384	0.22896	0.09418	0.09832	0.47513	0.1034
V385	0.0696	0.13584	0	0.21531	0.57925
V386	0.65085	0	0	0.31873	0.03041
V387	0.20732	0.02772	0	0.64926	0.11571
V388	0.02678	0.8544	0	0.02912	0.08971
V389	0.0969	0.77711	0	0.01092	0.11507
V390	0.12643	0.01164	0	0.6944	0.16753
V391	0.72633	0.14592	0	0.07889	0.04886
V392	1	0	0	0	0
V393	0.06393	0.0583	0.09843	0.59048	0.18886
V394	0.72068	0.01551	0	0.19199	0.07182
V395	0	0.02375	0.28483	0.61227	0.07915
V396	0.55948	0.06646	0.35301	0.02104	0
V397	0.67741	0.15421	0	0.12725	0.04114
V398	0.02535	0.02796	0.11602	0.68501	0.14566
V399	0.01937	0.0522	0	0.42978	0.49865
V400	0.13112	0.54792	0.08625	0.16394	0.07077
V401	0.27928	0.04313	0.56282	0.11476	0
V402	0.32618	0.0778	0.3797	0.16237	0.05395
V403	0.12578	0.10194	0	0.30185	0.47042
V404	0	0.06641	0.38538	0.47069	0.07752
V405	0.29814	0.30428	0.00355	0.26327	0.13076
V406	0	0.05972	0.81061	0.12967	0
V407	0.94811	0.05189	0	0	0
V408	0.01414	0.37611	0	0.32026	0.28949
V409	0.06698	0.04053	0.0146	0.70889	0.169
V410	0.09314	0.17132	0.26981	0.19565	0.27007
V411	0	0.03561	0	0.27342	0.69097
V412	0.00229	0.18081	0.11493	0.21414	0.48782
V413	0	0.27177	0.10669	0.42507	0.19647
V414	0.01376	0.09624	0	0.55321	0.33679
