Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V261	0.24759	0.04841	0	0	0	0.35937	0.2483	0.00443	0.07986	0.01203
V262	0.0122	0.3411	0.12768	0	0.13748	0.32771	0.01356	0.01863	0	0.02164
V263	0.47771	0.3253	0.0082	0	0.13925	0.00105	0.02301	0	0	0.02549
V264	0	0.00033	0.06241	0.60816	0.2943	0.01358	0.0153	0	0	0.00593
V265	0.02091	0.25467	0.06918	0.33604	0.09742	0.03503	0.09391	0	0.00465	0.08819
V266	0.03379	0.54191	0.15826	0	0.18923	0	0	0.02705	0.04976	0
V267	0.00848	0.17513	0.08758	0.01182	0.19804	0.00541	0	0	0	0.51354
V268	0.00962	0.19676	0.06052	0.13219	0.55614	0	0.00409	0.01633	0.01617	0.00817
V269	0.00587	0.00563	0.30571	0.63512	0.01643	0	0.00571	0.00574	0.01817	0.00161
V270	0.02815	0	0.02137	0	0.94499	0	0	0.00548	0	0
V271	0.06588	0.01848	0.18264	0	0.03748	0.01211	0.02319	0	0.66022	0
V272	0.03112	0.12195	0.08013	0.00925	0.06401	0.14295	0.0168	0.27873	0.20614	0.04892
V273	0	0	0.02552	0.23761	0.08099	0.61493	0.03687	0	0.00409	0
V274	0.08436	0.00737	0.11388	0.01492	0.1227	0.16071	0.00264	0.07519	0.01991	0.39832
V275	0.0085	0.05498	0.04102	0	0.7157	0.04531	0	0.00561	0	0.1289
V276	0.00949	0.09575	0.06008	0.46289	0.08757	0.0107	0.08397	0.01952	0.11329	0.05676
V277	0.01624	0.15963	0.50792	0.22836	0.07742	0	0.00288	0.00754	0	0
V278	0.13616	0.02755	0.10912	0	0.15584	0	0	0	0	0.57134
V279	0.00878	0.13311	0.05112	0.32487	0.2983	0.03222	0.1516	0	0	0
V280	0.09832	0.02424	0.01954	0.07487	0.16305	0.28294	0.18716	0.13739	0.00731	0.00517
V281	0.0032	0.01772	0.02568	0.00749	0.05862	0.72657	0.05053	0.01529	0.01267	0.08224
V282	0	0.01721	0.07434	0.83549	0.00529	0	0.00433	0.02639	0.02741	0.00954
V283	0.08334	0	0.04208	0.07258	0.52589	0.03308	0	0.03023	0.2128	0
V284	0.00974	0.00519	0.30074	0	0.14378	0	0	0.01092	0	0.52963
V285	0.01591	0.09682	0.0379	0.00422	0.09656	0	0.02577	0.44659	0.01068	0.26554
V286	0.02282	0	0.09396	0.04278	0.08835	0.45169	0.02538	0.00073	0	0.27428
V287	0.03149	0.06423	0.03354	0	0.07688	0.08375	0.33237	0.00532	0.02814	0.34429
V288	0.0092	0	0.00748	0.02432	0.00413	0.20423	0.00735	0.74329	0	0
V289	0.01993	0.11795	0.69855	0	0.13537	0	0.00139	0.0081	0	0.0187
V290	0.00799	0.07112	0.18578	0	0	0.31072	0.37401	0.02234	0.02083	0.00722
V291	0.8199	0	0.03883	0.06107	0.01361	0.06097	0.00562	0	0	0
V292	0.02419	0	0.56737	0	0.0159	0.36846	0.02397	0.00011	0	0
V293	0.03718	0	0.8568	0	0.02809	0	0.00433	0.06002	0	0.01357
V294	0.07099	0.18859	0.19774	0.01325	0.06402	0.00254	0.04434	0.00778	0.41076	0
V295	0.02923	0.03289	0.72913	0	0.04332	0.01754	0.00692	0.09666	0	0.0443
V296	0.01963	0.01001	0.09167	0.16257	0.28108	0.00458	0.01237	0.14463	0.27345	0
V297	0.23886	0.05145	0.04759	0	0.19177	0.00089	0.03169	0.00915	0	0.42861
V298	0	0.01908	0.10604	0.82218	0.00398	0.0074	0.01443	0.0031	0.02045	0.00334
V299	0.33929	0	0	0	0.13092	0.49682	0.02147	0	0	0.0115
V300	0	0	0.01951	0.23609	0.17458	2e-04	0.00317	0.56465	0	0.0018
V301	0	0	0	0.04587	0	0	0	0.95413	0	0
V302	0.18843	0	0.06842	0.00629	0	0	0	0.73686	0	0
V303	0.01546	0.41607	0.15631	0	0.14801	0.25097	0.01034	0	0	0.00284
V304	0.09138	0	0	0.02139	0	0	0	0.88723	0	0
V305	0.03517	0	0.40909	0	0.43988	0.05641	0.0019	0.00671	0	0.05084
V306	0	0.00444	0.02376	0.38383	0.00247	0.43311	0.03527	0.07449	0.0426	3e-05
V307	0.01011	0.07379	0.03793	0	0.87817	0	0	0	0	0
V308	0.01808	0.63527	0.08209	0	0.22451	0.00713	0.00312	0.02774	0	0.00205
V309	0.0132	0.10908	0.03626	8e-05	0.82332	0	0	0	0.01806	0
V310	0.23995	0.01035	0.02129	0.00021	0.5665	0.02013	0	0.10669	0	0.03487
V311	0.92347	0	0	0	0	0	0	0.07653	0	0
