CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V1	0.17627	0.0097	0.66033	0.08645	0	0.06725
V2	0.38696	0.12679	0.02259	0.16219	0.15365	0.14782
V3	0.20681	0.0739	0.19331	0.06216	0.008	0.45583
V4	0.18679	0.3889	0	0.14593	0.13923	0.13916
V5	0.07099	0.05314	0	0.62247	0.23079	0.02261
V6	0.23999	0.0314	0.13215	0.11433	0.14924	0.33289
V7	0.08458	0.351	0	0.12043	0.37296	0.07103
V8	0.45652	0.06395	0.06509	0.16364	0.06378	0.18702
V9	0.22895	0.15615	0.00359	0.28381	0.09485	0.23265
V10	0.32398	0.04526	0.04012	0.36613	0.09436	0.13015
V11	0.0823	0.65538	0.01919	0.08573	0.06628	0.09112
V12	0.2157	0.05196	0.09568	0.057	0.03163	0.54803
V13	0.10124	0.47402	0.22599	0.10961	0.00741	0.08174
V14	0.1012	0.02912	0	0.77388	0.06174	0.03406
V15	0.34345	0.08685	0	0.18695	0.22423	0.15852
V16	0.11443	0.02055	0	0.44376	0.29996	0.12129
V17	0.20753	0.05774	0.16046	0.05718	0.00994	0.50715
V18	0.46219	0.15248	0.07809	0.07944	0.05626	0.17154
V19	0.41169	0.06875	0.17195	0.08768	0.10253	0.15741
V20	0.41338	0.07703	0.11117	0.16879	0.04971	0.17993
V21	0.21733	0.06211	0.05933	0.05728	0.06986	0.53409
V22	0.18527	0.0637	0	0.17468	0.4825	0.09384
V23	0.15497	0.00975	0.15366	0.15354	0.4794	0.04868
V24	0.16521	0.02504	0	0.22099	0.49817	0.0906
V25	0.30514	0.26183	0.01582	0.18523	0.1022	0.12978
V26	0.24561	0.03065	0	0.11728	0.52061	0.08585
V27	0.19693	0.03886	0.17685	0.06708	0.0113	0.50899
V28	0.1405	0.23358	0.10562	0.27327	0.05952	0.18752
V29	0.09139	0.51062	0.08007	0.13554	0.03611	0.14626
V30	0.21516	0.19986	0.06007	0.08612	0.21354	0.22525
V31	0.44471	0.04391	0.20372	0.09598	0.01757	0.19411
V32	0.0997	0.02189	0.22278	0.5876	0.00571	0.06232
V33	0.19975	0.36945	0.19301	0.10144	0.01106	0.12528
V34	0.11518	0	0.33305	0.17392	0.32856	0.0493
V35	0.09525	0.05884	0.06208	0.57449	0.15066	0.05868
V36	0.11679	0.43855	0.04647	0.10373	0.2027	0.09176
V37	0.14712	0.00938	0.59427	0.08853	0	0.1607
V38	0.20758	0.03476	0.15643	0.05456	0.0087	0.53796
V39	0.37798	0.0558	0.03075	0.30775	0.07697	0.15074
V40	0.09971	0.43178	0	0.20748	0.14474	0.11628
V41	0.44661	0.05013	0.09096	0.06497	0.05341	0.29392
V42	0.25521	0.02851	0.4431	0.09869	0	0.17449
V43	0.17924	0.35743	0	0.1108	0.22436	0.12816
V44	0.0875	0.66056	0.01991	0.07854	0.05552	0.09796
V45	0.28199	0.28988	0.07352	0.08528	0.05954	0.20979
V46	0.13248	0.02317	0	0.32568	0.2934	0.22528
V47	0.10443	0.35737	0	0.20756	0.22594	0.10469
V48	0.08387	0.53416	0.12631	0.09381	0.08937	0.07248
V49	0.08174	0.63302	0.00091	0.08151	0.11033	0.09249
V50	0.12794	0	0.07639	0.15134	0.55265	0.09167
V51	0.07196	0.00917	0	0.15827	0.72833	0.03227
V52	0.08934	0.48345	0.18203	0.12403	0.03922	0.08192
V53	0.18339	0.01101	0	0.1594	0.58685	0.05934
V54	0.14315	0.12084	0.44316	0.16073	0.01042	0.1217
V55	0.09348	0.04256	0	0.17166	0.65368	0.03862
V56	0.10942	0.03449	0.59043	0.2276	0	0.03807
V57	0.15949	0.30002	0.0275	0.0668	0.14324	0.30294
V58	0.12673	0.00548	0.67999	0.10468	0	0.08313
V59	0.08702	0.02123	0	0.79398	0.07329	0.02448
V60	0.3346	0.02893	0.00601	0.42604	0.08482	0.1196
V61	0.2575	0.12902	0.02263	0.20571	0.10776	0.27738
V62	0.35663	0.05225	0.07452	0.183	0.12925	0.20435
V63	0.11393	0.40457	0.02391	0.12265	0.05926	0.27568
V64	0.07173	0.1092	0	0.1375	0.64182	0.03975
V65	0.35237	0.14266	0.07081	0.08428	0.08385	0.26603
V66	0.36318	0.0458	0.06879	0.11731	0.2816	0.12331
V67	0.13186	0.14275	0.22222	0.29838	0.00493	0.19988
V68	0.51958	0.0537	0.08454	0.1049	0.05329	0.184
V69	0.38612	0.06227	0.07037	0.06229	0.07195	0.347
V70	0.1098	0.01358	0.09925	0.63826	0.1039	0.03521
V71	0.11324	0.23054	0	0.18244	0.30536	0.16842
V72	0.37335	0.13395	0.0938	0.09135	0.09397	0.21359
V73	0.11177	0.00844	0	0.74366	0.10152	0.0346
