CD19B	CD56NK	CD4MemoryT	CD14
V139	0.28147	0.22758	0.21322	0.27773
V140	0.08634	0.14772	0.11088	0.65506
V141	0.09404	0.19342	0.44285	0.2697
V142	0.62709	0.0369	0.23297	0.10304
V143	0.33266	0.26837	0.12186	0.27711
V144	0.16821	0.19389	0.19331	0.44459
V145	0.02667	0.64229	0.22916	0.10188
V146	0.10506	0.09131	0.09751	0.70612
V147	0.72098	0.0533	0.08677	0.13895
V148	0.14228	0.12652	0.47506	0.25614
V149	0.21861	0.45398	0.22537	0.10204
V150	0.10561	0.25334	0.47892	0.16213
V151	0.17743	0.54156	0.08809	0.19292
V152	0.19688	0.40421	0.22361	0.17531
V153	0.10696	0.63136	0.07622	0.18547
V154	0.20503	0.40957	0.26141	0.12399
V155	0.36757	0.17203	0.28174	0.17866
V156	0.072	0.17898	0.55073	0.19829
V157	0.25334	0.19094	0.29304	0.26269
V158	0.08247	0.08786	0.09085	0.73881
V159	0.69806	0.09219	0.065	0.14475
V160	0.53625	0.05154	0.12598	0.28624
V161	0.20709	0.07907	0.09843	0.61541
V162	0.09689	0.30454	0.12954	0.46903
V163	0.10875	0.43837	0.18849	0.26439
V164	0.27183	0.30514	0.14742	0.27561
V165	0.06439	0.27966	0.06673	0.58921
V166	0.07193	0.1563	0.12433	0.64743
V167	0.29822	0.06444	0.07712	0.56022
V168	0.23183	0.49926	0.1261	0.14281
V169	0.1879	0.11621	0.10479	0.5911
V170	0.13061	0.08822	0.43865	0.34251
V171	0.13534	0.2498	0.481	0.13385
V172	0.56474	0.04091	0.28382	0.11053
V173	0.08252	0.19055	0.10422	0.62271
V174	0.07233	0.20759	0.1273	0.59279
V175	0.09846	0.07357	0.62724	0.20073
V176	0.03177	0.67849	0.18754	0.1022
V177	0.02982	0.80186	0.06011	0.10822
V178	0.03653	0.64567	0.06386	0.25394
V179	0.17098	0.07922	0.34353	0.40627
V180	0.04614	0.73949	0.1198	0.09457
V181	0.16219	0.17123	0.44674	0.21984
V182	0.25082	0.20443	0.39674	0.148
V183	0.15693	0.67734	0.06534	0.10039
V184	0.79209	0.0277	0.07508	0.10513
V185	0.44266	0.38235	0.07145	0.10354
V186	0.12276	0.43031	0.25239	0.19454
V187	0.75957	0.03425	0.09491	0.11127
V188	0.09894	0.25572	0.06656	0.57878
V189	0.63437	0.06014	0.08319	0.2223
V190	0.51869	0.05256	0.31898	0.10977
V191	0.17338	0.22354	0.46789	0.13518
V192	0.2442	0.42386	0.10187	0.23007
V193	0.46819	0.07862	0.2532	0.19999
V194	0.05206	0.76736	0.06561	0.11497
V195	0.0547	0.08645	0.74825	0.11061
V196	0.07835	0.13359	0.08339	0.70467
V197	0.33543	0.10379	0.0934	0.46738
V198	0.08322	0.44627	0.32492	0.14559
V199	0.17335	0.09506	0.20303	0.52856
V200	0.12919	0.4956	0.07594	0.29927
V201	0.10671	0.48492	0.20085	0.20752
V202	0.06193	0.08255	0.61942	0.2361
V203	0.15279	0.38915	0.34008	0.11798
V204	0.04654	0.47799	0.06774	0.40774
V205	0.06009	0.10809	0.71369	0.11812
V206	0.08182	0.13721	0.67284	0.10813
V207	0.14703	0.22401	0.11203	0.51693
V208	0.2233	0.11109	0.55018	0.11543
V209	0.24372	0.42231	0.11925	0.21472
V210	0.09045	0.64003	0.13351	0.13601
V211	0.34401	0.07385	0.10027	0.48187
V212	0.40334	0.08307	0.3919	0.12169
V213	0.49086	0.07459	0.16178	0.27276
V214	0.26945	0.19601	0.19264	0.3419
V215	0.25222	0.14948	0.08394	0.51436
V216	0.09463	0.0861	0.0906	0.72868
V217	0.07058	0.44172	0.22953	0.25817
V218	0.1101	0.40719	0.18875	0.29396
V219	0.11099	0.54937	0.06994	0.2697
V220	0.03502	0.69103	0.06281	0.21114
V221	0.63403	0.04378	0.07128	0.2509
V222	0.26108	0.17398	0.32987	0.23506
V223	0.04837	0.17944	0.60769	0.1645
V224	0.78133	0.02743	0.0866	0.10464
V225	0.0669	0.72499	0.10728	0.10082
V226	0.26023	0.12562	0.49924	0.11492
V227	0.62018	0.03739	0.22507	0.11736
V228	0.59391	0.10116	0.12623	0.17869
V229	0.06117	0.08617	0.72666	0.126
V230	0.08137	0.1006	0.09083	0.7272
V231	0.0652	0.28983	0.15132	0.49365
V232	0.06789	0.56301	0.05766	0.31144
V233	0.43519	0.129	0.22337	0.21244
V234	0.05191	0.754	0.08494	0.10915
V235	0.30572	0.10512	0.45843	0.13073
V236	0.08185	0.12132	0.6314	0.16544
V237	0.17124	0.0816	0.10273	0.64443
V238	0.12894	0.48261	0.25162	0.13684
V239	0.09438	0.38019	0.07952	0.44591
V240	0.38746	0.08213	0.38629	0.14412
V241	0.06015	0.0785	0.70148	0.15988
V242	0.12189	0.63763	0.13398	0.1065
V243	0.21685	0.09501	0.5231	0.16503
V244	0.19541	0.06649	0.56475	0.17335
V245	0.45709	0.28944	0.10767	0.14581
V246	0.08568	0.18406	0.60758	0.12268
V247	0.16427	0.07738	0.65557	0.10279
V248	0.08496	0.10468	0.10903	0.70132
V249	0.04648	0.10064	0.69331	0.15956
V250	0.60423	0.03836	0.24627	0.11114
V251	0.75005	0.06619	0.07338	0.11038
V252	0.03175	0.7001	0.17412	0.09402
V253	0.29509	0.12493	0.19366	0.38632
V254	0.02992	0.7676	0.10121	0.10128
V255	0.05916	0.75464	0.05719	0.12901
V256	0.16614	0.23216	0.43061	0.1711
V257	0.33079	0.14627	0.24327	0.27967
V258	0.16586	0.27391	0.3635	0.19673
V259	0.0667	0.29212	0.50611	0.13507
V260	0.04043	0.28623	0.56825	0.10508
V261	0.47614	0.07674	0.2253	0.22182
V262	0.13056	0.12094	0.08722	0.66128
V263	0.03817	0.78761	0.05992	0.1143
V264	0.16816	0.10176	0.37316	0.35692
V265	0.08885	0.08152	0.17349	0.65614
V266	0.50575	0.33087	0.06652	0.09686
V267	0.05186	0.21959	0.26667	0.46188
V268	0.31246	0.08298	0.18292	0.42164
V269	0.03797	0.48569	0.3374	0.13894
V270	0.49783	0.06915	0.26072	0.1723
V271	0.61835	0.0989	0.0963	0.18646
V272	0.06866	0.68316	0.06968	0.1785
V273	0.10437	0.09629	0.10425	0.69508
V274	0.54627	0.04176	0.21785	0.19411
V275	0.04867	0.0866	0.75418	0.11056
V276	0.38605	0.32697	0.0697	0.21728
V277	0.07901	0.23878	0.18542	0.49678
V278	0.08421	0.12591	0.27717	0.51271
V279	0.52904	0.09616	0.16155	0.21326
V280	0.08247	0.08786	0.09085	0.73881
V281	0.42077	0.08032	0.18274	0.31617
V282	0.08874	0.12176	0.63844	0.15107
V283	0.17879	0.50248	0.11149	0.20724
V284	0.04601	0.74617	0.10615	0.10166
V285	0.09802	0.07585	0.72285	0.10328
V286	0.2016	0.4778	0.14693	0.17366
V287	0.09583	0.71902	0.07097	0.11418
V288	0.05449	0.28859	0.36083	0.29609
V289	0.23527	0.23646	0.36594	0.16233
V290	0.64897	0.17392	0.0765	0.10061
V291	0.38573	0.10972	0.39003	0.11452
V292	0.74313	0.03588	0.06882	0.15216
V293	0.25537	0.06969	0.53709	0.13784
V294	0.10957	0.35381	0.06308	0.47354
V295	0.06725	0.21723	0.20577	0.50975
V296	0.16909	0.16207	0.49753	0.17131
V297	0.11759	0.08109	0.12708	0.67423
V298	0.25214	0.14092	0.49253	0.11442
V299	0.1014	0.28585	0.07814	0.5346
V300	0.06323	0.10497	0.23671	0.59509
V301	0.13272	0.15699	0.51822	0.19207
V302	0.50634	0.3225	0.06042	0.11074
V303	0.03079	0.51487	0.32959	0.12475
V304	0.09151	0.08829	0.59101	0.2292
V305	0.1326	0.19864	0.38462	0.28415
V306	0.6224	0.12311	0.11129	0.1432
V307	0.03813	0.78076	0.07241	0.10869
V308	0.19782	0.24819	0.27729	0.27669
V309	0.26427	0.31159	0.0839	0.34024
V310	0.10093	0.31498	0.17603	0.40805
V311	0.40064	0.43155	0.06475	0.10306
V312	0.09797	0.61927	0.16724	0.11552
V313	0.06931	0.16268	0.08759	0.68042
V314	0.05258	0.43065	0.14675	0.37002
V315	0.11886	0.536	0.08854	0.25659
V316	0.25306	0.17421	0.34479	0.22794
V317	0.09367	0.58934	0.09576	0.22122
V318	0.06534	0.48773	0.07135	0.37558
V319	0.08799	0.11378	0.66706	0.13117
V320	0.10265	0.1835	0.51606	0.19779
V321	0.49785	0.33922	0.06606	0.09686
V322	0.1753	0.31619	0.12094	0.38757
V323	0.1027	0.09544	0.14	0.66186
V324	0.50477	0.25593	0.12101	0.11829
V325	0.24374	0.5482	0.10638	0.10168
V326	0.03682	0.49112	0.13285	0.3392
V327	0.07214	0.19129	0.14908	0.58749
V328	0.08418	0.08843	0.59131	0.23607
V329	0.16977	0.16365	0.19323	0.47336
V330	0.31195	0.06703	0.31933	0.30169
V331	0.28104	0.13836	0.10586	0.47475
V332	0.06973	0.1203	0.20264	0.60733
V333	0.33048	0.11964	0.35666	0.19322
V334	0.28843	0.07054	0.33173	0.30929
V335	0.05913	0.32619	0.4192	0.19548
V336	0.15399	0.59022	0.07732	0.17846
V337	0.22953	0.36965	0.27622	0.1246
V338	0.023	0.80907	0.06679	0.10115
V339	0.13569	0.07278	0.68116	0.11038
V340	0.08488	0.24848	0.42697	0.23968
V341	0.08365	0.10525	0.12083	0.69028
V342	0.21902	0.0647	0.509	0.20729
V343	0.77416	0.04074	0.07461	0.11049
V344	0.5229	0.16846	0.20882	0.09981
V345	0.05458	0.08641	0.75509	0.10391
V346	0.20202	0.16273	0.27104	0.36421
V347	0.0944	0.08677	0.16786	0.65097
V348	0.07193	0.55388	0.16733	0.20687
V349	0.27455	0.19573	0.34551	0.18421
V350	0.04629	0.67141	0.18748	0.09481
V351	0.06988	0.10286	0.34821	0.47905
V352	0.08294	0.08382	0.66646	0.16678
V353	0.68474	0.05559	0.09992	0.15976
V354	0.06493	0.58181	0.22309	0.13017
V355	0.23261	0.12769	0.39738	0.24232
V356	0.0879	0.09679	0.14608	0.66923
V357	0.12116	0.3234	0.25988	0.29556
V358	0.40884	0.14567	0.11066	0.33484
V359	0.43562	0.10349	0.09694	0.36396
V360	0.41877	0.39305	0.07888	0.1093
V361	0.03435	0.40868	0.45329	0.10369
V362	0.02317	0.80321	0.07256	0.10106
V363	0.16429	0.16333	0.39494	0.27744
V364	0.15665	0.11675	0.54735	0.17925
V365	0.23486	0.0913	0.08262	0.59123
V366	0.08619	0.57389	0.12602	0.21391
V367	0.43125	0.17443	0.06752	0.32681
V368	0.09157	0.60948	0.12662	0.17233
V369	0.04914	0.3695	0.47691	0.10445
V370	0.23926	0.2749	0.3582	0.12764
V371	0.16047	0.60697	0.08236	0.15019
V372	0.16659	0.12051	0.16038	0.55252
V373	0.10407	0.18574	0.39126	0.31893
V374	0.61176	0.04565	0.23953	0.10306
V375	0.09176	0.1104	0.17814	0.61969
V376	0.08714	0.10391	0.14584	0.66311
V377	0.61131	0.03706	0.07986	0.27176
V378	0.06304	0.10301	0.35522	0.47874
V379	0.26921	0.22425	0.07504	0.43149
V380	0.15699	0.13549	0.21379	0.49372
V381	0.55927	0.05502	0.14938	0.23633
V382	0.10376	0.08912	0.69716	0.10996
V383	0.64192	0.04253	0.11394	0.20161
V384	0.41912	0.12143	0.17313	0.28632
V385	0.66387	0.04678	0.13799	0.15136
V386	0.25393	0.08104	0.18279	0.48223
V387	0.43908	0.17472	0.21544	0.17076
V388	0.28452	0.32027	0.17758	0.21763
V389	0.31468	0.46269	0.07085	0.15177
V390	0.24098	0.25923	0.39601	0.10377
V391	0.32415	0.1516	0.08397	0.44028
V392	0.31856	0.23841	0.1944	0.24862
V393	0.22818	0.24677	0.31338	0.21168
V394	0.11516	0.25113	0.15007	0.48364
V395	0.1847	0.36612	0.21032	0.23885
V396	0.03092	0.78948	0.06522	0.11438
V397	0.59313	0.11844	0.15241	0.13602
V398	0.33713	0.17462	0.14422	0.34403
V399	0.16468	0.48034	0.17496	0.18002
V400	0.03722	0.50542	0.11124	0.34612
V401	0.07019	0.19302	0.57288	0.16392
V402	0.61811	0.18661	0.09497	0.1003
V403	0.08373	0.09888	0.12657	0.69082
V404	0.10731	0.22084	0.49368	0.17817
V405	0.20031	0.09971	0.19673	0.50326
V406	0.48115	0.25659	0.07925	0.18301
V407	0.023	0.80907	0.06679	0.10115
V408	0.10813	0.26204	0.34053	0.2893
V409	0.07615	0.09505	0.09114	0.73766
V410	0.08999	0.71193	0.08318	0.1149
V411	0.35009	0.06539	0.07091	0.51361
V412	0.15825	0.1334	0.41653	0.29181
V413	0.07792	0.43383	0.19425	0.29399
V414	0.06165	0.44747	0.29651	0.19436
V415	0.34172	0.08742	0.2468	0.32406
V416	0.05356	0.12521	0.71837	0.10286
V417	0.29531	0.53809	0.06436	0.10225
V418	0.10852	0.1601	0.17494	0.55643
V419	0.08213	0.0864	0.09892	0.73254
V420	0.0263	0.73238	0.07061	0.17072
V421	0.158	0.09846	0.55052	0.19301
V422	0.09693	0.12456	0.08265	0.69586
V423	0.10478	0.08318	0.6873	0.12474
V424	0.04944	0.1182	0.49968	0.33268
V425	0.08238	0.25522	0.47885	0.18356
V426	0.11198	0.1024	0.62665	0.15896
V427	0.08955	0.37192	0.20112	0.33741
V428	0.09044	0.63828	0.10585	0.16543
V429	0.08143	0.08705	0.10428	0.72724
V430	0.56672	0.18822	0.08202	0.16304
V431	0.17517	0.0914	0.39021	0.34322
