CD19B	CD56NK	CD4MemoryT	CD14
V1	0.41919	0.11781	0.22529	0.23771
V2	0.138	0.21191	0.14688	0.50321
V3	0.05724	0.69013	0.01689	0.23574
V4	0.65718	0.20692	0.06021	0.07569
V5	0.09563	0.54916	0.20084	0.15436
V6	0.06511	0.87304	0	0.06185
V7	0.12734	0.45973	0.11204	0.30089
V8	0.14282	0.15098	0.61176	0.09445
V9	0.1956	0.3507	0.09808	0.35562
V10	0.06246	0.15884	0.67054	0.10816
V11	0.17946	0.43901	0.32018	0.06135
V12	0.04744	0.63731	0.24978	0.06547
V13	0.20727	0.72966	0	0.06308
V14	0.06105	0.89591	0	0.04304
V15	0.10693	0.65069	0.09379	0.14859
V16	0.68952	0.1336	0.09176	0.08513
V17	0.07479	0.8635	0	0.06171
V18	0.42064	0.43276	0.06408	0.08251
V19	0.13265	0.81654	0	0.05081
V20	0.14068	0.54839	0.04597	0.26496
V21	0.14145	0.18383	0.58133	0.09339
V22	0.04256	0.2236	0.25626	0.47758
V23	0.30778	0.15897	0.46241	0.07083
V24	0.72128	0.10998	0.10217	0.06657
V25	0.26321	0.34531	0.15501	0.23647
V26	0.29347	0.47752	0.04649	0.18252
V27	0.10108	0.17637	0.13514	0.58741
V28	0.05885	0.17189	0.70046	0.06881
V29	0.34381	0.14227	0.42331	0.09062
V30	0.09452	0.33472	0.26791	0.30285
V31	0.17224	0.30781	0.27571	0.24424
V32	0.07867	0.14971	0.15159	0.62003
V33	0.06037	0.56349	0.25617	0.11997
V34	0.14195	0.16665	0.5973	0.0941
V35	0.13742	0.74981	0.04398	0.06879
V36	0.04318	0.17178	0.43521	0.34982
V37	0.4083	0.18265	0.16151	0.24753
V38	0.33574	0.11487	0.23563	0.31376
V39	0.14066	0.62054	0.10268	0.13613
V40	0.08745	0.84843	0.0225	0.04161
V41	0.02574	0.73034	0.03507	0.20885
V42	0.1946	0.15361	0.26152	0.39027
V43	0.13057	0.4248	0.3631	0.08153
V44	0.05588	0.20805	0.56358	0.17249
V45	0.09169	0.6374	0.1595	0.11141
V46	0.59989	0.1688	0.16316	0.06815
V47	0.33716	0.29204	0.27534	0.09547
V48	0.60467	0.26428	0.05765	0.0734
V49	0.54642	0.28643	0.04967	0.11748
V50	0.06557	0.85724	0.0287	0.04848
V51	0.24162	0.47471	0.20616	0.07751
V52	0.06824	0.23469	0.60385	0.09322
V53	0.5445	0.21889	0.17439	0.06221
V54	0.32479	0.29501	0.30577	0.07443
V55	0.18299	0.24926	0.25826	0.30949
V56	0.05582	0.14485	0.19331	0.60602
V57	0.08264	0.86086	0	0.05649
V58	0.49104	0.1077	0.13252	0.26875
V59	0.32166	0.48685	0.10364	0.08786
V60	0.12767	0.27595	0.30656	0.28982
V61	0.60111	0.20117	0.07658	0.12114
V62	0.66621	0.12503	0.13463	0.07413
V63	0.03495	0.84432	0.05766	0.06308
V64	0.02366	0.84956	0	0.12678
V65	0.03774	0.13554	0.20486	0.62186
V66	0.17276	0.73174	0.00207	0.09343
V67	0.14618	0.41682	0.3707	0.06629
V68	0.14373	0.26937	0.11111	0.4758
V69	0.06162	0.40572	0.43679	0.09587
V70	0.40081	0.25688	0.20045	0.14187
V71	0.15568	0.19925	0.35254	0.29253
V72	0.4242	0.263	0.14099	0.17181
V73	0.13237	0.65693	0.10131	0.1094
V74	0.07894	0.33131	0.52597	0.06378
V75	0.53242	0.0999	0.23669	0.13099
V76	0.02922	0.30052	0.22417	0.44608
V77	0.04337	0.41271	0.07616	0.46776
V78	0.24432	0.23473	0.22385	0.2971
V79	0.05396	0.22688	0.59157	0.12759
V80	0.28554	0.13844	0.44885	0.12717
V81	0.08117	0.27903	0.57006	0.06974
V82	0.0567	0.19689	0.6737	0.07272
V83	0.12629	0.30005	0.14464	0.42901
V84	0.31045	0.16389	0.21976	0.3059
V85	0.10228	0.41614	0.31655	0.16502
V86	0.07881	0.18239	0.63692	0.10188
V87	0.04686	0.84998	0.01129	0.09187
V88	0.15487	0.18655	0.29578	0.3628
V89	0.04466	0.14547	0.27736	0.53251
V90	0.03916	0.90187	0.0033	0.05568
V91	0.05214	0.76197	0.11589	0.07
V92	0.35354	0.13952	0.35307	0.15387
V93	0.68136	0.09885	0.08331	0.13648
V94	0.03592	0.55072	0.05508	0.35827
V95	0.2028	0.50978	0.14113	0.14629
V96	0.07597	0.22586	0.13376	0.56441
V97	0.50891	0.2039	0.21999	0.0672
V98	0.51718	0.38802	0.03092	0.06388
V99	0.59999	0.14404	0.18621	0.06976
V100	0.10158	0.16389	0.64452	0.09
V101	0.0359	0.15322	0.13862	0.67225
V102	0.70853	0.14099	0.07651	0.07397
V103	0.0369	0.17379	0.19456	0.59475
V104	0.0364	0.9224	0	0.0412
V105	0.05403	0.90251	0	0.04346
V106	0.11167	0.57499	0.23001	0.08333
V107	0.16946	0.3095	0.42249	0.09855
V108	0.13177	0.78087	0.04475	0.04261
V109	0.05105	0.28542	0.45915	0.20438
V110	0.05557	0.8825	0	0.06193
V111	0.70282	0.08324	0.14229	0.07165
V112	0.13192	0.19257	0.38825	0.28727
V113	0.16793	0.23203	0.22661	0.37344
V114	0.21049	0.16911	0.17343	0.44696
V115	0.03389	0.77807	0.13737	0.05068
V116	0.13368	0.41132	0.29216	0.16284
V117	0.49684	0.34492	0.07226	0.08598
V118	0.13797	0.64298	0.03632	0.18272
V119	0.11516	0.20474	0.15143	0.52866
V120	0.10185	0.20009	0.61993	0.07812
V121	0.44086	0.23478	0.14558	0.17877
V122	0.74153	0.08947	0.09157	0.07743
V123	0.02605	0.60327	0.06511	0.30557
V124	0.48758	0.38014	0.03436	0.09793
V125	0.29318	0.48993	0.15103	0.06587
V126	0.05255	0.27838	0.14151	0.52756
V127	0.15477	0.17675	0.29244	0.37604
V128	0.04684	0.14502	0.21509	0.59305
V129	0.42647	0.32804	0.16861	0.07688
V130	0.03835	0.69697	0.21187	0.05281
V131	0.03329	0.87183	0	0.09488
V132	0.72024	0.08992	0.10761	0.08223
V133	0.69712	0.10525	0.12217	0.07546
V134	0.10179	0.49058	0.13943	0.26821
V135	0.08534	0.15177	0.25733	0.50556
V136	0.19561	0.49885	0.04487	0.26067
V137	0.48276	0.1443	0.26041	0.11253
V138	0.17345	0.48627	0.1634	0.17688
V139	0.27033	0.31581	0.20667	0.20718
V140	0.04478	0.22215	0.15589	0.57717
V141	0.0781	0.28367	0.43199	0.20624
V142	0.60055	0.09792	0.23454	0.06699
V143	0.32155	0.36467	0.10996	0.20382
V144	0.15092	0.28115	0.20884	0.35908
V145	0.03294	0.7817	0.13521	0.05015
V146	0.0658	0.14191	0.15419	0.63809
V147	0.69751	0.11129	0.09599	0.09521
V148	0.13544	0.20555	0.46413	0.19488
V149	0.20868	0.57235	0.16243	0.05653
V150	0.09554	0.35328	0.43406	0.11712
V151	0.16696	0.67939	0.02551	0.12814
V152	0.18661	0.51764	0.17677	0.11899
V153	0.08927	0.78891	0	0.12182
V154	0.19575	0.52233	0.20604	0.07588
V155	0.35486	0.2526	0.26559	0.12694
V156	0.06735	0.26806	0.51806	0.14653
V157	0.24251	0.27416	0.28726	0.19608
V158	0.03655	0.13482	0.1531	0.67553
V159	0.67171	0.15971	0.06933	0.09924
V160	0.52606	0.10688	0.14707	0.21998
V161	0.18917	0.1304	0.14864	0.53179
V162	0.07125	0.41988	0.12784	0.38103
V163	0.09006	0.56892	0.14763	0.19339
V164	0.26023	0.40852	0.12812	0.20313
V165	0.03289	0.39181	0.07566	0.49964
V166	0.03527	0.23082	0.16766	0.56625
V167	0.29174	0.11144	0.12122	0.47561
V168	0.22056	0.62513	0.06388	0.09043
V169	0.17097	0.18052	0.1446	0.5039
V170	0.11646	0.15923	0.45425	0.27007
V171	0.13303	0.34878	0.42685	0.09134
V172	0.54302	0.10304	0.28312	0.07082
V173	0.04305	0.27938	0.13599	0.54158
V174	0.03825	0.29905	0.15491	0.5078
V175	0.08758	0.15299	0.6063	0.15314
V176	0.03309	0.82681	0.09153	0.04856
V177	0.02725	0.92085	0	0.0519
V178	0.02325	0.80048	0	0.17627
V179	0.15812	0.14274	0.3729	0.32624
V180	0.04086	0.90346	0.01581	0.03987
V181	0.15486	0.25701	0.42411	0.16401
V182	0.24209	0.29331	0.36178	0.10282
V183	0.1459	0.80588	0	0.04822
V184	0.76378	0.07933	0.08812	0.06877
V185	0.42428	0.49289	0.0261	0.05674
V186	0.1097	0.55275	0.20324	0.13431
V187	0.73246	0.08949	0.10656	0.07149
V188	0.06553	0.3622	0.07883	0.49344
V189	0.6167	0.1174	0.10068	0.16521
V190	0.49917	0.11783	0.31195	0.07105
V191	0.16888	0.31892	0.42032	0.09188
V192	0.2305	0.54662	0.06077	0.16211
V193	0.4495	0.14535	0.25925	0.1459
V194	0.04587	0.89513	0	0.05899
V195	0.0622	0.16989	0.69375	0.07416
V196	0.03475	0.20175	0.13068	0.63282
V197	0.32734	0.16833	0.12205	0.38228
V198	0.07363	0.57195	0.25843	0.09599
V199	0.15605	0.15561	0.24738	0.44096
V200	0.11415	0.63797	0.02833	0.21954
V201	0.09023	0.61784	0.14712	0.14481
