CD19B	CD56NK	CD4MemoryT	CD14
V502	0.39412	0.29553	0.18437	0.12598
V503	0.17857	0.17912	0.21021	0.4321
V504	0.19532	0.57155	0.07637	0.15676
V505	0.17963	0.25955	0.23476	0.32606
V506	0.12096	0.28672	0.34742	0.24491
V507	0.4322	0.17272	0.17092	0.22417
V508	0.52838	0.21427	0.11981	0.13754
V509	0.20823	0.15419	0.39319	0.24439
V510	0.19832	0.45799	0.23499	0.10871
V511	0.07973	0.39121	0.10608	0.42298
V512	0.20253	0.14214	0.14395	0.51138
V513	0.10438	0.53785	0.1979	0.15988
V514	0.06775	0.15088	0.09708	0.6843
V515	0.53656	0.13726	0.13048	0.1957
V516	0.65656	0.14608	0.096	0.10137
V517	0.08562	0.12774	0.24298	0.54367
V518	0.69369	0.1023	0.10174	0.10227
V519	0.06446	0.6852	0.06465	0.18569
V520	0.08737	0.10632	0.46333	0.34299
V521	0.42003	0.12517	0.32556	0.12924
V522	0.06927	0.20549	0.42383	0.30141
V523	0.27254	0.19928	0.24549	0.28268
V524	0.05599	0.62792	0.18346	0.13263
V525	0.20604	0.25103	0.10202	0.4409
V526	0.45035	0.15661	0.14383	0.24921
V527	0.19305	0.12014	0.33185	0.35496
V528	0.11102	0.68293	0.06078	0.14527
V529	0.09926	0.15621	0.22219	0.52234
V530	0.07161	0.25532	0.48597	0.1871
V531	0.06279	0.6971	0.13476	0.10535
V532	0.15726	0.33104	0.09675	0.41495
V533	0.2243	0.34844	0.16519	0.26206
V534	0.07527	0.11758	0.51927	0.28787
V535	0.39663	0.08429	0.10478	0.4143
V536	0.18555	0.10002	0.31925	0.39518
V537	0.4246	0.27993	0.18615	0.10932
V538	0.33062	0.14172	0.14818	0.37948
V539	0.21575	0.39763	0.17679	0.20983
V540	0.17683	0.56912	0.11771	0.13634
V541	0.06048	0.4482	0.11524	0.37608
V542	0.18006	0.20167	0.23806	0.3802
V543	0.62685	0.08131	0.10925	0.18258
V544	0.12477	0.1741	0.19259	0.50855
V545	0.27121	0.20684	0.13335	0.3886
V546	0.0793	0.70164	0.10741	0.11165
V547	0.08091	0.53625	0.26497	0.11787
V548	0.15145	0.61739	0.12156	0.1096
V549	0.27866	0.12309	0.48154	0.11671
V550	0.41562	0.11082	0.09429	0.37926
V551	0.16341	0.59771	0.08833	0.15055
V552	0.04745	0.46449	0.07643	0.41163
V553	0.21056	0.21363	0.45189	0.12392
V554	0.09001	0.16957	0.10815	0.63227
V555	0.11665	0.27006	0.27945	0.33384
V556	0.07748	0.12937	0.65666	0.13649
V557	0.57493	0.1047	0.1056	0.21477
V558	0.09065	0.62842	0.08246	0.19847
V559	0.05767	0.65355	0.1827	0.10608
V560	0.49462	0.31748	0.08579	0.10211
V561	0.08014	0.12424	0.68073	0.1149
V562	0.55556	0.08472	0.1812	0.17853
V563	0.23233	0.10523	0.55142	0.11102
V564	0.11509	0.16456	0.59906	0.12129
V565	0.13992	0.29079	0.3042	0.26509
V566	0.4853	0.16575	0.09462	0.25433
V567	0.18281	0.40848	0.09294	0.31577
V568	0.20335	0.10724	0.1308	0.55861
V569	0.47869	0.10631	0.09465	0.32034
V570	0.08492	0.31038	0.44336	0.16134
V571	0.57545	0.18315	0.09169	0.1497
V572	0.343	0.09963	0.37339	0.18398
V573	0.09302	0.22748	0.09175	0.58774
V574	0.07677	0.63336	0.17157	0.1183
V575	0.06975	0.17117	0.16548	0.59359
V576	0.15102	0.64516	0.08853	0.1153
V577	0.08457	0.14397	0.21751	0.55395
V578	0.10718	0.16091	0.49187	0.24004
V579	0.05506	0.69476	0.12421	0.12597
V580	0.1517	0.11149	0.16528	0.57153
V581	0.09518	0.16163	0.09513	0.64806
V582	0.40615	0.2059	0.11176	0.27619
V583	0.07233	0.14694	0.43905	0.34168
V584	0.37963	0.21288	0.2728	0.13469
V585	0.07009	0.11624	0.35938	0.4543
V586	0.2221	0.10893	0.4888	0.18018
V587	0.24416	0.112	0.51154	0.1323
V588	0.44074	0.12306	0.11418	0.32203
V589	0.08394	0.6467	0.10903	0.16032
V590	0.08446	0.61982	0.18373	0.11199
V591	0.062	0.13868	0.21125	0.58808
V592	0.17992	0.12999	0.58602	0.10407
V593	0.4241	0.08601	0.21743	0.27245
V594	0.26554	0.30692	0.28364	0.14391
V595	0.07387	0.12578	0.10768	0.69266
V596	0.07968	0.30547	0.21431	0.40055
V597	0.05447	0.49837	0.27402	0.17314
V598	0.08661	0.19503	0.59685	0.12151
V599	0.44557	0.32416	0.10563	0.12464
V600	0.26796	0.42742	0.11079	0.19383
V601	0.15253	0.29703	0.13477	0.41567
V602	0.07401	0.12529	0.10413	0.69657
V603	0.05632	0.3599	0.08708	0.4967
V604	0.38182	0.18735	0.30189	0.12895
V605	0.10434	0.33749	0.31346	0.24471
V606	0.50537	0.20637	0.09995	0.18831
