CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V216	0.17156	0.33044	0.21777	0.0485	0.16656	0.06517
V217	0.21942	0.03311	0.0535	0.11916	0.36729	0.20752
V218	0.12814	0.23071	0.00865	0.3854	0.19553	0.05156
V219	0.49246	0.05555	0.05298	0.07252	0.16875	0.15774
V220	0.14029	0.0314	0.01251	0.56153	0.19427	0.05999
V221	0.17062	0.45653	0.04817	0.09372	0.16438	0.06657
V222	0.13471	0.20226	0.04386	0.14201	0.41025	0.0669
V223	0.15531	0.22382	0.20006	0.05655	0.18235	0.18191
V224	0.08421	0.01131	0.29407	0.04861	0.51195	0.04986
V225	0.26664	0.05499	0.04582	0.08311	0.1867	0.36275
V226	0.22567	0.05515	0.15608	0.23175	0.2475	0.08386
V227	0.40675	0.04639	0.03135	0.20727	0.17306	0.13518
V228	0.15983	0.16347	0.32985	0.08145	0.18341	0.08198
V229	0.16928	0.02025	0.26443	0.21063	0.26102	0.07439
V230	0.11222	0.10496	0.50691	0.04816	0.15841	0.06934
V231	0.11554	0.03575	0.00637	0.57585	0.21493	0.05157
V232	0.30786	0.04739	0.01938	0.24904	0.18226	0.19405
V233	0.49318	0.05811	0.05426	0.10951	0.17266	0.11228
V234	0.32036	0.03879	0.02896	0.07126	0.4586	0.08202
V235	0.13042	0.02498	0.0184	0.56032	0.2068	0.05907
V236	0.12477	0.02053	0.14899	0.0659	0.51161	0.12821
V237	0.08576	0	0.5633	0.11348	0.17877	0.05869
V238	0.40208	0.04705	0.06163	0.12264	0.19096	0.17564
V239	0.35199	0.05492	0.0999	0.14575	0.24666	0.10078
V240	0.09583	0.17707	0.01771	0.12161	0.53909	0.04868
V241	0.36688	0.14323	0.03054	0.17192	0.19406	0.09338
V242	0.25895	0.06888	0.05001	0.17669	0.23543	0.21005
V243	0.1117	0.26185	0.32124	0.06866	0.17988	0.05667
V244	0.17185	0.04367	0.03032	0.05876	0.54024	0.15516
V245	0.46067	0.0552	0.04516	0.07281	0.17798	0.18819
V246	0.08804	0.04483	0.16608	0.28475	0.36313	0.05317
V247	0.26556	0.09334	0.02692	0.18401	0.19041	0.23976
V248	0.21632	0.04959	0.01725	0.19699	0.43975	0.08011
