B_cells	NK_cells	T_cells_CD4.	Monocytes
V302	0.98884	0.01116	0	0
V303	0.22095	0.54778	0.23127	0
V304	0.46835	0	0.53165	0
V305	0.54552	0.18617	0.26831	0
V306	1	0	0	0
V307	0.04944	0.95056	0	0
V308	0.63691	0.2372	0.12589	0
V309	0.66353	0.33647	0	0
V310	0.51204	0.4516	0	0.03636
V311	0.77025	0.22975	0	0
V312	0.29849	0.70151	0	0
V313	0.32231	0	0	0.67769
V314	0.35188	0.63959	0	0.00852
V315	0.36197	0.63803	0	0
V316	0.7244	0.0078	0.2678	0
V317	0.29009	0.70991	0	0
V318	0.28075	0.6711	0	0.04816
V319	0.40373	0	0.59627	0
V320	0.45715	0.02646	0.51639	0
V321	0.97921	0.02079	0	0
V322	0.55288	0.4205	0	0.02662
V323	0.45975	0	0	0.54025
V324	0.9751	0	0.0249	0
V325	0.50279	0.49721	0	0
V326	0.30671	0.69329	0	0
V327	0.49789	0.11814	0	0.38397
V328	0.46214	0	0.53786	0
V329	0.69091	0.18914	0	0.11995
V330	0.85478	0	0.14522	0
V331	0.79308	0.05338	0	0.15354
V332	0.57687	0	0	0.42313
V333	0.81982	0	0.18018	0
V334	0.85567	0	0.14433	0
V335	0.37719	0.30555	0.31726	0
V336	0.33603	0.66397	0	0
V337	0.57285	0.225	0.20215	0
V338	0	1	0	0
V339	0.45033	0	0.54967	0
V340	0.45579	0.2205	0.32371	0
V341	0.3447	0	0	0.6553
V342	0.64391	0	0.35609	0
V343	1	0	0	0
V344	0.96096	0	0.03904	0
V345	0.31519	0	0.68481	0
V346	0.76031	0.17195	0.06774	0
V347	0.495	0	0	0.505
V348	0.32229	0.67771	0	0
V349	0.7215	0	0.2785	0
V350	0.21491	0.78509	0	0
V351	0.69717	0.13402	0.06186	0.10696
V352	0.40079	0	0.59921	0
V353	1	0	0	0
V354	0.29911	0.68218	0.0187	0
V355	0.68146	0	0.31854	0
V356	0.43698	0	0	0.56302
V357	0.52126	0.41546	0.06328	0
V358	1	0	0	0
V359	1	0	0	0
V360	0.83974	0.16026	0	0
V361	0.27021	0.29564	0.43415	0
V362	0.01175	0.98825	0	0
V363	0.59877	0.10073	0.30049	0
V364	0.5107	0	0.4893	0
V365	0.66043	0	0	0.33957
V366	0.29806	0.70194	0	0
V367	0.98745	0.01255	0	0
V368	0.27823	0.72177	0	0
V369	0.2994	0.23398	0.46663	0
V370	0.63224	0.05616	0.3116	0
V371	0.33115	0.66885	0	0
V372	0.70861	0	0	0.29139
V373	0.55117	0.21475	0.23408	0
V374	1	0	0	0
V375	0.56373	0	0	0.43627
V376	0.45448	0	0	0.54552
V377	1	0	0	0
V378	0.68607	0.13177	0.07191	0.11024
V379	0.71576	0.19739	0	0.08686
V380	0.7263	0.11057	0	0.16313
V381	1	0	0	0
V382	0.41088	0	0.58912	0
V383	1	0	0	0
V384	1	0	0	0
V385	1	0	0	0
V386	0.85727	0	0	0.14273
V387	0.93755	0	0.06245	0
V388	0.71543	0.23962	0.04495	0
V389	0.63936	0.36064	0	0
V390	0.61099	0.01084	0.37817	0
V391	0.84097	0.0557	0	0.10332
V392	0.79844	0.12829	0.07328	0
V393	0.64011	0.12403	0.23586	0
V394	0.53719	0.30231	0	0.1605
V395	0.57826	0.37726	0.04448	0
V396	0.03307	0.96693	0	0
V397	1	0	0	0
V398	0.88439	0.11561	0	0
V399	0.49053	0.50947	0	0
V400	0.28704	0.71296	0	0
V401	0.39764	0	0.60236	0
V402	1	0	0	0
V403	0.34633	0	0	0.65367
V404	0.45334	0.04935	0.49732	0
V405	0.80583	0.01671	0	0.17746
V406	0.99428	0.00572	0	0
V407	0	1	0	0
V408	0.51424	0.30502	0.18075	0
V409	0.09839	0	0	0.90161
V410	0.17653	0.82347	0	0
V411	0.81396	0	0	0.18604
V412	0.61214	0.05982	0.32804	0
V413	0.42017	0.57983	0	0
V414	0.37363	0.49418	0.13219	0
V415	0.93124	0	0.06876	0
V416	0.33518	0	0.66482	0
V417	0.54627	0.45373	0	0
V418	0.60411	0.08916	0	0.30673
V419	0.13637	0	0	0.86363
V420	0.05729	0.94271	0	0
V421	0.53437	0	0.46563	0
V422	0.30191	0	0	0.69809
V423	0.41823	0	0.58177	0
V424	0.46798	0.08803	0.44399	0
V425	0.4209	0.12778	0.45132	0
V426	0.43557	0	0.56443	0
V427	0.4785	0.5215	0	0
V428	0.25213	0.74787	0	0
V429	0.15658	0	0	0.84342
V430	1	0	0	0
V431	0.69736	0.0155	0.28714	0
V432	0.56808	0	0	0.43192
V433	0.2157	0.7843	0	0
V434	0.79132	0.04258	0	0.1661
V435	1	0	0	0
V436	0.91679	0	0	0.08321
V437	0.59443	0.24091	0	0.16465
V438	1	0	0	0
V439	0.35021	0	0	0.64979
V440	0.92607	0	0	0.07393
V441	0.48477	0.10023	0.415	0
V442	0.68607	0.31393	0	0
V443	1	0	0	0
V444	0.31519	0	0.68481	0
V445	0.91575	0	0.08425	0
V446	0.16802	0.83198	0	0
V447	1	0	0	0
V448	0.5974	0.03514	0	0.36746
V449	0.92604	0	0.07396	0
V450	0.2102	0.7898	0	0
V451	1	0	0	0
V452	0.34984	0	0	0.65016
V453	1	0	0	0
V454	0.05622	0.94378	0	0
V455	0.93186	0	0.06814	0
V456	0.74014	0	0.25986	0
V457	0.09413	0	0	0.90587
V458	0.61463	0.24825	0	0.13712
V459	0.19201	0.80799	0	0
V460	1	0	0	0
V461	0.25808	0	0	0.74192
V462	0.69692	0.25088	0	0.0522
V463	0.56908	0.43072	2e-04	0
V464	0.94037	0.0021	0	0.05753
V465	0.67132	0.32868	0	0
V466	0.96635	0.03365	0	0
V467	0.55725	0.44275	0	0
V468	0.80866	0.19134	0	0
V469	0.57309	0.3447	0	0.08221
V470	0.92038	0	0.07962	0
V471	0.71624	0.04869	0	0.23508
V472	0.64145	0.35855	0	0
V473	0.34352	0.45101	0.20547	0
V474	0.58457	0	0	0.41543
V475	0.51681	0.48319	0	0
V476	0.57818	0	0	0.42182
V477	0.98736	0	0.01264	0
V478	0.37664	0.62336	0	0
V479	0.35958	0	0.64042	0
V480	0.4378	0.39057	0	0.17162
V481	0.46866	0	0.53134	0
V482	1	0	0	0
V483	0.62167	0.04761	0	0.33072
V484	0.32224	0	0	0.67776
V485	0.27108	0.72892	0	0
V486	0.66242	0.33758	0	0
V487	0.53052	0	0	0.46948
V488	0.34424	0	0.65576	0
V489	0.54648	0	0.45352	0
V490	0.6859	0.3141	0	0
V491	0.6903	0.3097	0	0
V492	0.17668	0.82332	0	0
V493	0.0401	0	0	0.9599
V494	0.56333	0.03972	0.39695	0
V495	0.47195	0.52797	9e-05	0
V496	0.40889	0.59111	0	0
V497	0.32554	0	0.67446	0
V498	0.7594	0.08449	0	0.15611
V499	0.93067	0	0.06933	0
V500	0.44378	0	0.55622	0
V501	0.13417	0	0	0.86583
V502	0.87583	0.00319	0.12098	0
V503	0.72929	0.19634	0	0.07436
V504	0.37347	0.62653	0	0
V505	0.64787	0.30915	0.04298	0
V506	0.49967	0.26094	0.23938	0
V507	1	0	0	0
V508	1	0	0	0
V509	0.64392	0	0.35608	0
V510	0.4814	0.3618	0.1568	0
V511	0.35932	0.52937	0	0.11132
V512	0.73737	0	0	0.26263
V513	0.34454	0.61326	0.0422	0
V514	0.18941	0	0	0.81059
V515	1	0	0	0
V516	1	0	0	0
V517	0.67985	0.03323	0	0.28692
V518	1	0	0	0
V519	0.11999	0.88001	0	0
V520	0.54449	0.01274	0.44278	0
V521	0.8562	0	0.1438	0
V522	0.45158	0.18255	0.36587	0
V523	0.79853	0.08227	0.11921	0
V524	0.21074	0.78926	0	0
V525	0.63048	0.24422	0	0.1253
V526	1	0	0	0
V527	0.75892	0.02726	0.21382	0
V528	0.16904	0.83096	0	0
V529	0.65855	0.08386	0	0.25759
V530	0.36676	0.08681	0.54644	0
V531	0.1435	0.8565	0	0
V532	0.49967	0.40771	0	0.09262
V533	0.66063	0.33937	0	0
V534	0.4724	0	0.5276	0
V535	0.93884	0	0	0.06116
V536	0.7788	0.0466	0.17459	0
V537	0.90181	0	0.09819	0
V538	0.95772	0.00788	0	0.03441
V539	0.58346	0.3836	0.03294	0
V540	0.38358	0.61642	0	0
V541	0.32613	0.64158	0	0.03229
V542	0.75363	0.23969	0.00668	0
V543	1	0	0	0
V544	0.64531	0.11787	0	0.23681
V545	0.80443	0.15006	0	0.04551
V546	0.13792	0.86208	0	0
V547	0.25222	0.58527	0.16251	0
V548	0.31394	0.68606	0	0
V549	0.65769	0	0.34231	0
V550	0.98645	0	0	0.01355
V551	0.32004	0.67996	0	0
V552	0.22956	0.65641	0	0.11404
V553	0.56341	0	0.43659	0
V554	0.41857	0	0	0.58143
V555	0.56104	0.3673	0.07166	0
V556	0.35043	0	0.64957	0
V557	1	0	0	0
V558	0.21446	0.78554	0	0
V559	0.19484	0.80516	0	0
V560	1	0	0	0
V561	0.30838	0	0.69162	0
V562	1	0	0	0
V563	0.5498	0	0.4502	0
V564	0.40156	0	0.59844	0
V565	0.54459	0.2963	0.15911	0
V566	1	0	0	0
V567	0.51843	0.48157	0	0
V568	0.67309	0	0	0.32691
V569	1	0	0	0
V570	0.37592	0.15071	0.47336	0
V571	1	0	0	0
V572	0.82747	0	0.17253	0
V573	0.48709	0.05095	0	0.46196
V574	0.22797	0.77203	0	0
V575	0.54157	0.01196	0	0.44647
V576	0.27109	0.72891	0	0
V577	0.64672	0.03232	0	0.32096
V578	0.49146	0	0.50854	0
V579	0.11963	0.88037	0	0
V580	0.63807	0	0	0.36193
V581	0.35379	0	0	0.64621
V582	0.98424	0.01576	0	0
V583	0.5084	0.10014	0.39147	0
V584	0.8173	0	0.1827	0
V585	0.64475	0.11821	0.14288	0.09416
V586	0.61458	0	0.38542	0
V587	0.62878	0	0.37122	0
V588	1	0	0	0
V589	0.20385	0.79615	0	0
V590	0.25418	0.7415	0.00433	0
V591	0.58153	0	0	0.41847
V592	0.47769	0	0.52231	0
V593	1	0	0	0
V594	0.65805	0.08858	0.25338	0
V595	0.17909	0	0	0.82091
V596	0.50837	0.46487	0	0.02677
V597	0.2568	0.5769	0.1663	0
V598	0.36103	0	0.63897	0
V599	0.96409	0.01578	0.02013	0
V600	0.61659	0.38341	0	0
V601	0.55784	0.36943	0	0.07274
V602	0.15488	0	0	0.84512
V603	0.32924	0.42227	0	0.24849
V604	0.81577	0	0.18423	0
V605	0.46203	0.35883	0.17914	0
V606	1	0	0	0
V607	1	0	0	0
V608	0.62326	0.15154	0.2252	0
V609	0.53591	0.40092	0	0.06317
V610	1	0	0	0
V611	0.72372	0	0	0.27628
V612	0.37316	0	0.62684	0
V613	0.36362	0.18263	0.45374	0
V614	1	0	0	0
V615	0.47556	0	0	0.52444
V616	0.28443	0.71557	0	0
V617	0.7619	0	0.2381	0
V618	1	0	0	0
V619	0.84724	0	0.15276	0
V620	0.21034	0.59868	0.19098	0
V621	0.83754	0.08778	0.07468	0
V622	0.69554	0	0.30446	0
V623	0.5552	0.00857	0	0.43622
V624	1	0	0	0
V625	0.54813	0.45187	0	0
V626	1	0	0	0
V627	0.29722	0	0	0.70278
V628	0.36989	0.15076	0	0.47935
V629	0.54545	0.38362	0.07092	0
V630	0.36649	0.18489	0.44862	0
V631	0.49176	0.20262	0	0.30563
V632	1	0	0	0
V633	0.36101	0	0.63899	0
V634	0.70997	0.0099	0.28013	0
V635	0.16663	0.83337	0	0
V636	0.50562	0	0.49438	0
V637	0.72807	0.25077	0	0.02116
V638	0.73794	0.26206	0	0
V639	0.5328	0.23886	0.22834	0
V640	0.38667	0	0.61333	0
V641	1	0	0	0
V642	1	0	0	0
V643	0.487	0.32737	0.18562	0
V644	1	0	0	0
V645	0.53991	0.24337	0.21672	0
V646	0.0208	0.9792	0	0
V647	0.48236	0	0.51764	0
V648	0.68859	0.24642	0.06499	0
V649	0.36926	0	0.63074	0
V650	0.38842	0	0.61158	0
V651	0.64168	0	0.35832	0
V652	0.59718	0.19162	0.21121	0
V653	0.35194	0.64806	0	0
V654	1	0	0	0
V655	0.29384	0.67761	0	0.02855
V656	0.55375	0.31634	0	0.12991
V657	0.26294	0	0	0.73706
V658	0.99257	0.00743	0	0
V659	0.76632	0	0.23368	0
V660	0.05497	0.94503	0	0
V661	0.37849	0.53736	0	0.08415
V662	0.79403	0	0.20597	0
V663	0.63049	0	0.36951	0
V664	0.55424	0	0.44576	0
V665	1	0	0	0
V666	1	0	0	0
V667	1	0	0	0
V668	0.2688	0.7312	0	0
V669	0.55167	0.32662	0.12171	0
V670	0.12296	0.87704	0	0
V671	0.67805	0.13028	0.19167	0
V672	0.37653	0	0.62347	0
V673	0.5815	0.33074	0.08776	0
V674	1	0	0	0
V675	0.52101	0.34728	0.1317	0
V676	0.52738	0.06077	0	0.41185
V677	0.68894	0.29615	0.01491	0
V678	0.76805	0.23195	0	0
V679	0.36722	0.12051	0.51227	0
V680	0.55778	0.39672	0.0455	0
V681	1	0	0	0
V682	0.4463	0.13035	0.42335	0
V683	0.01575	0.98425	0	0
V684	1	0	0	0
V685	0.80204	0.11593	0.08202	0
V686	0.58555	0.26696	0	0.1475
V687	0.16286	0	0	0.83714
V688	0.59464	0.40536	0	0
V689	0.66147	0	0	0.33853
V690	0.82763	0	0.17237	0
V691	0.49236	0	0.50764	0
V692	0.43872	0	0.56128	0
V693	0.68434	0.11956	0.19609	0
V694	0.67732	0.06721	0	0.25547
V695	0.79756	0	0	0.20244
V696	0.43775	0	0	0.56225
V697	0.1992	0	0	0.8008
V698	1	0	0	0
V699	0.90507	0.07202	0.02291	0
V700	0.60455	0	0	0.39545
V701	0.43541	0.56459	0	0
V702	0.97484	0	0	0.02516
V703	0.61868	0.07926	0.30206	0
V704	1	0	0	0
V705	1	0	0	0
V706	0.43038	0	0.56962	0
V707	0.32063	0.31714	0.36223	0
V708	0.11894	0.88106	0	0
V709	0.47025	0.13012	0.39963	0
V710	0.99341	0.00659	0	0
V711	0.244	0.756	0	0
V712	1	0	0	0
V713	0.75816	0.24184	0	0
V714	0.23419	0.76581	0	0
V715	0.61643	0.17606	0.20751	0
V716	0.33038	0	0	0.66962
V717	0.11951	0.88049	0	0
V718	0.46613	0.53033	0.00354	0
V719	0.25925	0.74075	0	0
V720	1	0	0	0
V721	0.5354	0.18208	0.28253	0
V722	0.41283	0.40212	0	0.18504
V723	0.468	0	0	0.532
V724	1	0	0	0
V725	0.33455	0	0.66545	0
V726	0.41729	0.52334	0	0.05938
V727	0.47572	0.52428	0	0
V728	0.14153	0.85847	0	0
V729	0.9781	0	0	0.0219
V730	1	0	0	0
V731	0.51632	0.35235	0.13133	0
V732	0.79677	0	0.20323	0
V733	1	0	0	0
V734	0.53035	0.08496	0.38469	0
V735	0.60002	0.1551	0.2197	0.02518
V736	0.42607	0	0	0.57393
V737	0.68788	0.19189	0.12023	0
V738	0.43872	0.29548	0.26579	0
V739	0.52418	0.08534	0.39048	0
V740	1	0	0	0
V741	0.95287	0.03729	0.00984	0
V742	0.59314	0.40686	0	0
V743	0.47838	0	0.52162	0
V744	0.8772	0	0.1228	0
V745	0.27546	0.72454	0	0
V746	1	0	0	0
V747	0.50408	0	0.49592	0
V748	0.52977	0.0396	0.43063	0
V749	0.70254	0.20844	0	0.08902
V750	0.66329	0.33671	0	0
V751	0.14843	0.85157	0	0
V752	0.84102	0.11693	0.04205	0
V753	0.07083	0	0	0.92917
V754	0.04222	0.95778	0	0
V755	0.58658	0.27821	0.13521	0
V756	0.23344	0	0	0.76656
V757	0.56762	0.43238	0	0
V758	0.24358	0.75642	0	0
V759	0.67348	0.15086	0.17565	0
V760	0.80993	0.08733	0.10274	0
V761	0.35876	0.54047	0.10077	0
V762	0.314	0.44036	0	0.24565
V763	0.70307	0.29693	0	0
V764	0.04455	0.95545	0	0
V765	1	0	0	0
V766	0.41797	0.36496	0.21707	0
V767	0.85973	0	0.14027	0
V768	0.11749	0.88251	0	0
V769	0.2521	0.7479	0	0
V770	0.0208	0.9792	0	0
V771	0.48957	0	0.51043	0
V772	0.46463	0	0.53537	0
V773	0.24714	0.75286	0	0
V774	0.36958	0	0.63042	0
V775	0.73673	0.13734	0.00946	0.11648
V776	0.71095	0.28905	0	0
V777	0.68366	0.15983	0	0.15651
V778	0.89951	0.10032	0.00018	0
V779	0.63393	0.01557	0.3505	0
V780	0.29571	0.70429	0	0
V781	0.29018	0	0	0.70982
V782	0.35923	0	0.64077	0
V783	1	0	0	0
V784	0.1706	0.8294	0	0
V785	0.08334	0.91666	0	0
V786	1	0	0	0
V787	0.15364	0.84636	0	0
V788	0.8261	0.06509	0.10882	0
V789	0.39532	0.44431	0	0.16037
V790	0.93507	0	0	0.06493
V791	0.48635	0.35362	0.16003	0
V792	0.40134	0.59866	0	0
V793	0.34321	0.65679	0	0
V794	0.38865	0	0.61135	0
V795	0.54115	0	0	0.45885
V796	0.37288	0	0.62712	0
V797	1	0	0	0
V798	0.94386	0	0.05614	0
V799	0.27111	0.72889	0	0
V800	0.60262	0.09231	0.30507	0
V801	0.68104	0.23394	0.08503	0
V802	0.64096	0.18295	0	0.17609
V803	0.46963	0.35163	0.17874	0
V804	0.8651	0	0.1349	0
V805	0.31193	0	0.68807	0
V806	0.10575	0.89425	0	0
V807	0.68329	0.1391	0	0.17761
V808	0.98343	0	0.01657	0
V809	0.35702	0	0.64298	0
V810	0.00175	0.99825	0	0
V811	0.90959	0.01177	0.07864	0
V812	0.89957	0.10042	1e-05	0
V813	0.89679	0	0.10321	0
V814	0.66919	0.33081	0	0
V815	0.06713	0.93287	0	0
