mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V333	0.30395	0.1765	0.24233	0.19382	0.0834
V334	0.03793	0.37559	0.41002	0.12381	0.05265
V335	0.5358	0.16174	0.08268	0.11549	0.10429
V336	0.13325	0.53833	0.22329	0.06916	0.03597
V337	0.02221	0.10296	0.03374	0.23231	0.60877
V338	0.52626	0.15172	0.13246	0.09883	0.09072
V339	0.17	0.50589	0.16785	0.07259	0.08366
V340	0.03783	0.24438	0.11354	0.1299	0.47435
V341	0.02269	0.49942	0.34359	0.06982	0.06447
V342	0.21726	0.2757	0.32977	0.15113	0.02613
V343	0.49614	0.16807	0.22261	0.08682	0.02636
V344	0.08935	0.66168	0.06085	0.0993	0.08883
V345	0.18814	0.12637	0.02338	0.32139	0.34073
V346	0.03369	0.35819	0.26038	0.29482	0.0529
V347	0.07272	0.46955	0.04296	0.35135	0.06342
V348	0.0201	0.26777	0.34792	0.24502	0.1192
V349	0.05421	0.38935	0.39588	0.07425	0.08631
V350	0.09421	0.40846	0.09172	0.27099	0.13462
V351	0.13686	0.19395	0.32701	0.30186	0.04033
V352	0.08952	0.52362	0.28457	0.07211	0.03018
V353	0.2106	0.34592	0.05375	0.12127	0.26846
V354	0.40633	0.19633	0.30123	0.07067	0.02543
V355	0.07398	0.16017	0.26722	0.45931	0.03932
V356	0.07209	0.2617	0.5483	0.07317	0.04474
V357	0.04073	0.2245	0.39154	0.08844	0.25479
V358	0.03428	0.09483	0.04418	0.77533	0.05137
V359	0.05385	0.14829	0.02392	0.7302	0.04374
V360	0.52184	0.15283	0.08863	0.207	0.02971
V361	0.27279	0.4568	0.0951	0.079	0.09631
V362	0.60104	0.13227	0.09301	0.08821	0.08547
V363	0.03983	0.12113	0.02606	0.22041	0.59257
V364	0.04051	0.29896	0.04049	0.44806	0.17198
V365	0.01897	0.06789	0.02403	0.82113	0.06798
V366	0.15549	0.2353	0.42127	0.10944	0.0785
V367	0.18088	0.28848	0.18304	0.20574	0.14187
V368	0.54898	0.18999	0.11348	0.09476	0.05279
V369	0.03814	0.58958	0.20892	0.13701	0.02635
V370	0.02614	0.22705	0.12043	0.36962	0.25676
V371	0.05405	0.77132	0.06547	0.08124	0.02791
V372	0.47788	0.17853	0.12868	0.1715	0.04342
V373	0.09884	0.58351	0.12971	0.15539	0.03254
V374	0.08204	0.19179	0.29547	0.39851	0.03219
V375	0.21873	0.21871	0.41727	0.11994	0.02535
V376	0.02007	0.18227	0.32804	0.08634	0.38328
V377	0.07477	0.48097	0.18681	0.22371	0.03375
V378	0.11189	0.51961	0.1643	0.07369	0.13051
V379	0.03502	0.12574	0.11229	0.15404	0.57291
V380	0.02243	0.1559	0.15586	0.4757	0.19011
V381	0.13612	0.13997	0.02564	0.11047	0.58779
V382	0.34293	0.08665	0.02184	0.32894	0.21964
V383	0.03508	0.13492	0.22389	0.56905	0.03706
V384	0.22915	0.15201	0.14742	0.40316	0.06826
V385	0.08514	0.17678	0.0266	0.11074	0.60075
V386	0.5024	0.10265	0.02187	0.33858	0.0345
V387	0.22415	0.09231	0.02203	0.60353	0.05798
V388	0.05031	0.72382	0.05607	0.13588	0.03393
V389	0.10841	0.6729	0.04046	0.108	0.07023
V390	0.15504	0.0763	0.02196	0.63534	0.11137
V391	0.54405	0.21098	0.01834	0.15344	0.07319
V392	0.69219	0.13773	0.02536	0.11078	0.03393
V393	0.08945	0.1294	0.13775	0.49636	0.14704
V394	0.5404	0.11317	0.03896	0.21608	0.09138
V395	0.01102	0.15899	0.29421	0.4948	0.04098
V396	0.39329	0.20302	0.30379	0.06996	0.02993
V397	0.50978	0.20612	0.04701	0.18086	0.05623
V398	0.06159	0.10765	0.15152	0.58507	0.09417
V399	0.04743	0.11272	0.01837	0.31891	0.50257
V400	0.13638	0.49216	0.14821	0.19569	0.02757
V401	0.23043	0.21956	0.43578	0.0894	0.02482
V402	0.27293	0.20437	0.3283	0.12105	0.07335
V403	0.13663	0.15368	0.01849	0.20719	0.48402
V404	0.01057	0.21245	0.36902	0.34847	0.05949
V405	0.27717	0.29114	0.07855	0.2564	0.09674
V406	0.02271	0.28213	0.60335	0.05592	0.0359
V407	0.64804	0.14375	0.04636	0.1305	0.03134
V408	0.03573	0.37472	0.02864	0.29617	0.26474
V409	0.10014	0.08927	0.07062	0.62941	0.11057
V410	0.10457	0.25579	0.26543	0.10724	0.26698
V411	0.02583	0.10998	0.02132	0.13837	0.7045
V412	0.02899	0.23336	0.12823	0.10934	0.50008
V413	0.02744	0.30159	0.14386	0.36781	0.1593
V414	0.0461	0.1462	0.01782	0.47609	0.31379
V415	0.15208	0.09908	0.02523	0.11402	0.60959
V416	0.1002	0.16638	0.03891	0.21277	0.48173
V417	0.01498	0.24182	0.528	0.15133	0.06387
V418	0.43161	0.38031	0.03949	0.09872	0.04988
V419	0.21404	0.1168	0.03681	0.19261	0.43974
V420	0.19862	0.11956	0.10592	0.12826	0.44765
V421	0.01871	0.13228	0.12775	0.1332	0.58807
V422	0.02454	0.08974	0.05844	0.67202	0.15527
V423	0.22318	0.27597	0.23458	0.22209	0.04418
V424	0.01158	0.20483	0.38264	0.07519	0.32576
V425	0.28094	0.37447	0.02143	0.09723	0.22594
V426	0.19703	0.21854	0.03731	0.45542	0.09169
V427	0.17285	0.57498	0.14705	0.07399	0.03113
V428	0.08399	0.58511	0.08745	0.15379	0.08967
V429	0.10944	0.67899	0.02733	0.1378	0.04645
V430	0.03357	0.18845	0.32613	0.20945	0.2424
V431	0.0968	0.38718	0.17904	0.27196	0.06502
V432	0.24387	0.16118	0.11923	0.34942	0.1263
V433	0.14975	0.19771	0.37885	0.23022	0.04346
V434	0.18664	0.35852	0.29579	0.07891	0.08014
V435	0.39564	0.2037	0.27095	0.09918	0.03052
V436	0.05587	0.55164	0.10957	0.11933	0.1636
V437	0.16908	0.11644	0.04395	0.23078	0.43975
V438	0.11232	0.34122	0.1781	0.29632	0.07204
V439	0.46897	0.09966	0.05763	0.33025	0.04349
V440	0.0252	0.42621	0.4179	0.073	0.05769
V441	0.03273	0.53141	0.31493	0.0902	0.03074
V442	0.05679	0.79171	0.03798	0.08456	0.02895
V443	0.69073	0.11254	0.02434	0.13843	0.03397
V444	0.13133	0.40822	0.04812	0.35575	0.05659
V445	0.06031	0.39117	0.05563	0.44612	0.04677
V446	0.10004	0.1239	0.10037	0.5339	0.1418
V447	0.06969	0.08568	0.03017	0.46678	0.34769
V448	0.15115	0.10783	0.03834	0.12296	0.57973
V449	0.00908	0.28495	0.6217	0.05755	0.02672
V450	0.16689	0.21036	0.21311	0.17871	0.23093
V451	0.22389	0.24189	0.07189	0.35461	0.10772
V452	0.0213	0.10858	0.14484	0.65428	0.071
V453	0.02855	0.08963	0.01755	0.48094	0.38333
V454	0.01562	0.23529	0.49207	0.08139	0.17563
V455	0.05812	0.31444	0.23947	0.10912	0.27886
V456	0.68862	0.11703	0.01891	0.12159	0.05385
V457	0.50734	0.25317	0.04823	0.13585	0.0554
V458	0.02568	0.42585	0.38987	0.10593	0.05267
V459	0.12132	0.13815	0.06471	0.47649	0.19932
V460	0.4899	0.17204	0.16555	0.13053	0.04198
