Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V1	0	0.06977	0.24125	0	0.56684	0.12214
V2	0.39979	0.28106	0	0	0	0.31915
V3	0	0.0497	0	0	0	0.9503
V4	0	0.39785	0	0	0	0.60215
V5	0	0.19353	0.3734	0	0.43307	0
V6	0	0.04708	0	0	0	0.95292
V7	0	0.37763	0	0	0.39282	0.22955
V8	0.1375	0.21849	0	0	0	0.64401
V9	0	0.10852	0	0	0	0.89148
V10	0.20862	0.20211	0.20507	0	0	0.38421
V11	0	0.6907	0	0	0	0.3093
V12	0	0.04162	0	0	0	0.95838
V13	0	0.49787	0	0	0.19232	0.30982
V14	0	0.20588	0.65592	0.10952	0	0.02868
V15	0	0.18331	0.08936	0	0.15224	0.57509
V16	0	0.09242	0	0	0.35143	0.55616
V17	0	0.04341	0	0	0	0.95659
V18	0.17662	0.2974	0	0	0	0.52599
V19	0.06384	0.17183	0.16092	0	0.13408	0.46933
V20	0.20693	0.22991	0	0	0	0.56316
V21	0	0.04516	0	0	0	0.95484
V22	0	0.1206	0.05555	0	0.48539	0.33846
V23	0	0.10099	0.17344	0	0.71825	0.00732
V24	0	0.10895	0.07176	0	0.50151	0.31778
V25	0.2221	0.36015	0	0	0	0.41775
V26	0	0.13596	0.14588	0	0.53933	0.17883
V27	0	0.03801	0	0	0	0.96199
V28	0	0.23614	0.04119	0	0.06572	0.65695
V29	0	0.46893	0	0	0	0.53107
V30	0	0.14171	0	0	0.05882	0.79947
V31	0.20442	0.19576	0	0	0	0.59982
V32	0	0.1254	0.32928	0	0.29033	0.25499
V33	0	0.41649	0.04777	0	0.07162	0.46412
V34	0	0.0706	0.21458	0	0.65446	0.06035
V35	0	0.15687	0.30518	0	0.31735	0.2206
V36	0	0.46623	0	0	0.22276	0.31101
V37	0	0.03737	0.04946	0	0.33703	0.57614
V38	0	0.0367	0	0	0	0.9633
V39	0.29419	0.19211	0.03837	0	0	0.47534
V40	0	0.45005	0	0	0.05123	0.49873
V41	0	0.12981	0	0	0	0.87019
V42	0	0.08485	0.11983	0	0.25448	0.54084
V43	0	0.38241	0	0	0.11202	0.50557
V44	0	0.68476	0	0	0	0.31524
V45	0	0.24054	0	0	0	0.75946
V46	0	0.06439	0	0	0.14358	0.79203
V47	0	0.38236	0	0	0.1718	0.44584
V48	0	0.59468	0	0	0.16733	0.23799
V49	0	0.72213	0	0	0	0.27787
V50	0	0.06986	0.0708	0	0.51771	0.34163
V51	0	0.08294	0	0	0.91706	0
V52	0	0.49142	0	0	0.17557	0.33301
V53	0	0.11523	0.18259	0	0.63617	0.06601
V54	0	0.11978	0.05491	0	0.35821	0.4671
V55	0	0.11736	0.13507	0	0.73412	0.01345
V56	0	0.09849	0.40417	0	0.49733	0
V57	0	0.23782	0	0	0	0.76218
V58	0	0.04639	0.18501	0	0.48327	0.28532
V59	0	0.19369	0.6811	0.12521	0	0
V60	0.32557	0.20427	0.1593	0	0	0.31086
V61	0	0.0869	0	0	0	0.9131
V62	0	0.1478	0.15479	0	7e-05	0.69735
V63	0	0.23623	0	0	0	0.76377
V64	0	0.15993	0	0	0.80212	0.03795
V65	0	0.13985	0	0	0	0.86015
V66	0	0.16819	0.09736	0	0.33704	0.39742
V67	0	0.13331	0.08871	0	0.06572	0.71226
V68	0.22001	0.21899	0	0	0	0.561
V69	0	0.08208	0	0	0	0.91792
V70	0	0.14424	0.6528	0	0.18011	0.02285
V71	0	0.21258	0	0	0.17132	0.6161
V72	0.12872	0.23282	0	0	0	0.63847
V73	0	0.17624	0.69277	0.04986	0.05307	0.02806
V74	0	0.31551	0.60804	0.07121	0	0.00524
V75	0	0.69041	0	0	0	0.30959
V76	0	0.06501	0.37373	0	0.51965	0.04161
V77	0	0.22375	0.34186	0	0.00028	0.43412
V78	0	0.17003	0.02987	0	0	0.8001
V79	0	0.24517	0	0	0	0.75483
V80	0	0.24552	0	0	0	0.75448
V81	0.21256	0.27063	0	0	0	0.51682
V82	0	0.6079	0	0	0	0.3921
V83	0	0.19657	0.09666	0	0.18655	0.52023
V84	0	0.17913	0.37509	0	0.00029	0.44549
V85	0.28837	0.23163	0	0	0	0.48001
V86	0	0.08267	0.00726	0	0.02881	0.88126
V87	0	0.20163	0.6682	0.09584	0	0.03434
V88	0	0.08487	0.05099	0	0.00656	0.85758
V89	0	0.07711	0	0	0	0.92289
V90	0	0.56923	0	0	0.03888	0.39189
V91	0	0.10646	0.13733	0	0.64755	0.10865
V92	0	0.13205	0	0	0.76065	0.1073
V93	0	0.06793	0	0	0	0.93207
V94	0	0.15142	0.78041	0	0.06816	0
V95	0	0.0932	0.16394	0	0.74287	0
V96	0	0.29617	0	0	0.13242	0.57142
V97	0	0.08476	0	0	0.91524	0
V98	0	0.23192	0.63403	0.02124	0.07021	0.04261
V99	0	0.18946	0.74345	0.06709	0	0
V100	0	0.09645	0.21221	0	0.42432	0.26701
V101	0	0.33949	0.03155	0	0.34344	0.28553
V102	0.28798	0.23813	0	0	0	0.47389
V103	0.29031	0.23859	0	0	0	0.4711
V104	0	0.1558	0.7088	0	0.08059	0.0548
V105	0	0.03682	0	0	0	0.96318
V106	0	0.02129	0	0	0.04261	0.93609
V107	0	0.61708	0	0	0.12922	0.2537
V108	0	0.04392	0	0	0	0.95608
V109	0	0.04054	0	0	0	0.95946
V110	0	0.15394	0.17805	0	0.31777	0.35024
V111	0	0.06321	0.34783	0	0.53812	0.05084
V112	0	0.38227	0.43834	0	0.00019	0.17921
V113	0	0.13139	0.2067	0	0.52351	0.1384
V114	0	0.09451	0.48015	0	0.29077	0.13457
V115	0	0.09523	0	0	0	0.90477
V116	0.24507	0.22439	0	0	0	0.53054
V117	0	0.17751	0.18974	0	0.22421	0.40854
V118	0	0.54765	0	0	0.04758	0.40477
V119	0	0.61706	0	0	0	0.38294
V120	0	0.24424	0.19013	0	0.22432	0.34131
V121	0	0.06594	0	0	0	0.93406
V122	0	0.20573	0.52239	0.07476	0	0.19712
V123	0	0.05467	0	0	0	0.94533
V124	0	0.09048	0.24295	0	0.6602	0.00637
V125	0	0.13546	0.10255	0	0.30943	0.45256
V126	0	0.0881	0	0	0	0.9119
V127	0	0.06742	0.36402	0	0.50173	0.06683
V128	0	0.34018	0.22683	0	0.05268	0.38031
V129	0	0.07075	0.28449	0	0.53947	0.10529
V130	0.29698	0.24413	0.04979	0	0	0.4091
V131	0	0.06517	0	0	0.40736	0.52747
V132	0	0.43668	0	0	0.32886	0.23446
V133	0	0.20907	0.23721	0	0.36584	0.18787
V134	0	0.53573	0	0	0	0.46427
V135	0	0.04639	0.06829	0	0.36615	0.51917
V136	0	0.58807	0	0	0	0.41193
V137	0	0.18849	0.22256	0	0.49808	0.09087
V138	0	0.05555	0	0	0	0.94445
V139	0	0.06586	0	0	0.13919	0.79495
V140	0.16314	0.33705	0	0	0	0.49981
V141	0	0.33513	0.28476	0	0.02957	0.35053
V142	0	0.55532	0	0	0	0.44468
V143	0	0.11235	0.14809	0	0.48978	0.24978
V144	0	0.09028	0	0	0	0.90972
V145	0	0.18884	0.70063	0.02782	0	0.08271
V146	0	0.08387	0	0	0.53391	0.38222
V147	0	0.0977	0	0	0	0.9023
V148	0	0.17618	0.28361	0	0.34197	0.19825
V149	0	0.20157	0	0	0	0.79843
V150	0	0.17718	0.72243	0.1004	0	0
V151	0	0.16667	0	0	0	0.83333
V152	0	0.20938	0.0866	0	0.28476	0.41927
V153	0	0.12512	0.36616	0	0.47672	0.032
V154	0	0.13174	0	0	0	0.86826
V155	0	0.3145	0	0	0.25852	0.42698
V156	0	0.42079	0	0	0.40503	0.17418
V157	0	0.07112	0	0	0	0.92888
V158	0	0.09302	0.28043	0	0.4875	0.13904
V159	0	0.2349	0.13438	0	0.21748	0.41324
V160	0	0.03364	0.10397	0	0.44756	0.41483
V161	0	0.53616	0.11878	0	0.156	0.18905
V162	0	0.49843	0	0	0.19907	0.3025
V163	0	0.04186	0.33073	0	0.51607	0.11134
V164	0	0.34223	0.03909	0	0.34945	0.26923
V165	0	0.07697	0	0	0.50113	0.4219
V166	0	0.05948	0	0	0.14832	0.7922
V167	0	0.12979	0.52314	0	0.34248	0.00458
V168	0.39121	0.24677	0	0	0	0.36203
V169	0	0.08564	0.32065	0	0.45878	0.13493
V170	0.07408	0.19821	0.33699	0	0.00689	0.38383
V171	0	0.18763	0	0	0	0.81237
V172	0	0.09901	0.11179	0	0.25609	0.5331
V173	0	0.0435	0.08416	0	0.35124	0.5211
V174	0.32955	0.27734	0.02654	0	0.03181	0.33476
V175	0	0.6033	0	0	0.06166	0.33504
V176	0	0.04317	0.35984	0	0.55444	0.04255
V177	0	0.09003	0	0	0.17814	0.73183
V178	0	0.11036	0	0	0.77447	0.11517
V179	0	0.09157	0.19593	0	0.08207	0.63043
V180	0	0.10733	0.27337	0	0.00021	0.61909
V181	0.07407	0.16911	0.06351	0	0	0.6933
V182	0	0.11286	0.23813	0	0.40674	0.24227
V183	0	0.18843	0.7335	0.07807	0	0
V184	0.13805	0.45963	0.01923	0	0.04777	0.33532
V185	0	0.3535	0	0	0	0.6465
V186	0	0.0932	0.55529	0	0.3515	0
V187	0.08261	0.51651	0	0	0.09383	0.30705
V188	0	0.36518	0	0	0	0.63482
V189	0	0.09417	0	0	0.3641	0.54173
V190	0	0.15165	0	0	0.23693	0.61142
V191	0	0.25556	0	0	0	0.74444
V192	0.24621	0.33454	0	0	0	0.41925
V193	0	0.0602	0	0	0	0.9398
V194	0	0.10882	0	0	0.80463	0.08655
V195	0	0.07119	0.39703	0	0.50571	0.02608
V196	0	0.19297	0.7242	0.03799	0.04484	0
V197	0	0.11294	0.10471	0	0.58954	0.1928
V198	0	0.40595	0	0	0.30762	0.28643
V199	0	0.25067	0.01194	0	0.55243	0.18497
V200	0	0.07422	0.21558	0	0.21057	0.49963
V201	0	0.18756	0.66861	0.01058	0	0.13325
V202	0	0.07273	0	0	0.22066	0.70661
V203	0.37481	0.21807	0.05024	0	0	0.35687
V204	0	0.05523	0	0	0	0.94477
V205	0	0.06278	0.34684	0	0.53164	0.05874
V206	0	0.20002	0.71951	0	0.08046	0
V207	0.02217	0.2399	0.13105	0	0	0.60688
V208	0	0.18671	0.14567	0	0.32369	0.34394
V209	0	0.33137	0	0	0	0.66863
V210	0	0.07667	0.23596	0	0.56187	0.1255
V211	0	0.13824	0.02684	0	0.15125	0.68367
V212	0	0.29774	0.23327	0	0.19873	0.27027
V213	0	0.12978	0.11365	0	0.68327	0.0733
V214	0.26866	0.24771	0	0	0	0.48363
