cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V207	0.14507	0.37267	0.20789	0.27437
V208	0.09456	0.19163	0.71381	0
V209	0.22554	0.64805	0.10199	0.02442
V210	0	0.89521	0.10479	0
V211	0.441	0.19297	0.13116	0.23487
V212	0.34547	0.20626	0.44827	0
V213	0.55924	0.22141	0.15226	0.0671
V214	0.27628	0.34785	0.25789	0.11798
V215	0.31998	0.27805	0.13451	0.26746
V216	0.10036	0.10668	0.24512	0.54784
V217	0	0.6215	0.32926	0.04925
V218	0.0387	0.61324	0.26856	0.07951
V219	0.06121	0.82896	0.05565	0.05418
V220	0	0.95641	0.04036	0.00323
V221	0.7125	0.2393	0.00941	0.03878
V222	0.21669	0.30657	0.43431	0.04244
V223	0	0.16961	0.83039	0
V224	0.76748	0.23252	0	0
V225	0	0.95003	0.04997	0
V226	0.15923	0.21114	0.62963	0
V227	0.62957	0.19481	0.17562	0
V228	0.64435	0.29388	0.06128	0.00049
V229	0	0.04011	0.95989	0
V230	0.0736	0.13715	0.24271	0.54654
V231	0.00375	0.45562	0.28894	0.25169
V232	0.00275	0.86913	0.04772	0.0804
V233	0.45001	0.27473	0.24464	0.03061
V234	0	0.97422	0.02578	0
V235	0.24109	0.19084	0.56807	0
V236	0	0.1267	0.8733	0
V237	0.22264	0.13547	0.21564	0.42625
V238	0.03198	0.675	0.29302	0
V239	0.06015	0.61622	0.11942	0.20421
V240	0.33954	0.20616	0.4543	0
V241	0	0.04818	0.95182	0
V242	0.0369	0.87419	0.08891	0
V243	0.106	0.17728	0.71672	0
V244	0.07113	0.13177	0.79564	0.00146
V245	0.47147	0.48179	0.04674	0
V246	0	0.19906	0.80094	0
V247	0	0.1422	0.8578	0
V248	0.07956	0.15153	0.26585	0.50305
V249	0	0.06793	0.93207	0
V250	0.60224	0.19559	0.20217	0
V251	0.75331	0.24669	0	0
V252	0	0.85161	0.14839	0
V253	0.32404	0.25032	0.27191	0.15373
V254	0	0.95451	0.04549	0
V255	0	1	0	0
V256	0.05399	0.35281	0.5932	0
V257	0.3405	0.2762	0.31095	0.07235
V258	0.07125	0.41419	0.50228	0.01228
V259	0	0.33496	0.66504	0
V260	0	0.2812	0.7188	0
V261	0.50596	0.22012	0.23906	0.03486
V262	0.1495	0.1985	0.20095	0.45106
V263	0	1	0	0
V264	0.10042	0.17142	0.59456	0.1336
V265	0.05435	0.10429	0.39556	0.44579
V266	0.49358	0.50642	0	0
V267	0	0.29602	0.48592	0.21807
V268	0.3634	0.19479	0.26027	0.18154
V269	0	0.58031	0.41969	0
V270	0.50874	0.22191	0.26449	0.00486
V271	0.67229	0.30065	0.02306	0.004
V272	0	0.96904	0.03096	0
V273	0.11416	0.13863	0.24624	0.50098
V274	0.58536	0.19131	0.20912	0.01421
V275	0	0.03406	0.96594	0
V276	0.41578	0.53783	0.02065	0.02574
V277	0.01688	0.37629	0.35094	0.25589
V278	0.00689	0.17661	0.53863	0.27787
V279	0.58193	0.26039	0.13108	0.0266
V280	0.07732	0.1058	0.25081	0.56606
V281	0.47666	0.21633	0.20891	0.09809
V282	0	0.12576	0.87424	0
V283	0.14424	0.75116	0.08922	0.01538
V284	0	0.94649	0.05351	0
V285	0	0.06649	0.93351	0
V286	0.15626	0.71202	0.13172	0
V287	0.01152	0.98076	0.00773	0
V288	0	0.36661	0.55819	0.0752
V289	0.15674	0.37946	0.4638	0
V290	0.63749	0.36251	0	0
V291	0.32402	0.23059	0.44538	0
V292	0.77521	0.22479	0	0
V293	0.14975	0.14436	0.70589	0
V294	0.1013	0.57493	0.0952	0.22857
V295	0	0.33235	0.40214	0.2655
V296	0.04517	0.2608	0.69403	0
V297	0.12728	0.10815	0.29372	0.47085
V298	0.14827	0.23056	0.62117	0
V299	0.08431	0.46755	0.15352	0.29462
V300	0	0.13747	0.49826	0.36427
V301	0	0.24011	0.74588	0.01401
V302	0.50741	0.49259	0	0
V303	0	0.60339	0.39661	0
V304	0	0.1028	0.86455	0.03265
V305	0.03241	0.30101	0.59119	0.07538
V306	0.65401	0.31375	0.03224	0
V307	0	0.99183	0.00817	0
V308	0.14678	0.39351	0.38715	0.07256
V309	0.29073	0.51988	0.07806	0.11133
V310	0.04428	0.49668	0.28336	0.17569
V311	0.38435	0.61565	0	0
V312	0.00308	0.85006	0.14685	0
V313	0.04297	0.26996	0.21442	0.47266
V314	0	0.64422	0.22172	0.13406
V315	0.06889	0.7985	0.08742	0.0452
V316	0.20332	0.30168	0.45685	0.03815
V317	0.02632	0.86995	0.08708	0.01665
V318	0.00358	0.7641	0.09634	0.13598
V319	0	0.10851	0.89149	0
V320	0	0.24128	0.74309	0.01563
V321	0.48309	0.51691	0	0
V322	0.15871	0.52855	0.15927	0.15347
V323	0.09331	0.13831	0.31719	0.4512
