CD56NK	CD4MemoryT	CD19B	CD14
V110	0.05744	0.88031	0.03378	0.02847
V111	0.92912	0	0.06437	0.00651
V112	0.12239	0.02618	0.41265	0.43877
V113	0.17961	0.0574	0.15922	0.60377
V114	0.22608	0.01783	0.06833	0.68776
V115	0.0073	0.75231	0.23321	0.00717
V116	0.1469	0.25579	0.38131	0.216
V117	0.71844	0.20601	0.03003	0.04552
V118	0.16881	0.52929	0.03009	0.27181
V119	0.10004	0.03992	0.03856	0.82148
V120	0.08002	0.03304	0.86848	0.01846
V121	0.61666	0.07932	0.08811	0.21591
V122	0.97267	0.00013	0.01111	0.01609
V123	0.00608	0.44557	0.0374	0.51095
V124	0.689	0.2447	0	0.0663
V125	0.42576	0.37232	0.17533	0.02659
V126	0.03066	0.09661	0.03884	0.83389
V127	0.15197	0.01857	0.23577	0.59369
V128	0.02385	8e-05	0.09126	0.88481
V129	0.62295	0.18189	0.15853	0.03663
V130	0.00664	0.64519	0.34117	0.007
V131	0.02536	0.87873	0	0.09591
V132	0.95206	0	0.02343	0.02451
V133	0.93389	0.00367	0.04687	0.01556
V134	0.10627	0.32513	0.12503	0.44357
V135	0.06685	0.00294	0.15646	0.77375
V136	0.24538	0.33786	0.00789	0.40887
V137	0.67657	0.01295	0.2344	0.07608
V138	0.22282	0.34649	0.17759	0.25311
V139	0.36863	0.14734	0.18971	0.29432
V140	0.02309	0.05016	0.04084	0.88591
V141	0.06176	0.10086	0.54632	0.29107
V142	0.8081	0	0.1919	0
V143	0.44937	0.20235	0.06205	0.28623
V144	0.15735	0.09877	0.15395	0.58993
V145	5e-04	0.75976	0.23246	0.00728
V146	0.04524	0.00086	0.02079	0.93311
V147	0.93219	0.00792	0.01656	0.04333
V148	0.12893	0.0349	0.57687	0.25929
V149	0.28864	0.48375	0.2214	0.00621
V150	0.08945	0.18947	0.61917	0.1019
V151	0.22018	0.59082	0.03074	0.15826
V152	0.25409	0.39968	0.2228	0.12343
V153	0.1113	0.72693	0.01637	0.14541
V154	0.26732	0.41768	0.276	0.039
V155	0.50778	0.09352	0.28206	0.11663
V156	0.03116	0.0881	0.7182	0.16254
V157	0.3179	0.10205	0.30967	0.27038
V158	0.01242	0	0.01647	0.9711
V159	0.90619	0.04006	0	0.05375
V160	0.67986	0	0.05702	0.26312
V161	0.19162	0	0.02295	0.78543
V162	0.05954	0.23332	0.07188	0.63527
V163	0.09813	0.43935	0.16828	0.29424
V164	0.35555	0.24755	0.10286	0.29404
V165	0.00756	0.20821	0	0.78423
V166	0.00773	0.05735	0.05757	0.87735
V167	0.32245	0	0.00321	0.67434
V168	0.3112	0.53938	0.07649	0.07293
V169	0.17321	0.02593	0.02923	0.77164
V170	0.10079	0.00336	0.50005	0.3958
V171	0.13816	0.19346	0.61697	0.05141
V172	0.73856	0	0.25542	0.00602
V173	0.02278	0.09866	0.03102	0.84754
V174	0.01408	0.11304	0.06382	0.80906
V175	0.06231	0	0.78222	0.15547
V176	0.00729	0.81444	0.17102	0.00725
V177	0.00927	0.97148	0	0.01925
V178	0.00666	0.72798	0.00275	0.26261
V179	0.1524	0	0.35578	0.49182
V180	0.02913	0.89407	0.07676	4e-05
V181	0.17025	0.08273	0.5481	0.19892
V182	0.32663	0.12972	0.47018	0.07347
V183	0.19796	0.79036	0.00434	0.00734
V184	0.99253	0	0.00734	0.00013
V185	0.60387	0.37928	0.01073	0.00611
V186	0.12348	0.44125	0.27076	0.16451
V187	0.96825	0.00051	0.02447	0.00678
V188	0.05065	0.17871	0	0.77064
V189	0.81379	0.00613	0.01465	0.16543
V190	0.68677	0.00066	0.30652	0.00605
V191	0.20375	0.15803	0.58746	0.05076
V192	0.31857	0.41575	0.04599	0.2197
V193	0.61854	0.0114	0.22651	0.14355
V194	0.03772	0.92913	0.00407	0.02908
V195	0.00816	0.01045	0.97206	0.00933
V196	0.00999	0.04176	0.00681	0.94144
V197	0.39197	0.02308	0.02076	0.56419
V198	0.06546	0.47352	0.38484	0.07618
V199	0.15136	0.00641	0.15527	0.68696
V200	0.12948	0.51188	0.01457	0.34408
V201	0.09996	0.51723	0.1926	0.19022
V202	0.01325	0.00334	0.76825	0.21516
V203	0.17932	0.39115	0.40164	0.02789
V204	0.00641	0.4712	0.00192	0.52047
V205	0.01603	0.02855	0.93612	0.01931
V206	0.04771	0.05883	0.88554	0.00792
V207	0.12161	0.13471	0.04475	0.69892
V208	0.27177	0.03426	0.67687	0.0171
V209	0.32097	0.41932	0.06477	0.19494
V210	0.09079	0.7554	0.09082	0.06298
V211	0.3954	0.00172	0.02747	0.57541
V212	0.53914	0.016	0.41919	0.02566
V213	0.63544	0.01047	0.10258	0.25152
V214	0.33253	0.10684	0.1571	0.40353
V215	0.27325	0.05723	0.01381	0.6557
V216	0.0291	0	0.01567	0.95522
V217	0.04161	0.44207	0.23376	0.28255
V218	0.09765	0.39087	0.16624	0.34525
V219	0.10826	0.59045	0.00851	0.29277
V220	0.00673	0.80026	0.00278	0.19023
V221	0.7947	0	0.00323	0.20207
V222	0.33051	0.08539	0.36507	0.21902
V223	0.00571	0.09317	0.8009	0.10021
V224	0.97956	0	0.02038	6e-05
V225	0.05942	0.87924	0.05407	0.00728
V226	0.33358	0.04953	0.60021	0.01668
V227	0.80403	0	0.18105	0.01492
V228	0.79697	0.03717	0.05978	0.10607
V229	0.0158	0.00725	0.94644	0.03051
V230	0.01116	0.0103	0.0157	0.96285
V231	0.01311	0.21328	0.09983	0.67378
V232	0.0432	0.59871	0	0.35809
V233	0.58766	0.05158	0.19114	0.16961
V234	0.03788	0.91751	0.02626	0.01834
V235	0.40317	0.03073	0.52847	0.03763
V236	0.04339	0.03633	0.82105	0.09923
V237	0.14204	0	0.02434	0.83362
V238	0.13828	0.52911	0.26944	0.06317
V239	0.06019	0.33566	0.01373	0.59043
V240	0.51403	0.01477	0.41377	0.05743
V241	0.01482	0.00116	0.89702	0.087
V242	0.14	0.75135	0.0915	0.01715
V243	0.25369	0.01738	0.63382	0.09511
V244	0.21223	0	0.68277	0.105
V245	0.63956	0.24649	0.04541	0.06854
V246	0.05633	0.10807	0.80666	0.02893
V247	0.17961	0.00743	0.81253	0.00044
V248	0.01704	0.01271	0.03563	0.93462
V249	6e-05	0.01859	0.89363	0.08772
V250	0.78594	0	0.20806	0.006
V251	0.96238	0.02537	0.00547	0.00679
V252	0.00911	0.83776	0.15307	6e-05
V253	0.35544	0.03593	0.14939	0.45924
V254	0.0086	0.93745	0.04588	0.00806
V255	0.0468	0.90236	0	0.05084
V256	0.18806	0.16294	0.537	0.11199
V257	0.43172	0.05854	0.2255	0.28424
V258	0.18675	0.21231	0.43772	0.16322
V259	0.03249	0.25434	0.66083	0.05233
V260	0.00039	0.25572	0.7362	0.00768
V261	0.62648	0.0109	0.18645	0.17617
V262	0.08224	0.02968	0.01074	0.87733
V263	0.01799	0.9524	0	0.02961
V264	0.15726	0.0131	0.40945	0.42018
V265	0.02338	0	0.11517	0.86146
V266	0.67675	0.3182	0.00505	0
V267	5e-05	0.1222	0.2623	0.61545
V268	0.36584	0.00554	0.12773	0.5009
V269	0.00588	0.52914	0.4013	0.06368
V270	0.66206	0.00694	0.23366	0.09735
V271	0.8178	0.03728	0.02812	0.1168
V272	0.05487	0.80225	0.00925	0.13364
V273	0.04393	0.00625	0.02753	0.92229
V274	0.70304	0	0.17108	0.12588
V275	0.00067	0.0115	0.9779	0.00992
V276	0.52414	0.28499	0.00838	0.18249
V277	0.02969	0.14655	0.14361	0.68016
V278	0.02881	0.02625	0.26322	0.68172
V279	0.70378	0.0291	0.10398	0.16314
V280	0.01242	0	0.01647	0.9711
V281	0.53672	0.01001	0.12884	0.32443
V282	0.05388	0.03705	0.83363	0.07543
V283	0.22182	0.53699	0.05675	0.18444
V284	0.02699	0.91127	0.05415	0.00759
V285	0.07623	0.00433	0.91879	0.00065
V286	0.26198	0.50927	0.10707	0.12168
V287	0.10305	0.85814	0.01058	0.02823
V288	0.01295	0.22017	0.42597	0.34091
V289	0.30393	0.16817	0.43011	0.09779
V290	0.85147	0.13666	0.01187	0
V291	0.51986	0.038	0.42631	0.01583
V292	0.93783	0	0	0.06217
V293	0.31281	0.00186	0.63728	0.04804
V294	0.08016	0.30158	0	0.61826
V295	0.01311	0.12034	0.17206	0.69448
V296	0.18615	0.07815	0.62492	0.11079
V297	0.06128	0	0.05629	0.88243
V298	0.32423	0.06421	0.59498	0.01658
V299	0.05989	0.21322	0.00831	0.71859
V300	0.00045	0.01062	0.20351	0.78541
V301	0.12021	0.06984	0.66053	0.14942
V302	0.68219	0.30156	0	0.01625
V303	4e-04	0.57214	0.38695	0.0405
V304	0.05101	0.00728	0.73686	0.20486
V305	0.11789	0.10797	0.45836	0.31579
V306	0.84109	0.06021	0.04435	0.05435
V307	0.01759	0.95217	0.0115	0.01875
V308	0.23154	0.16992	0.29457	0.30397
V309	0.33113	0.2516	0.0205	0.39676
V310	0.07124	0.24805	0.14007	0.54064
V311	0.54836	0.4409	0.00441	0.00633
V312	0.10277	0.72674	0.1423	0.02819
V313	0.00269	0.07224	0.01212	0.91296
V314	0.01356	0.40849	0.10444	0.47351
V315	0.12021	0.57751	0.03013	0.27214
V316	0.31865	0.08686	0.38716	0.20733
V317	0.0876	0.66302	0.0387	0.21068
V318	0.03096	0.49039	0.00781	0.47084
V319	0.05553	0.03149	0.87195	0.04103
V320	0.07495	0.09561	0.66666	0.16278
V321	0.66618	0.32877	0.00505	0
V322	0.18623	0.25545	0.06249	0.49583
V323	0.0422	0.004	0.07321	0.88059
V324	0.70216	0.20843	0.06405	0.02536
V325	0.33194	0.61113	0.05065	0.00628
V326	0	0.49725	0.08422	0.41853
V327	0.01403	0.09554	0.08945	0.80099
V328	0.04097	0.00722	0.73453	0.21728
V329	0.15508	0.0645	0.15163	0.62879
V330	0.37727	0	0.31521	0.30752
V331	0.32043	0.04937	0.03486	0.59534
V332	0.00659	0.02216	0.15928	0.81197
V333	0.43824	0.03918	0.38302	0.13956
V334	0.34282	0	0.33541	0.32177
V335	0.02261	0.28402	0.52866	0.16471
V336	0.18436	0.6668	0.01628	0.13256
V337	0.30387	0.36113	0.29615	0.03885
V338	0.00154	0.98444	0.00523	0.0088
V339	0.12953	0.00134	0.86112	0.008
V340	0.05212	0.17024	0.53476	0.24287
V341	0.01641	0.0121	0.05083	0.92066
V342	0.24429	0	0.59396	0.16175
V343	0.98194	0.00527	0.00564	0.00715
V344	0.71209	0.11313	0.17478	0
V345	0.00989	0.01316	0.97604	0.00091
V346	0.22148	0.0665	0.26918	0.44284
V347	0.03206	0	0.10631	0.86162
V348	0.05406	0.61768	0.1406	0.18765
V349	0.36301	0.11487	0.38998	0.13213
V350	0.02785	0.79967	0.17241	7e-05
V351	0.01299	0.00925	0.36059	0.61717
V352	0.04352	0.00457	0.85429	0.09762
V353	0.89236	0.00658	0.02829	0.07276
V354	0.04543	0.6766	0.22666	0.05131
V355	0.27568	0.04001	0.45432	0.22998
V356	0.02386	0.00432	0.08246	0.88936
V357	0.10794	0.26945	0.27591	0.3467
V358	0.53063	0.06264	0.04226	0.36448
V359	0.54797	0.02864	0.02664	0.39675
V360	0.57961	0.38751	0.01697	0.01591
V361	0.00015	0.42644	0.56609	0.00732
V362	0.00161	0.97739	0.01239	0.00861
V363	0.16579	0.07132	0.46336	0.29953
V364	0.15655	0.03063	0.69105	0.12177
V365	0.23406	0.00856	0.00898	0.7484
V366	0.07633	0.64686	0.07712	0.19969
V367	0.55843	0.09452	0.00242	0.34463
V368	0.08899	0.70966	0.07804	0.12331
V369	0.01496	0.3728	0.60511	0.00713
V370	0.3156	0.22811	0.41769	0.03859
V371	0.19688	0.69405	0.02449	0.08458
V372	0.13982	0.02427	0.10366	0.73226
V373	0.07173	0.08753	0.46361	0.37713
V374	0.79699	0.0012	0.20181	0
V375	0.03047	0.01522	0.12287	0.83144
V376	0.02344	0.01137	0.08201	0.88319
V377	0.75836	0	0.00869	0.23295
V378	0.00551	0.00939	0.36984	0.61526
V379	0.31648	0.14104	0.00721	0.53527
V380	0.1302	0.03811	0.17831	0.65338
V381	0.7246	0.00202	0.08371	0.18966
V382	0.08269	0.01286	0.89634	0.00811
V383	0.82375	0	0.04256	0.13369
V384	0.54891	0.04291	0.12372	0.28446
V385	0.86607	0.00276	0.06832	0.06286
V386	0.27004	0.00144	0.12671	0.60181
V387	0.61079	0.10128	0.1858	0.10213
V388	0.38821	0.27271	0.14457	0.19452
V389	0.43436	0.47497	0.00929	0.08138
V390	0.31657	0.21296	0.4643	0.00616
V391	0.39125	0.06309	0.01304	0.53263
V392	0.43222	0.1649	0.16089	0.24199
V393	0.28788	0.17385	0.35194	0.18634
V394	0.07933	0.16332	0.10023	0.65712
V395	0.22325	0.33714	0.19954	0.24007
V396	0.00859	0.95746	0.0046	0.02936
V397	0.80544	0.05315	0.09718	0.04423
V398	0.43668	0.08676	0.08826	0.3883
V399	0.20022	0.51395	0.15023	0.1356
V400	3e-05	0.5172	0.05539	0.42738
V401	0.03225	0.11017	0.75693	0.10066
V402	0.82342	0.14384	0.03274	0
V403	0.0164	0.00612	0.05893	0.91855
V404	0.08829	0.14593	0.63927	0.12651
V405	0.19506	0.01155	0.1467	0.64669
V406	0.66073	0.20135	0.01515	0.12277
V407	0.00154	0.98444	0.00523	0.0088
V408	0.08536	0.18595	0.39652	0.33217
V409	0.00502	0.00465	0.01658	0.97376
V410	0.0913	0.85474	0.02568	0.02828
V411	0.39718	0	0	0.60282
V412	0.15078	0.04008	0.48903	0.32011
V413	0.05208	0.42607	0.17613	0.34572
V414	0.0317	0.46404	0.33894	0.16531
V415	0.42825	0.01084	0.216	0.34491
V416	0.00883	0.05124	0.93937	0.00056
V417	0.40465	0.58451	0.00435	0.00648
V418	0.05865	0.05978	0.12287	0.7587
V419	0.01207	0	0.02291	0.96502
V420	0.00062	0.87022	0.00987	0.11929
V421	0.15411	0.01683	0.68405	0.14501
V422	0.03599	0.03319	0.00612	0.9247
V423	0.08016	0.00508	0.88553	0.02923
V424	0	0.02365	0.59387	0.38248
V425	0.05342	0.18719	0.61934	0.14005
V426	0.08751	0.01994	0.80663	0.08592
V427	0.06276	0.33095	0.18381	0.42249
V428	0.08959	0.75058	0.04942	0.11041
V429	0.01144	0	0.0308	0.95776
V430	0.77297	0.12544	0.01516	0.08643
V431	0.16839	0.00773	0.42892	0.39496
V432	0.0896	0.05408	0.0383	0.81802
V433	0.05419	0.68295	0	0.26286
V434	0.30783	0.04284	0.04312	0.6062
V435	0.47831	0.00147	0.10966	0.41056
V436	0.34735	0.00144	0.10157	0.54964
V437	0.21048	0.17079	0.00159	0.61714
V438	0.60974	0.11299	0.02807	0.2492
V439	0.02501	0.06097	0.00523	0.90879
V440	0.44902	0.01648	0.02689	0.50761
V441	0.06224	0.0845	0.60023	0.25302
V442	0.32068	0.28421	0.13518	0.25993
V443	0.72933	0	0.08285	0.18781
V444	0.00989	0.01316	0.97604	0.00091
V445	0.63027	0.00375	0.33039	0.03559
V446	0.03381	0.81738	0.05021	0.0986
V447	0.64542	0.05901	0.17268	0.12289
V448	0.01376	0.03425	0.16809	0.7839
V449	0.57168	0.01862	0.28707	0.12263
V450	0.15612	0.83129	0.01253	7e-05
V451	0.94474	0.03025	0	0.02501
V452	0.02586	0.00049	0.05854	0.91512
V453	0.8298	0.04478	0.06081	0.06461
V454	0.00097	0.93503	0.04538	0.01862
V455	0.61454	0.01326	0.29524	0.07695
V456	0.33095	0.07776	0.38487	0.20642
V457	0.00502	0.01141	0.00959	0.97397
V458	0.24566	0.16959	0.00163	0.58312
V459	0.01471	0.77281	0.0896	0.12288
V460	0.96018	0	0.02392	0.0159
V461	0.04565	0.01287	0.00669	0.93479
V462	0.32777	0.18924	0	0.483
V463	0.26298	0.42937	0.15932	0.14833
V464	0.47864	0.06313	0.00221	0.45602
V465	0.41381	0.37459	0.02244	0.18915
V466	0.57801	0.13975	0.00231	0.27993
V467	0.33639	0.5374	0.0771	0.04911
V468	0.52481	0.35883	0.04619	0.07018
V469	0.01298	0.12091	0.26557	0.60054
V470	0.5589	0.08142	0.17513	0.18455
V471	0.2405	0.06459	0.02814	0.66677
V472	0.31071	0.27009	0	0.41921
V473	0.10227	0.5215	0.34799	0.02824
V474	0.09791	0	0.08716	0.81493
V475	0.17726	0.33458	0.07306	0.41511
V476	0.14084	0.00284	0.04666	0.80966
V477	0.59655	0.0173	0.19686	0.18929
V478	0.12882	0.53006	0.00217	0.33895
V479	0.01387	0.05238	0.82186	0.11188
V480	0.07008	0.24214	0.03633	0.65145
V481	0.15206	0.00497	0.82489	0.01808
V482	0.7242	0.12083	0.10969	0.04529
V483	0.10873	0.06671	0.06218	0.76238
V484	0.0167	0.0387	0.01948	0.92512
V485	0.12118	0.70063	0.009	0.16919
V486	0.26245	0.20511	0.1218	0.41064
V487	0.05895	0.02142	0.07255	0.84708
V488	1e-05	0.00136	0.86535	0.13328
V489	0.22516	0.06674	0.6908	0.0173
V490	0.33853	0.25614	0.06268	0.34265
V491	0.46375	0.42393	0.03066	0.08166
V492	0.02598	0.83523	0.13166	0.00714
V493	0.01434	9e-05	0.00431	0.98126
V494	0.19873	0.11044	0.5296	0.16123
V495	0.23987	0.59345	0.13926	0.02742
V496	0.29005	0.65005	0	0.05991
V497	0.0085	0.00487	0.97704	0.00959
V498	0.28764	0.06422	0.04273	0.60541
V499	0.64747	0.22556	0.1212	0.00576
V500	0.10095	0.08398	0.7634	0.05167
V501	0.00498	0	0.03176	0.96326
V502	0.58026	0.23243	0.1504	0.03691
V503	0.18002	0.05773	0.18058	0.58167
V504	0.24414	0.66262	0.00944	0.0838
V505	0.19098	0.15807	0.2462	0.40476
V506	0.08647	0.2001	0.45755	0.25588
V507	0.61613	0.06463	0.11574	0.20349
V508	0.78014	0.12722	0.03711	0.05553
V509	0.22531	0.03358	0.49787	0.24324
V510	0.24141	0.48942	0.26281	0.00635
V511	0.04009	0.34902	0.0369	0.57399
V512	0.21615	0.0235	0.0684	0.69195
V513	0.07801	0.61879	0.21534	0.08786
V514	0.0112	0.03634	0.00197	0.95049
V515	0.77108	0.03655	0.04258	0.1498
V516	0.92959	0.06358	0	0.00683
V517	0.02947	0.00827	0.22184	0.74042
V518	0.973	0.01947	5e-05	0.00748
V519	0.02425	0.841	0.003	0.13174
V520	0.021	0	0.58072	0.39829
V521	0.58432	0.02137	0.35824	0.03607
V522	0.00462	0.08327	0.56446	0.34766
V523	0.34985	0.08303	0.25153	0.31559
V524	0.00662	0.76057	0.19264	0.04016
V525	0.23598	0.14998	0.02001	0.59403
V526	0.63746	0.04936	0.0678	0.24538
V527	0.19125	0.00719	0.37276	0.4288
V528	0.10095	0.83758	0	0.06148
V529	0.04814	0.03315	0.19596	0.72275
V530	0.00518	0.15955	0.69737	0.1379
V531	0.01845	0.86773	0.11379	2e-05
V532	0.15865	0.2624	0.0204	0.55855
V533	0.28225	0.29529	0.13531	0.28716
V534	0.00534	0.00254	0.68536	0.30676
V535	0.50386	0	0.00795	0.48819
V536	0.17429	0	0.34084	0.48487
V537	0.62199	0.21347	0.14913	0.01542
V538	0.4279	0.02866	0.07626	0.46718
V539	0.275	0.38189	0.15781	0.18531
V540	0.21186	0.66973	0.06844	0.04997
V541	0.01377	0.43952	0.05487	0.49184
V542	0.18421	0.08212	0.23786	0.49581
V543	0.86906	0	0.00927	0.12167
V544	0.08841	0.05165	0.15012	0.70982
V545	0.34406	0.09591	0.0609	0.49913
V546	0.0483	0.88032	0.06408	0.0073
V547	0.03462	0.62263	0.32536	0.0174
V548	0.16604	0.74616	0.08117	0.00662
V549	0.34119	0.01321	0.62883	0.01677
V550	0.54695	0.01173	0	0.44132
V551	0.18668	0.70796	0.03181	0.07355
V552	0.00035	0.45791	0.00198	0.53976
V553	0.24005	0.10842	0.62368	0.02786
V554	0.04269	0.05092	0.01758	0.88881
V555	0.08394	0.17183	0.32343	0.42081
V556	0.00039	0.01478	0.94253	0.0423
V557	0.80362	0.01151	0.00862	0.17624
V558	0.06557	0.75111	0.02401	0.1593
V559	0.00877	0.79762	0.19349	0.00012
V560	0.7077	0.28563	0	0.00667
V561	0.00067	0.0115	0.9779	0.00992
V562	0.7761	0	0.10989	0.114
V563	0.25517	0.00018	0.73751	0.00714
V564	0.05747	0.0498	0.87417	0.01856
V565	0.11974	0.20806	0.37748	0.29472
V566	0.68534	0.06394	0.00274	0.24797
V567	0.21283	0.38513	0.02134	0.3807
V568	0.21083	0	0.04454	0.74463
V569	0.64521	0.01132	0	0.34348
V570	0.02286	0.25059	0.6379	0.08865
V571	0.83329	0.09235	0	0.07436
V572	0.4457	0	0.43062	0.12368
V573	0.05105	0.12287	0.00335	0.82274
V574	0.03593	0.77354	0.17289	0.01765
V575	0.01414	0.04841	0.10642	0.83103
V576	0.1646	0.7847	0.03343	0.01727
V577	0.02953	0.02009	0.1854	0.76498
V578	0.05154	0.03763	0.67562	0.23522
V579	0.00724	0.87283	0.09133	0.02859
V580	0.1284	0	0.09462	0.77698
V581	0.05341	0.04555	5e-04	0.90054
V582	0.57386	0.1036	0.02773	0.29481
V583	0.00535	0.0231	0.56344	0.4081
V584	0.54609	0.11546	0.29122	0.04722
V585	0.00564	0.00018	0.408	0.58619
V586	0.23718	0.00141	0.6442	0.11721
V587	0.27546	0.0029	0.68327	0.03837
V588	0.60012	0.02226	0.02013	0.3575
V589	0.05607	0.7976	0.0599	0.08643
V590	0.04767	0.75118	0.19425	0.0069
V591	0.00057	0.01674	0.17696	0.80574
V592	0.16906	0.0212	0.80932	0.00042
V593	0.55946	0	0.17013	0.27041
V594	0.35623	0.24432	0.3386	0.06085
V595	0.01958	0.0082	0.01505	0.95717
V596	0.02901	0.22065	0.20951	0.54082
V597	3e-05	0.54415	0.34402	0.1118
V598	0.01555	0.08568	0.87994	0.01882
V599	0.65409	0.27953	0.03035	0.03603
V600	0.37195	0.42579	0.04616	0.1561
V601	0.14768	0.21413	0.07142	0.56677
V602	0.0198	0.01032	0.00792	0.96197
V603	0.0065	0.30152	0.00855	0.68343
V604	0.54083	0.08157	0.34101	0.0366
V605	0.06325	0.2766	0.40351	0.25664
V606	0.73443	0.11506	0.00892	0.1416
V607	0.62704	0.00183	0.10115	0.26998
V608	0.21761	0.11367	0.38091	0.28781
V609	0.0206	0.17797	0.21751	0.58392
V610	0.76198	0.00577	0.08441	0.14783
V611	0.25305	0	0.04356	0.70338
V612	0.02312	0.0601	0.82916	0.08762
V613	0.03224	0.29887	0.61677	0.05213
V614	0.76064	0.03653	0.04235	0.16048
V615	0.11202	0.02912	0.00398	0.85487
V616	0.07636	0.66169	0.03853	0.22342
V617	0.50201	0.12658	0.37141	0
V618	0.68488	0	0	0.31512
V619	0.37388	0.01146	0.30023	0.31442
V620	0.00664	0.64519	0.34117	0.007
