Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V26	5e-05	0	0.03161	0.02416	0.00012	0	0	0.93958	0	0.00448
V27	0.00114	0	0.04974	0	0.62064	0	0.00717	0	0	0.32131
V28	0.30817	0	0.04396	0	0.09153	0.02116	0.01121	0.04736	0	0.4766
V29	0.02395	0.55438	0.04196	0	0.20418	0.08324	0.0038	0.02987	0	0.05862
V30	0.0201	0.02637	0.0944	0.00368	0	0.34068	0.21635	0.00409	0.28995	0.00439
V31	0.01219	0.22312	0.1971	0	0.1407	0	0	0.42228	0	0.00461
V32	0.50475	0	0	0	0.34322	0.04076	0.02313	0	0.08046	0.00768
V33	0.01378	0.02848	0.19384	0.561	0	0.02726	0.16086	0	0.01015	0.00462
V34	0.00323	0.01516	0.05901	0	0.43892	0	0	0.02183	0.03575	0.42611
V35	0.02778	0.67079	0.03882	0	0.22902	0	0.0031	0.03049	0	0
V36	0.06113	0.09822	0	0	0	0.13612	0.6068	0.05858	0.03581	0.00334
V37	0.01716	0.49555	0.02958	0	0.15986	0.03005	0.20406	0.05371	0	0.01002
V38	0.13034	0.05474	0.02963	0.20729	0	0.08968	0.44435	0.00683	0.03518	0.00195
V39	0.0786	0.05338	0.04489	0.19677	0.03344	0.08635	0.42841	0.03547	0.0316	0.0111
V40	0.10425	0	0.73185	0	0.1444	0	0	0.01367	0	0.00582
V41	0.65612	0.04492	0.00272	0	0.0067	0	0.00705	0.01	0.26363	0.00886
V42	0.01346	0.4353	0.03531	0	0.48908	0	0	0.0048	0	0.02204
V43	0.13955	0.01922	0.11092	0.07563	0.23759	0.06557	0.1623	0.04117	0.14805	0
V44	0.01429	0	0.50483	0	0.00182	0	0	0.47905	0	0
V45	0.03503	0.02416	0.0147	0.02616	0	0.03514	0.19635	0	0.6435	0.02496
V46	0.16005	0.07507	0.07169	0.27366	0.12512	0	0.00295	0.01966	0	0.27179
V47	0.00941	0.09064	0.00032	0	0	0.15136	0.67315	0.01254	0.05213	0.01046
V48	0.01517	0.02617	0.0784	0	0.15937	0	0.00068	0	0.1146	0.60561
V49	0.12421	0	0	0.01526	0	0	0	0.86053	0	0
V50	0.31521	0.13023	0	0	0.05972	0.4711	0.02366	8e-05	0	0
V51	0.15217	0	0.60291	0	0.09348	0	0.00237	0.10021	0.03807	0.01079
V52	0	0.0368	0.17421	0.38137	0	0.05851	0.30167	0.01692	0.02769	0.00283
V53	0.42617	0	0.09525	0.08879	0.04046	0	6e-05	0.21958	0	0.12968
V54	6e-04	0	0	0	0.23481	0.71812	0.04474	0.00173	0	0
V55	0	0.00668	0.06212	0.78061	0.07494	0.00948	0.04635	0	0.0022	0.01762
V56	0.14058	0	0.58226	0	0.11211	0.14613	0.00813	6e-04	0	0.01019
V57	0.01429	0	0.61685	0.16492	0.0135	0.00818	0.01551	0.05255	0.09357	0.02063
V58	0.01259	0.14191	0.07276	0.15018	0.06083	0.51171	0.04619	0.00081	0.00248	0.00052
V59	0.03705	0.14056	0.00094	0	0	0.13988	0.62647	0.01109	0.04102	0.00298
V60	0.7823	0	0	0	0.0728	0	0	0	0.14457	0.00033
V61	0.00096	0	0.02197	0.02645	0.01609	0.84952	0.06052	0.00421	0.01494	0.00534
V62	0.02925	0.04253	0.04011	0.01361	0.07194	0.06575	0.32932	0.01914	0.06366	0.32468
V63	0.00701	0.1576	0.02704	0	0.26252	0.50204	0.03299	0	0	0.0108
V64	0.04776	0	0.28103	0.23229	0.00606	0.00161	0.00383	0.39258	0	0.03486
V65	0.04778	0.01316	0.04722	0.37514	0.00109	0.00148	0.04712	0.35608	0.09205	0.01888
V66	0.00535	0	0.03888	0	0.7944	0.01933	0.01049	0.03335	0	0.09819
V67	0.02202	0.1402	0.56398	0	0.06882	0.05112	0.06071	0.02662	0.04606	0.02047
V68	0.03618	0.00026	0.0012	0.02453	0.00455	0	0.0068	0.44714	0.47935	0
V69	0.02218	0	0.92943	0	0.03574	0.00081	0.00347	0.00554	0	0.00284
V70	0.78852	0.00103	0.05812	0	0	0.03475	0.02278	0.01131	0.0835	0
V71	0.01082	0	0	0.03016	5e-04	0	0	0.94536	0	0.01317
V72	0.21711	0	0.04761	0.30648	0.26219	0	0.00515	0.00749	0	0.15397
V73	0.0244	0	0.03171	0.00348	0.9231	0.00924	0	0.00808	0	0
V74	0.00233	0.00171	0.09133	0.24098	0.11003	0.03574	0.0047	0.00946	0	0.50373
V75	0.00365	0.05081	0.18547	0.49372	0.03769	0.00445	0.02289	0.00767	0.19199	0.00165
V76	0	0	0	0.00112	0.01071	0.89439	0.06648	0.00487	0.02243	0
V77	0	0.02343	0.0244	0.3642	0	0.3255	0.23328	0.00255	0.0174	0.00925
V78	0.01569	0.42947	0.07154	0	0.1632	0.04416	0.2213	0.00028	0	0.05437
V79	0.00865	0.01224	0.04258	0.33558	0.00454	0.26481	0.04032	0	0.27211	0.01917
V80	0.45744	0.00107	0.02501	0.00158	0.0771	0.00073	0.0188	0	0.06408	0.35417
V81	0	0	0.01227	0.1752	0.19427	0.57752	0.04043	3e-04	0	0
V82	0.0534	0.37875	0.06191	0.2705	0.13258	0.00124	0.00536	0.09453	0	0.00172
V83	0.00805	0.02556	0.06136	0.49447	0.03504	0	0.01283	0.36048	0	0.0022
V84	0.02333	0.0052	0.00989	0.03253	0.13355	0.6068	0.17592	0.00462	0.00817	0
V85	0.20979	0	0.52966	0	0.05196	0	0	0	0	0.20859
V86	0.26963	0	0.31497	0.38072	0.00663	0.00645	0.01372	0	0	0.00788
V87	0.04102	0.01701	0.01297	0.03387	0.03127	0	0.02123	0	0.84264	0
V88	0	0.24744	0.08506	0.5565	0.08502	0	0.02209	0	0	0.00389
V89	0.0067	0.07063	0.00287	0.04055	0	0.11455	0.55753	0.17111	0.03421	0.00186
V90	0.0118	0.049	0.49119	0	0.10197	0.01858	0	0	0	0.32745
V91	0.03255	0	0.89822	0	0.03934	0	0.00178	0.01687	0.0024	0.00885
V92	0.01229	0.09265	0.00066	0	0	0.14095	0.62946	0.01115	0.11227	0.00059
V93	0.03666	0.05499	0.07939	0.0073	0	0.03055	0.17677	0.02777	0.58657	0
V94	0.897	0	0	0	0	0.03026	0.00876	0.05794	0	0.00604
V95	0.00435	0.04751	0	0.00642	0	0.07007	0.34838	0.4979	0.02333	0.00206
V96	0.01118	0.08398	0.37698	0.4105	0.03963	0.01256	0.01657	0.02251	0.01691	0.00917
V97	0.00916	0.08278	0.00998	0	0	0.12681	0.61473	0.011	0.05423	0.09131
V98	0.01516	0.19387	0.04038	0.05852	0.29067	0.00985	0.02545	0.14884	0.14151	0.07575
V99	0.62824	0.00188	0	0	0	0.00846	0.05664	0.01085	0.29319	0.00074
V100	0.19105	0.00096	0.02915	0.24585	0.02922	0.32411	0.03941	0	0.12887	0.01138
V101	0	0.02185	0.05126	0	0.10594	0.11347	0.11714	0.06878	0	0.52156
V102	0.04633	0.16193	0.00694	0	0.15207	0.33515	0.09993	0.18567	0	0.01199
V103	0.10582	0.00739	0.00996	0.03259	0	0	0.01942	0.00855	0.81627	0
V104	0.03434	0	0.90549	0	0.01927	0.00025	0.00294	0.00441	0.03083	0.00247
V105	0.28926	0	0.06855	0	0	0.11645	0	0.52574	0	0
V106	0.0302	0.51979	0.2544	0	0.18183	0.00753	0	0	0	0.00625
V107	0.27297	0.12445	0.02337	0.00351	0.389	0.00782	0.00404	0.05902	0.11581	0
V108	0	0	0.03539	0.17694	0.05736	0.42801	0.02836	0.03642	0.00467	0.23285
V109	0	0.01143	0	0.00905	0.02447	0.85773	0.06727	0.00428	0.02576	0
V110	0.00365	0	0.02624	0	0.86443	0	0	0.10568	0	0
V111	0.0096	0.08045	0.008	0.00449	0.10847	0.12442	0.60236	0.01076	0.03896	0.0125
V112	0.01086	0.07627	0.02158	0	0.0097	0.10111	0.49557	0.00839	0.10529	0.17123
V113	0.04734	0.00219	0.01944	0.01996	0.00823	0.05225	0.0279	0.03583	0.68892	0.09794
V114	0.05291	0.00842	0.02088	0.02486	0	0	0.02116	0.00885	0.86288	3e-05
V115	0.02018	0.67655	0.05218	0	0.23507	0	0.00907	0	0	0.00695
V116	0.37394	0.04116	0	0	0.01409	0	0	0.57081	0	0
V117	0.0227	0.09112	0	0	0	0.14127	0.67955	0.01252	0.05167	0.00116
V118	0.01868	0	0	0	0.00336	0.8766	0.06752	0.01695	0.01688	0
V119	0	0.01581	0.05315	0.60049	0.01447	0.17897	0.04931	0	0.08527	0.00253
V120	0.69597	0	0.20489	0	0	0.09521	0.00184	0	0	0.0021
V121	0.05135	0.10326	0.2996	0	0.04854	0.18093	0.23636	0.03074	0.01131	0.03791
V122	0.03765	0.02728	0.1349	0.00145	0.00128	0.07258	0.10757	0	0.61404	0.00323
V123	0.01025	0	0	0.01785	0.38788	0	0	0.58402	0	0
V124	0.65678	0.01866	0	0	0	0	0	0.32456	0	0
V125	0.00398	0.08953	0.08313	0.01909	0.04553	0.09548	0.00794	0.65531	0	0
V126	0.00783	0.0278	0.03153	0	0.84853	0	0	0.08415	0.00016	0
V127	0.0271	0.0195	0.63096	0	0.00465	0.03106	0.15724	0.00291	0.11921	0.00737
V128	0.01619	0.09582	0.43661	0	0.40276	0.04036	0	0.00826	0	0
V129	0.0337	0.0435	0.06891	0.25413	0.10366	0.00361	0.0199	0	0.46163	0.01095
V130	0.01056	0	0.40132	0	0.00185	0	0	0.58627	0	0
V131	0.04329	0.30388	0.50333	0.01315	0.11326	0.00154	0.00747	0.00015	0.01232	0.00162
V132	0.12169	0.05528	0.00626	0	0.06033	0.09653	0.47031	0.16745	0.01972	0.00243
V133	0	0.01031	0.00183	0.18825	0.00722	0.09629	0.03855	0.65733	0	0.00021
V134	0.02033	0.02765	0.26814	0.02197	0.36338	0.01956	0.11812	0.01334	0.00755	0.13995
V135	0.03902	0.13904	0.18597	0	0.04823	0	0.02286	0	0.56489	0
V136	0.00811	0.46423	0.06738	0.16135	0.19136	0	0	0	0	0.10757
V137	0.00916	0.04832	0.01021	0.00753	0.01709	0.44495	0.36021	0.00755	0.09375	0.00122
V138	0.02154	0.08291	0.03695	0	0.05124	0.0876	0.43192	0.00707	0.0743	0.20647
V139	0.6356	0	0	0.00096	0.07585	0.08056	0.00624	0	0.20079	0
V140	0.01487	0	0.34353	0.4996	0.05053	0.04926	0.02634	0	0	0.01587
V141	0	0.00555	0.07127	0.81519	0.02161	0.02203	0.02926	0	0.00379	0.0313
V142	0	0.06052	0.03996	0.27852	0	0.09471	0.4688	0.00674	0.03211	0.01864
V143	0.0189	0.64684	0.05872	0.03969	0.2339	0	0	0	0	0.00195
V144	0.00422	0.04396	0	0.0067	0	0.46762	0.40761	0.03857	0.03132	0
V145	0.01794	0.05553	0.05098	0.54461	0.02746	0.01646	0.01734	0.26683	0	0.00285
V146	0.01428	0	0.52342	0	0.04953	0.01571	0.02182	0.19989	0	0.17535
V147	0.03108	0	0.02898	0.02458	0.18856	0	0.01019	0.0342	0.55576	0.12664
V148	0.05132	0.0174	0.00789	0.02292	0	0.04657	0.04302	0	0.81088	0
V149	0	0.00793	0.04773	0.62408	0.00125	0	0.02313	0.14677	0.14038	0.00874
V150	0.07599	0	0.06275	0	0.27977	0.00298	0	0.01031	0.03238	0.53583
V151	0.00924	0.00174	0.10386	0	0.15368	0.0826	0	0	0.00086	0.64804
V152	0	0	0	0.02014	0.01925	0	0	0.89676	0	0.06385
V153	0.00307	0	0.02298	0	0.83298	0	0	0.14097	0	0
V154	0.06039	0.00156	0.63473	0.24978	0.0182	0.01679	0.01367	0.00242	0	0.00246
V155	0.04162	0	0	0.01466	0	0.0701	0.00151	0.69067	0.18055	0.00089
V156	0.11347	0.00861	0.17598	0	0.00641	0.49148	0.04369	0.06604	0.09062	0.00371
V157	0.01087	0.31246	0.04481	0.03666	0.35834	0.21851	0.01237	0	0	0.00597
V158	0.29241	0.4232	0.02769	0	0.20252	0	0.00074	0.05344	0	0
V159	0.02697	0.00231	0.27618	0.00872	0.43433	0.016	0.00202	0.14288	0	0.0906
V160	0.03884	0.6773	0.0415	0	0.23628	0	0	0	0	0.00608
V161	0	0.00684	0.06987	0.83619	0.01769	0.00621	0.0296	0	0.02147	0.01213
V162	0	0.00483	0.10509	0	0.17859	0	0	0	0.01187	0.69963
V163	0.1051	0	0.80822	0	0.01986	0.01395	0.00053	0.03933	0	0.01301
V164	0.02209	0	0.90924	0	0.02002	0.01888	0.01301	0.00457	0.00317	0.00903
V165	0.00846	0	0.40549	0	0.12971	0	0	0.02332	0.00218	0.43085
V166	0.03082	0.0714	0.05644	0.61291	0.02811	0.0042	0.03026	0.0962	0.0413	0.02836
V167	0.92892	0	0	0	0.00074	0	0	0	0.07034	0
V168	0.05312	0	0	0.0087	0	0.23757	0.01612	0.52308	0.15348	0.00792
V169	0	0	0.06867	0.19409	0.09593	0.195	0.01365	0.02248	0	0.41018
V170	0.05252	0.00046	0.00963	0.02696	0	0	0.02241	0	0.88803	0
V171	0.01152	0	0.24629	0.04534	0.02723	0.41925	0.0528	0.0813	0.11195	0.00432
V172	0.01024	0.08227	0.00983	0	0	0.28282	0.51311	0.0249	0.07521	0.00162
V173	0.01917	0.05508	0.02933	0	0.03244	0.10503	0.41556	0.007	0.06501	0.27138
V174	0	0.0438	0.25348	0.4016	0.18185	0.01934	0.01841	0.02034	0	0.06117
V175	0.87717	0	0.09322	0	0.0047	0.00187	0.01049	0.01254	0	0
V176	0.18167	0	0	0	0.00429	0.72336	0.04296	0.00137	0.04383	0.00251
V177	0.73699	0	0	0.11051	0.02412	0	0	0.02102	0	0.10736
V178	0.19637	0	0	0.02387	0.06905	0.63507	0.03935	0.0013	0	0.035
V179	0.15532	0	0.02434	0.00186	0.81848	0	0	0	0	0
V180	0.45991	0.08921	0.02305	0.37195	0.03628	0.00394	0.01488	0	0	0.00079
V181	0.02366	0.12114	0.69372	0	0.085	0.01483	0.05363	0.00098	0	0.00704
V182	0.00256	0	0.00192	0.03901	0.32791	0.01073	0	0.59396	0.02146	0.00244
V183	0.00014	0.13482	0.06093	0.63545	0.03785	0.02041	0.1041	0	0.00132	0.00497
V184	0.18584	0	0	0.00975	0.01991	0.59815	0.03036	0.04911	0	0.10687
V185	0.60663	0	0	0.20517	0	0	0.00305	0.13312	0.04867	0.00336
V186	0.86458	0.00243	0	0.10856	0.00428	0.00041	0.00908	0.01066	0	0
V187	0.79735	0	0.09649	0	0.00042	0	0.00276	0.01176	0.06194	0.02927
V188	0.07495	0.0595	0.02959	0.06937	0.73529	0	0.00576	0.01856	0	0.00698
V189	0.89027	0	0	0.07172	0	0.0133	0	0.01039	0	0.01431
V190	0.03822	0.00608	0.00952	0.02158	0.06989	0.08709	0.02365	0	0.74397	0
V191	0.00405	0	0.0934	0.38439	0.44365	0	0.03831	0.03147	0	0.00473
V192	0	0	0.08094	0	0.40646	4e-04	0	0.02185	0	0.49035
V193	0.07887	0.01147	0.2012	0.32558	0.1481	0.01339	0.09644	0.10757	0.01039	0.00698
V194	6e-05	0.00545	0	0.00852	0	0.77887	0.16489	0.01931	0.02291	0
V195	0.04349	0.08019	0.01154	0	0.09415	0.23747	0.41486	0.08324	0.02589	0.00917
V196	0.77302	0.00189	0	0.21704	0	0	0.0038	0	0	0.00425
V197	0.01601	0	0.01164	0.19813	0.00862	0	0.01392	0.56181	0.18986	0
V198	0.00679	0	0.03219	0.00512	0.65945	0.2364	0.02705	0	0.033	0
V199	0.02516	0.01898	0.1101	0.00412	0.42381	0.02301	0.09606	0	0	0.29876
V200	0.0037	0.00032	0.01624	0	0.52333	0.13938	0.15765	0.15631	0	0.00307
V201	0.25584	0.03946	0.00894	0.01151	0	0.0101	0.07967	0.01054	0.56053	0.0234
V202	0.03566	0.23655	0.53637	0	0.08338	0.00466	0.05591	0.01261	0.0338	0.00105
V203	0.02153	0.05918	0.42815	0.13079	0.03182	0.02035	0.08076	0.00042	0.21358	0.01341
V204	0.00495	0.1419	0.29801	0.28674	0.06219	0.07818	0.01464	0.10215	0.00973	0.00151
V205	0.07648	0.10729	0.01321	0	0	0.11068	0.44718	0.1174	0.12638	0.00137
V206	0.29696	0	0.62361	0	0.04434	0	0.0027	0.00094	0	0.03144
V207	0.02407	0.11476	0.07318	0.07731	0.1622	0	0.00758	0	0.21458	0.32633
V208	0.00331	0	0.00703	0.06416	0.01185	0.76495	0.05519	0.00266	0.08594	0.00491
V209	0.0359	0	0.11001	0	0.85409	0	0	0	0	0
V210	0.05409	0	0.07524	0	0.6742	0	0	0.19001	0	0.00646
V211	0.0267	0.04378	0.70752	0	0.03768	0.01405	0.04419	0.06542	0.05399	0.00668
V212	0.09767	0.0421	0	0.01629	0.00261	0	0.0055	0.51273	0.32309	0
V213	0.11484	0	0	0.00915	0.17672	0.63501	0.04366	0.01219	0	0.00843
V214	0.00695	0.04709	0.01379	0	0.36341	0.11634	0.37201	0.005	0.01086	0.06455
V215	0.00938	0.09148	0	0	0	0.15266	0.67823	0.01277	0.05399	0.00148
V216	0.01512	0.4972	0.04412	0	0.42281	0	0	0.0173	0	0.00346
V217	0.02439	0.13321	0.06421	0.0854	0.2803	0.25253	0.01472	0.07537	0.00215	0.06772
V218	0.0336	0.00868	0	0	0.01299	0.69952	0.18883	0.00547	0.01581	0.03511
V219	0	0	0	0.07623	0	0.00057	0.02845	0.89475	0	0
V220	0.01518	0.007	0.03596	0.398	0	0	0.02288	0.08469	0.43629	0
V221	0.16738	0.06586	0.34466	0	0.04589	0	0.01811	0.13349	0.16544	0.05917
V222	0.03101	0	0.77087	0	0.01212	0.17243	0.01109	0.00245	0	3e-05
V223	0.02246	0	0.81304	0	0.02244	0.08697	0.05039	0.00355	0	0.00116
V224	0.02426	0	0.69135	0	0.01174	0.00693	0.00568	0.12109	0.13895	0
V225	0	0	0.32441	0.31268	0.00279	0.01049	0.00936	0.33343	0	0.00684
V226	0.02312	0.53051	0.02927	0	0.1911	0	0	0.226	0	0
V227	0.02052	0	0.70667	0	0.27145	0	0	0.00136	0	0
V228	0.03722	0.44896	0.09595	0	0.1545	0	0	0.23025	0.02559	0.00752
V229	0.68249	0	0	0	0	0.26751	0.02023	0.02977	0	0
V230	0	0.01349	0.06954	0.42944	0.05817	0.02119	0.09511	0	0.02228	0.29078
V231	0.05749	0.18241	0.02404	0.02748	0.04867	0.09235	0.01824	0.00846	0.53768	0.00317
V232	0.03098	0.2684	0.46599	0	0.10819	0	0	0.12119	0	0.00524
V233	0.01568	0	0.025	0.03964	0.68871	0.00196	0.00382	0	0.22478	0.00041
V234	0.0108	0.0081	0.0053	0.00714	0.2171	0.02075	0.12677	0.5998	0	0.00424
V235	0.01856	0	0.3614	0	0.00675	0	0.00092	0.6032	0	0.00917
V236	0.00023	0	0.24595	0.26581	0.01762	0.40159	0.04114	0.00085	0.02632	5e-04
V237	0.02966	0	0.44456	0.10956	0.33429	0.02796	0.00529	0.04869	0	0
V238	0.00806	0.01158	0.28801	0	0.03418	0	0	0.65453	0	0.00365
V239	0.0112	0.11479	0.06541	0.56411	0.09636	0.02315	0.0437	0	0.00271	0.07858
V240	0.08087	0.04415	0.00621	0	0	0.39569	0.40682	0.00823	0.03384	0.02418
V241	0.16465	0.00021	0.04976	0.67391	0.02063	0.02835	0.02329	0.03005	0	0.00913
V242	0.04968	0	0.02252	0.06823	0	0.00738	0.02239	0	0.8298	0
V243	0.03982	0.0055	0.02925	0.15916	0.00104	0.07562	0.0542	0	0.57296	0.06245
V244	0.04208	0.0331	0.41542	0	0	0.06814	0.33068	0.07917	0.03117	0.00024
V245	0.16543	0.09147	0.16707	0	0.03321	0.47754	0.02939	0.0359	0	0
V246	0.01516	0.26026	0.01298	0	0.04637	0.09773	0.49043	0.00745	0.06544	0.00419
V247	0.02355	0.0025	0.92004	0	0.03039	0.00051	0.00282	0.00496	0.00574	0.00949
V248	0.5254	0.04797	0.00082	0	0.02456	0.03071	0.09222	0.27833	0	0
V249	0.03189	0	0.74941	0	0.13034	0	0	0.00118	0.00675	0.08042
V250	0.00296	0.02319	0.01816	0.3103	0.02803	0.24947	0.0312	0.32468	0	0.01201
V251	0.61461	0.11608	0	0.01814	0.12873	0	0	0.09542	0.02408	0.00295
V252	0.06976	0.40061	0.03172	0.03285	0.12539	0.23401	0.01477	0.08472	0	0.00617
V253	0.03734	0	0.33708	0	0	0.07895	0.02293	0	0.52369	0
V254	0.00227	0	0.04014	0.04545	0.87389	0	0	0	0	0.03826
V255	0.00408	0	0.02076	0	0.96716	0	0	0.008	0	0
V256	0	0.01287	0.06734	0.82318	0.0102	0.0392	0.03112	0	0.00411	0.01198
V257	0.41528	0	0.41983	0	0	0.14722	0.01651	0.00117	0	0
V258	0.00282	0	0.03161	0.00417	0.8728	0	0.00247	0	0	0.08613
V259	0.04565	0	0	0.10071	0.13302	0	0.00813	0.70984	0	0.00266
V260	0.00313	0.10853	0.00455	0.01706	0.03543	0	0	0.83131	0	0
V261	0.23727	0.03822	0	0	0	0.36827	0.25998	0.00474	0.07883	0.01269
V262	0.0117	0.34145	0.11736	0	0.1286	0.33846	0.01657	0.02102	0	0.02485
V263	0.47284	0.32986	0.00329	0	0.13704	0.00183	0.02532	0	0	0.02982
V264	0	0	0.05428	0.5928	0.29686	0.0143	0.03428	0	0	0.00748
V265	0.02238	0.25263	0.06058	0.32841	0.09246	0.03868	0.11159	0	0.0014	0.09187
V266	0.03409	0.5522	0.14874	0	0.18456	0	0.00106	0.03158	0.04614	0.00163
V267	0.00237	0.17979	0.0888	0.01277	0.18254	0.00594	0	0	0	0.52779
V268	0.00811	0.20172	0.05439	0.13146	0.55436	0	0.01015	0.01902	0.00977	0.01103
V269	0.01102	0.00169	0.29358	0.61919	0.01947	0	0.02285	0.00883	0.01878	0.0046
V270	0.02392	0	0.02004	0	0.94865	0	0	0.00739	0	0
V271	0.06249	0.0085	0.18124	0	0.03175	0.01086	0.03716	0	0.668	0
V272	0.02837	0.12079	0.07882	0.00605	0.05551	0.14822	0.02367	0.28048	0.20639	0.05171
V273	0	0	0.02081	0.22391	0.07829	0.626	0.04718	0.00089	0.0029	0
V274	0.07824	0.00786	0.11578	0.01288	0.10951	0.16762	0.00553	0.07636	0.01986	0.40634
V275	0.0039	0.05916	0.0404	0	0.71016	0.04686	0	0.00695	0	0.13257
V276	0.01117	0.08992	0.05278	0.44923	0.08497	0.01255	0.10662	0.02236	0.11119	0.0592
V277	0.01898	0.1622	0.49671	0.22249	0.07784	0	0.00856	0.01145	0	0.00177
V278	0.12919	0.02921	0.11276	0	0.14177	0	0	0	0	0.58706
V279	0.0103	0.12779	0.04308	0.31518	0.29529	0.03588	0.17115	0	0	0.00133
V280	0.09483	0.01878	0.01824	0.0693	0.15781	0.29236	0.19932	0.13601	0.00724	0.00611
V281	0.00177	0.01615	0.02437	0.00427	0.05244	0.73635	0.05593	0.01522	0.01197	0.08153
V282	0	0.0127	0.06525	0.81627	0.00882	0	0.02822	0.02983	0.02717	0.01173
V283	0.07906	0	0.04163	0.07218	0.52347	0.03394	0.00635	0.0323	0.21108	0
V284	0.00464	0.00636	0.30037	0	0.13035	0	0	0.01199	0	0.54629
V285	0.01231	0.0989	0.04063	0	0.08453	0	0.0303	0.44977	0.01305	0.27051
V286	0.01913	0	0.09245	0.03888	0.07794	0.46481	0.0303	0.00117	0	0.27532
V287	0.02816	0.05369	0.03556	0	0.06651	0.09054	0.34926	0.00561	0.02813	0.34255
V288	0.00859	0.00216	0.01032	0.01495	0.00153	0.20989	0.0111	0.74146	0	0
V289	0.02242	0.12107	0.68558	0	0.13483	0	0	0.01116	0	0.02494
V290	0.00994	0.05735	0.17378	0	0	0.31975	0.38681	0.0225	0.02152	0.00836
V291	0.81017	0	0.03223	0.06579	0.01945	0.06299	0.00676	0	0	0.0026
V292	0.02602	0	0.54914	0	0.01558	0.38425	0.02326	0.00175	0	0
V293	0.04157	0	0.84623	0	0.02766	0	0	0.06439	0	0.02015
V294	0.06882	0.18434	0.19303	0.01269	0.05821	0.00272	0.05586	0.01065	0.41367	0
V295	0.03139	0.03365	0.71819	0	0.04078	0.01982	0.00332	0.10159	0	0.05126
V296	0.01743	0.00695	0.08995	0.15771	0.27675	0.00439	0.0241	0.14821	0.27451	0
V297	0.23126	0.05204	0.05054	0	0.18071	0.00135	0.03516	0.01014	0	0.43879
V298	0	0.01424	0.09641	0.80327	0.00782	0.00816	0.03845	0.00608	0.02004	0.00551
V299	0.32617	0	0	0	0.12849	0.50855	0.02422	0	0	0.01257
V300	0	0	0.01894	0.22338	0.17222	0.00049	0.01213	0.56904	0	0.00379
V301	0	0	0	0.03626	0	0	0	0.96374	0	0
V302	0.18595	0	0.06938	0	0	0	0	0.74467	0	0
V303	0.01574	0.41876	0.14459	0	0.14062	0.26097	0.0127	0	0	0.00663
V304	0.09072	0	0	0.01422	0	0	0	0.89506	0	0
V305	0.03322	0	0.40171	0	0.44017	0.05989	0.00051	0.00874	0	0.05576
V306	0	0.00109	0.01905	0.36449	0.00226	0.44415	0.05054	0.07545	0.04204	0.00093
V307	0.00679	0.07796	0.03479	0	0.88045	0	0	0	0	0
V308	0.01759	0.64033	0.07069	0.0011	0.21731	0.00842	0.00618	0.03208	0	0.00628
