Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V52	0.00686	0	0.22443	0.33454	0	0.0271	0.37474	0.01405	0.01828	0
V53	0.37297	0.00895	0.11793	0.08877	0.05436	0	0.00421	0.22974	0	0.12307
V54	0	0.01954	0.01191	0	0.24524	0.72192	0	0	0.0014	0
V55	0.00594	0.00298	0.14913	0.71752	0.08509	0.00129	0.02757	0	0	0.01048
V56	0.11753	0.00712	0.59562	0	0.10202	0.17087	0	0	0	0.00684
V57	0.01745	0	0.63584	0.15826	0	0.01484	0.00833	0.05191	0.10091	0.01247
V58	0.01153	0.15962	0.08055	0.12691	0.04445	0.56123	0.00765	0.00049	0.00703	0.00053
V59	0.02267	0.05956	0.0046	0	0.01482	0.0801	0.78832	0.00062	0.0293	0
V60	0.68778	0	0.00141	0.01574	0.09532	2e-05	0.0029	0	0.19114	0.00569
V61	0.00034	0.00116	0.0446	0.01962	0.01074	0.91563	0	0.00053	0.00117	0.00623
V62	0.01758	0.01815	0.0347	0.0372	0.11216	0.02821	0.4101	0.01289	0.0326	0.29642
V63	0.00091	0.1877	0.02163	0	0.2533	0.52045	0.00183	0	0.00696	0.00722
V64	0.04652	0	0.31249	0.19264	0.00474	0.00568	0.00077	0.40778	0	0.02939
V65	0.04323	0.01118	0.08879	0.31427	0.00657	0	0.04275	0.37643	0.10397	0.01281
V66	0	0.0568	0.0295	0.00421	0.75838	0.02081	0.0142	0.03088	0.01613	0.06908
V67	0.01568	0.14809	0.5714	0	0.04506	0.05888	0.06658	0.02419	0.05557	0.01457
V68	0.01014	0.00525	0.00855	0.02509	0.01441	0	0.00813	0.42047	0.50796	0
V69	0.03095	0.00188	0.94692	0	0.00245	0.01576	0.00204	0	0	0
V70	0.695	0	0.09863	0.00091	0.00266	0.03894	0.02792	0.01104	0.12181	0.00309
V71	0.01245	0.00185	0.00095	0.00933	0.00905	0.00249	0.00126	0.94649	0.00204	0.01408
V72	0.19039	0.01852	0.07673	0.27082	0.29424	0	0	0.00985	0	0.13945
V73	0.01537	0.05827	0.02676	0.0035	0.86747	0.01344	0.005	0.00859	0.00159	0
V74	0.0058	0.02586	0.09847	0.23348	0.13626	0.03355	0	0.01072	0	0.45587
V75	0.01012	0.05069	0.23679	0.43682	0.03201	0.00213	0.00477	0.01194	0.21474	0
V76	0	0.00835	0.01044	0	0.00076	0.97637	0	0.00069	0.00302	0.00037
V77	0.00271	0	0.06758	0.31573	0.00125	0.34365	0.25664	0.00036	0.00632	0.00577
V78	0.00137	0.43879	0.04476	0	0.15539	0.03141	0.27701	0	0.00305	0.04822
V79	0.00601	0.01315	0.07315	0.28962	0.00901	0.2943	0.00897	0	0.29629	0.00951
V80	0.39555	0.01502	0.03071	0.03677	0.10881	0	0.02742	0	0.05074	0.33498
V81	0.00127	0.01651	0.03571	0.1409	0.20291	0.6027	0	0	0	0
V82	0.0456	0.42211	0.06031	0.23661	0.11286	0.01122	4e-04	0.10814	0	0.00274
V83	0.01891	0.03157	0.11438	0.41881	0.0334	0	0.00107	0.38186	0	0
V84	0.01716	0.0076	0.02383	0.02572	0.14304	0.61518	0.16054	0.00031	0.00663	0
V85	0.18398	0.00641	0.56335	0	0.05434	0.00171	0.00039	0	0	0.18982
V86	0.25855	0	0.38062	0.34773	0	0.00588	0.00122	0	0	0.006
V87	0.00798	0.01442	0.01836	0.05765	0.042	0	0.01543	0	0.84415	0
V88	0.00573	0.28171	0.12488	0.50792	0.07085	0	0.00763	0	0	0.00127
V89	0	0.00117	0.01032	0.03364	0.01057	0.05913	0.69339	0.16727	0.02452	0
V90	0.01228	0.07306	0.49287	0	0.10064	0.02662	0	0	0	0.29454
V91	0.04016	0	0.91755	0	0.0114	0.01461	0.00183	0.01186	3e-05	0.00256
V92	0.00012	0.0102	0.00664	0.00351	0.00165	0.08029	0.79227	0.00061	0.10471	0
V93	0.00663	0.02808	0.07403	0.02439	0.015	0.01457	0.19614	0.02504	0.61612	0
V94	0.80699	0	0.03363	0.00288	0.00504	0.0374	0.01532	0.06476	0.01666	0.01732
V95	0	0.00819	0.00159	0.00084	0.01883	0.0364	0.41811	0.49204	0.024	0
V96	0.02098	0.09136	0.4294	0.37071	0.0216	0.01601	0.00152	0.02537	0.01862	0.00443
V97	0	0.00626	0.01304	0.00583	0.02631	0.06451	0.77043	0.00049	0.03125	0.08188
V98	0.00112	0.21942	0.02282	0.05454	0.29081	0.01422	0.02656	0.15032	0.16351	0.05668
V99	0.51874	0	0.01567	0.01831	0.01089	0.00455	0.06732	0.01087	0.35309	0.00055
V100	0.16004	0.00583	0.05855	0.21256	0.03388	0.36825	0.01003	0.00012	0.14294	0.00779
V101	0	0.03379	0.03998	0.02933	0.13806	0.10332	0.13363	0.06537	0	0.45652
V102	0.03044	0.17309	0.00051	0.00068	0.14805	0.35336	0.09056	0.18521	0.00939	0.0087
V103	0.05875	0.00535	0.01874	0.05513	0.00322	0	0.01402	0.0112	0.83358	0
V104	0.04055	0	0.91408	0	0	0.01469	0.00249	0	0.02818	0
V105	0.2288	0	0.08783	0	0.00283	0.13074	0	0.54253	0.00619	0.00109
V106	0.01745	0.56331	0.23219	0	0.14973	0.0285	0.00036	0	0	0.00847
V107	0.1994	0.15109	0.01768	0.0103	0.39577	0.01324	0.00648	0.05809	0.14796	0
V108	3e-05	0.01135	0.04794	0.16002	0.06786	0.47191	0	0.03529	0	0.20559
V109	0	0.02382	0.012	0.00696	0.0157	0.92641	0.00262	0.00051	0.01199	0
V110	0.00027	0.05482	0.02146	0	0.82561	0	0.00019	0.09664	0.00101	0
V111	0	0.00909	0.00938	0.00811	0.15109	0.06176	0.7309	0.00021	0.02659	0.00287
V112	0	0.01908	0.01965	0.01427	0.04929	0.04857	0.61344	0.00022	0.08257	0.1529
V113	0.01407	0.00465	0.02316	0.04332	0.02682	0.05112	0.02103	0.03608	0.71037	0.06937
V114	0.01712	0.00603	0.02699	0.05314	0.00293	0	0.0156	0.01165	0.86655	0
V115	0.00235	0.72984	0.0088	0	0.21091	0.00015	0.01972	0	0.01716	0.01107
V116	0.30044	0.05174	0.0096	0.00108	0.01776	0.00583	0.00742	0.60149	0.00209	0.00256
V117	0.01176	0.00068	0.0058	0	0	0.07588	0.87007	0.00075	0.03506	0
V118	0.01767	0	0.01005	0	0	0.95291	0.0023	0.01377	0.00296	0.00034
V119	0.00469	0.0126	0.12295	0.53373	0.01316	0.20351	0.01926	0.00019	0.0899	0
V120	0.62964	0	0.24704	0	0	0.11275	0	0	0.00107	0.0095
V121	0.03692	0.08575	0.3115	0	0.04861	0.17518	0.27586	0.02569	0.01014	0.03036
V122	0.00857	0.01279	0.12928	0.02183	0.01314	0.06508	0.10937	0	0.63995	0
V123	0.00503	0.01986	0.00691	0.0063	0.3953	0	0.00089	0.54043	0.0253	0
V124	0.59528	0.02904	0	0	0.00855	0	0.00406	0.35417	0.00313	0.00577
V125	0.00149	0.10836	0.08367	0.00745	0.03637	0.11475	0.00816	0.63327	0.00648	0
V126	0.00044	0.08413	0.02102	0	0.78878	0	0.00064	0.07533	0.02965	0
V127	0.01946	0.00158	0.64195	0	0	0.0255	0.18916	0	0.12234	0
V128	0.01248	0.12834	0.41189	0	0.38383	0.05465	0	0.00879	0	0
V129	0.01583	0.0472	0.08297	0.22356	0.10884	0.00356	0.00853	0	0.50951	0
V130	0.01157	0.00085	0.4019	0	0	0.00612	0.00105	0.57852	0	0
V131	0.03476	0.327	0.48731	0.02537	0.07736	0.01196	0.00722	0	0.02903	0
V132	0.09159	0.00426	0.01361	0	0.09123	0.04735	0.56838	0.16477	0.01881	0
V133	0.00039	0.01631	0.02656	0.14028	0.009	0.10552	0.03596	0.66452	0.00145	0
V134	0.01512	0.04545	0.25585	0.02753	0.38413	0.00869	0.13396	0.00988	0.00564	0.11377
V135	0.01034	0.13439	0.17097	0.01748	0.04103	9e-04	0.02137	0	0.60352	0
V136	0.00141	0.52304	0.04001	0.15627	0.17561	0	0.00028	0	0	0.10338
V137	0.00063	0.00989	0.0189	0.01034	0.03507	0.4359	0.40224	0.00044	0.08659	0
V138	0.00933	0.03944	0.03275	0.01366	0.08928	0.04114	0.53733	5e-05	0.04985	0.18717
V139	0.52373	0.00491	0.01537	0.01929	0.09405	0.08962	0.00275	0	0.25028	0
V140	0.02877	0	0.41105	0.44551	0.04305	0.05516	0.00693	0	0	0.00953
V141	0.01589	8e-05	0.15788	0.75924	0.02069	0.01866	0.00175	0.00011	0	0.0257
V142	0.00237	7e-04	0.06695	0.25045	0.00455	0.04709	0.59576	0.00048	0.01803	0.01363
V143	0.00236	0.68748	0.01123	0.04804	0.20448	0.00658	0.00132	0	0.03487	0.00364
V144	0	2e-04	0.00707	0.00775	0	0.46512	0.47075	0.03087	0.01823	0
V145	0.02766	0.06227	0.10642	0.46264	0.02295	0.01743	0.00102	0.29584	0.00377	0
V146	0.01437	0.00464	0.53175	0	0.04595	0.02211	0.02881	0.20048	0	0.15189
V147	0.00456	0.01519	0.02689	0.04432	0.20109	0	0.0088	0.0342	0.57276	0.09219
V148	0.01572	0.01202	0.01627	0.04703	0.00198	0.04435	0.03654	0	0.82609	0
V149	0.00575	0.00476	0.11443	0.54248	0.00304	0	0.00383	0.16655	0.15817	0.001
V150	0.05853	0.03787	0.0511	0.03627	0.32168	0.00138	0.00505	0.01028	0	0.47784
V151	0.00504	0.03735	0.08608	0.03971	0.18321	0.08154	0	0	0	0.56708
V152	0	0.00512	0.00441	0.00652	0.03094	0.00109	0.00498	0.88645	0	0.06049
V153	0.00011	0.04685	0.01981	0	0.80373	0	2e-04	0.12869	0.00061	0
V154	0.06928	0.00058	0.67396	0.23282	0	0.02181	0.00154	0	0	0
V155	0.0264	3e-05	0.00297	0.01168	0	0.08271	0.00329	0.66114	0.21179	0
V156	0.086	0.01703	0.18977	0	0.00361	0.52532	0.01235	0.06368	0.09962	0.00262
V157	0.00141	0.3435	0.02012	0.03466	0.33988	0.23843	0	0	0.02056	0.00144
V158	0.24093	0.47644	0.01141	0.00188	0.19364	0	0.00991	0.06164	0.00047	0.00367
V159	0.0215	0.0429	0.26026	0.01014	0.43275	0.02099	0.00427	0.13877	0	0.06841
V160	0.02002	0.74535	0	0	0.21443	0	0.00098	0	0.00752	0.0117
V161	0.00746	0	0.15904	0.79732	0.01412	0	0.00271	0.00013	0.01367	0.00555
V162	0	0.04512	0.07456	0.04949	0.21345	0	0	0	0	0.61738
V163	0.10051	0.00032	0.82493	0	0	0.02825	0.00086	0.03678	0	0.00834
V164	0.03049	0	0.91985	0	0	0.03423	0.01363	0	0	0.0018
V165	0.00803	0.02282	0.40799	0	0.14616	0	0	0.02254	0	0.39245
V166	0.03989	0.07705	0.11925	0.54211	0.02616	0	0.01269	0.1142	0.04573	0.02292
V167	0.84067	0	0.00511	0.01977	0.01411	0.00038	0.00185	0.00039	0.1135	0.00422
V168	0.03455	0.01038	0.00138	0.01033	0.00364	0.25634	0.00512	0.50231	0.17134	0.00462
V169	0	0.01981	0.07725	0.1864	0.11509	0.21068	0	0.02252	0	0.36825
V170	0.01733	0	0.01749	0.05689	0	0	0.01703	0	0.89127	0
V171	0.00755	0	0.25563	0.04049	0.02467	0.44795	0.02477	0.07993	0.11864	0.00037
V172	7e-05	0.01844	0.01809	9e-05	0.01562	0.24667	0.6193	0.01566	0.06605	0
V173	0.00839	0.01493	0.0271	0.01852	0.07336	0.06056	0.51667	9e-05	0.03321	0.24717
V174	0.0073	0.0616	0.29722	0.34656	0.18815	0.02007	0.00581	0.0232	0	0.0501
V175	0.79661	0	0.14121	0	0.01193	0.00403	0.01766	0.01244	0.01027	0.00585
V176	0.15318	0	0.00323	0.00479	0.00993	0.77241	0	0.00037	0.05076	0.00532
V177	0.66905	4e-05	0.02656	0.12012	0.04602	0	0	0.0232	0.00184	0.11319
V178	0.16507	0.00402	0.01019	0.0285	0.07816	0.68061	0	0.00023	0	0.03324
V179	0.11751	0.0406	0.02492	0.00478	0.80919	0	0.00032	0	0.00269	0
V180	0.43887	0.09647	0.0688	0.33714	0.03714	0.00347	0.0061	6e-05	0.00828	0.00367
V181	0.02067	0.1306	0.69397	0	0.05923	0.02638	0.06623	0	0	0.00292
V182	0	0.01722	0.00959	0.0224	0.33716	0.01833	0.00105	0.54928	0.04497	0
V183	0.01364	0.1353	0.12107	0.57719	0.03372	0.0097	0.10918	0.00012	0	8e-05
V184	0.15025	0.00996	0.00835	0.02001	0.02768	0.63978	0	0.04692	0	0.09705
V185	0.54362	0	0.03052	0.18735	0.00904	0	0.00109	0.1455	0.07536	0.00752
V186	0.79393	0.00017	0.02298	0.11798	0.01737	0	0.01115	0.01226	0.01769	0.00649
V187	0.70511	0	0.13065	0.00838	0.0098	0.00232	0.00655	0.01125	0.09248	0.03346
V188	0.05548	0.11138	0.02603	0.05466	0.71537	0	0.00971	0.01971	0.00766	0
V189	0.81354	0	0.0192	0.08896	0.009	0.01646	0	0.01219	0.01619	0.02447
V190	0.00639	0.00925	0.01544	0.04048	0.07866	0.08678	0.01184	0	0.75115	0
V191	0.01224	0.02263	0.1223	0.30917	0.46766	0	0.03215	0.03386	0	0
V192	0	0.04174	0.06282	0.02779	0.4307	0.00125	0	0.02101	0	0.4147
V193	0.07252	0.01174	0.24637	0.27446	0.15698	0.0027	0.10284	0.11634	0.01498	0.00107
V194	0	8e-05	0.01005	0.00719	0	0.8287	0.13271	0.01406	0.0072	0
V195	0.02813	0.03888	0.01495	0	0.12104	0.20505	0.48766	0.07711	0.02415	0.00304
V196	0.72494	7e-05	0.03879	0.20914	0.00853	0	0.00027	0.00023	0.00556	0.01247
V197	0.00885	0.00505	0.03199	0.15579	0.01398	0	0.01259	0.55748	0.21427	0
V198	9e-04	0.03773	0.0276	0.00528	0.63141	0.2329	0.0131	0	0.05108	0
V199	0.01598	0.04813	0.09106	0.02363	0.45091	0.01309	0.10937	0	0	0.24784
V200	0	0.02629	0.01512	0	0.51842	0.1247	0.16458	0.14604	0.00485	0
V201	0.18257	0.02765	0.01476	0.03011	0.01581	0.00463	0.08546	0.01096	0.61851	0.00954
V202	0.02589	0.24732	0.53542	0	0.05402	0.01099	0.06717	0.01098	0.04822	0
V203	0.01452	0.05166	0.44247	0.12787	0.02301	0.01737	0.08505	0	0.23388	0.00418
V204	0.00864	0.1579	0.32603	0.24449	0.04057	0.09399	0.00045	0.11067	0.01726	0
V205	0.0513	0.05078	0.01545	0.00374	0.02154	0.06649	0.54607	0.11414	0.13049	0
V206	0.26366	0	0.66104	0	0.03308	0.00792	0.00653	0	0	0.02778
V207	0.0094	0.14242	0.05654	0.09568	0.17897	0	0.00889	0	0.21035	0.29776
V208	0.00124	0.00096	0.02859	0.05526	0.01058	0.81655	0	0.00019	0.0829	0.00372
V209	0.02566	0.04813	0.09898	0	0.81938	0.00647	0.00037	0	0.00101	0
V210	0.03679	0.039	0.06738	0	0.6493	0.00574	0.00458	0.17755	0.01967	0
V211	0.02094	0.0471	0.7088	0	0.01557	0.02452	0.05347	0.06538	0.06304	0.00119
V212	0.05982	0.04528	0.00556	0.01596	0.00798	0	0.00967	0.49057	0.36516	0
V213	0.09463	0.00965	0.00962	0.01261	0.19283	0.65698	0.00521	0.01027	0.001	0.0072
V214	0	0.03136	0.01321	0.00184	0.39537	0.07444	0.42953	0	0.01002	0.04423
V215	0	0.00079	0.00577	0	0	0.08867	0.8682	0.00075	0.03581	0
V216	0.00142	0.53298	0.01192	0	0.42166	0	0.00578	0.02265	0	0.00359
V217	0.01662	0.16576	0.05074	0.07236	0.27495	0.2786	0	0.07485	0.01374	0.05237
V218	0.02685	0.00289	0.01072	0.00152	0.01984	0.72593	0.17418	0.00048	0.00482	0.03278
V219	0	0.00083	0.00704	0.04576	0.00436	0.00495	0.04156	0.89165	0.00385	0
V220	0.00693	0.00423	0.07095	0.33792	0.00027	0	0.00826	0.09083	0.4806	0
V221	0.12447	0.07434	0.35854	0	0.04048	0.00304	0.02279	0.13924	0.18899	0.04812
V222	0.03079	0	0.76965	0	0	0.19957	0	0	0	0
V223	0.02406	0	0.81652	0	0	0.10506	0.05436	0	0	0
V224	0.01932	0	0.68567	0.00428	0	0.01553	0.0035	0.11946	0.15225	0
V225	0.00936	0	0.3667	0.25984	0	0.01448	0.00104	0.34582	0	0.00276
V226	0.0077	0.57783	0	0	0.16329	0	0.00535	0.24177	0	0.00406
V227	0.02129	0.00942	0.69255	0	0.26383	0.00963	0.00145	0	0.00183	0
V228	0.01799	0.47863	0.06416	0	0.12838	0	0.00609	0.23875	0.05983	0.00617
V229	0.63746	0	0	0	0.00137	0.30708	0.01118	0.03454	0.00289	0.00549
V230	0.00055	0.01458	0.11015	0.40106	0.08193	0.00769	0.10331	0	0	0.28072
V231	0.02164	0.17897	0.014	0.04043	0.04325	0.10085	0.00801	0.01077	0.58207	0
V232	0.02312	0.29651	0.45879	0	0.07634	0.01372	0.00035	0.12633	0	0.00484
V233	0.00217	0.03411	0.02199	0.03654	0.65943	0.00462	0.0041	0	0.23704	0
V234	0.00553	0.01794	0.011	0	0.23325	0.01269	0.15253	0.5607	0.00635	0
V235	0.01707	0.00799	0.36212	0	0	0.00579	0.00919	0.5906	0	0.00723
V236	0.00808	0.00432	0.28258	0.22659	0.00775	0.4459	0.00398	9e-05	0.02072	0
V237	0.02832	0.02	0.4392	0.09375	0.33468	0.03491	0.00046	0.04683	0.00186	0
V238	0.00761	0.0265	0.28954	0	0.02528	0.00587	0.00506	0.63725	0	0.00289
V239	0.02134	0.13141	0.11748	0.50569	0.10147	0.02005	0.03001	0	0	0.07254
V240	0.06172	0.00183	0.01841	0.00041	0.01698	0.38145	0.47452	0.00048	0.02446	0.01974
V241	0.17137	0	0.12303	0.60881	0.02226	0.02838	7e-04	0.03964	0	0.00581
V242	0.01664	0	0.03278	0.08407	0	0.00648	0.01509	0	0.84494	0
V243	0.01461	0.00245	0.04148	0.14978	0.0175	0.07478	0.04325	0	0.61499	0.04116
V244	0.03148	0	0.42434	0	0	0.04003	0.40477	0.07358	0.02579	0
V245	0.13157	0.10789	0.18283	0	0.02035	0.52025	0.00106	0.03486	0	0.00119
V246	0.00048	0.20281	0.00439	4e-05	0.06353	0.05052	0.61334	0.00028	0.06461	0
V247	0.03206	0.0084	0.93844	0	0	0.01599	0.00204	0	0	0.00308
V248	0.44655	0.04406	0.02131	0	0.03773	0.02658	0.11645	0.2929	0.01178	0.00263
V249	0.03178	0.00488	0.76001	0	0.11963	0.0106	0.00136	0	0.00241	0.06933
V250	0.00912	0.0322	0.0502	0.24616	0.0263	0.27836	0.00795	0.34037	0	0.00934
V251	0.53041	0.13284	0	0.0302	0.1403	0	0.00048	0.10143	0.05782	0.00652
V252	0.04933	0.43761	0.00697	0.03379	0.09955	0.2705	0.00284	0.0911	0	0.0083
V253	0.01454	0	0.33302	0.0084	0	0.08427	0.01395	0	0.54583	0
V254	0.00074	0.05304	0.03555	0.03786	0.84702	0.00418	0.00029	0	0	0.02132
V255	2e-05	0.04901	0.01732	0	0.916	0	0.00577	0.00899	0.0029	0
V256	0.00661	0.00614	0.15621	0.77811	0.00477	0.04049	0.00187	0.00016	0	0.00563
V257	0.35965	0	0.46282	0	0	0.16792	0.00961	0	0	0
V258	2e-05	0.04935	0.02429	0.01008	0.84529	0	0.01022	0	0	0.06075
V259	0.03835	0.00767	0.0166	0.07104	0.14835	9e-05	0.01633	0.69868	0.00171	0.00118
V260	0	0.12936	0.00529	0.00097	0.02811	0.00135	0.00116	0.82434	0.00835	0.00107
V261	0.19413	0.01379	0.00114	0.00662	0.01778	0.38176	0.28921	4e-04	0.08396	0.0112
V262	0.00299	0.3756	0.09643	0	0.09887	0.38089	0	0.02183	0	0.02339
V263	0.41235	0.36991	5e-05	0.00113	0.13508	0.01022	0.03715	0	0	0.03412
V264	0.01241	0.01547	0.11352	0.50093	0.33011	0.00965	0.01791	0	0	0
V265	0.02092	0.2766	0.06981	0.29826	0.09006	0.03291	0.12529	0	0.00087	0.08528
V266	0.01438	0.58303	0.11548	0	0.15559	0.00068	0.00737	0.03694	0.08558	0.00096
V267	0	0.21552	0.05808	0.05046	0.19902	0.00901	0	0	0	0.46792
V268	0.00212	0.23527	0.03978	0.10598	0.54845	0	0.01073	0.02032	0.03699	0.00036
V269	0.02986	0	0.37301	0.56252	0.00691	0	0.00226	0.01306	0.01237	0
V270	0.01552	0.0484	0.01768	0	0.90624	0	0.00046	0.00881	0.00289	0
V271	0.02746	0.00606	0.17285	0.02366	0.03748	0.01021	0.03336	0	0.68892	0
V272	0.01016	0.13136	0.06471	0.01258	0.04855	0.1641	0.01578	0.28481	0.22972	0.03822
V273	0.00218	0.00375	0.05254	0.18595	0.07978	0.67536	0	0.00044	0	0
V274	0.06173	0.03377	0.11028	0.03838	0.12758	0.18725	0	0.07696	0	0.36405
V275	0	0.11613	0.02971	0.00437	0.68902	0.05185	0	0.00823	0	0.10069
V276	0.01356	0.0895	0.09281	0.39801	0.09688	0.00078	0.11332	0.02552	0.12108	0.04854
V277	0.02354	0.18138	0.52035	0.20741	0.05209	0.0023	0.00131	0.01162	0	0
V278	0.10531	0.06028	0.09689	0.03372	0.16883	0	0.00438	0	0	0.5306
V279	0.01169	0.13229	0.0575	0.26108	0.32078	0.0198	0.19322	0	0.00365	0
V280	0.07391	0.01487	0.02614	0.0552	0.17307	0.29259	0.21187	0.13658	0.01424	0.00154
V281	0	0.03491	0.03326	0.0099	0.05091	0.77527	0.00611	0.01142	0.00164	0.07659
V282	0.00699	0.00588	0.1507	0.75993	0.0046	0	0.00238	0.04171	0.02252	0.00529
V283	0.04929	0.0242	0.04303	0.05836	0.51833	0.03604	0.00322	0.03154	0.23598	0
V284	0.0042	0.03619	0.28649	0.0139	0.15314	0	0.00504	0.01055	0	0.49049
V285	0.00433	0.11926	0.02748	0.01484	0.09243	0	0.04102	0.46199	0.00447	0.23418
V286	0.01595	0.01363	0.09011	0.05011	0.08796	0.50106	0.00089	0	0	0.24029
V287	0.01698	0.02768	0.03118	0.02054	0.10706	0.0522	0.43269	0	0	0.31168
V288	0.00569	0.01571	0.02123	0	0.00101	0.22647	0.00358	0.7181	0.00817	4e-05
V289	0.02161	0.14278	0.68247	0	0.11168	0.01103	0.00082	0.0103	0	0.01931
V290	0.00464	0.01507	0.18533	0	0.0035	0.3037	0.4561	0.01379	0.01279	0.00508
V291	0.72809	0	0.07488	0.07086	0.03196	0.07382	0.00446	0.00012	0.00489	0.01092
V292	0.02432	0	0.55521	0	0	0.42046	0	0	0	0
V293	0.0449	0	0.86007	0	0.00395	0.0136	0.00122	0.06239	0	0.01386
