CD19B	CD56NK	CD4MemoryT	CD14
V211	0.31215	0.12571	0.10792	0.45421
V212	0.38617	0.14503	0.34601	0.1228
V213	0.45211	0.13232	0.15577	0.2598
V214	0.25424	0.23116	0.18257	0.33204
V215	0.22715	0.18903	0.09503	0.48879
V216	0.07579	0.13399	0.10317	0.68705
V217	0.08071	0.44582	0.21011	0.26335
V218	0.11381	0.41199	0.17769	0.29651
V219	0.114	0.54058	0.07137	0.27405
V220	0.04894	0.66249	0.06557	0.22299
V221	0.5713	0.10695	0.08608	0.23567
V222	0.25434	0.21574	0.29749	0.23244
V223	0.07125	0.22105	0.53795	0.16976
V224	0.69215	0.10371	0.10253	0.1016
V225	0.08144	0.69853	0.1022	0.11782
V226	0.25941	0.17897	0.4429	0.11872
V227	0.56898	0.10864	0.2077	0.11469
V228	0.54235	0.15881	0.12627	0.17258
V229	0.08543	0.14357	0.63839	0.13261
V230	0.06483	0.14466	0.10295	0.68756
V231	0.0627	0.30862	0.14696	0.48172
V232	0.07246	0.55268	0.0606	0.31426
V233	0.40669	0.179	0.20689	0.20741
V234	0.06785	0.72304	0.08368	0.12544
V235	0.29725	0.16251	0.40694	0.1333
V236	0.10115	0.17337	0.55577	0.16971
V237	0.14854	0.1307	0.11226	0.6085
V238	0.13934	0.48419	0.22762	0.14885
V239	0.09044	0.38455	0.08707	0.43794
V240	0.37114	0.14309	0.34058	0.14519
V241	0.08403	0.13645	0.61602	0.16349
V242	0.13391	0.61922	0.12567	0.1212
V243	0.21837	0.1518	0.46277	0.16706
V244	0.19955	0.12579	0.49937	0.17529
V245	0.42571	0.31513	0.11077	0.14839
V246	0.10566	0.2254	0.53793	0.13101
V247	0.17666	0.1376	0.57739	0.10835
V248	0.06947	0.14991	0.11676	0.66385
V249	0.0713	0.1558	0.60944	0.16346
V250	0.55576	0.11051	0.22456	0.10917
V251	0.66837	0.13275	0.09251	0.10637
V252	0.05358	0.676	0.15856	0.11186
V253	0.27474	0.16981	0.1846	0.37085
V254	0.04991	0.73423	0.09654	0.11932
V255	0.07269	0.72045	0.06179	0.14507
V256	0.17291	0.26695	0.38388	0.17625
V257	0.31199	0.1908	0.22535	0.27186
V258	0.17143	0.30149	0.32583	0.20124
V259	0.08765	0.31843	0.44919	0.14473
V260	0.06642	0.31457	0.50278	0.11624
V261	0.44148	0.13553	0.20833	0.21465
V262	0.11184	0.16273	0.09796	0.62747
V263	0.05517	0.74937	0.0645	0.13096
V264	0.1664	0.15083	0.33492	0.34784
V265	0.07621	0.13154	0.16838	0.62388
V266	0.46939	0.34888	0.08099	0.10074
V267	0.05534	0.2484	0.24399	0.45227
V268	0.28663	0.13506	0.17602	0.4023
V269	0.05861	0.48655	0.30287	0.15197
V270	0.46352	0.13107	0.23706	0.16835
V271	0.56095	0.1559	0.10411	0.17903
