Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V29	0.00762	0.70799	0	0.02309	0	0.08474	0.04091	0.00557	0.05203	0.07804
V30	0.00915	0.01182	0.10462	0.01471	0.05036	0.27599	0.30366	0.00705	0.20593	0.0167
V31	0.01963	0.38182	0.17087	0.04181	0.0548	0.00682	0.03004	0.23629	0.04726	0.01066
V32	0.47058	0.05264	0.03357	0.00982	0.25486	0.0362	0.03671	0.00065	0.07431	0.03067
V33	0.05268	0.01079	0.24115	0.44784	0.02822	0	0.18663	0.00213	0.02452	0.00605
V34	0.00274	0.07243	0	0.00478	0.18596	0.00178	0.02151	0.00798	0.0288	0.67401
V35	0.00542	0.85195	0	0.02097	0	0.00365	0.04829	0.00349	0.06623	0
V36	0.03724	0.00403	0.04542	0	0.06996	0.01453	0.74678	0.03769	0.02053	0.02382
V37	0	0.56035	0.00555	0.01451	0.0217	0.00038	0.30777	0.0214	0.05573	0.01259
V38	0.11686	0	0.08883	0.14053	0.0474	0.00243	0.5538	0.01219	0.02183	0.01612
V39	0.07184	0	0.09099	0.13711	0.07919	0.00302	0.54147	0.02451	0.02242	0.02946
V40	0.13603	0.0333	0.57844	0.09494	0.10923	0	0	0	0.01417	0.03389
V41	0.59265	0.07412	0.06199	0.01244	0.02641	0.00551	0.01411	0.00974	0.18905	0.01398
V42	0	0.6502	0	0.01548	0.22165	0	0.01975	0	0.04663	0.04629
V43	0.13222	0.04252	0.11476	0.07847	0.20775	0.03708	0.22815	0.02263	0.11939	0.01703
V44	0.04675	0.00166	0.49855	0.082	0.02175	0.00916	0.01872	0.27851	0.03058	0.01233
V45	0.00874	0.01144	0.04502	0.0081	0.06913	0.01835	0.29497	0.0056	0.47352	0.06513
V46	0.17906	0.10851	0.06463	0.21439	0.00359	0	0.00067	0.00977	0.00734	0.41203
V47	0	0	0.04401	0	0.04986	0.0149	0.81477	0.01792	0.02035	0.0382
V48	0.01507	0.01505	0	0.00853	0	0.00459	0.0287	0	0.0624	0.86565
V49	0.20276	0	0.01197	0.01319	0.01561	0.0275	0.05391	0.64524	0.02981	0
V50	0.30595	0.19336	0.02576	0.00582	0.01944	0.4032	0.02649	0.00187	0.01811	0
V51	0.17722	0.01913	0.4975	0.08007	0.08589	0	0.00638	0.04363	0.05144	0.03874
V52	0.01882	0	0.20426	0.29723	0.03626	0	0.3887	0.01346	0.02768	0.01358
V53	0.42688	0.01328	0.11049	0.10008	0.00661	0.00239	0.01595	0.11066	0.00645	0.20721
V54	0.00675	0.04938	0.00104	0	0.19674	0.69516	0.03622	0.00516	0.00956	0
V55	0.03363	0.01864	0.1712	0.6487	0.07165	0	0.00571	0	0.02835	0.02214
V56	0.163	0.02861	0.46023	0.09117	0.08815	0.12391	4e-04	0	0.01144	0.0331
V57	0.05218	0.00921	0.50413	0.24868	0.0264	0.00487	0	0.01966	0.08797	0.0469
V58	0.02467	0.21092	0.08028	0.13625	0.01652	0.46254	0.04017	0.00033	0.02831	0
V59	0.01437	0.04408	0.04566	0	0.05426	0.01381	0.76362	0.01591	0.0244	0.0239
V60	0.71321	0.02243	0.04789	0.01161	0.07691	0.00326	0.00531	0.00535	0.1073	0.00672
V61	0.0106	0.00805	0.0404	0.02286	0.02875	0.82037	0.04638	0.01043	0.01215	0
V62	0.02343	0	0.01688	0.01349	0.01461	0.00498	0.42681	0.01459	0.02928	0.45595
V63	0.00675	0.27276	0.01233	0.00753	0.15493	0.46405	0.03943	0	0.02782	0.0144
V64	0.09283	0.00208	0.29602	0.2636	0.01208	0.01191	0.00802	0.22283	0.02257	0.06806
V65	0.08204	0.02245	0.11821	0.32743	0.02252	0.00689	0.07091	0.21282	0.10605	0.03068
V66	0	0.13121	0	0.00685	0.5641	0.02263	0.02695	0.01077	0.02378	0.21372
V67	0.03774	0.1837	0.41174	0.10806	0.0278	0.03536	0.0845	0.0037	0.06368	0.04373
V68	0.02715	0.0302	0.02546	0.00511	0.07305	0.02885	0.03409	0.30148	0.47461	0
V69	0.06679	0.01852	0.71119	0.12713	0.03376	0	0	0	0.01714	0.02546
V70	0.68501	0.01591	0.11897	0.02033	0.01927	0.0269	0.03582	0.01087	0.06692	0
V71	0.03284	0	0.00179	0.01548	0.01802	0.03598	0.07061	0.75679	0.04112	0.02736
V72	0.23905	0.03531	0.07104	0.23728	0.1512	0	0	0.00386	0.01133	0.25094
V73	0.02215	0.16371	0	0.01631	0.71495	0.01354	0.00642	0	0.01095	0.05197
V74	0.02673	0	0.02984	0.18003	0	0.03356	0.00923	0.00561	0	0.715
V75	0.03575	0.08864	0.23134	0.42532	0.0439	0.00153	0	0.00264	0.17089	0
V76	0.00789	0.01854	0.00924	0	0.0189	0.86948	0.05046	0.01162	0.01386	0
V77	0.01202	0	0.09281	0.2694	0.0309	0.25385	0.30204	0.00892	0.01911	0.01096
V78	0.00159	0.46841	0.03644	0.0162	0.02885	0.00675	0.31883	0	0.0402	0.08274
V79	0.02098	0.03373	0.09941	0.2737	0.03454	0.2681	0.01613	0.00218	0.22385	0.02738
V80	0.39709	0	0.01213	0.01616	0	0.0017	0.04146	0.0034	0.03674	0.49132
V81	0.01205	0.04318	0.0412	0.14531	0.16593	0.55569	0.02185	0.00351	0.01129	0
V82	0.06773	0.52101	0.06288	0.23547	0	0.0099	0.01321	0.04352	0.04628	0
V83	0.05053	0.05803	0.1441	0.45015	0.03528	0.00269	0.00184	0.22541	0.03197	0
V84	0.02638	0.01559	0.03249	0.02468	0.13058	0.51414	0.23632	0.00891	0.01091	0
V85	0.2194	0.0035	0.38164	0.0736	0	0	7e-04	0	0.00509	0.31608
V86	0.30176	0.00844	0.31006	0.3365	0.01766	0	0	0	0.01502	0.01055
V87	0.01866	0.06296	0.04261	0.01551	0.11406	0.02413	0.01271	0	0.70312	0.00624
V88	0.02584	0.34626	0.12936	0.45512	0.00174	0	0	0	0.04169	0
V89	0	0	0.04761	0.02422	0.05335	0.00916	0.73043	0.09215	0.02096	0.02212
V90	0.03541	0.06387	0.31603	0.06711	0	0.01745	0.00775	0	0.00521	0.48718
V91	0.07519	0.01072	0.69827	0.11895	0.03983	0	0	0	0.02146	0.03557
V92	0	0	0.04464	0	0.0576	0.0159	0.77975	0.01696	0.05966	0.02549
V93	0.01201	0.05838	0.09518	0.00986	0.07516	0.01631	0.26469	0.01881	0.43771	0.01188
V94	0.7888	0.00659	0.07152	0.01381	0.01429	0.02532	0.02601	0.0342	0.00837	0.01109
V95	0	0	0.0292	0	0.05764	0.01744	0.57265	0.2757	0.03282	0.01454
V96	0.05339	0.12538	0.35051	0.386	0.01629	0.00472	0	0.00579	0.0442	0.01371
V97	0	0	0.03632	0	0.038	0.00621	0.74156	0.01556	0.01963	0.14271
V98	0.00845	0.31244	0.00976	0.06085	0.16362	0.02009	0.05685	0.07479	0.15199	0.14114
V99	0.56842	0.0119	0.05822	0.00841	0.04013	0.00684	0.08123	0.01229	0.2041	0.00847
V100	0.21046	0.0217	0.08699	0.19378	0.04715	0.29351	0.02536	0.00397	0.10653	0.01054
V101	0	0	0	0.00044	0	0.0782	0.17992	0.03391	0	0.70753
V102	0.04634	0.23581	0.00749	0.0034	0.09218	0.2964	0.17233	0.09883	0.03049	0.01672
V103	0.09688	0.04053	0.04716	0.01374	0.07512	0.02281	0.01228	0.00828	0.66689	0.0163
V104	0.07611	0.00898	0.70809	0.1146	0.02916	0	0	0	0.03789	0.02517
V105	0.34921	0	0.11054	0.02414	0.01812	0.14511	0.03064	0.303	0.01925	0
V106	0.02866	0.6655	0.16278	0.04752	0	0.01487	0.02222	0	0.05351	0.00494
V107	0.26158	0.23907	0.02177	0.02037	0.26429	0.0167	0.01655	0.02742	0.12249	0.00976
V108	0.01493	0	0.03188	0.14035	0	0.38737	0.02388	0.02404	0.00743	0.37013
V109	0.00774	0.03952	0.01109	0.00542	0.02603	0.82445	0.05556	0.01037	0.01983	0
V110	0	0.16136	0	0.00817	0.7064	0.00025	0.00422	0.05516	0.01315	0.05127
V111	0	0	0.03938	0.00376	0.13841	0.00498	0.73753	0.01478	0.01988	0.04127
V112	0	0	0.02912	0	0.03131	0.00707	0.61703	0.01267	0.05205	0.25075
V113	0.02873	0.02	0.02865	0.00354	0.05209	0.07516	0.03459	0.02421	0.53977	0.19327
V114	0.03275	0.04373	0.05316	0.00786	0.07928	0.02514	0.01399	0.00817	0.71768	0.01824
V115	0.00038	0.84754	0	0.02417	0	0	0.05021	0	0.0777	0
V116	0.44288	0.08793	0.03729	0.01136	0.01269	0.01912	0.04199	0.3276	0.01915	0
V117	0.00251	0	0.05027	0	0.05203	0.0062	0.82297	0.0183	0.0209	0.02683
V118	0.03018	0.00643	0.01053	0	0.0191	0.84762	0.05617	0.01886	0.0111	0
V119	0.02846	0.03067	0.14577	0.49104	0.02956	0.17285	0.01448	0.00173	0.08544	0
V120	0.62238	0.00783	0.22055	0.03671	0.01534	0.07705	0.00544	0.0027	0.00527	0.00674
V121	0.05019	0.09489	0.23416	0.03947	0.04398	0.11005	0.32108	0.01452	0.02305	0.06861
V122	0.01858	0.04038	0.13974	0.01744	0.07282	0.07116	0.15349	0.00079	0.46366	0.02193
V123	0.01315	0.07067	0	0.0128	0.39549	0.01663	0.03222	0.39186	0.04975	0.01743
V124	0.67521	0.05049	0.03748	0.01107	0.00614	0.00657	0.02401	0.17867	0.01035	0
V125	0.01332	0.17751	0.08804	0.04067	0.02399	0.13794	0.06149	0.4156	0.04144	0
V126	0	0.20646	0	0.0101	0.66023	0.00043	0.00496	0.03968	0.04159	0.03655
V127	0.04157	0.01143	0.49611	0.07446	0.03953	0.00037	0.21101	0	0.09138	0.03414
V128	0.03222	0.21152	0.33951	0.06353	0.26664	0.04042	0.00143	0	0.02139	0.02334
V129	0.03485	0.1008	0.10491	0.21685	0.12057	0.01597	0	0	0.37707	0.02899
V130	0.04077	0.00886	0.41998	0.07003	0.02001	0.01317	0.02672	0.36441	0.02791	0.00814
V131	0.05564	0.387	0.34775	0.1231	0.00859	0.00147	0.01263	0	0.05893	0.00489
V132	0.09692	0	0.04743	0	0.10426	0.00787	0.62105	0.08609	0.01516	0.02123
V133	0.01251	0.02601	0.05008	0.17717	0.02362	0.1345	0.10443	0.44012	0.03156	0
V134	0.02857	0.06722	0.17931	0.07186	0.22019	0	0.16994	0.00203	0.02042	0.24046
V135	0.02443	0.22234	0.1679	0.03134	0.05897	0.01194	0.02792	0	0.44995	0.00522
V136	0.0101	0.6003	0.02069	0.15192	0	0	0.01463	0	0.04538	0.15698
V137	0	0.00646	0.04272	0.00353	0.0696	0.31757	0.47955	0.01283	0.0601	0.00762
V138	0.00955	0.01603	0.03222	0.00056	0.0398	0.00564	0.54741	0.01045	0.03896	0.2994
V139	0.58136	0.0317	0.05248	0.01501	0.08483	0.07479	0.00706	0.00401	0.14877	0
V140	0.06538	0.01355	0.34513	0.44549	0.04745	0.03608	0	0	0.0209	0.02602
V141	0.04762	0.0089	0.17846	0.67076	0.02241	0.00675	0	0	0.02554	0.03956
V142	0.00333	0	0.09573	0.18918	0.04044	0.00189	0.59552	0.01258	0.01971	0.04162
V143	0.00462	0.81245	0	0.06697	0	0.00257	0.02793	0	0.08546	0
V144	0	0	0.03563	0.00136	0.0409	0.32921	0.53883	0.03055	0.01625	0.00727
V145	0.06128	0.09737	0.13408	0.46964	0.01827	0.02303	0	0.15958	0.03675	0
V146	0.03973	0.00158	0.40479	0.06817	0.00704	0.01649	0.05158	0.09565	0.01537	0.29959
V147	0.016	0.04367	0.01603	0.01443	0.17367	0.01537	0.01215	0.02038	0.43678	0.25152
V148	0.02969	0.05205	0.04228	0.00418	0.07697	0.07184	0.05157	0.00061	0.66788	0.00292
V149	0.03107	0.01954	0.14929	0.53492	0.02569	0	0	0.09214	0.14205	0.00531
V150	0.07563	0.02017	0	0.0063	0.05572	0.00853	0.02376	0.00456	0.01733	0.788
V151	0.01834	0	0	0.01361	0	0.07146	0.02177	0	0	0.87482
V152	0.0068	0	0	0.00586	0.01574	0.03172	0.07158	0.68431	0.03286	0.15112
V153	0	0.14939	0	0.00813	0.70259	0.00146	0.00575	0.07906	0.01395	0.03968
V154	0.10686	0.01721	0.51398	0.30535	0.02246	0.00303	0	0	0.01906	0.01206
V155	0.05922	0.00136	0.0149	0.00332	0.0328	0.12982	0.05037	0.48453	0.22094	0.00275
V156	0.12551	0.03332	0.16874	0.03433	0.02712	0.44194	0.04975	0.0379	0.08122	0.00016
V157	0.00653	0.46842	0.00853	0.05438	0.17626	0.20276	0.0223	0	0.05224	0.00857
V158	0.27183	0.55596	0.01485	0.02768	0.03898	0	0.03158	0.02032	0.0388	0
V159	0.04539	0.087	0.20013	0.07331	0.29425	0.02192	0.01282	0.06835	0.01099	0.18585
V160	0.01607	0.85891	0	0.02186	0	0	0.03077	0	0.0724	0
V161	0.03783	0.0097	0.18633	0.69442	0.02711	0	0	0	0.03949	0.00512
V162	0.00519	0	0	0.01322	0	0.00436	0.02292	0.00023	0	0.95407
V163	0.14161	0.01672	0.64162	0.10395	0.02282	0.00912	0	0.00885	0.01468	0.04063
V164	0.06545	0.0081	0.70611	0.11974	0.02681	0.00909	0.00674	0	0.02217	0.0358
V165	0.03372	0.00241	0.24594	0.05202	0	0	0.01077	0.00684	0.00465	0.64365
V166	0.07424	0.10932	0.13702	0.50042	0.01272	0.00327	0.00399	0.05667	0.06428	0.03808
V167	0.81468	0.0119	0.05955	0.0181	0.02598	0.00135	0.00637	0.00708	0.05499	0
V168	0.06884	0.02226	0.01499	0.00078	0.02909	0.29669	0.05527	0.33129	0.1703	0.01049
V169	0.01564	0	0.02803	0.15082	0	0.17078	0.0161	0.01328	0	0.60534
V170	0.03292	0.03383	0.04633	0.00679	0.08382	0.02644	0.01384	0.00016	0.75092	0.00494
V171	0.02439	0.00889	0.22599	0.08706	0.05395	0.38557	0.0617	0.0456	0.09901	0.00783
V172	0	0.00839	0.0457	0	0.0599	0.14894	0.65246	0.02236	0.04463	0.01762
V173	0.01023	0	0.02042	0	0.0096	0.02173	0.52144	0.01115	0.02581	0.37962
V174	0.03334	0.09552	0.2461	0.35936	0.11418	0.01515	0	0.00679	0.02021	0.10936
V175	0.75711	0.00933	0.14336	0.02629	0.02511	0	0.02264	0.01063	0.00551	0
V176	0.19888	0.00504	0.01973	0	0.02784	0.66765	0.0353	0.00852	0.03705	0
V177	0.65602	0.00805	0.05737	0.09583	0.00392	0	0.00329	0.01609	0.00751	0.15192
V178	0.21244	0.01041	0.02403	0.02371	0.06447	0.56919	0.03747	0.00694	0.00276	0.0486
V179	0.16895	0.1258	0	0.01951	0.6306	0	0	0	0.00799	0.04717
V180	0.45505	0.12298	0.10493	0.27774	0.01431	0.0018	0.00028	0.00089	0.02202	0
V181	0.04734	0.16582	0.52892	0.08724	0.04091	0.00174	0.07478	0	0.02415	0.02911
V182	0.00615	0.05876	0	0.03607	0.33649	0.04277	0.03305	0.39258	0.06891	0.02522
V183	0.03496	0.16849	0.13783	0.49772	0.01556	0.00067	0.11087	0	0.0339	0
V184	0.19897	0.00807	0.01591	0.01067	0.00364	0.53077	0.03437	0.03275	0.00016	0.16468
V185	0.5886	0.00892	0.08485	0.1645	0.01999	0.00157	0.00248	0.07327	0.05464	0.00118
V186	0.75791	0.01707	0.07419	0.09462	0.02033	0	0.01329	0.0118	0.01079	0
V187	0.69455	0.00889	0.1355	0.03049	0.01575	0.00081	0.01061	0.00976	0.05118	0.04246
V188	0.08458	0.21872	0.00248	0.07398	0.53079	0	0.01291	0.00292	0.02218	0.05144
V189	0.77961	0.0086	0.06928	0.07219	0.01379	0.01141	0.00446	0.01206	0.00932	0.01927
V190	0.01633	0.05241	0.03387	0.00418	0.14221	0.1191	0.01517	0	0.61208	0.00465
V191	0.03183	0.07031	0.12214	0.32786	0.3528	0	0.03079	0.01533	0.01799	0.03094
V192	0.00929	0.03719	0	0.01103	0.14952	0.00792	0.01523	0.00871	0	0.76111
V193	0.10707	0.03164	0.21534	0.28305	0.13079	0	0.12472	0.05599	0.03043	0.02097
V194	0.00459	0.00103	0.01985	0.00315	0.02791	0.70355	0.20614	0.02031	0.01346	0
V195	0.0295	0.03858	0.03904	0	0.11356	0.12921	0.55201	0.04672	0.0234	0.02798
V196	0.70032	0.01664	0.08927	0.16498	0.01306	0	0	0.0056	0.00857	0.00157
V197	0.02937	0.01809	0.06186	0.18748	0.04823	0.0194	0.04359	0.37367	0.2183	0
V198	0.00551	0.11176	0.00678	0.01549	0.5172	0.23161	0.0331	0	0.05324	0.02531
V199	0.03092	0.05841	0.03883	0.02666	0.21389	0.0068	0.14832	0	0.00613	0.47003
V200	0	0.06608	0.0091	0.00345	0.41179	0.11114	0.26137	0.08439	0.01251	0.04016
V201	0.23836	0.05699	0.04449	0.00426	0.05317	0.01376	0.11571	0.00978	0.4122	0.05128
V202	0.04651	0.29654	0.38976	0.09404	0.01712	0	0.08074	0	0.06485	0.01045
V203	0.03634	0.08109	0.35072	0.18181	0.04262	0.00827	0.09716	0	0.16779	0.03419
V204	0.03339	0.21198	0.27188	0.28631	0.01944	0.07677	0.00309	0.04917	0.04799	0
V205	0.05384	0.04935	0.04851	0	0.05861	0.02576	0.59535	0.06314	0.08896	0.01648
V206	0.30593	0.01148	0.48938	0.08089	0.03763	0	0.00146	0	0.01054	0.06271
V207	0.02678	0.16252	0.01711	0.0717	0.02145	0.00321	0.02048	0	0.16044	0.51632
V208	0.01119	0.00885	0.03376	0.04884	0.03299	0.74846	0.03936	0.0093	0.06725	0
V209	0.04459	0.14273	0.06026	0.02417	0.66214	0.00284	0	0	0.01098	0.05228
V210	0.06619	0.11533	0.04312	0.01868	0.54385	0.01009	0.01447	0.10288	0.03019	0.05519
V211	0.05125	0.07272	0.56335	0.08967	0.03508	0.00588	0.06451	0.02326	0.0641	0.03018
V212	0.11085	0.09676	0.02281	0.00634	0.03887	0.02305	0.04324	0.32594	0.33216	0
V213	0.13156	0.02721	0.01495	0.01075	0.15471	0.58802	0.04477	0.01221	0.00478	0.01103
V214	0	0.03986	0.0159	0	0.26414	0.03672	0.49951	0.00614	0.01177	0.12597
V215	0	0	0.04511	0	0.05138	0.01504	0.82223	0.01825	0.0214	0.0266
V216	0.00095	0.71514	0	0.02118	0.16543	0	0.03091	0	0.05486	0.01154
V217	0.03236	0.23528	0.04194	0.08798	0.15504	0.23609	0.02074	0.03716	0.03634	0.11708
V218	0.03644	0	0.01769	0	0.03402	0.59456	0.24839	0.01207	0.00857	0.04827
V219	0.00919	0	0.01906	0.06575	0.0224	0.03185	0.13539	0.67698	0.03937	0
V220	0.02621	0.02939	0.11291	0.34017	0.04793	0.00827	0	0.05617	0.37895	0
V221	0.17052	0.10632	0.28353	0.05422	0.02882	0.00405	0.03713	0.06337	0.14418	0.10784
V222	0.06866	0.0071	0.62191	0.09724	0.02473	0.14848	0.00055	0	0.01475	0.01657
V223	0.05845	0.00642	0.64023	0.09943	0.03446	0.06313	0.05976	0	0.01564	0.02248
V224	0.05394	0.01908	0.55638	0.13487	0.03237	0.00887	0	0.0538	0.12348	0.0172
V225	0.04102	0.00351	0.34648	0.3385	0.01766	0.01822	0.00247	0.19201	0.02626	0.01387
V226	0.00799	0.75048	0	0.01887	0	0.00158	0.04522	0.11428	0.06159	0
V227	0.05203	0.04271	0.5542	0.0984	0.20312	0	0	0	0.02014	0.0294
V228	0.03075	0.62879	0.0485	0.03489	0.00134	0.00261	0.0395	0.11346	0.0982	0.00197
V229	0.64547	0.01241	0.04054	0.00563	0.00841	0.22767	0.03381	0.02515	0.00092	0
V230	0.01854	0	0.08003	0.31576	0	0.0047	0.11598	0.00212	0.01822	0.44464
V231	0.03754	0.28449	0.02646	0.02396	0.0425	0.11183	0.02208	0.00314	0.4413	0.0067
V232	0.04568	0.38288	0.36503	0.07051	0.01239	0.00445	0.01398	0.05162	0.03725	0.0162
V233	0.00923	0.11866	0	0.03965	0.57245	0.01198	0	0	0.20275	0.04528
V234	0.01233	0.0349	0.01554	0.00371	0.22207	0.01751	0.28057	0.36238	0.02419	0.02678
V235	0.04797	0.01696	0.37322	0.06199	0.01806	0.01353	0.04243	0.37108	0.02649	0.02826
V236	0.03095	0.01743	0.24928	0.25542	0.02861	0.36831	0.01583	0.00054	0.03364	0
V237	0.05983	0.0611	0.35865	0.18274	0.25291	0.02448	0	0.01698	0.02162	0.02169
V238	0.03125	0.0502	0.30529	0.05274	0.03896	0.0156	0.04057	0.42009	0.02994	0.01537
V239	0.04609	0.16315	0.11681	0.44431	0.03319	0.01555	0.02598	0	0.03168	0.12323
V240	0.06466	0	0.04206	0	0.04458	0.25259	0.52327	0.01383	0.01596	0.04306
V241	0.22202	0.00983	0.15441	0.52441	0.02902	0.01734	0	0.02039	0.0199	0.00267
V242	0.034	0.03112	0.06397	0.04907	0.0789	0.03317	0.01062	0	0.69535	0.00379
V243	0.03025	0.01702	0.06245	0.12237	0.05042	0.08752	0.06017	0.0013	0.4467	0.12181
V244	0.04462	0	0.33409	0.05104	0.03941	0.00321	0.43849	0.03868	0.02704	0.02342
V245	0.17462	0.14629	0.15794	0.02409	0.01187	0.41839	0.03348	0.01931	0.014	0
V246	0	0.20607	0.03103	0.00241	0.04866	0.00445	0.62407	0.00876	0.05637	0.01818
V247	0.06612	0.02591	0.70931	0.11486	0.02606	0	0	0	0.02248	0.03526
V248	0.49513	0.06232	0.05649	0.00991	0.03531	0.02035	0.1621	0.14095	0.01744	0
V249	0.06398	0.01977	0.57168	0.09343	0.08207	0	0	0	0.02206	0.14701
V250	0.02887	0.05442	0.07549	0.27126	0.0302	0.27206	0.03754	0.19675	0.02433	0.00909
V251	0.56471	0.1759	0.03686	0.03662	0.07357	0.00142	0.00992	0.04816	0.04889	0.00395
V252	0.06814	0.53409	0.00728	0.05266	0	0.21686	0.04017	0.03887	0.04194	0
V253	0.03594	0.0194	0.31481	0.05395	0.05713	0.09083	0.01439	0	0.40425	0.00929
V254	0.00424	0.1436	0	0.05232	0.66733	0.00291	0	0	0.00959	0.12001
V255	0	0.15728	0	0.00437	0.77769	0	0.00538	0	0.01163	0.04366
V256	0.03701	0.01811	0.183	0.68741	0.01802	0.02446	0	0	0.028	0.00399
V257	0.40128	0.00722	0.34982	0.07841	0.01849	0.11818	0.01577	0	0.00826	0.00257
V258	0	0.12906	0	0.00972	0.64297	0	0.01295	0	0.00499	0.20031
V259	0.08067	0.02083	0.02666	0.10052	0.15771	0.01896	0.06677	0.48742	0.02808	0.01238
V260	0.00793	0.22547	0.003	0.01307	0.0041	0.02631	0.06211	0.60263	0.05539	0
V261	0.20994	0.01281	0.03568	0	0.04292	0.25995	0.35016	0.01102	0.05461	0.02292
V262	0.0114	0.46838	0.07377	0.03007	0.0039	0.3073	0.03304	0.00571	0.0375	0.02893
V263	0.41815	0.40476	0.01914	0.01743	0.01644	0.004	0.05585	0	0.0259	0.03834
V264	0.03739	0.0516	0.12357	0.48934	0.24396	0.0085	0.00282	0	0.02209	0.02074
V265	0.03371	0.30101	0.07145	0.25345	0.00147	0.01827	0.14825	0	0.03615	0.13623
V266	0.02267	0.71078	0.08065	0.03627	0	0	0.03336	0.00438	0.1119	0
V267	0.00352	0.18864	0	0.02888	0	0.01256	0.02302	0	0.00448	0.73891
V268	0.00946	0.36884	0.02432	0.12772	0.35169	0	0.01805	0.00183	0.05941	0.03868
V269	0.06669	0.00961	0.32622	0.53065	0.02909	0	0	0.00148	0.03494	0.00131
V270	0.0172	0.15313	0	0.00534	0.75983	0	0	0	0.01027	0.05423
V271	0.05173	0.04048	0.18444	0.02733	0.09979	0.02508	0.041	0	0.51965	0.01049
V272	0.02448	0.19578	0.06263	0.02115	0.02819	0.16504	0.05681	0.15207	0.20045	0.09339
V273	0.01509	0.01652	0.06249	0.18241	0.07854	0.60425	0.02283	0.00563	0.01224	0
V274	0.08857	0.01117	0.0466	0.03322	0	0.14693	0.02309	0.03778	0.01647	0.59616
V275	0	0.20372	0	0.00747	0.46068	0.05139	0.00867	0	0.00806	0.26001
V276	0.0295	0.11694	0.10278	0.34484	0.0589	0	0.12989	0.01381	0.1044	0.09894
V277	0.05346	0.22555	0.39533	0.26875	0.01925	0	0	0	0.03113	0.00653
V278	0.12627	0.01264	0.01409	0.01901	0	0.00101	0.02409	0	0	0.80289
V279	0.02029	0.1823	0.07268	0.243	0.20571	0.00468	0.23133	0	0.02579	0.01421
V280	0.09709	0.02379	0.04554	0.05641	0.149	0.22481	0.29358	0.07412	0.01819	0.01748
V281	0.00945	0.044	0.02218	0.00647	0.0259	0.68292	0.05671	0.01425	0.01411	0.12401
V282	0.03688	0.01765	0.18165	0.67555	0.01929	0	0	0.01909	0.04571	0.00417
V283	0.08422	0.08894	0.03743	0.0695	0.43869	0.04634	0.00158	0.01547	0.19418	0.02366
