Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V166	0.03819	0.0848	0.08002	0.58959	0.01638	0.00682	0.02859	0.09627	0.0414	0.01793
V167	0.9228	0	0	0	0	0	0	0.00075	0.07645	0
V168	0.06196	0.00267	0.02576	0	0.00038	0.2364	0.01424	0.48064	0.17198	0.00596
V169	0	0	0.08439	0.17222	0.10109	0.19379	0.01526	0.0163	0	0.41694
V170	0.04203	0.00051	0.03211	0.01701	0.00125	0.0034	0.01001	0	0.89369	0
V171	0.01467	0	0.29218	0.02794	0.00872	0.4081	0.05798	0.06357	0.12685	0
V172	0.00145	0.04201	0.02033	0	0	0.32612	0.52983	0.02137	0.05889	0
V173	0.00754	0.02171	0.03043	0	0.04134	0.1511	0.44322	0.00907	0.0275	0.26808
V174	0.00618	0.05367	0.295	0.37172	0.16229	0.02149	0.01714	0.02107	0	0.05143
V175	0.87336	0	0.10436	0	0	0.00366	0.00682	0.0118	0	0
V176	0.16159	0	0.0094	0	0	0.72005	0.05135	0	0.05506	0.00255
V177	0.74468	0	0.03369	0.06396	0.01862	0	0	0.02285	0	0.11619
V178	0.17652	0	0.03332	0.00589	0.05772	0.64153	0.04864	0	0	0.03637
V179	0.14243	0	0.05483	0	0.80274	0	0	0	0	0
V180	0.45046	0.10221	0.06011	0.34762	0.01752	0.00833	0.01219	0.00156	0	0
V181	0.04818	0.11726	0.69716	0	0.0609	0.01953	0.05514	0	0.00184	0
V182	0.017	0	0.05605	0.00479	0.34541	0	0	0.56197	0.01479	0
V183	0.00537	0.14263	0.07112	0.60941	0.01933	0.03632	0.11251	0.00331	0	0
V184	0.16628	0	0.02771	0	0.01563	0.60456	0.03901	0.0344	0	0.1124
V185	0.61489	0	0.03621	0.16921	0	0	0	0.13114	0.04855	0
V186	0.88176	0.00199	0.03131	0.05768	0	0.00403	0.00755	0.01568	0	0
V187	0.78474	0	0.10986	0	0	0	0	0.01065	0.06745	0.02731
V188	0.06664	0.06727	0.07345	0.04008	0.72135	0	0.00841	0.02123	0	0.00158
V189	0.90493	0	0.03148	0.01873	0	0.01666	0	0.01476	0	0.01345
V190	0.02594	0.00227	0.03548	0.00938	0.07823	0.08633	0.01284	0	0.74953	0
V191	0.00949	0.00035	0.13576	0.34877	0.42632	0.00585	0.03987	0.03359	0	0
V192	0	0	0.07826	0	0.41147	0	0	0.01743	0	0.49284
V193	0.08375	0.01523	0.25075	0.2917	0.12473	0.02372	0.10249	0.10165	0.00598	0
V194	0	0	0.01717	0.0043	0	0.77333	0.17791	0.00476	0.02253	0
V195	0.03297	0.05354	0.02408	0	0.08124	0.27645	0.44137	0.07376	0.01081	0.00577
V196	0.78759	0	0.03355	0.17379	0	0.00127	0.00071	0.00309	0	0
V197	0.02866	0.00763	0.05286	0.17486	0.00685	0	0	0.52242	0.20672	0
V198	0.00127	0	0.06727	0	0.62895	0.23685	0.03224	0	0.03342	0
V199	0.01641	0.00332	0.12501	0	0.42071	0.03406	0.10369	8e-04	0	0.296
V200	0.00289	0	0.03908	0	0.48717	0.15689	0.17493	0.13905	0	0
V201	0.21774	0.02858	0.02734	0	0.01067	0.02124	0.07388	0.00875	0.59294	0.01886
V202	0.04645	0.22899	0.54095	0	0.06495	0.01129	0.05662	0.01035	0.04039	0
V203	0.03024	0.05552	0.45741	0.1048	0.01393	0.0279	0.07824	0	0.22988	0.00207
V204	0.01473	0.15246	0.33456	0.26259	0.04201	0.0777	0.01261	0.09306	0.01027	0
V205	0.06268	0.07324	0.02024	0	0	0.15794	0.4688	0.10514	0.11197	0
V206	0.31045	0	0.65436	0	0.01379	0	0	0	0	0.02141
V207	0.01248	0.10811	0.09054	0.06068	0.18812	0	0.00521	0	0.2011	0.33376
V208	0	0	0.03752	0.05302	0	0.74932	0.06139	0	0.09601	0.00274
V209	0.03469	0	0.13948	0	0.82328	0.00254	0	0	0	0
V210	0.05503	0	0.10682	0	0.66276	0	0	0.17355	0	0.00184
V211	0.05301	0.03952	0.70915	0	0.01251	0.01488	0.04301	0.05412	0.0738	0
V212	0.10077	0.04308	0.02726	0	0.01194	0	0	0.46088	0.35606	0
V213	0.1014	0	0.03221	0	0.16281	0.63749	0.05652	0.00115	0	0.00841
V214	0	0.02146	0.0249	0	0.33428	0.15723	0.39462	0.00876	0	0.05875
V215	0.00035	0.03497	0.00335	0	0	0.22073	0.70089	0.01384	0.02588	0
V216	0.00623	0.49806	0.04105	0	0.43297	0	0	0.02169	0	0
V217	0.01764	0.139	0.0965	0.06931	0.27823	0.25207	0.01822	0.06523	0	0.06378
V218	0.02221	0.00026	0.01916	0	0.00092	0.69681	0.2082	0	0.01749	0.03495
V219	0.02376	0	0.03412	0.04248	0	0	0.0185	0.88115	0	0
V220	0.01531	0.01094	0.05796	0.36438	0	0	0.01354	0.0771	0.46076	0
V221	0.16295	0.06295	0.36947	0	0.04088	0	0.01193	0.1165	0.18218	0.05315
V222	0.06034	0	0.76421	0	0	0.16471	0.0074	0	0.00334	0
V223	0.05542	0	0.80139	0	0	0.087	0.0495	0	0.00668	0
V224	0.05092	0	0.69785	0	0	0	0	0.10001	0.15122	0
V225	0.0232	0	0.38087	0.28529	0	0.00146	0.00254	0.30663	0	0
V226	0.0195	0.53938	0.02173	0	0.2077	0	0	0.21169	0	0
V227	0.04905	0	0.71576	0	0.22962	0	0	0	0.00556	0
V228	0.0348	0.45516	0.09981	0	0.1746	0	0	0.21272	0.0216	0.00131
V229	0.65886	0	0	0	0	0.28798	0.0258	0.02736	0	0
V230	0	0.01064	0.08576	0.40812	0.06163	0.03261	0.10327	0.00133	0	0.29663
V231	0.04093	0.1699	0.04009	0.01817	0.06237	0.09268	0.01166	0.00603	0.55817	0
V232	0.04468	0.2709	0.47759	0	0.09868	0	0	0.10816	0	0
V233	0.00922	0	0.07063	0.01205	0.66585	0.00553	0.00377	0	0.23294	0
V234	0.0241	0.00396	0.03181	0	0.21849	0.02447	0.14167	0.5555	0	0
V235	0.05039	0	0.40094	0	0	0	0	0.54867	0	0
V236	0.00715	0.00369	0.28133	0.23911	0	0.39483	0.043	0	0.0309	0
V237	0.04561	0.00013	0.50111	0.07675	0.30292	0.02661	0.00367	0.04319	0	0
V238	0.03784	0.01672	0.32618	0	0.02139	0	0	0.59787	0	0
V239	0.01314	0.12579	0.08303	0.54266	0.08744	0.03064	0.04534	0.00097	0	0.07099
V240	0.06278	0.01481	0.0192	0	0	0.42612	0.43038	0.00476	0.02081	0.02115
V241	0.1685	0.01449	0.08015	0.64833	0	0.03269	0.02161	0.03423	0	0
V242	0.03979	0.00024	0.04498	0.05411	0	0.0111	0.01025	0	0.83952	0
V243	0.02721	0.00182	0.05354	0.1345	0.01181	0.07907	0.0468	0	0.59032	0.05492
V244	0.05039	0.00369	0.41268	0	0	0.10171	0.34426	0.06826	0.019	0
V245	0.15447	0.09409	0.19231	0	0.02066	0.47826	0.03626	0.02395	0	0
V246	0.00446	0.21855	0.01201	0	0.04052	0.15269	0.51526	0.0114	0.04487	0.00025
V247	0.06847	0	0.91287	0	0	0	0	0	0.01865	0
V248	0.51566	0.04533	0.00665	0	0.01921	0.03994	0.10502	0.26819	0	0
V249	0.05844	0	0.75706	0	0.09942	0	0	0	0.01509	0.06998
V250	0.01103	0.03361	0.05613	0.29363	0.016	0.25306	0.03274	0.29895	0	0.00485
V251	0.60215	0.1272	0.01206	0	0.13878	0	0	0.09423	0.02556	3e-05
V252	0.05782	0.40516	0.03839	0.02847	0.13396	0.2399	0.01973	0.07656	0	0
V253	0.03983	0	0.34359	0	0	0.07493	0.01265	0	0.52901	0
V254	0	0	0.08914	0.01573	0.85634	0.00371	0	0	0	0.03509
V255	0.00115	0	0.05169	0	0.93577	0	0.00103	0.01035	0	0
V256	0	0.02283	0.07967	0.81264	0	0.04673	0.03247	0.00078	0.00488	0
V257	0.39513	0	0.44579	0	0	0.14521	0.01387	0	0	0
V258	0	0	0.05992	0	0.84904	0	0.00653	0	0	0.08451
V259	0.06637	0	0.04783	0.06899	0.13706	0	0	0.67975	0	0
V260	0.02412	0.12131	0.02875	0	0.03864	0	0	0.78718	0	0
V261	0.20531	0.0195	0.00077	0	0	0.39678	0.29002	0.00238	0.07446	0.01078
V262	0.00483	0.34137	0.12639	0	0.12996	0.3401	0.02237	0.01519	0	0.0198
V263	0.43777	0.34055	0	0	0.15278	0.01206	0.02822	0.00128	0	0.02734
V264	0.00376	0.00973	0.0851	0.56501	0.2798	0.02058	0.03512	0.00089	0	0
V265	0.01518	0.25169	0.06911	0.31031	0.09014	0.05562	0.12053	0.00298	0	0.08444
V266	0.02709	0.54681	0.14377	0	0.20064	0	0.00154	0.03308	0.04708	0
V267	0	0.16453	0.08232	0.00055	0.21302	0.00434	0	0	0	0.53524
V268	0.00284	0.20957	0.08277	0.11123	0.55055	0	0.01271	0.02182	0.00391	0.0046
V269	0.03108	0.0097	0.32176	0.58573	0	7e-04	0.01956	0.01183	0.01963	0
V270	0.0194	0	0.05106	0	0.92019	0	0	0.00934	0	0
V271	0.05426	0.00333	0.19357	0	0.03525	0.01431	0.02514	0	0.67413	0
V272	0.02629	0.11933	0.10246	0	0.06399	0.14425	0.02205	0.24796	0.22504	0.04864
V273	0	0	0.04983	0.20493	0.05766	0.62315	0.05452	0	0.00991	0
V274	0.06932	0	0.14321	0	0.12755	0.16577	0.00727	0.06591	0	0.42096
V275	0	0.05863	0.05845	0	0.69558	0.0489	0.00019	0.0078	0	0.13046
V276	0.00978	0.09221	0.07472	0.42071	0.07766	0.0273	0.1122	0.02502	0.10913	0.05127
V277	0.03908	0.17003	0.52685	0.19825	0.05036	0	0.00469	0.01074	0	0
V278	0.11068	0.01041	0.10471	0	0.17252	0	0	0	0	0.60168
V279	0.00695	0.12444	0.06369	0.28474	0.27253	0.05948	0.18321	0.00495	0	0
V280	0.08525	0.01117	0.05526	0.0437	0.14168	0.3136	0.22714	0.12091	0	0.00128
V281	0	0.01549	0.04928	0	0.04391	0.72472	0.06781	0.00071	0.01556	0.08252
V282	0	0.02302	0.07933	0.80289	0	0.00105	0.02795	0.03658	0.02919	0
V283	0.0687	0	0.08982	0.04071	0.50251	0.0356	0.00456	0.03004	0.22806	0
V284	0.00647	0	0.2947	0	0.14327	0	0	0.00594	0	0.54962
V285	0.01667	0.09572	0.04934	0	0.10703	0	0.02615	0.41691	0	0.28818
V286	0.01071	0	0.12126	0.02221	0.07375	0.45889	0.03527	0	0	0.27792
V287	0.01514	0.02145	0.03419	0	0.07745	0.12965	0.37604	0.00672	0	0.33935
V288	0.02751	0.00688	0.04493	0	0	0.20647	0.00638	0.70783	0	0
V289	0.04717	0.12175	0.69654	0	0.11429	0	0	0.00584	0	0.0144
V290	0.00842	0.02557	0.1814	0	0	0.34848	0.40563	0.0174	0.01087	0.00223
V291	0.81565	0	0.09199	0.00794	0.00469	0.07179	0.00619	0.00174	0	0
V292	0.04199	0	0.55928	0	0	0.3708	0.02337	0	0.00457	0
V293	0.08222	0	0.8559	0	0	0	0	0.05083	0.00452	0.00654
V294	0.05813	0.17223	0.20968	0	0.05822	0.01108	0.04961	0.00915	0.43189	0
V295	0.05985	0.03479	0.74099	0	0.01922	0.01482	3e-04	0.08755	0	0.04249
V296	0.01647	0.0099	0.13303	0.12698	0.26656	0.00427	0.01772	0.13077	0.29429	0
V297	0.20581	0.03594	0.04714	0	0.2023	0.00508	0.03742	0.00894	0	0.45737
V298	0	0.02184	0.10998	0.78275	0	0.01379	0.03896	0.01298	0.01971	0
V299	0.30515	0	0.00644	0	0.11908	0.52381	0.03138	0	0	0.01413
V300	0.01211	0	0.06797	0.20137	0.17375	0	0.00328	0.54153	0	0
V301	0.0277	0	0.03196	0	0	0	0	0.94033	0	0
V302	0.20784	0	0.09254	0	0	0	0	0.69962	0	0
V303	0.00884	0.41735	0.14785	0	0.14443	0.26409	0.01683	0	0	0.00061
V304	0.11985	0	0.01252	0	0	0	0	0.86762	0	0
V305	0.04116	0	0.43189	0	0.41276	0.05778	0.00106	0.00606	0	0.04928
V306	0	0.00398	0.04774	0.34069	0	0.44502	0.0547	0.06268	0.04518	0
V307	0.00216	0.08367	0.0584	0	0.85578	0	0	0	0	0
V308	0.00829	0.62963	0.06031	0.00509	0.232	0.01796	0.01065	0.03531	0	0.00077
V309	0.00379	0.11935	0.05854	0	0.81229	0	0	5e-05	0.00597	0
V310	0.21753	0.01603	0.04361	0	0.56674	0.01931	0	0.10153	0	0.03525
V311	0.91945	0	0	0	0	0	0	0.08055	0	0
V312	0.01612	0	0.17238	0	0.11877	0.00013	0	0.23471	0	0.4579
V313	0.00747	0	0.02274	0	0	0.46261	0.0306	0.44381	0	0.03275
V314	0.11253	0.2515	0.24711	0	0.36774	0.01768	0.00345	0	0	0
V315	0.04556	0.0091	0.52267	0	0	0.09196	0.31062	0.00445	0.01564	0
V316	0.00596	0	0.02094	0	0	0.75417	0.05731	0.14154	0.01033	0.00975
V317	0	0.0109	0.14077	0.03833	0.16066	0.04227	0.13306	0.00098	0	0.47304
V318	0.02502	0.40451	0.34052	0	0.15817	0.01722	0.05426	0.00028	0	0
V319	0.00749	0.02713	0.0224	0	0.04888	0.18482	0.51436	0.01088	0	0.18404
V320	0.05146	0.00077	0.60454	0.29185	0	0.0048	0.03093	0.01196	0.00369	0
