Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V126	0	0.16214	0	0	0.57889	0	0.03487	0.04133	0.18277	0
V127	0.02683	0	0.4663	0.08751	0.0211	0	0.26163	0	0.11562	0.02102
V128	0.00817	0.17922	0.33303	0.06156	0.23074	0.03604	0.03621	0	0.11197	0.00307
V129	0	0.07558	0.10787	0.20428	0.11161	0.00278	0.07129	0.00606	0.39479	0.02573
V130	0.01555	0	0.38451	0.05551	0.002	0.02592	0.10104	0.34065	0.07482	0
V131	0.03445	0.35437	0.35457	0.12295	0	0	0.03827	0	0.09539	0
V132	0.06687	0	0.04212	0.02876	0.10513	0	0.65516	0.0914	0.01056	0
V133	0	0.01066	0.04537	0.15674	0.02773	0.12094	0.19439	0.38326	0.06092	0
V134	0.00695	0.04188	0.16838	0.08946	0.19156	0	0.2211	0.00852	0.08236	0.18978
V135	0	0.17903	0.16507	0.023	0.06997	0	0.07641	0.00949	0.46738	0.00965
V136	0	0.58654	0.02161	0.15106	0	0	0.03429	0	0.06385	0.14264
V137	0	0	0.02785	0.04052	0.07953	0.25927	0.52927	0.02108	0.04247	0
V138	0	0	0.03042	0.03434	0.05969	0	0.5935	0.02524	0.01958	0.23722
V139	0.50931	0.02841	0.09496	0.0147	0.0624	0.06267	0.05062	0.00798	0.16897	0
V140	0.04591	0	0.32635	0.44522	0.01572	0.03505	0.06803	0	0.04427	0.01945
V141	0.03234	0	0.16851	0.6575	0	0.00764	0.07183	0	0.02928	0.0329
V142	0	0	0.07033	0.21398	0.04387	0	0.64035	0.01211	0	0.01937
V143	0	0.83572	0	0.03743	0.00065	0	0.02222	0	0.10398	0
V144	0	0	0.01911	0.04038	0.04933	0.2686	0.58833	0.03426	0	0
V145	0.03075	0.07658	0.12834	0.43945	0.00564	0.02418	0.0938	0.13841	0.06286	0
V146	0.02439	0	0.38957	0.07542	0	0.01996	0.10777	0.09608	0.03834	0.24847
V147	0	0.02663	0.02653	0.01217	0.16294	0.00055	0.07697	0.04266	0.44826	0.2033
V148	0	0.03085	0.05738	0.00422	0.09814	0.04415	0.11639	0.02565	0.61086	0.01237
V149	0.00597	0.01037	0.1399	0.50079	0.0136	0	0.08969	0.0763	0.15705	0.00632
V150	0.08611	0.00671	0.0031	0.01933	0.04334	0	0.07329	0.01778	0.00648	0.74386
V151	0.03172	0	0	0.02259	0	0.05734	0.0547	0	0	0.83365
V152	0	0	0	0	0.02401	0.04032	0.16314	0.61276	0.06524	0.09453
V153	0	0.10948	0	0	0.60695	0	0.04179	0.07849	0.1633	0
V154	0.08964	0	0.5023	0.31399	0	0.00524	0.0409	0	0.04183	0.0061
V155	0.01198	0	0.03342	0	0.04304	0.11296	0.13885	0.42788	0.23187	0
V156	0.08278	0.01387	0.16806	0.06058	0.02759	0.38912	0.12024	0.03789	0.09988	0
V157	0	0.42042	0.00139	0.052	0.16636	0.19104	0.06019	0	0.1086	0
V158	0.24221	0.54614	0.04072	0.00538	0.0321	0	0.04229	0.0234	0.06777	0
V159	0.01755	0.06226	0.19233	0.07588	0.24641	0.02039	0.06879	0.0715	0.10519	0.1397
V160	0	0.91172	0	0	0	0	0.0068	0	0.08148	0
V161	0.02359	0	0.17496	0.6824	0	0	0.06833	0	0.04532	0.00541
V162	0.02294	0	0	0.00705	0	0	0.03412	0	0	0.9359
V163	0.12297	0	0.64763	0.10459	0	0.01442	0.03513	0	0.04885	0.02642
V164	0.05134	0	0.70323	0.11893	0	0.0083	0.04306	0	0.0527	0.02244
V165	0.02953	0	0.26068	0.05952	0	0	0.0495	0.00851	0	0.59225
V166	0.04711	0.08729	0.13227	0.4818	0	0.00117	0.09421	0.04299	0.08163	0.03151
V167	0.82545	0.00367	0.10784	0.01564	0	0	0.01755	0	0.02985	0
V168	0.02447	0.00899	0.03361	0.00844	0.04414	0.25207	0.14134	0.30093	0.18602	0
V169	0.00502	0	0.04354	0.1726	0	0.15978	0.08278	0.01624	0	0.52005
V170	0	0.01788	0.0643	0.00031	0.10323	0.00313	0.08134	0.02725	0.68392	0.01864
V171	0	0	0.2075	0.10854	0.04523	0.3375	0.13511	0.04293	0.12319	0
V172	0	0	0.029	0.0367	0.07762	0.1044	0.70471	0.03161	0.01596	0
V173	0	0	0.02344	0.03195	0.0256	0	0.57878	0.02864	0	0.31159
V174	0.01152	0.07192	0.23251	0.3622	0.08323	0.01266	0.07074	0	0.06737	0.08785
V175	0.76503	0	0.18245	0.02351	0	0	0.02901	0	0	0
V176	0.14214	0	0.05001	0.03071	0.03187	0.58922	0.11034	0.01051	0.03519	0
V177	0.66132	0	0.0955	0.10508	0	0	0.0286	0.00188	0	0.10762
V178	0.16079	0	0.05303	0.0582	0.06375	0.51042	0.11162	0.00867	0.01988	0.01365
V179	0.12328	0.10452	0.00313	0.0067	0.57501	0	0.02617	0	0.15074	0.01046
V180	0.41786	0.10265	0.12505	0.28656	0	0	0.04768	0	0.0202	0
V181	0.03159	0.13509	0.52632	0.09228	0.01786	3e-05	0.11579	0	0.06464	0.0164
