mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V250	0	0.20776	0.57699	0.06021	0.15505
V251	0.12114	0.14679	0.0778	0.62708	0.0272
V252	0	0.24794	0.49467	0.18204	0.07535
V253	0.20742	0.53331	0.14046	0.11882	0
V254	0.41509	0.38429	0.0374	0.15283	0.0104
V255	0.72014	0.16851	0	0.02343	0.08791
V256	0	0.69997	0.07907	0.11072	0.11024
V257	0.32924	0.34732	0.16297	0.10756	0.05291
V258	0.0824	0.35615	0.07287	0.48858	0
V259	0.42476	0.3306	0.20238	0.02424	0.01802
V260	0.15668	0.20056	0.07053	0.22947	0.34277
V261	0	0.16955	0.44941	0.31252	0.06852
V262	0.80964	0.12898	0.0448	0	0.01657
V263	0.69867	0.16338	0.0158	0.10348	0.01867
V264	0.00565	0.79047	0.10054	0.10334	0
V265	0.72067	0.17815	0.08104	0	0.02014
V266	0	0.16514	0.01363	0.20323	0.618
V267	0	0.1482	0	0.29029	0.56152
V268	0.10932	0.43877	0.17662	0.25505	0.02023
V269	0.0076	0.38818	0.36472	0.23835	0.00115
V270	0	0.10049	0.00833	0.89118	0
V271	0.15108	0.64737	0.0793	0.11126	0.01099
V272	0.03821	0.73817	0.10813	0.10108	0.01441
V273	0.17838	0.16555	0.15445	0.39669	0.10493
V274	0.01056	0.20643	0	0.33267	0.45034
V275	0	0.63399	0.21825	0.14776	0
V276	0	0.17129	0.62233	0.20638	0
V277	0.27328	0.17144	0.55528	0	0
V278	0	0.15123	0.30027	0.47455	0.07395
V279	0.06088	0.11874	0	0.78666	0.03373
V280	0.1057	0.1424	0.01565	0.66962	0.06664
V281	0	0.26044	0.04725	0.69231	0
V282	0	0.82641	0.09989	0.0737	0
V283	0.24709	0.17369	0.07549	0.1758	0.32794
V284	0	0.26567	0.47542	0.06285	0.19606
V285	0.42032	0.44663	0.04472	0.08232	0.00602
V286	0.00486	0.22113	0.77401	0	0
V287	0.14233	0.20346	0.14929	0.37216	0.13276
V288	0.11335	0.21331	0.57904	0.00546	0.08885
V289	0.07728	0.2824	0.02993	0.61039	0
V290	0.33635	0.45342	0.17832	0.03191	0
V291	0.2925	0.26217	0.01697	0.42721	0.00115
V292	0.02562	0.22652	0.35973	0.12802	0.26011
V293	0	0.25102	0.74898	0	0
V294	0	0.13799	0	0.19109	0.67092
