B_cells	NK_cells	T_cells_CD4.	Monocytes
V385	0.93861	0	0.05566	0.00573
V386	0.33224	0	0.13893	0.52883
V387	0.61539	0.14197	0.21186	0.03078
V388	0.38109	0.35098	0.17037	0.09756
V389	0.43923	0.54772	0.01305	0
V390	0.24938	0.24654	0.50408	0
V391	0.46494	0.09289	0	0.44218
V392	0.43893	0.23263	0.18479	0.14365
V393	0.26361	0.2434	0.4007	0.09229
V394	0.0818	0.26121	0.1123	0.5447
V395	0.20468	0.42236	0.24302	0.12995
V396	0	0.97291	0.02709	0
V397	0.83701	0.06314	0.09985	0
V398	0.48269	0.13932	0.08903	0.28896
V399	0.17411	0.58847	0.1979	0.03952
V400	0	0.63815	0.07502	0.28683
V401	0	0.16753	0.81156	0.02091
V402	0.85078	0.14015	0.00907	0
V403	0.02755	0.02179	0.05034	0.90033
V404	0.03799	0.213	0.70371	0.04531
V405	0.237	0.02062	0.17175	0.57064
V406	0.69996	0.25406	0	0.04598
V407	0	0.97388	0.02612	0
V408	0.05224	0.26969	0.46243	0.21564
V409	0	0.02733	0.00145	0.97122
V410	0.03776	0.89739	0.06485	0
V411	0.47647	0	0	0.52353
V412	0.13038	0.07699	0.57132	0.22131
V413	0.01937	0.53416	0.22802	0.21845
V414	0	0.54088	0.39986	0.05925
V415	0.47497	0.01227	0.25308	0.25968
V416	0	0.0606	0.9394	0
V417	0.37406	0.62269	0.00325	0
V418	0.06509	0.12013	0.14052	0.67427
V419	0.03035	0	0.0095	0.96016
V420	0	0.95063	0.04449	0.00487
V421	0.11565	0.03681	0.77445	0.07309
V422	0.0538	0.06051	0	0.88569
V423	0.00789	0.0134	0.9787	0
V424	0	0.04976	0.68662	0.26362
V425	0	0.26033	0.68507	0.0546
V426	0.03111	0.04835	0.89644	0.0241
V427	0.03624	0.44097	0.23171	0.29108
V428	0.05685	0.83031	0.09994	0.0129
V429	0.02563	0	0.01828	0.95609
V430	0.82249	0.15847	0	0.01904
V431	0.16441	0.0149	0.51762	0.30306
V432	0.11821	0.10725	0.01714	0.7574
V433	0.02446	0.82102	0.00182	0.1527
V434	0.37863	0.07659	0.02022	0.52457
V435	0.56257	0	0.10547	0.33196
V436	0.42567	0	0.09836	0.47596
V437	0.24421	0.2406	0	0.51519
V438	0.66899	0.16126	0.00761	0.16214
V439	0.0342	0.10193	0	0.86386
V440	0.55016	0.01548	0	0.43436
V441	0.01577	0.14431	0.68622	0.15371
V442	0.31955	0.37017	0.15886	0.15142
V443	0.8172	0	0.06465	0.11815
V444	0	0.01661	0.98339	0
V445	0.63112	0	0.36888	0
V446	0	0.89286	0.10714	0
V447	0.66855	0.08279	0.19554	0.05313
V448	0	0.07672	0.20103	0.72226
V449	0.58805	0.02229	0.33362	0.05604
V450	0.09049	0.87519	0.03432	0
V451	0.99631	0.00369	0	0
V452	0.04505	0.00028	0.05329	0.90138
V453	0.88378	0.05415	0.05688	0.00519
V454	0	0.92406	0.07594	0
V455	0.63054	0.0109	0.34183	0.01674
V456	0.3185	0.12439	0.43968	0.11743
V457	0	0.04156	0	0.95844
V458	0.28365	0.23722	0	0.47913
V459	0	0.8416	0.14469	0.01371
V460	1	0	0	0
V461	0.06943	0.02648	0	0.90408
V462	0.37275	0.24876	0	0.37849
V463	0.24148	0.50593	0.20082	0.05178
V464	0.56073	0.0757	0	0.36357
V465	0.42635	0.45829	0.02261	0.09276
V466	0.63721	0.1774	0	0.18538
V467	0.30346	0.58925	0.10729	0
V468	0.52385	0.41726	0.05889	0
V469	0	0.20181	0.31997	0.47821
V470	0.57656	0.12066	0.1994	0.10338
V471	0.29908	0.11606	0	0.58485
V472	0.34265	0.34762	0	0.30973
V473	0.04265	0.55784	0.39951	0
V474	0.13088	0	0.07736	0.79175
V475	0.17891	0.44337	0.08875	0.28897
V476	0.18778	0.00043	0.03046	0.78133
V477	0.64038	0.01712	0.22622	0.11628
V478	0.12376	0.65225	0	0.22399
V479	0	0.09115	0.88084	0.02802
V480	0.07032	0.3584	0.02994	0.54133
V481	0.08181	0.00781	0.91039	0
V482	0.73282	0.15133	0.11585	0
V483	0.13716	0.12768	0.05283	0.68233
V484	0.02654	0.08377	0	0.88969
V485	0.10183	0.80052	0.03232	0.06533
V486	0.27418	0.29316	0.14099	0.29167
V487	0.08235	0.04905	0.0664	0.80221
V488	0	0	0.95712	0.04288
V489	0.15901	0.09768	0.74331	0
V490	0.35647	0.34565	0.06813	0.22975
V491	0.46544	0.49225	0.0423	0
V492	0	0.82888	0.17112	0
V493	0.02972	0	0	0.97028
V494	0.16118	0.16919	0.59375	0.07588
V495	0.18839	0.63265	0.17897	0
V496	0.2717	0.72741	0.00089	0
V497	0	0	1	0
V498	0.34975	0.11346	0.02272	0.51407
V499	0.62282	0.25	0.12718	0
V500	0.04186	0.13394	0.8242	0
V501	0	0	0.02354	0.97646
V502	0.55426	0.27609	0.16965	0
V503	0.19984	0.10852	0.21533	0.4763
V504	0.22776	0.74234	0.02989	0
V505	0.18457	0.24112	0.29009	0.28423
V506	0.04798	0.28112	0.52286	0.14804
V507	0.65793	0.09412	0.12482	0.12312
V508	0.81272	0.15927	0.02801	0
V509	0.20759	0.06162	0.57662	0.15417
V510	0.17618	0.51777	0.30605	0
V511	0.02107	0.48074	0.04191	0.45628
V512	0.27193	0.0452	0.05986	0.62302
V513	0.03712	0.68119	0.2817	0
V514	0.00973	0.06451	0	0.92577
V515	0.84509	0.044	0.02897	0.08193
V516	0.96684	0.03316	0	0
V517	0.01845	0.02529	0.27565	0.68061
V518	1	0	0	0
V519	0	0.94079	0.03394	0.02527
V520	0	0	0.69935	0.30065
V521	0.57247	0.02319	0.40433	0
V522	0	0.13773	0.64022	0.22205
V523	0.36047	0.1341	0.29028	0.21515
V524	0	0.76642	0.23358	0
V525	0.27732	0.23208	0	0.4906
V526	0.7035	0.06948	0.06325	0.16376
V527	0.19675	0.01278	0.45295	0.33753
V528	0.06176	0.92159	0.01665	0
V529	0.04512	0.07199	0.23929	0.64359
V530	0	0.21636	0.74449	0.03915
V531	0	0.856	0.144	0
V532	0.17653	0.37567	0.00372	0.44408
V533	0.27987	0.38507	0.161	0.17406
V534	0	0.01047	0.78691	0.20262
V535	0.59961	0	0	0.40039
V536	0.18499	0	0.41177	0.40324
V537	0.59199	0.24571	0.1623	0
V538	0.50507	0.04252	0.07032	0.38209
V539	0.25766	0.46218	0.19546	0.08471
V540	0.17332	0.71827	0.10841	0
V541	0	0.56736	0.07309	0.35955
V542	0.19106	0.14507	0.28219	0.38168
V543	0.95336	0	0	0.04664
V544	0.10032	0.10397	0.17736	0.61835
V545	0.39677	0.15602	0.05206	0.39515
